SW Version,2022.1
Date and Time Started,2023-Oct-18 17:45:30
Date and Time Ended,2023-Oct-18 17:45:42
Scan Name,2J1D0-1J1D3
Link Settings,
Reset RX After Applying Settings,false
Open Area,14400
Horizontal Opening,177
Horizontal Percentage,69.70
Vertical Opening,89
Vertical Percentage,38.71
Dwell,BER
Dwell BER,1e-5
Dwell Time,0
Horizontal Increment,8
Horizontal Range,-0.500 UI to 0.500 UI
Vertical Increment,8
Vertical Range,100%
Misc Info,
Scan Start
2d statistical,-128,-120,-112,-104,-96,-88,-80,-72,-64,-56,-48,-40,-32,-24,-16,-8,0,8,16,24,32,40,48,56,64,72,80,88,96,104,112,120,128
120,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903
112,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903
104,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903
96,0.250553,0.251532,0.251872,0.251872,0.251903,0.251841,0.25181,0.251872,0.251779,0.251841,0.251872,0.25181,0.25181,0.251779,0.251872,0.251872,0.251903,0.251903,0.251872,0.251624,0.251872,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903
88,0.225522,0.239696,0.246761,0.245322,0.243782,0.244712,0.243809,0.241473,0.23957,0.237782,0.239924,0.237764,0.235713,0.236739,0.237907,0.240896,0.250918,0.250858,0.23867,0.225277,0.238004,0.245123,0.248068,0.250884,0.251224,0.251872,0.251872,0.251903,0.251903,0.25181,0.25181,0.25181,0.251903
80,0.176071,0.187048,0.206618,0.205838,0.207734,0.203707,0.20722,0.197888,0.200716,0.200108,0.18865,0.181531,0.172836,0.169329,0.169171,0.169377,0.213881,0.208786,0.162773,0.140503,0.155848,0.166346,0.178139,0.189505,0.219424,0.229816,0.232254,0.231478,0.231387,0.227841,0.231332,0.241747,0.250947
72,0.146871,0.145134,0.146271,0.148596,0.148276,0.147057,0.144836,0.137075,0.12951,0.116402,0.107307,0.0932604,0.0869259,0.071758,0.0618593,0.0613112,0.114468,0.105049,0.0538865,0.0383835,0.0413014,0.0426994,0.0480334,0.0637491,0.0775549,0.114655,0.142282,0.157724,0.160267,0.161753,0.164487,0.183913,0.21644
64,0.130128,0.129612,0.127936,0.12748,0.125337,0.121667,0.112309,0.0949311,0.0803508,0.0668206,0.0581217,0.0451031,0.0356152,0.0247799,0.0185953,0.0182553,0.0320192,0.0293971,0.0156676,0.0052131,0.00750362,0.0075134,0.00743806,0.00749933,0.016804,0.0377871,0.0666887,0.109881,0.12703,0.131951,0.131689,0.144508,0.155423
56,0.125934,0.125929,0.125738,0.123018,0.114004,0.106933,0.0812945,0.0681476,0.0508031,0.0370795,0.0243332,0.0157078,0.00992053,0.00553604,0.00316327,0.00157299,0.00599191,0.00666009,0.000757229,5.71021e-05,5.82942e-05,2.74186e-05,4.9711e-05,1.19211e-05,0.000514158,0.00865665,0.0342183,0.0726021,0.109551,0.123566,0.12624,0.128725,0.132853
48,0.125921,0.125797,0.12373,0.11668,0.0963479,0.0744825,0.0531941,0.033824,0.0199686,0.00881465,0.00359708,0.00152197,0.000339394,9.45344e-05,3.09949e-06,1.31132e-06,1.32324e-05,1.01329e-05,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,7.15267e-07,0.00060893,0.0104413,0.0395063,0.0795976,0.11217,0.124439,0.125967,0.126286
40,0.126084,0.12433,0.115106,0.0949014,0.0673586,0.0415782,0.0222723,0.0084858,0.0033664,0.000895275,8.30901e-05,4.64923e-06,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,3.2187e-06,0.00108816,0.0166364,0.0499166,0.0930344,0.118521,0.125874,0.127401
32,0.128517,0.119656,0.101849,0.0687331,0.0382056,0.0170939,0.0045721,0.00137641,0.00011492,1.0729e-06,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,9.06004e-06,0.00337725,0.0237849,0.0615636,0.099385,0.123231,0.132417
24,0.135515,0.112202,0.0773762,0.0451215,0.0171099,0.00488563,0.000978842,5.47179e-05,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,0.000419027,0.0113639,0.041311,0.0804899,0.114175,0.136768
16,0.139923,0.0935959,0.0539878,0.0187895,0.00422818,0.000480302,1.13251e-05,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,9.89452e-06,0.00294106,0.0219659,0.0576403,0.101373,0.14298
8,0.139465,0.0822586,0.0270251,0.00475652,0.000509627,1.90738e-06,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,0.000248436,0.00948324,0.0412849,0.0895754,0.149443
0,0.140784,0.0663075,0.0140465,0.00132765,3.43328e-05,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,4.37505e-05,0.00541421,0.0280593,0.0820395,0.152536
-8,0.144714,0.0599367,0.0150873,0.00323813,0.000412947,1.00137e-05,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,3.57633e-07,0.000417477,0.00693546,0.0267513,0.0809644,0.154461
-16,0.128409,0.0688129,0.0280307,0.0101044,0.00288157,0.00035656,1.21595e-05,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,1.21595e-05,0.0029711,0.0142559,0.0380606,0.0908449,0.145407
-24,0.122127,0.0834221,0.0487478,0.0213607,0.00867178,0.0029016,0.000618467,3.12333e-05,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,0.000435478,0.00855634,0.0240659,0.0580255,0.102276,0.136081
-32,0.120116,0.0990528,0.070923,0.0369697,0.0169042,0.0080281,0.00308292,0.000946179,7.68912e-05,4.64923e-06,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,7.39109e-06,0.00238661,0.0144245,0.0380195,0.0800089,0.109293,0.130698
-40,0.123489,0.112428,0.091509,0.0654974,0.0381658,0.0184929,0.00890108,0.00439257,0.00215116,0.00038684,9.06004e-06,2.1458e-06,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,0.000442154,0.00905757,0.0278412,0.0615396,0.10082,0.120164,0.127515
-48,0.125251,0.121729,0.108358,0.0873857,0.065657,0.0426093,0.0234742,0.0128536,0.00733113,0.00413889,0.00181022,0.000387317,2.92067e-05,8.34478e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,9.64418e-05,0.00450988,0.0188187,0.0484855,0.0897057,0.112351,0.124983,0.126013
-56,0.125951,0.12555,0.12013,0.104148,0.0889649,0.0695076,0.0497612,0.0299885,0.0192791,0.0120777,0.00903634,0.00587675,0.00280814,0.000997797,0.000179413,4.43465e-05,0.000113012,4.64923e-06,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,1.44245e-05,0.00215128,0.0134832,0.0388703,0.0759871,0.105813,0.122406,0.125889,0.125959
-64,0.125951,0.125921,0.125488,0.118325,0.106245,0.0942202,0.0750393,0.0607635,0.0461713,0.0319477,0.0205827,0.0143076,0.0115079,0.0084115,0.00557419,0.00405985,0.00640187,0.00276904,0.000139954,9.6561e-06,4.17239e-06,1.88354e-05,1.54974e-06,1.04906e-05,0.00117292,0.00999255,0.0292197,0.06154,0.0972714,0.116981,0.125461,0.127385,0.129347
-72,0.126606,0.126624,0.126491,0.125575,0.121414,0.110897,0.097922,0.0852705,0.0723281,0.0616509,0.0501685,0.0399623,0.0310463,0.0242464,0.0183682,0.0149016,0.0253388,0.0174901,0.00663052,0.002376,0.00492759,0.00484569,0.00424451,0.00427586,0.0126383,0.0319529,0.0589982,0.0976068,0.112745,0.126298,0.132548,0.139532,0.153054
-80,0.131226,0.131944,0.137058,0.137643,0.13803,0.135469,0.130627,0.120965,0.110913,0.100969,0.0900203,0.0807397,0.0674912,0.0577781,0.0522003,0.0518886,0.079789,0.0616249,0.0336137,0.0224558,0.029363,0.031624,0.0365038,0.0526895,0.0663051,0.0927049,0.116474,0.136792,0.150319,0.152024,0.162247,0.179343,0.193635
-88,0.155052,0.163198,0.175383,0.181163,0.179356,0.176578,0.175199,0.17535,0.16369,0.159428,0.158952,0.152132,0.143505,0.136266,0.126877,0.134601,0.179285,0.166966,0.103933,0.0834905,0.10229,0.125661,0.131198,0.141426,0.160212,0.185251,0.194782,0.203326,0.200624,0.203801,0.211815,0.231493,0.238799
-96,0.197121,0.214623,0.218471,0.224072,0.223891,0.219829,0.226028,0.224494,0.22037,0.217945,0.218662,0.214874,0.209085,0.210806,0.211201,0.209343,0.235833,0.23162,0.202373,0.180314,0.203453,0.211877,0.219679,0.232427,0.237383,0.24464,0.244976,0.245013,0.244572,0.239941,0.245983,0.246733,0.247912
-104,0.237254,0.24552,0.247246,0.246959,0.245909,0.246959,0.245853,0.245604,0.244992,0.245238,0.245241,0.244826,0.243593,0.245075,0.245421,0.246039,0.24797,0.24791,0.246022,0.242928,0.247536,0.247852,0.247912,0.247969,0.247969,0.247939,0.247939,0.247969,0.247939,0.247939,0.247939,0.24797,0.24797
-112,0.247707,0.247939,0.24797,0.247939,0.247939,0.24797,0.247939,0.247939,0.247939,0.247969,0.247939,0.24797,0.247969,0.247939,0.247969,0.247939,0.247939,0.247939,0.247939,0.24797,0.248,0.247939,0.247939,0.247939,0.247939,0.247969,0.247939,0.24797,0.24797,0.24797,0.247939,0.247939,0.247939
-120,0.247939,0.247939,0.247939,0.247939,0.247939,0.247969,0.247939,0.247969,0.247969,0.247939,0.247969,0.247939,0.247939,0.247939,0.247969,0.247939,0.247969,0.247969,0.247939,0.247969,0.247939,0.247939,0.247939,0.247939,0.247939,0.247969,0.247939,0.247939,0.247939,0.248,0.247939,0.24797,0.247939
Scan End
