SW Version,2022.1
Date and Time Started,2023-Oct-18 17:45:48
Date and Time Ended,2023-Oct-18 17:45:59
Scan Name,1J2CMD-2J2CMD
Link Settings,
Reset RX After Applying Settings,false
Open Area,10688
Horizontal Opening,137
Horizontal Percentage,54.55
Vertical Opening,81
Vertical Percentage,35.48
Dwell,BER
Dwell BER,1e-5
Dwell Time,0
Horizontal Increment,8
Horizontal Range,-0.500 UI to 0.500 UI
Vertical Increment,8
Vertical Range,100%
Misc Info,
Scan Start
2d statistical,-128,-120,-112,-104,-96,-88,-80,-72,-64,-56,-48,-40,-32,-24,-16,-8,0,8,16,24,32,40,48,56,64,72,80,88,96,104,112,120,128
120,0.247796,0.24791,0.247678,0.247969,0.247709,0.247939,0.247969,0.247939,0.247939,0.247939,0.247879,0.247939,0.247816,0.247854,0.246987,0.247879,0.247939,0.247938,0.247909,0.247294,0.24754,0.247879,0.248,0.24791,0.247939,0.247939,0.247939,0.247939,0.24797,0.247969,0.24797,0.247939,0.247939
112,0.242366,0.246503,0.24594,0.246335,0.246276,0.247045,0.247133,0.246932,0.246842,0.247387,0.245161,0.244413,0.244379,0.242091,0.241753,0.242883,0.246927,0.246933,0.242049,0.238697,0.246484,0.246742,0.246651,0.247311,0.247852,0.24791,0.247854,0.247939,0.247881,0.247848,0.247939,0.247939,0.247939
104,0.22971,0.230525,0.238644,0.238009,0.240779,0.233482,0.237862,0.237449,0.234222,0.234245,0.232196,0.22581,0.224141,0.210081,0.214898,0.210477,0.232728,0.233038,0.213118,0.201599,0.216356,0.225484,0.230285,0.239564,0.243606,0.246776,0.246678,0.24664,0.247215,0.243681,0.245464,0.24747,0.247825
96,0.198246,0.205244,0.210617,0.211624,0.212293,0.207003,0.206687,0.207146,0.20088,0.194896,0.1897,0.176584,0.163164,0.155201,0.140803,0.141658,0.184701,0.187649,0.147337,0.128739,0.14631,0.163718,0.168043,0.188327,0.214461,0.227046,0.232291,0.229622,0.230444,0.22725,0.231331,0.238579,0.242969
88,0.165889,0.16945,0.179642,0.174885,0.174852,0.172092,0.172072,0.166233,0.155176,0.144102,0.128515,0.112068,0.0986592,0.0854682,0.0807181,0.0795717,0.119901,0.120812,0.0901721,0.0679095,0.0787121,0.0884793,0.0996928,0.117602,0.143732,0.171275,0.188492,0.201107,0.19689,0.192116,0.198896,0.210112,0.227411
80,0.142466,0.143662,0.146646,0.14817,0.141283,0.139333,0.13423,0.125563,0.107156,0.0877141,0.0741278,0.0623467,0.0481831,0.0393716,0.0322439,0.0305967,0.0499764,0.0528317,0.0370867,0.0263794,0.0313698,0.0352904,0.0406134,0.0490212,0.0691438,0.0962853,0.123365,0.150289,0.157747,0.15971,0.163454,0.173756,0.188353
72,0.130515,0.131277,0.131799,0.128012,0.125552,0.11727,0.102072,0.0896774,0.0724627,0.0574638,0.0404979,0.0311355,0.0218381,0.0158157,0.0127113,0.0108425,0.0178803,0.0193971,0.0126615,0.00878908,0.00965586,0.0111622,0.0138079,0.0175008,0.025953,0.0441722,0.0731134,0.103352,0.131405,0.135862,0.142007,0.146049,0.155156
64,0.127015,0.126406,0.124737,0.118324,0.110619,0.0949628,0.0798759,0.0646241,0.0444065,0.031541,0.0218362,0.0135692,0.00843056,0.00566277,0.00380915,0.00310402,0.00485535,0.00568959,0.00286274,0.0018107,0.0023512,0.00281243,0.00364023,0.00455625,0.0074557,0.0146994,0.0343152,0.0669985,0.10371,0.121993,0.129386,0.133345,0.134777
56,0.126236,0.124601,0.121244,0.110504,0.0919508,0.0713523,0.0601955,0.0436399,0.0288975,0.0183029,0.0110561,0.00636647,0.00324063,0.00163343,0.00100388,0.000506766,0.0010524,0.00128188,0.00065125,0.000292067,0.000505455,0.000699292,0.0007918,0.000805867,0.00143018,0.00480266,0.016872,0.0429884,0.0786142,0.109668,0.122521,0.12727,0.128685
48,0.126752,0.12173,0.110035,0.0963301,0.0700784,0.0581419,0.0394271,0.0255742,0.0150942,0.00888795,0.0042252,0.00189748,0.000856889,0.000224951,8.59512e-05,3.00412e-05,6.25858e-05,0.000127675,4.87573e-05,1.12058e-05,3.24254e-05,3.45712e-05,4.57771e-05,8.51167e-05,0.00012088,0.000940695,0.00578508,0.0216731,0.0535773,0.0919292,0.115097,0.1242,0.127707
40,0.127013,0.117709,0.105047,0.0791946,0.0579768,0.0384235,0.0229019,0.013388,0.00763762,0.00300031,0.00141372,0.000378257,4.35121e-05,1.01329e-05,1.43053e-06,2.38422e-07,3.09949e-06,5.00687e-06,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,3.81476e-06,1.90738e-06,5.96056e-07,0.000130894,0.00160637,0.00954247,0.0311143,0.0679791,0.0993674,0.121042,0.128942
32,0.12991,0.110282,0.0831662,0.060103,0.0389527,0.0239306,0.0132618,0.00697659,0.00273423,0.000908985,0.000291948,1.85969e-05,2.26501e-06,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,5.84134e-06,0.000295286,0.00376171,0.017539,0.0475334,0.0839499,0.11131,0.130683
24,0.132695,0.101254,0.0687098,0.0442362,0.0257427,0.0140189,0.00618408,0.00271003,0.000947728,0.000170353,2.50343e-05,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.19348e-05,0.00142636,0.00940136,0.0297231,0.0649427,0.101828,0.134635
16,0.139276,0.090845,0.052059,0.0276575,0.0143309,0.00591764,0.00269167,0.00079931,0.000163081,1.04906e-05,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,5.24529e-06,0.000268583,0.00354558,0.0172053,0.045341,0.0886266,0.140658
8,0.139028,0.082753,0.039714,0.0169806,0.00732409,0.00250939,0.000671516,0.000135543,4.17239e-06,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,4.62539e-05,0.00125064,0.0093052,0.0350388,0.0822423,0.140534
0,0.139386,0.0797286,0.0341721,0.0125296,0.00444181,0.00118305,0.00023723,4.2916e-06,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,3.09949e-06,0.000557193,0.00676297,0.0293393,0.0788793,0.14137
