SW Version,2022.1
Date and Time Started,2023-Oct-18 17:53:25
Date and Time Ended,2023-Oct-18 17:53:39
Scan Name,2J6D3-1J6D0
Link Settings,
Reset RX After Applying Settings,false
Open Area,20672
Horizontal Opening,177
Horizontal Percentage,69.70
Vertical Opening,129
Vertical Percentage,54.84
Dwell,BER
Dwell BER,1e-5
Dwell Time,0
Horizontal Increment,8
Horizontal Range,-0.500 UI to 0.500 UI
Vertical Increment,8
Vertical Range,100%
Misc Info,
Scan Start
2d statistical,-128,-120,-112,-104,-96,-88,-80,-72,-64,-56,-48,-40,-32,-24,-16,-8,0,8,16,24,32,40,48,56,64,72,80,88,96,104,112,120,128
120,0.25147,0.251779,0.251903,0.251748,0.251316,0.25147,0.250948,0.251007,0.24941,0.244568,0.245207,0.234994,0.235594,0.228741,0.230882,0.235367,0.243782,0.246194,0.232925,0.224844,0.233372,0.242238,0.243845,0.249055,0.251378,0.251779,0.251872,0.251872,0.251903,0.251872,0.251872,0.251903,0.251903
112,0.232372,0.242309,0.246932,0.244112,0.242557,0.241618,0.236472,0.233202,0.224235,0.213354,0.210608,0.19713,0.193512,0.187077,0.183281,0.189937,0.216668,0.211894,0.190212,0.171674,0.188033,0.200334,0.210891,0.216604,0.237131,0.24699,0.247872,0.247301,0.248018,0.246096,0.246495,0.250493,0.251563
104,0.181956,0.195693,0.204902,0.210783,0.209136,0.202312,0.186321,0.186213,0.165784,0.144854,0.129484,0.121761,0.119354,0.112994,0.107748,0.115599,0.153312,0.151136,0.120465,0.0873252,0.100552,0.112996,0.12575,0.135137,0.157902,0.192443,0.217719,0.215661,0.216954,0.217904,0.218622,0.233139,0.246153
96,0.14125,0.144137,0.151751,0.149995,0.145874,0.137063,0.122667,0.104221,0.0854149,0.0665755,0.0544061,0.0483287,0.0423765,0.0315078,0.0289894,0.0303045,0.0718134,0.0809156,0.032028,0.0106788,0.016802,0.0181589,0.0188286,0.0253097,0.0448875,0.0787563,0.104737,0.13977,0.149293,0.146773,0.152098,0.174563,0.208619
88,0.128785,0.128931,0.126183,0.120998,0.111989,0.0968764,0.0798779,0.0556603,0.0385359,0.0251009,0.0157512,0.00966528,0.00564751,0.00345903,0.00227467,0.00191775,0.011441,0.00744938,0.00087954,9.81107e-05,0.000210408,0.000249032,0.000231389,0.000681053,0.00801611,0.0276957,0.0642875,0.100868,0.117935,0.126648,0.127652,0.135322,0.145746
80,0.125948,0.12528,0.121331,0.109719,0.094069,0.0748817,0.0475995,0.0298068,0.0159407,0.00821169,0.00337558,0.00133862,0.000619421,0.000197056,7.97522e-05,4.25584e-05,0.00019801,6.49701e-05,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,3.81476e-06,0.000797761,0.0105052,0.0350362,0.0716244,0.105289,0.124214,0.12592,0.126122,0.126974
72,0.125828,0.122311,0.115705,0.0989358,0.0762462,0.0505024,0.0284821,0.0140024,0.00620768,0.00242249,0.00051976,9.25078e-05,3.45712e-06,8.34478e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.74186e-05,0.00211886,0.0162792,0.0499729,0.0846856,0.113887,0.12475,0.125967,0.125967
64,0.125488,0.122428,0.103747,0.0824333,0.0553806,0.0313108,0.0137834,0.00566253,0.00164881,0.000176194,4.41081e-06,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,4.76844e-07,0.000278477,0.00625727,0.0298039,0.0665263,0.0989043,0.117815,0.125874,0.126021
56,0.125121,0.10933,0.0931743,0.0665791,0.037702,0.0172861,0.00621424,0.00183347,0.000143888,7.15267e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,1.80009e-05,0.00184956,0.0154691,0.04976,0.0846687,0.10819,0.125239,0.126388
48,0.120235,0.103979,0.0767606,0.0454499,0.0214862,0.00745069,0.00207952,0.000141861,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,0.000248078,0.00527843,0.0272103,0.0667873,0.0953417,0.119105,0.12842
40,0.117917,0.0926235,0.0573148,0.0298209,0.0100058,0.00237421,0.00029922,8.34478e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,1.34709e-05,0.00167837,0.0133827,0.0475668,0.0802816,0.11114,0.134807
32,0.113597,0.0750718,0.0426484,0.0154953,0.00416023,0.000481136,3.69554e-06,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,0.000402814,0.00612912,0.0280068,0.0661917,0.103255,0.142346
