SW Version,2022.1
Date and Time Started,2023-Oct-18 17:53:10
Date and Time Ended,2023-Oct-18 17:53:21
Scan Name,1J6CMD-2J6CMD
Link Settings,
Reset RX After Applying Settings,false
Open Area,18304
Horizontal Opening,169
Horizontal Percentage,66.67
Vertical Opening,121
Vertical Percentage,51.61
Dwell,BER
Dwell BER,1e-5
Dwell Time,0
Horizontal Increment,8
Horizontal Range,-0.500 UI to 0.500 UI
Vertical Increment,8
Vertical Range,100%
Misc Info,
Scan Start
2d statistical,-128,-120,-112,-104,-96,-88,-80,-72,-64,-56,-48,-40,-32,-24,-16,-8,0,8,16,24,32,40,48,56,64,72,80,88,96,104,112,120,128
120,0.247939,0.247939,0.24797,0.247939,0.247939,0.247969,0.247969,0.247939,0.247939,0.247939,0.247939,0.247939,0.247939,0.247939,0.247969,0.247969,0.247939,0.247969,0.247939,0.247939,0.247969,0.247939,0.247939,0.247939,0.247939,0.247939,0.247969,0.247939,0.24797,0.247939,0.247939,0.24797,0.247969
112,0.24797,0.247969,0.247939,0.247969,0.247939,0.247939,0.247939,0.247939,0.247939,0.247939,0.24797,0.247969,0.247939,0.247909,0.247879,0.247663,0.24791,0.247969,0.246956,0.244505,0.246714,0.2476,0.247631,0.247816,0.24797,0.24791,0.247939,0.247969,0.247939,0.247939,0.247969,0.247939,0.247969
104,0.247883,0.247939,0.247939,0.247939,0.247939,0.247969,0.247881,0.247939,0.247939,0.24791,0.247727,0.247046,0.245217,0.243748,0.239554,0.234495,0.243893,0.244535,0.21984,0.202006,0.212982,0.219867,0.229966,0.234718,0.243287,0.247507,0.247876,0.247939,0.247939,0.247939,0.247939,0.247969,0.247939
96,0.241703,0.240306,0.246559,0.246448,0.246081,0.241499,0.244081,0.238291,0.23798,0.233573,0.222987,0.216167,0.202883,0.190281,0.180594,0.177508,0.201082,0.200173,0.170402,0.135098,0.144783,0.162001,0.172875,0.198746,0.212062,0.22575,0.240426,0.246473,0.247694,0.247571,0.247663,0.247909,0.247939
88,0.197509,0.194675,0.215071,0.213083,0.21048,0.206567,0.19904,0.188484,0.176848,0.163978,0.150186,0.13705,0.123962,0.111621,0.0978969,0.0943951,0.131092,0.141877,0.0804446,0.0421456,0.0492146,0.0654388,0.0717774,0.0839455,0.120459,0.141573,0.176234,0.20769,0.221318,0.221292,0.230311,0.240826,0.247756
80,0.143639,0.141006,0.139616,0.141695,0.137675,0.127371,0.116221,0.0999041,0.0858123,0.0728468,0.055286,0.0372837,0.0276358,0.0172131,0.0101278,0.00598189,0.0238908,0.0260914,0.00497218,0.000591049,0.000647555,0.000882639,0.000980035,0.00107469,0.00447673,0.0324706,0.0556071,0.0858656,0.119026,0.136272,0.142317,0.168965,0.211542
72,0.126344,0.126272,0.126034,0.124101,0.11175,0.0970551,0.0809127,0.0656097,0.0475792,0.030485,0.0195142,0.0110729,0.00516434,0.00154188,0.000223998,1.31132e-05,6.93809e-05,1.90738e-05,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.69417e-05,0.00366538,0.0306419,0.0528749,0.0798276,0.115183,0.125339,0.126255,0.130485
64,0.126032,0.12592,0.124937,0.113223,0.0922842,0.0751715,0.0550945,0.034199,0.0216105,0.0110868,0.00400502,0.000983492,9.38191e-05,4.64923e-06,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,0.000235919,0.00912537,0.0383987,0.056471,0.0912792,0.11989,0.125681,0.125975
56,0.126682,0.125859,0.118847,0.100608,0.0752709,0.0575144,0.0340082,0.0183979,0.00776172,0.00193396,0.000197414,1.95506e-05,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,7.74872e-06,0.00173476,0.02201,0.0467234,0.0697385,0.107867,0.123503,0.125951
48,0.128094,0.124538,0.104064,0.0812558,0.0585135,0.0357463,0.0170745,0.00560173,0.000662337,6.17514e-05,7.15267e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,0.000167253,0.00782943,0.0334413,0.0532405,0.0846149,0.117487,0.125498
40,0.131977,0.11411,0.0861654,0.0606627,0.0394387,0.0173446,0.00450499,0.00031579,8.34478e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.1458e-06,0.00163272,0.0176354,0.0427649,0.0636965,0.101597,0.12361
32,0.138293,0.100809,0.0696123,0.0459847,0.0236607,0.00622699,0.000343209,1.54974e-06,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,0.000135185,0.00709652,0.0299121,0.0518905,0.0816294,0.120586
24,0.140746,0.0925847,0.054826,0.0329094,0.00979676,0.000966802,2.1458e-06,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,7.03346e-06,0.0027043,0.0197736,0.0406277,0.0669035,0.116471
16,0.139348,0.0818956,0.0440192,0.0176334,0.00236062,1.68088e-05,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,0.000454433,0.00932863,0.0293084,0.0573253,0.116134
8,0.140219,0.0782619,0.0353946,0.00724553,0.000172022,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,1.81201e-05,0.00319545,0.0213006,0.056853,0.1204
0,0.136693,0.0819328,0.0317373,0.00407547,0.00048805,9.53689e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,3.57633e-07,0.00094904,0.0182331,0.0606625,0.123248
-8,0.140547,0.0901931,0.0402726,0.0147366,0.00249187,0.000381833,1.78817e-06,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,4.79229e-05,0.00474711,0.0279559,0.0750054,0.119291
-16,0.140668,0.0982575,0.0526519,0.0262548,0.0070995,0.00175038,0.000185016,1.78817e-06,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,8.34478e-07,0.000808013,0.0116493,0.0436962,0.0806933,0.122891
-24,0.137151,0.105032,0.0720415,0.0396802,0.0195053,0.00427873,0.00133791,9.08389e-05,1.0729e-06,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.11004e-05,0.00404221,0.0238415,0.0617339,0.0886594,0.127294
-32,0.131619,0.107595,0.0881227,0.0554585,0.0314319,0.0123177,0.00312715,0.0010555,5.42411e-05,7.15267e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,0.000531801,0.0101444,0.0417251,0.0748115,0.0992993,0.127917
-40,0.127887,0.11613,0.100371,0.0756044,0.0441831,0.0256652,0.00961518,0.00261537,0.000942245,7.02153e-05,2.1458e-06,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,1.45438e-05,0.0036692,0.0217993,0.0616032,0.0877306,0.114849,0.126013
-48,0.12603,0.123046,0.110177,0.0964932,0.0679396,0.0426982,0.0246911,0.0106425,0.00362509,0.00115432,0.000277523,8.10636e-06,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,8.34478e-07,0.00067247,0.0110517,0.0454699,0.0777447,0.10097,0.124039,0.125982
-56,0.125984,0.125488,0.118764,0.108335,0.0916236,0.0618947,0.0414738,0.0255423,0.0130081,0.00500496,0.00188246,0.000548729,3.58825e-05,2.26501e-06,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,8.54744e-05,0.00450892,0.0261049,0.0634371,0.0893875,0.117181,0.125882,0.125959
-64,0.125955,0.125958,0.12376,0.115314,0.104938,0.0870736,0.0623697,0.0411769,0.0282028,0.0164143,0.00728833,0.00345665,0.00125994,0.000137331,1.51398e-05,9.53689e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,1.72856e-05,0.00145187,0.0134477,0.0508504,0.0794288,0.106204,0.125102,0.126013,0.126632
-72,0.127611,0.127846,0.126956,0.124622,0.115907,0.10799,0.0894631,0.0699583,0.052238,0.0383238,0.0265109,0.0173068,0.00976873,0.00484569,0.00181332,0.000399953,0.000934734,0.000484712,2.39614e-05,8.34478e-07,7.15267e-07,1.74048e-05,3.07565e-05,3.92205e-05,0.00092031,0.00915434,0.0412767,0.0713465,0.0980427,0.122032,0.126427,0.132036,0.149779
-80,0.145304,0.146412,0.146624,0.147604,0.145208,0.139432,0.130848,0.118353,0.10163,0.0775991,0.0628773,0.0541439,0.0401327,0.0298931,0.0191979,0.0164703,0.0387166,0.0350914,0.00864281,0.00190237,0.00367897,0.00472827,0.0056425,0.0073024,0.0157902,0.0477958,0.0771257,0.106184,0.135108,0.143959,0.160569,0.203285,0.239362
-88,0.195437,0.203233,0.224399,0.21415,0.213531,0.209501,0.204403,0.195324,0.180641,0.174761,0.161997,0.146725,0.133803,0.119276,0.113325,0.109494,0.155334,0.151219,0.0948319,0.0429691,0.0590449,0.0773849,0.0950489,0.119506,0.149883,0.187576,0.21577,0.236324,0.240887,0.245601,0.247502,0.251162,0.251872
-96,0.245517,0.240671,0.250706,0.251286,0.249769,0.248584,0.248818,0.242832,0.243595,0.241595,0.23814,0.231023,0.214934,0.208303,0.195045,0.190369,0.208162,0.20948,0.180684,0.136184,0.164762,0.177644,0.191307,0.209321,0.231491,0.243965,0.250432,0.25181,0.251841,0.251903,0.251872,0.251872,0.251903
-104,0.251903,0.251748,0.251872,0.251903,0.251903,0.251903,0.251903,0.251934,0.251841,0.251903,0.251779,0.251779,0.251625,0.250614,0.248643,0.245016,0.250101,0.25001,0.23536,0.213524,0.230057,0.236628,0.244826,0.249025,0.25004,0.251563,0.251872,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903
-112,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251872,0.251903,0.251903,0.251903,0.251748,0.249145,0.251194,0.25181,0.25181,0.251872,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903
-120,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903
Scan End
