SW Version,2022.1
Date and Time Started,2024-Feb-01 16:53:27
Date and Time Ended,2024-Feb-01 16:53:39
Scan Name,Scan_2J5D2-0J5D1
Link Settings,
Reset RX After Applying Settings,false
Open Area,17344
Horizontal Opening,161
Horizontal Percentage,63.64
Vertical Opening,121
Vertical Percentage,51.61
Dwell,BER
Dwell BER,1e-5
Dwell Time,0
Horizontal Increment,8
Horizontal Range,-0.500 UI to 0.500 UI
Vertical Increment,8
Vertical Range,100%
Misc Info,
Scan Start
2d statistical,-128,-120,-112,-104,-96,-88,-80,-72,-64,-56,-48,-40,-32,-24,-16,-8,0,8,16,24,32,40,48,56,64,72,80,88,96,104,112,120,128
120,0.251872,0.251872,0.251872,0.251903,0.251903,0.251872,0.251872,0.251872,0.251872,0.251872,0.251841,0.251872,0.251872,0.251779,0.251532,0.250827,0.251841,0.251255,0.249442,0.248669,0.24995,0.251133,0.251655,0.251903,0.251872,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903
112,0.245772,0.246191,0.250251,0.249681,0.249323,0.247536,0.248231,0.247738,0.247332,0.246135,0.246332,0.245474,0.243102,0.241492,0.235065,0.2302,0.244782,0.244532,0.22451,0.2109,0.227338,0.238624,0.245499,0.250282,0.251686,0.251841,0.251872,0.251748,0.251779,0.251532,0.250946,0.251655,0.251872
104,0.205503,0.206524,0.220314,0.217429,0.214962,0.213366,0.21117,0.20932,0.209359,0.203912,0.198519,0.194763,0.182416,0.169396,0.153493,0.145394,0.183696,0.188502,0.146743,0.124402,0.137013,0.155193,0.186215,0.212673,0.232887,0.241896,0.242977,0.239814,0.236492,0.232096,0.233903,0.236969,0.249661
96,0.154032,0.152453,0.149817,0.148801,0.147341,0.144209,0.143641,0.140048,0.136465,0.129651,0.114796,0.0974934,0.0819846,0.0686311,0.0580258,0.0466828,0.0870504,0.0882243,0.0382029,0.0159871,0.0199569,0.022643,0.0281135,0.0492456,0.0914765,0.124275,0.14787,0.156521,0.157949,0.154435,0.158853,0.176528,0.214319
88,0.131662,0.12997,0.127954,0.127374,0.127076,0.12638,0.12351,0.119274,0.109611,0.0915861,0.0720388,0.0577237,0.0431882,0.028377,0.0162777,0.0099115,0.0170038,0.0154998,0.004273,0.0021849,0.00268499,0.0029978,0.00303404,0.00543317,0.0255044,0.0649269,0.0968949,0.121717,0.127886,0.127886,0.128212,0.130054,0.146029
80,0.126005,0.125947,0.125938,0.1259,0.125066,0.121621,0.11483,0.101292,0.0820701,0.0630984,0.0453764,0.0274572,0.0146274,0.00659667,0.00187555,0.000565061,0.00135066,0.0015557,0.00035966,4.87573e-05,9.62034e-05,0.000102522,8.52359e-05,0.000118496,0.00370568,0.0275155,0.0670195,0.100195,0.120911,0.12589,0.12599,0.126006,0.126528
72,0.125921,0.125921,0.125921,0.125121,0.120102,0.11196,0.0966206,0.0724484,0.0526634,0.0332377,0.0169389,0.0067545,0.00194719,0.000249509,8.5832e-06,1.31132e-06,5.48371e-06,1.7524e-05,9.53689e-07,5.96056e-07,1.0729e-06,3.57633e-07,8.34478e-07,5.96056e-07,9.34615e-05,0.00606379,0.0341676,0.0727221,0.104648,0.122545,0.125905,0.125967,0.125975
64,0.12592,0.12592,0.125273,0.120186,0.11111,0.0939436,0.0704158,0.0460592,0.0249936,0.00970687,0.00346237,0.000685225,3.62402e-05,3.57633e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,8.34478e-07,0.000426061,0.0123804,0.0438869,0.0835532,0.111684,0.123949,0.125967,0.125967
56,0.125949,0.12589,0.121239,0.111667,0.0949366,0.0700688,0.0476805,0.0220583,0.00823773,0.00278096,0.000436074,1.20403e-05,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,4.88766e-06,0.00213722,0.0232877,0.0570813,0.0946907,0.117602,0.125505,0.125967
48,0.126671,0.123925,0.113198,0.0974667,0.0740195,0.0467745,0.0202026,0.00724875,0.00222961,0.000273947,7.86793e-06,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,0.000124099,0.00788045,0.0333437,0.0715229,0.102921,0.12145,0.125944
40,0.131253,0.118457,0.101909,0.0769567,0.0486593,0.0200609,0.00679861,0.00207177,0.000162485,2.02659e-06,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,1.66896e-06,0.000915899,0.0156413,0.0446856,0.0816212,0.109906,0.125805
32,0.138823,0.110299,0.0842339,0.0545486,0.0233425,0.00751221,0.0018641,0.000140788,1.43053e-06,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,5.40026e-05,0.00439245,0.0258023,0.0590746,0.0921627,0.123045
24,0.142685,0.106737,0.0657008,0.032119,0.0102832,0.00267677,0.000196221,5.96056e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,1.43053e-06,0.00074793,0.0132763,0.0399185,0.0775527,0.11927
16,0.145068,0.0990587,0.0460993,0.0138512,0.00347953,0.000395304,2.1458e-06,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,4.89958e-05,0.0038293,0.0238882,0.0629915,0.113487
8,0.14638,0.0922093,0.0334992,0.0072801,0.000733864,4.64923e-06,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,4.53002e-06,0.00115575,0.01441,0.0518181,0.111337
0,0.147312,0.0867731,0.0347517,0.0105228,0.00135543,6.33011e-05,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,8.45207e-05,0.00332349,0.0181134,0.0497687,0.11356
-8,0.146077,0.0857262,0.0390835,0.0122452,0.00229565,0.000149372,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,0.000189784,0.00436015,0.0200354,0.0503465,0.114684
-16,0.143952,0.0917757,0.0527763,0.0255453,0.00800663,0.00162354,4.55386e-05,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,8.5832e-06,0.00142374,0.0129512,0.030533,0.0659474,0.118128
-24,0.137117,0.102836,0.069835,0.045066,0.021526,0.00657485,0.00125601,3.92205e-05,3.57633e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,0.000227574,0.00632165,0.0221937,0.0474543,0.0899653,0.121651
-32,0.131935,0.116209,0.0896542,0.0613827,0.0382228,0.0161927,0.00484879,0.000798953,3.39752e-05,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,6.07977e-06,0.00161483,0.0140662,0.0329219,0.0709481,0.107426,0.124344
-40,0.12772,0.121881,0.107022,0.0832915,0.0587148,0.0352079,0.0148793,0.00503619,0.00114514,7.52222e-05,5.96056e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,0.000311022,0.00680862,0.025258,0.0536884,0.0949234,0.120095,0.125766
