SW Version,2022.1
Date and Time Started,2024-Feb-01 17:34:11
Date and Time Ended,2024-Feb-01 17:34:24
Scan Name,Scan_3J6D2-1J6D1
Link Settings,
Reset RX After Applying Settings,false
Open Area,13824
Horizontal Opening,153
Horizontal Percentage,60.61
Vertical Opening,97
Vertical Percentage,41.94
Dwell,BER
Dwell BER,1e-5
Dwell Time,0
Horizontal Increment,8
Horizontal Range,-0.500 UI to 0.500 UI
Vertical Increment,8
Vertical Range,100%
Misc Info,
Scan Start
2d statistical,-128,-120,-112,-104,-96,-88,-80,-72,-64,-56,-48,-40,-32,-24,-16,-8,0,8,16,24,32,40,48,56,64,72,80,88,96,104,112,120,128
120,0.242765,0.245996,0.24968,0.248348,0.24983,0.248671,0.247248,0.2482,0.247934,0.247115,0.247259,0.243232,0.24536,0.244038,0.242654,0.242121,0.249485,0.249255,0.239351,0.229315,0.238513,0.242021,0.244722,0.249524,0.24998,0.251562,0.25107,0.251131,0.250731,0.2511,0.251192,0.251316,0.25181
112,0.215712,0.22005,0.229563,0.229134,0.226885,0.22562,0.22358,0.222659,0.221242,0.219116,0.21521,0.210726,0.204823,0.201885,0.195875,0.190972,0.221803,0.222348,0.183435,0.164907,0.175861,0.192883,0.202365,0.217581,0.235914,0.239916,0.242852,0.241028,0.240656,0.238361,0.240969,0.245957,0.250363
104,0.174276,0.180071,0.192473,0.185382,0.185514,0.179914,0.179495,0.174232,0.165671,0.164251,0.150014,0.134382,0.125637,0.113526,0.106352,0.102287,0.149903,0.143447,0.096534,0.0679197,0.0755387,0.0862456,0.103799,0.127284,0.158694,0.181503,0.198449,0.201844,0.202689,0.201729,0.211909,0.222495,0.237048
96,0.147377,0.146932,0.145934,0.146064,0.143352,0.139293,0.132392,0.124084,0.108279,0.0956868,0.0818192,0.0677023,0.0562282,0.0450671,0.0366587,0.0329754,0.0588039,0.0580198,0.0285354,0.0160015,0.0196104,0.0218988,0.0245827,0.0325139,0.051885,0.0840592,0.12207,0.147174,0.151228,0.153019,0.159021,0.174459,0.190788
88,0.133036,0.132311,0.131004,0.129035,0.125963,0.12029,0.109564,0.0928114,0.0745859,0.0602259,0.0468771,0.0350158,0.0244137,0.0174074,0.0110509,0.00814736,0.0148635,0.0134551,0.00504346,0.00185981,0.00294356,0.00364548,0.00411898,0.00564512,0.0124219,0.0333164,0.0694324,0.108525,0.127109,0.131802,0.132564,0.140263,0.149551
80,0.126755,0.12678,0.125898,0.123085,0.11503,0.0995675,0.0851678,0.063913,0.049368,0.0334235,0.0226717,0.0142084,0.00777197,0.00393242,0.00193933,0.000982776,0.00154152,0.00125327,0.000221852,6.25858e-05,7.76064e-05,0.000136139,0.000191811,0.000262384,0.00128498,0.00911255,0.0323401,0.0710809,0.108818,0.123311,0.126556,0.127316,0.129766
72,0.126006,0.125368,0.123122,0.114117,0.102592,0.0818414,0.0627596,0.0461755,0.0296139,0.0177887,0.00948198,0.00463552,0.00185969,0.000666152,0.000216249,7.39109e-05,0.000130536,8.78586e-05,1.38285e-05,1.54974e-06,3.93397e-06,2.86107e-06,6.79503e-06,5.72213e-06,8.10636e-05,0.00209704,0.0141646,0.0427505,0.0867683,0.115205,0.124982,0.126029,0.126301
64,0.126025,0.124604,0.116177,0.1031,0.0811528,0.0611773,0.0412532,0.0250156,0.0139951,0.00664757,0.00259999,0.000686775,0.000178697,6.52085e-05,8.34478e-06,8.34478e-07,2.74186e-06,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,3.09949e-06,0.000260119,0.00412006,0.0230765,0.0594696,0.101,0.120517,0.125681,0.126208
56,0.126431,0.121576,0.111182,0.0911668,0.0636412,0.0429885,0.0251842,0.0131281,0.00569126,0.0019125,0.000492938,7.39109e-05,1.35901e-05,3.57633e-06,2.38422e-07,3.57633e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,1.66896e-05,0.000964418,0.0105447,0.0362355,0.0788707,0.112713,0.124402,0.127224
48,0.127253,0.116639,0.0966941,0.068641,0.0431552,0.0253588,0.0120204,0.00476344,0.00141897,0.000309949,2.51535e-05,1.43053e-06,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,4.76844e-07,0.000105263,0.00318163,0.0202724,0.0538399,0.0958728,0.120294,0.12843
40,0.129337,0.105346,0.0786855,0.0494493,0.0274498,0.0123581,0.0044759,0.00118973,0.00017989,1.87161e-05,1.54974e-06,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,5.84134e-06,0.00068296,0.00937506,0.0342049,0.0730295,0.110391,0.131527
32,0.13093,0.0939765,0.0597719,0.0309537,0.0134294,0.0046118,0.000956908,0.000161889,1.2994e-05,1.43053e-06,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,3.57633e-07,7.71296e-05,0.00304251,0.0188951,0.0508166,0.0960081,0.133835
24,0.132546,0.0853165,0.0448932,0.0185484,0.00612447,0.00140931,0.000181082,1.22787e-05,1.66896e-06,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,1.38285e-05,0.000943437,0.010369,0.0371709,0.0823839,0.136597
16,0.131527,0.0733437,0.029649,0.00901007,0.00195232,0.000235323,1.95506e-05,1.43053e-06,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,3.57633e-07,0.000203255,0.00465615,0.0249707,0.0700793,0.136378
