SW Version,2022.1
Date and Time Started,2024-Feb-01 17:32:49
Date and Time Ended,2024-Feb-01 17:33:01
Scan Name,Scan_1J5CMD-3J5CMD
Link Settings,
Reset RX After Applying Settings,false
Open Area,18560
Horizontal Opening,177
Horizontal Percentage,69.70
Vertical Opening,129
Vertical Percentage,54.84
Dwell,BER
Dwell BER,1e-5
Dwell Time,0
Horizontal Increment,8
Horizontal Range,-0.500 UI to 0.500 UI
Vertical Increment,8
Vertical Range,100%
Misc Info,
Scan Start
2d statistical,-128,-120,-112,-104,-96,-88,-80,-72,-64,-56,-48,-40,-32,-24,-16,-8,0,8,16,24,32,40,48,56,64,72,80,88,96,104,112,120,128
120,0.247969,0.247939,0.24797,0.247939,0.247939,0.247939,0.247969,0.247939,0.247969,0.247939,0.247939,0.247969,0.247939,0.247969,0.247939,0.247939,0.247939,0.247939,0.247939,0.247969,0.247939,0.24797,0.24797,0.24797,0.247939,0.24797,0.247939,0.247969,0.247969,0.24797,0.247939,0.247939,0.247969
112,0.247939,0.247969,0.247939,0.24797,0.247939,0.247939,0.247969,0.247969,0.247969,0.247969,0.247939,0.247969,0.247939,0.247939,0.247939,0.247939,0.247939,0.247939,0.247939,0.247785,0.247969,0.247939,0.247939,0.247939,0.247939,0.247939,0.247939,0.24797,0.247969,0.247939,0.247969,0.247939,0.247939
104,0.24797,0.247939,0.24797,0.247939,0.247939,0.247939,0.247969,0.247939,0.247969,0.247939,0.247969,0.247939,0.247878,0.246924,0.243344,0.237103,0.246926,0.24548,0.232888,0.22459,0.237255,0.245036,0.247571,0.247969,0.24791,0.247939,0.24797,0.247939,0.247939,0.24797,0.247939,0.247939,0.247939
96,0.246477,0.247939,0.247939,0.247969,0.247939,0.247939,0.247852,0.247852,0.247387,0.246349,0.245591,0.241998,0.231159,0.213594,0.197596,0.191094,0.214278,0.210191,0.19263,0.180291,0.19441,0.207068,0.225914,0.238619,0.247386,0.247417,0.247507,0.247569,0.247661,0.247723,0.247632,0.247938,0.247939
88,0.229731,0.231539,0.243054,0.242814,0.241369,0.232953,0.226826,0.226432,0.216465,0.208983,0.200953,0.180726,0.16342,0.149988,0.13561,0.133712,0.166709,0.163899,0.133804,0.108358,0.121172,0.139255,0.158746,0.199075,0.2249,0.228454,0.234117,0.235715,0.238281,0.237991,0.240021,0.242282,0.247783
80,0.177367,0.17997,0.189546,0.189712,0.184991,0.17884,0.168459,0.163833,0.151451,0.126139,0.105975,0.0873435,0.0734024,0.0523204,0.0367757,0.0301967,0.0742325,0.0690073,0.0346893,0.0163296,0.0307091,0.0350896,0.0444114,0.0582642,0.0895928,0.146482,0.171466,0.178328,0.17959,0.178894,0.179055,0.190999,0.229905
72,0.139912,0.137187,0.13397,0.131685,0.128561,0.122563,0.111313,0.0964263,0.0714652,0.0523394,0.0372675,0.0224038,0.00886866,0.00236229,0.000142219,2.57496e-05,0.00133171,0.00170436,0.000174763,2.7657e-05,5.66253e-05,6.61622e-05,0.000116827,0.000153902,0.00423188,0.0387008,0.0980881,0.124832,0.128167,0.128726,0.130179,0.132063,0.153923
64,0.127751,0.127535,0.125494,0.122218,0.112711,0.101216,0.0797506,0.058254,0.0391882,0.0229316,0.010486,0.00265018,0.000141861,7.15267e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.25309e-05,0.00378352,0.0391308,0.0992687,0.123574,0.125959,0.125967,0.125975,0.12638
56,0.125683,0.124951,0.12199,0.112848,0.0975224,0.0744934,0.0518737,0.0311584,0.0186907,0.00761532,0.00134017,5.3645e-05,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,0.000160339,0.00913479,0.0550451,0.110666,0.124915,0.125951,0.125975,0.125967
48,0.124542,0.122369,0.113373,0.0943418,0.0712983,0.0479081,0.0280146,0.0151326,0.00513716,0.00046242,3.81476e-06,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,1.78817e-06,0.00106074,0.0190739,0.075934,0.115569,0.125239,0.125967,0.125967
40,0.122899,0.114925,0.0986499,0.0729231,0.0448645,0.0266733,0.0132343,0.00404054,0.000319605,8.34478e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.41999e-05,0.00389391,0.0301291,0.0881931,0.118801,0.125781,0.126224
