SW Version,2022.2
Date and Time Started,2024-Feb-15 10:15:28
Date and Time Ended,2024-Feb-15 10:16:02
Scan Name,Scan_3J4D2-1J4D1
Link Settings,
Reset RX After Applying Settings,false
Open Area,15104
Horizontal Opening,161
Horizontal Percentage,63.64
Vertical Opening,105
Vertical Percentage,45.16
Dwell,BER
Dwell BER,1e-5
Dwell Time,0
Horizontal Increment,8
Horizontal Range,-0.500 UI to 0.500 UI
Vertical Increment,8
Vertical Range,100%
Misc Info,
Scan Start
2d statistical,-128,-120,-112,-104,-96,-88,-80,-72,-64,-56,-48,-40,-32,-24,-16,-8,0,8,16,24,32,40,48,56,64,72,80,88,96,104,112,120,128
120,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903
112,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251872,0.25181,0.251841,0.251872,0.251872,0.251071,0.249561,0.251317,0.25144,0.251748,0.251779,0.251934,0.251872,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903
104,0.251317,0.251841,0.251872,0.251903,0.251872,0.251872,0.251872,0.251872,0.251872,0.251841,0.25181,0.251439,0.25098,0.24953,0.244798,0.24163,0.248495,0.248233,0.230015,0.211333,0.220681,0.229447,0.235461,0.245099,0.24974,0.251563,0.251748,0.251872,0.251841,0.251779,0.251903,0.251872,0.251903
96,0.235391,0.246847,0.250011,0.249115,0.249262,0.249203,0.248612,0.24682,0.24618,0.244907,0.239361,0.233169,0.221504,0.208216,0.195593,0.187986,0.210991,0.209889,0.171864,0.145215,0.159008,0.164833,0.172582,0.193521,0.212769,0.233375,0.243671,0.24525,0.24553,0.246526,0.248135,0.25031,0.251779
88,0.184767,0.200047,0.217642,0.215617,0.21106,0.206924,0.20483,0.197454,0.190424,0.179734,0.166098,0.151727,0.136139,0.123135,0.108737,0.10314,0.144498,0.148438,0.0923704,0.0567257,0.0693176,0.0755256,0.0825479,0.0952161,0.124959,0.156671,0.182441,0.199395,0.205181,0.206677,0.21296,0.227764,0.245119
80,0.14472,0.143561,0.144499,0.142681,0.141591,0.137641,0.128901,0.114482,0.100976,0.085645,0.0685804,0.0519327,0.0369294,0.0241094,0.0148523,0.0106837,0.0383235,0.0504741,0.0106097,0.0022786,0.00385863,0.00447673,0.00432224,0.00426955,0.00836719,0.0295909,0.0695284,0.108899,0.129328,0.131619,0.135206,0.150902,0.189581
72,0.127632,0.127197,0.126753,0.125286,0.118476,0.104737,0.0891145,0.0728814,0.0552776,0.0408584,0.0249958,0.0142817,0.00720464,0.00300722,0.000911131,0.000369316,0.000934496,0.00141098,0.000140073,2.62264e-05,4.16047e-05,4.82805e-05,5.18568e-05,5.17376e-05,0.000203613,0.00366407,0.0261105,0.0675577,0.108205,0.124866,0.126114,0.126708,0.129851
64,0.125933,0.125653,0.123629,0.114171,0.0975182,0.0796083,0.059921,0.0425364,0.0270286,0.0147347,0.00707351,0.00279347,0.000951185,0.000184658,2.5988e-05,7.86793e-06,6.91424e-06,9.41768e-06,1.66896e-06,2.38422e-07,2.38422e-07,2.38422e-07,1.0729e-06,2.38422e-07,3.2187e-06,0.000228051,0.00635359,0.0357565,0.0808305,0.116466,0.125681,0.125967,0.126044
56,0.125829,0.123999,0.117107,0.0996483,0.0781072,0.0580755,0.0381971,0.0216672,0.0110005,0.00498195,0.00173607,0.000393516,7.87985e-05,1.34709e-05,3.69554e-06,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,1.45438e-05,0.00126507,0.0172998,0.0541069,0.100406,0.123357,0.125936,0.125967
48,0.125302,0.118764,0.0998621,0.0756603,0.0505473,0.0304686,0.0147028,0.00662551,0.00229577,0.000562557,8.69049e-05,2.06235e-05,6.07977e-06,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,8.59512e-05,0.00400156,0.0284141,0.0716674,0.111914,0.124608,0.125982
