SW Version,2022.2
Date and Time Started,2024-Feb-15 10:20:01
Date and Time Ended,2024-Feb-15 10:20:36
Scan Name,Scan_1J6CMD-3J6CMD
Link Settings,
Reset RX After Applying Settings,false
Open Area,19200
Horizontal Opening,177
Horizontal Percentage,69.70
Vertical Opening,121
Vertical Percentage,51.61
Dwell,BER
Dwell BER,1e-5
Dwell Time,0
Horizontal Increment,8
Horizontal Range,-0.500 UI to 0.500 UI
Vertical Increment,8
Vertical Range,100%
Misc Info,
Scan Start
2d statistical,-128,-120,-112,-104,-96,-88,-80,-72,-64,-56,-48,-40,-32,-24,-16,-8,0,8,16,24,32,40,48,56,64,72,80,88,96,104,112,120,128
120,0.247939,0.24797,0.247939,0.247939,0.247939,0.24797,0.247939,0.247939,0.247939,0.247969,0.247939,0.24797,0.247969,0.247939,0.247939,0.247939,0.247939,0.247939,0.247939,0.247939,0.247969,0.247939,0.24797,0.247939,0.247939,0.247939,0.247939,0.247939,0.247969,0.247939,0.247939,0.24797,0.247969
112,0.247969,0.247939,0.247939,0.247939,0.247939,0.247969,0.24797,0.247939,0.247969,0.247969,0.247969,0.247939,0.247939,0.247939,0.247969,0.247972,0.24791,0.247939,0.247939,0.247785,0.24791,0.24791,0.24797,0.24791,0.24797,0.247969,0.247939,0.247969,0.247939,0.247939,0.247939,0.247939,0.247939
104,0.247939,0.247939,0.247939,0.247939,0.247939,0.247969,0.247939,0.247939,0.247939,0.24797,0.247847,0.247538,0.245839,0.241896,0.236103,0.232864,0.245808,0.246714,0.233419,0.226979,0.23891,0.243316,0.24641,0.247601,0.247941,0.24791,0.247939,0.247969,0.247939,0.247969,0.247939,0.247939,0.247969
96,0.247854,0.247939,0.247939,0.247939,0.24791,0.247939,0.247912,0.247879,0.247663,0.245154,0.236165,0.223154,0.206982,0.195001,0.187383,0.184004,0.207209,0.208827,0.184083,0.173341,0.187312,0.202699,0.220821,0.235791,0.243661,0.2476,0.247972,0.247939,0.247939,0.24797,0.247939,0.247939,0.247939
88,0.232395,0.241213,0.246109,0.244684,0.243809,0.239879,0.237472,0.23291,0.221403,0.207437,0.184209,0.16831,0.152253,0.13482,0.119302,0.113947,0.155643,0.163187,0.11996,0.101298,0.118129,0.132055,0.149933,0.174174,0.20946,0.23204,0.243373,0.245839,0.246744,0.246895,0.247417,0.247632,0.24797
80,0.182903,0.184227,0.195506,0.192809,0.187289,0.180347,0.165991,0.151177,0.133621,0.110417,0.0857477,0.0611066,0.0451146,0.0343096,0.029038,0.0332406,0.0726343,0.0796051,0.0457783,0.0267162,0.0355252,0.0378103,0.0415065,0.0501375,0.0850638,0.131575,0.174494,0.199434,0.207692,0.208814,0.213322,0.225371,0.244012
72,0.137417,0.134582,0.132915,0.130552,0.124025,0.110912,0.0931486,0.0724517,0.0482046,0.0274499,0.0120609,0.00367075,0.000718605,0.000135424,7.09306e-05,0.000106217,0.00442357,0.00975718,0.00143769,0.000262264,0.000246171,0.000268225,0.000339156,0.00043071,0.00197151,0.0194006,0.0592844,0.102414,0.126645,0.131847,0.133992,0.145721,0.189822
64,0.126469,0.125992,0.1248,0.118084,0.104319,0.0875502,0.064337,0.0393781,0.0196702,0.00731801,0.00151017,0.000100495,1.0729e-06,2.38422e-07,2.38422e-07,2.38422e-07,2.1458e-06,6.07977e-06,4.76844e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.26501e-05,0.00231687,0.0222901,0.0643283,0.105447,0.123979,0.125975,0.126262,0.12812
56,0.12589,0.125365,0.119736,0.105631,0.0881682,0.0633576,0.0383746,0.0185701,0.00645683,0.00110866,4.43465e-05,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,0.000233415,0.00680564,0.0346981,0.0831887,0.114257,0.125582,0.125982,0.125967
48,0.125773,0.122486,0.107629,0.0874902,0.0626675,0.0360762,0.0161794,0.0050145,0.000674616,9.06004e-06,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.86107e-06,0.00100137,0.0143611,0.0474405,0.0974507,0.119328,0.12582,0.125959
40,0.12408,0.112873,0.0915745,0.0646374,0.0363322,0.0157102,0.0044188,0.000561961,4.2916e-06,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,5.85327e-05,0.00419683,0.0239938,0.0656195,0.104836,0.123342,0.126068
32,0.121231,0.100263,0.0715374,0.0403844,0.0165931,0.00471182,0.000541338,3.2187e-06,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,1.0729e-06,0.000716101,0.0110049,0.0369343,0.0844868,0.112822,0.128146
24,0.119462,0.0866534,0.0540362,0.0230255,0.0070114,0.000960722,2.01467e-05,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,6.99769e-05,0.0048228,0.0221322,0.061352,0.101081,0.133998
16,0.118432,0.070999,0.0300557,0.00907301,0.00149586,2.8253e-05,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,9.53689e-07,0.000904574,0.0112949,0.0364522,0.0878495,0.140141
8,0.119104,0.0602379,0.0162364,0.00292854,0.000115516,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,7.92754e-05,0.00488432,0.0225302,0.0750653,0.145824
