SW Version,2022.2
Date and Time Started,2024-Feb-15 10:05:28
Date and Time Ended,2024-Feb-15 10:06:05
Scan Name,Scan_1J1CMD-3J1CMD
Link Settings,
Reset RX After Applying Settings,false
Open Area,17088
Horizontal Opening,145
Horizontal Percentage,57.58
Vertical Opening,129
Vertical Percentage,54.84
Dwell,BER
Dwell BER,1e-5
Dwell Time,0
Horizontal Increment,8
Horizontal Range,-0.500 UI to 0.500 UI
Vertical Increment,8
Vertical Range,100%
Misc Info,
Scan Start
2d statistical,-128,-120,-112,-104,-96,-88,-80,-72,-64,-56,-48,-40,-32,-24,-16,-8,0,8,16,24,32,40,48,56,64,72,80,88,96,104,112,120,128
120,0.247939,0.247969,0.247939,0.247969,0.247969,0.247939,0.247939,0.247939,0.247939,0.247969,0.247939,0.247969,0.247692,0.247509,0.247939,0.24791,0.247941,0.247939,0.247415,0.247326,0.247879,0.24797,0.24791,0.247939,0.247939,0.247939,0.24797,0.247969,0.247969,0.247939,0.247939,0.247939,0.247939
112,0.246673,0.24762,0.247939,0.247825,0.247823,0.247678,0.247159,0.247738,0.246961,0.246759,0.246369,0.243722,0.244021,0.23981,0.233271,0.235546,0.247049,0.244859,0.234584,0.230933,0.241429,0.245481,0.246626,0.247847,0.24797,0.24791,0.247939,0.247939,0.247939,0.247939,0.247939,0.247969,0.247939
104,0.229041,0.239118,0.242738,0.239702,0.23715,0.235515,0.236271,0.230409,0.228421,0.222367,0.221965,0.21619,0.198292,0.183538,0.177866,0.1678,0.209819,0.212843,0.17284,0.157298,0.179829,0.207731,0.227009,0.238615,0.245319,0.247179,0.247854,0.247622,0.247823,0.247592,0.247534,0.24791,0.247969
96,0.201158,0.187673,0.196902,0.198657,0.194454,0.188989,0.182041,0.181245,0.178924,0.169663,0.151921,0.127474,0.114185,0.0955465,0.0754007,0.086176,0.132445,0.121112,0.0806098,0.0573763,0.0767854,0.0984583,0.120476,0.148454,0.187726,0.215815,0.228518,0.228264,0.23285,0.229379,0.23433,0.244415,0.246526
88,0.149265,0.148318,0.150525,0.147836,0.143083,0.142032,0.13928,0.132777,0.121509,0.106686,0.0872782,0.0637708,0.0448901,0.0300433,0.0210672,0.0176437,0.0485054,0.0494039,0.0193259,0.00842226,0.0140736,0.0189498,0.0264858,0.0444622,0.0869354,0.120766,0.149627,0.168602,0.176545,0.175384,0.188357,0.205624,0.228044
80,0.129911,0.129745,0.127592,0.127285,0.126682,0.124312,0.119325,0.108319,0.0908272,0.0693802,0.0472778,0.0283948,0.0141303,0.00611791,0.00249044,0.00122406,0.00393003,0.00480576,0.000915422,0.000172856,0.000244025,0.000526198,0.000988141,0.00336926,0.0134445,0.0418979,0.0789128,0.112337,0.129199,0.137069,0.141359,0.151981,0.167862
72,0.126111,0.126091,0.125917,0.125926,0.124668,0.116285,0.106179,0.0887645,0.0654645,0.0399683,0.0234526,0.0100496,0.00366681,0.00102796,0.000201944,4.07702e-05,6.62814e-05,5.96056e-05,2.74186e-06,2.38422e-07,2.38422e-07,5.24529e-06,7.98714e-06,0.000224236,0.00244597,0.013711,0.0454071,0.0798854,0.110901,0.123573,0.127388,0.128611,0.137987
64,0.125921,0.12589,0.12589,0.123909,0.117483,0.106843,0.0850063,0.0613606,0.0386148,0.0199967,0.00795587,0.00264363,0.000665317,0.00011492,1.19211e-06,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,1.14443e-05,0.000317102,0.0039801,0.0219132,0.0543062,0.0900727,0.116938,0.124818,0.126177,0.126617
56,0.125897,0.125797,0.12509,0.120611,0.106843,0.0881834,0.0639113,0.0394205,0.021358,0.00878606,0.00285713,0.000702392,6.30627e-05,4.2916e-06,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,5.50755e-05,0.00110759,0.00955387,0.0360059,0.0714205,0.105423,0.12067,0.12559,0.125967
48,0.125951,0.124215,0.118985,0.108611,0.0868815,0.0662346,0.0404259,0.0208603,0.00842354,0.00258712,0.000447638,3.70747e-05,2.62264e-06,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.26501e-06,0.000177625,0.0030884,0.0173181,0.0490892,0.0867804,0.112447,0.123574,0.125944
