SW Version,2022.1
Date and Time Started,2024-Feb-01 18:21:53
Date and Time Ended,2024-Feb-01 18:22:05
Scan Name,Scan_0J4CMD-3J4CMD
Link Settings,
Reset RX After Applying Settings,false
Open Area,13312
Horizontal Opening,153
Horizontal Percentage,60.61
Vertical Opening,105
Vertical Percentage,45.16
Dwell,BER
Dwell BER,1e-5
Dwell Time,0
Horizontal Increment,8
Horizontal Range,-0.500 UI to 0.500 UI
Vertical Increment,8
Vertical Range,100%
Misc Info,
Scan Start
2d statistical,-128,-120,-112,-104,-96,-88,-80,-72,-64,-56,-48,-40,-32,-24,-16,-8,0,8,16,24,32,40,48,56,64,72,80,88,96,104,112,120,128
120,0.24797,0.24797,0.247969,0.247939,0.247939,0.247969,0.247969,0.247939,0.247939,0.247969,0.247939,0.247939,0.247939,0.247939,0.24797,0.247939,0.247939,0.247939,0.247939,0.247969,0.247969,0.247969,0.247939,0.247969,0.247939,0.247939,0.247939,0.247939,0.247939,0.247939,0.247969,0.247969,0.24797
112,0.247939,0.247969,0.247939,0.24797,0.247969,0.24797,0.247939,0.247939,0.247969,0.247939,0.24797,0.247939,0.247939,0.247939,0.247939,0.247939,0.247939,0.247939,0.247939,0.247969,0.247969,0.247939,0.247939,0.24797,0.247939,0.247939,0.24797,0.247969,0.247939,0.247939,0.247969,0.24797,0.247939
104,0.247941,0.247939,0.247939,0.247939,0.247969,0.247939,0.247939,0.247939,0.24797,0.247939,0.247939,0.247939,0.247969,0.247854,0.247939,0.24797,0.24791,0.247939,0.247939,0.247939,0.24791,0.24797,0.247939,0.247939,0.247939,0.247939,0.247939,0.247939,0.247939,0.247969,0.247939,0.247939,0.247939
96,0.242446,0.246531,0.247246,0.246446,0.246503,0.246446,0.244081,0.244465,0.243651,0.244081,0.243922,0.243054,0.242649,0.241855,0.241834,0.239994,0.247451,0.246822,0.241782,0.240425,0.246746,0.247794,0.24791,0.247941,0.247939,0.247939,0.247883,0.247649,0.247678,0.24768,0.247883,0.24791,0.247939
88,0.22031,0.226717,0.232705,0.228875,0.229092,0.228555,0.225278,0.223325,0.22259,0.219189,0.21812,0.216434,0.211304,0.20707,0.198699,0.192798,0.226417,0.225493,0.199969,0.194234,0.215329,0.235409,0.243473,0.246787,0.246392,0.245318,0.242485,0.242689,0.243269,0.242703,0.243891,0.245266,0.247449
80,0.173761,0.172631,0.182903,0.181386,0.176289,0.173909,0.171785,0.165039,0.166289,0.159357,0.153269,0.141051,0.123203,0.106008,0.0910565,0.0878341,0.139788,0.136548,0.0958432,0.0726548,0.0973748,0.125413,0.154556,0.194467,0.211085,0.213861,0.21721,0.218822,0.213479,0.213718,0.213247,0.221736,0.235322
72,0.14342,0.141414,0.139428,0.139126,0.13776,0.135721,0.134285,0.130399,0.124529,0.111452,0.0929821,0.0737629,0.0574003,0.0424588,0.0319819,0.0258003,0.0448165,0.0429663,0.0242971,0.0155214,0.023006,0.0320708,0.0505791,0.0799595,0.117757,0.14612,0.165837,0.166745,0.168794,0.167866,0.169308,0.175441,0.19822
64,0.129228,0.128594,0.127419,0.126968,0.125963,0.123852,0.120318,0.109727,0.0978705,0.0735622,0.0547929,0.036407,0.023586,0.0128917,0.00711535,0.00398582,0.00812963,0.00689171,0.00256578,0.000994697,0.00216106,0.00320284,0.0070778,0.0216165,0.0466039,0.081594,0.114608,0.133827,0.139523,0.138362,0.138276,0.141133,0.152257
56,0.126396,0.12634,0.125728,0.125018,0.122643,0.118391,0.107906,0.0899522,0.0688996,0.0458283,0.0293474,0.0150884,0.00653503,0.00230256,0.000537284,0.000153782,0.000592002,0.000388747,3.14717e-05,3.45712e-06,3.19486e-05,6.33011e-05,0.000354295,0.00363999,0.0192679,0.0462601,0.0781066,0.109964,0.125722,0.127574,0.128164,0.12903,0.133058
48,0.125895,0.125829,0.124907,0.123046,0.116072,0.10381,0.0822214,0.0594097,0.0358313,0.0205662,0.00916427,0.00269739,0.000474579,3.06373e-05,4.76844e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,0.000114681,0.00355774,0.0214155,0.0501568,0.0806625,0.113074,0.124896,0.12599,0.126161,0.126552
40,0.125529,0.123789,0.121153,0.115835,0.0996095,0.0760085,0.0518422,0.0306675,0.0147138,0.00528427,0.00109853,8.88123e-05,1.43053e-06,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,0.000248198,0.00513371,0.0273158,0.0560942,0.087886,0.116109,0.124953,0.1262,0.126919
32,0.124709,0.120755,0.115678,0.0981958,0.071899,0.0471275,0.0262642,0.0117855,0.00350063,0.000575432,1.83585e-05,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.1458e-06,0.000623713,0.00894911,0.0327968,0.062273,0.0930588,0.115758,0.126341,0.128987
24,0.125284,0.116418,0.0990891,0.0742557,0.0459888,0.0258936,0.0111432,0.00307529,0.000429279,4.88766e-06,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.83722e-05,0.00183597,0.0160475,0.0412062,0.0703961,0.0999024,0.122901,0.133062
16,0.12989,0.104541,0.0721708,0.0457464,0.0238548,0.0090759,0.00237945,0.000218514,1.19211e-06,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,4.76844e-07,0.000151756,0.00436265,0.0221487,0.0495611,0.0779741,0.111272,0.141892
8,0.137717,0.088042,0.0474437,0.0236689,0.00858454,0.0018008,0.000173095,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,4.17239e-06,0.000666271,0.00849212,0.0308665,0.0648547,0.100812,0.14378
0,0.135965,0.0830445,0.033426,0.00935593,0.00151207,6.36587e-05,5.96056e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,8.76202e-05,0.00286071,0.0182937,0.0517372,0.0978869,0.147723
-8,0.133276,0.0820442,0.029647,0.00763631,0.00100769,2.50343e-05,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.62264e-06,0.000307803,0.00302594,0.0161144,0.0509164,0.0991421,0.146423
-16,0.130613,0.0847492,0.0406022,0.0161938,0.00514158,0.000936165,2.34846e-05,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,6.72351e-05,0.00141074,0.00721883,0.0251783,0.0570252,0.102524,0.146474
-24,0.126628,0.0941868,0.0623263,0.0370475,0.0173211,0.00555655,0.00121333,6.07977e-05,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,7.5103e-06,0.000499971,0.00416345,0.0176881,0.0423718,0.0742423,0.108226,0.137807
-32,0.121214,0.104958,0.084824,0.059652,0.0357114,0.0154799,0.00533386,0.0011058,5.66253e-05,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,0.000102998,0.00185338,0.0108275,0.0325126,0.0633676,0.0924154,0.115486,0.131915
