SW Version,2022.1
Date and Time Started,2024-Feb-01 18:19:21
Date and Time Ended,2024-Feb-01 18:19:32
Scan Name,Scan_3J1D2-0J1D1
Link Settings,
Reset RX After Applying Settings,false
Open Area,8384
Horizontal Opening,121
Horizontal Percentage,48.48
Vertical Opening,65
Vertical Percentage,29.03
Dwell,BER
Dwell BER,1e-5
Dwell Time,0
Horizontal Increment,8
Horizontal Range,-0.500 UI to 0.500 UI
Vertical Increment,8
Vertical Range,100%
Misc Info,
Scan Start
2d statistical,-128,-120,-112,-104,-96,-88,-80,-72,-64,-56,-48,-40,-32,-24,-16,-8,0,8,16,24,32,40,48,56,64,72,80,88,96,104,112,120,128
120,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251872,0.251903,0.251934,0.251872,0.251903,0.251872,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903
112,0.251748,0.251903,0.251872,0.251872,0.25181,0.251872,0.25181,0.251872,0.251872,0.251903,0.251903,0.251841,0.251624,0.251071,0.251194,0.250071,0.251655,0.25181,0.2495,0.249498,0.250949,0.251779,0.251841,0.25181,0.251903,0.251872,0.251872,0.251872,0.251934,0.251903,0.251872,0.251872,0.251903
104,0.246875,0.249115,0.250918,0.250191,0.25098,0.250281,0.250221,0.250766,0.250947,0.249512,0.25009,0.247201,0.244458,0.241103,0.23863,0.239451,0.246719,0.245032,0.238143,0.234117,0.238223,0.24359,0.246493,0.249549,0.251039,0.249693,0.249976,0.250034,0.25037,0.246595,0.250796,0.251101,0.251903
96,0.219898,0.232461,0.233581,0.237375,0.230312,0.236665,0.234106,0.236996,0.235798,0.232328,0.225396,0.216886,0.214079,0.209502,0.201726,0.200318,0.223997,0.224984,0.20364,0.187503,0.197462,0.213734,0.215168,0.225615,0.233321,0.237335,0.237374,0.238621,0.235521,0.235355,0.235996,0.241772,0.249369
88,0.194451,0.200144,0.209926,0.212539,0.209404,0.21007,0.203576,0.202436,0.197644,0.190608,0.171069,0.170146,0.164467,0.149586,0.137277,0.141652,0.176163,0.17575,0.141719,0.115767,0.130074,0.149243,0.158826,0.175175,0.191833,0.20358,0.211177,0.209839,0.209855,0.209164,0.213287,0.22228,0.237913
80,0.154613,0.161075,0.161653,0.163108,0.15774,0.156873,0.148576,0.143917,0.13125,0.120532,0.106706,0.0933463,0.0813219,0.0740235,0.06291,0.0589511,0.0936003,0.0995448,0.060707,0.0458443,0.0513086,0.0612455,0.0656715,0.0724106,0.0997805,0.128452,0.149748,0.163918,0.162863,0.16825,0.16623,0.179871,0.200597
72,0.137171,0.136591,0.139029,0.135385,0.13266,0.127206,0.114677,0.0980074,0.087351,0.0707476,0.0581744,0.0475556,0.035811,0.0286068,0.0242648,0.0225562,0.0324416,0.0336386,0.0236677,0.0171016,0.019601,0.0218886,0.0245641,0.0313534,0.0416821,0.0648469,0.0957569,0.124454,0.135851,0.142318,0.137743,0.146164,0.152018
64,0.128824,0.127632,0.124009,0.120529,0.11016,0.0940023,0.0840399,0.0666394,0.0493532,0.0372888,0.0262332,0.0180022,0.0131524,0.0102556,0.00771129,0.00623248,0.0102671,0.0109086,0.00550755,0.00273268,0.00376874,0.00401277,0.00488909,0.00716471,0.0126766,0.0249447,0.0489295,0.0854119,0.112822,0.123683,0.129653,0.131392,0.138063
56,0.126509,0.125609,0.119641,0.110316,0.0980729,0.0810127,0.0603247,0.0452834,0.0320238,0.0205544,0.013978,0.00944881,0.0053862,0.0028805,0.00163438,0.00105442,0.00200847,0.0021371,0.000666152,0.000160339,0.000303511,0.000421292,0.000457175,0.000806582,0.00232402,0.00983085,0.0270431,0.0569113,0.0911841,0.115593,0.123964,0.126744,0.12855
48,0.126377,0.119374,0.109522,0.0935148,0.075986,0.0570148,0.0409398,0.0282246,0.0167335,0.0100463,0.00590834,0.00264756,0.000949874,0.000282053,4.78037e-05,3.3856e-05,7.64143e-05,6.73543e-05,2.1458e-06,5.3645e-06,1.78817e-06,4.53002e-06,5.24529e-06,7.27188e-06,0.000222806,0.00222019,0.0116664,0.0313733,0.0651759,0.100393,0.116238,0.124674,0.12738
