SW Version,2022.1
Date and Time Started,2024-Feb-02 11:04:35
Date and Time Ended,2024-Feb-02 11:04:47
Scan Name,Scan_2J6D2-0J1D1
Link Settings,
Reset RX After Applying Settings,false
Open Area,11904
Horizontal Opening,153
Horizontal Percentage,60.61
Vertical Opening,81
Vertical Percentage,35.48
Dwell,BER
Dwell BER,1e-5
Dwell Time,0
Horizontal Increment,8
Horizontal Range,-0.500 UI to 0.500 UI
Vertical Increment,8
Vertical Range,100%
Misc Info,
Scan Start
2d statistical,-128,-120,-112,-104,-96,-88,-80,-72,-64,-56,-48,-40,-32,-24,-16,-8,0,8,16,24,32,40,48,56,64,72,80,88,96,104,112,120,128
120,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251934,0.25181,0.251624,0.251748,0.251532,0.25181,0.251841,0.251102,0.249741,0.251163,0.251224,0.251841,0.251872,0.251872,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903
112,0.251779,0.251872,0.25181,0.251903,0.251872,0.251872,0.251872,0.25181,0.251624,0.251531,0.2511,0.250521,0.249647,0.248116,0.246775,0.246443,0.250403,0.24983,0.245744,0.242729,0.240959,0.245393,0.247474,0.250433,0.251163,0.251841,0.251686,0.251872,0.251872,0.251903,0.251872,0.251903,0.251903
104,0.245994,0.249234,0.24977,0.249262,0.248938,0.248811,0.246853,0.247231,0.246122,0.242507,0.24035,0.238223,0.22456,0.23066,0.224083,0.227112,0.237449,0.236449,0.22066,0.212941,0.217947,0.224507,0.225716,0.231683,0.243026,0.247676,0.24965,0.249825,0.248521,0.250402,0.249706,0.251531,0.251872
96,0.221615,0.230227,0.236982,0.235652,0.232691,0.226447,0.229407,0.219867,0.218777,0.212083,0.209155,0.19909,0.18893,0.183109,0.177525,0.172953,0.206908,0.199975,0.170163,0.154076,0.163965,0.16867,0.178026,0.191426,0.206342,0.221177,0.231791,0.238925,0.237939,0.232611,0.238058,0.242087,0.249003
88,0.189012,0.192309,0.202082,0.203271,0.199374,0.193921,0.183558,0.176563,0.171154,0.15952,0.147163,0.144062,0.136626,0.119359,0.114686,0.116477,0.149103,0.151405,0.111685,0.0859396,0.0966742,0.104952,0.111811,0.119394,0.138312,0.168241,0.194889,0.204879,0.211968,0.209516,0.215759,0.221698,0.23509
80,0.150719,0.153658,0.155888,0.154374,0.149047,0.136783,0.128176,0.120296,0.106477,0.0915533,0.0797262,0.0679301,0.0601284,0.0507792,0.0454829,0.0419177,0.0671371,0.0674735,0.040868,0.0290119,0.0323642,0.0336708,0.0361509,0.0405913,0.0491963,0.0693688,0.104133,0.143066,0.159223,0.162763,0.163599,0.173891,0.205078
72,0.13431,0.134485,0.134673,0.128517,0.117815,0.104813,0.0886249,0.0775298,0.0625148,0.0520848,0.039272,0.0279776,0.0229032,0.0192242,0.0169355,0.0149206,0.0226742,0.0235255,0.01477,0.00921192,0.010319,0.0112856,0.0111161,0.0121779,0.0146783,0.0241202,0.0434884,0.085557,0.118588,0.133948,0.140023,0.141859,0.153633
64,0.127332,0.126309,0.121029,0.104215,0.093339,0.0743556,0.057521,0.044234,0.0304406,0.0232083,0.0156552,0.011051,0.00849319,0.00598023,0.00396079,0.00318246,0.00529703,0.00499125,0.00174883,0.000706445,0.0006075,0.000703346,0.000718724,0.000885619,0.00104977,0.00278131,0.0123841,0.0365911,0.0809469,0.112163,0.127033,0.129983,0.134964
56,0.125705,0.121529,0.106184,0.0940191,0.0741343,0.0526872,0.0402921,0.0287184,0.017715,0.0120404,0.00759649,0.00504752,0.00280611,0.00133063,0.00058473,0.000379926,0.000496633,0.00042618,8.94083e-05,1.26364e-05,5.3645e-06,9.17926e-06,6.07977e-06,2.15772e-05,2.62264e-05,0.000200275,0.00308411,0.0173704,0.0503341,0.0974824,0.119166,0.125824,0.1285
48,0.124905,0.114276,0.0939436,0.0740739,0.0503534,0.036371,0.0240013,0.0135188,0.00903809,0.00460787,0.00193444,0.000945821,0.000226978,8.16596e-05,5.00687e-06,1.78817e-06,2.38422e-06,7.15267e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,7.27188e-06,0.000374084,0.00638519,0.0274064,0.0714204,0.106636,0.121835,0.127945
