SW Version,2022.1
Date and Time Started,2023-Oct-17 11:12:37
Date and Time Ended,2023-Oct-17 11:12:49
Scan Name,3J2D3-1J2D0
Link Settings,
Reset RX After Applying Settings,false
Open Area,18880
Horizontal Opening,185
Horizontal Percentage,72.73
Vertical Opening,113
Vertical Percentage,48.39
Dwell,BER
Dwell BER,1e-5
Dwell Time,0
Horizontal Increment,8
Horizontal Range,-0.500 UI to 0.500 UI
Vertical Increment,8
Vertical Range,100%
Misc Info,
Scan Start
2d statistical,-128,-120,-112,-104,-96,-88,-80,-72,-64,-56,-48,-40,-32,-24,-16,-8,0,8,16,24,32,40,48,56,64,72,80,88,96,104,112,120,128
120,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251872,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903
112,0.25181,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251872,0.251903,0.251872,0.251934,0.25181,0.25181,0.251686,0.251501,0.251501,0.251934,0.251903,0.251071,0.246248,0.24959,0.251439,0.251841,0.251903,0.251872,0.251903,0.251903,0.251903,0.251903,0.251872,0.251903,0.251903,0.251903
104,0.237247,0.245604,0.24959,0.248379,0.248849,0.24835,0.249949,0.248291,0.247796,0.246701,0.247822,0.245092,0.23905,0.230508,0.220776,0.222282,0.245881,0.242543,0.211275,0.190933,0.205084,0.21925,0.234019,0.245353,0.248936,0.248233,0.246531,0.244465,0.245238,0.242978,0.244492,0.248849,0.251563
96,0.170168,0.184964,0.210564,0.21144,0.208067,0.206013,0.210589,0.207948,0.205011,0.194052,0.180701,0.161626,0.152098,0.143724,0.135067,0.136485,0.187182,0.181914,0.129192,0.0914778,0.108168,0.11535,0.130913,0.159847,0.188274,0.205152,0.200687,0.197039,0.196572,0.194276,0.202886,0.222808,0.23799
88,0.136316,0.138484,0.143418,0.144082,0.142327,0.140625,0.135403,0.127142,0.109287,0.0916861,0.0765361,0.0646448,0.0530655,0.0437267,0.0342857,0.0315204,0.0975723,0.0951346,0.0227996,0.00502427,0.00859321,0.0087893,0.00823904,0.0227146,0.0597911,0.103762,0.127243,0.130054,0.131541,0.130783,0.134717,0.162079,0.196945
80,0.126219,0.126042,0.126037,0.125995,0.124608,0.119959,0.103299,0.0808375,0.0595101,0.0430984,0.0294036,0.0198317,0.00990842,0.00351029,0.000901474,0.00022662,0.00428469,0.00313919,6.50893e-05,8.34478e-07,2.74186e-06,1.02522e-05,3.09949e-06,0.000153782,0.00671457,0.0446019,0.0954395,0.121304,0.125897,0.125959,0.125975,0.126208,0.130196
72,0.12592,0.12592,0.12589,0.12424,0.119123,0.099474,0.0713977,0.0487845,0.0326694,0.0176965,0.0070834,0.00153961,0.000194433,9.77531e-06,2.38422e-07,2.38422e-07,3.81476e-06,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,0.000239257,0.00910201,0.0556687,0.104522,0.123086,0.125874,0.125967,0.125967,0.125967
64,0.12592,0.12589,0.124785,0.118161,0.0968583,0.0692538,0.0446143,0.0264064,0.0105252,0.00246087,0.000221017,1.04906e-05,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.26501e-06,0.000773322,0.0173922,0.0726482,0.114021,0.124967,0.125936,0.125967,0.125967
56,0.12592,0.12555,0.121124,0.101849,0.0715474,0.0435702,0.0241245,0.00772381,0.00121679,9.76339e-05,1.54974e-06,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,3.18294e-05,0.00358468,0.0363683,0.0957342,0.120798,0.125689,0.125967,0.125967
48,0.125766,0.12361,0.107902,0.0775394,0.044069,0.0214197,0.00529119,0.000583658,2.25309e-05,3.57633e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,0.000295882,0.0105935,0.0581831,0.109118,0.123353,0.125913,0.125967
