SW Version,2022.1
Date and Time Started,2024-Feb-06 18:31:07
Date and Time Ended,2024-Feb-06 18:31:17
Scan Name,Scan_0J3CMD-3J3CMD
Link Settings,
Reset RX After Applying Settings,false
Open Area,0
Horizontal Opening,0
Horizontal Percentage,0.00
Vertical Opening,0
Vertical Percentage,0.00
Dwell,BER
Dwell BER,1e-5
Dwell Time,0
Horizontal Increment,8
Horizontal Range,-0.500 UI to 0.500 UI
Vertical Increment,8
Vertical Range,100%
Misc Info,
Scan Start
2d statistical,-128,-120,-112,-104,-96,-88,-80,-72,-64,-56,-48,-40,-32,-24,-16,-8,0,8,16,24,32,40,48,56,64,72,80,88,96,104,112,120,128
120,0.235484,0.241992,0.244795,0.245853,0.244136,0.241291,0.243032,0.241577,0.24268,0.237849,0.239999,0.241951,0.236546,0.236832,0.23166,0.237628,0.243178,0.243099,0.240746,0.244265,0.24559,0.244427,0.245192,0.243545,0.242249,0.246364,0.243724,0.241767,0.244981,0.243632,0.243524,0.2422,0.245097
112,0.232719,0.238725,0.23815,0.24197,0.235437,0.231726,0.233618,0.228596,0.236118,0.240059,0.230212,0.229058,0.227957,0.224426,0.223402,0.216805,0.233112,0.236651,0.229268,0.230169,0.225979,0.236746,0.237713,0.236996,0.236308,0.231989,0.239963,0.237175,0.238387,0.23427,0.236926,0.237037,0.240247
104,0.221419,0.230248,0.230525,0.234256,0.227156,0.233378,0.221229,0.221301,0.21878,0.221272,0.215938,0.205886,0.209638,0.205005,0.198902,0.205127,0.208827,0.206144,0.21059,0.215932,0.22737,0.223372,0.226731,0.223617,0.230525,0.226051,0.22564,0.224713,0.22513,0.220882,0.226866,0.229517,0.232693
96,0.206195,0.205274,0.214777,0.212285,0.203954,0.204918,0.198536,0.198095,0.193693,0.188912,0.189205,0.178266,0.178399,0.174974,0.18022,0.175287,0.199098,0.189262,0.181179,0.181722,0.206214,0.198104,0.197396,0.201468,0.218283,0.206453,0.206941,0.205406,0.206533,0.203895,0.206348,0.205741,0.22987
88,0.190908,0.188534,0.19189,0.188987,0.186941,0.184214,0.179129,0.17679,0.173714,0.166095,0.160802,0.153143,0.148767,0.146884,0.138874,0.138548,0.136312,0.130986,0.152163,0.155409,0.169879,0.173901,0.187857,0.204085,0.187737,0.200338,0.193161,0.201631,0.187995,0.185119,0.1942,0.194206,0.201837
80,0.170649,0.168881,0.169201,0.16866,0.164717,0.163481,0.155157,0.149237,0.15024,0.14377,0.133813,0.13079,0.122535,0.115255,0.107363,0.0951184,0.115849,0.111138,0.106679,0.112756,0.132135,0.13487,0.134325,0.147826,0.150546,0.153742,0.162091,0.161544,0.164008,0.161079,0.165693,0.169651,0.179141
72,0.153495,0.154629,0.15247,0.148114,0.14613,0.140864,0.137752,0.133364,0.126172,0.118646,0.10496,0.10545,0.100988,0.082203,0.0747238,0.070157,0.0736065,0.0715444,0.0672472,0.073386,0.0908446,0.0937312,0.0994612,0.109,0.116372,0.122389,0.130427,0.137556,0.140009,0.143711,0.144246,0.151637,0.155533
64,0.146225,0.139519,0.136489,0.137359,0.1322,0.13081,0.121776,0.118542,0.108049,0.0963699,0.0898604,0.0751943,0.0754415,0.0560687,0.0513542,0.0448823,0.0469798,0.037344,0.0426325,0.0452761,0.057484,0.0576407,0.0635336,0.0752556,0.0812616,0.0935959,0.103465,0.110878,0.126838,0.124309,0.134225,0.134743,0.147275
56,0.142182,0.137392,0.129847,0.128541,0.123009,0.11494,0.104843,0.103621,0.0899898,0.0772358,0.0649583,0.0567056,0.0470871,0.0386328,0.0322059,0.0259043,0.0220603,0.0292124,0.0268306,0.0299083,0.0383536,0.0412835,0.0451779,0.0480181,0.0576084,0.065994,0.0772484,0.0921924,0.101552,0.110484,0.117547,0.127108,0.131353
48,0.140337,0.131932,0.125498,0.118427,0.112018,0.101102,0.0893835,0.0812927,0.0714902,0.0547581,0.0474277,0.0384505,0.0314617,0.0255195,0.0238249,0.0171223,0.0177577,0.0167445,0.0148097,0.0158157,0.0245472,0.0241494,0.0280039,0.0308167,0.0373681,0.0448285,0.0553469,0.0659129,0.0852008,0.0946401,0.106313,0.114011,0.119746
40,0.143135,0.131438,0.11835,0.106426,0.0997172,0.0918187,0.0744237,0.0615001,0.0493201,0.0418611,0.0310972,0.0249585,0.0201123,0.0157113,0.0132018,0.00941803,0.00899615,0.0101433,0.00900473,0.00874771,0.0122532,0.0155276,0.0164637,0.018433,0.0226512,0.0286637,0.0358818,0.0466254,0.0585245,0.0748013,0.086182,0.0981838,0.112799
32,0.139999,0.12787,0.117383,0.10258,0.0848212,0.0723979,0.055747,0.0431526,0.032414,0.0252354,0.0196099,0.0162272,0.0122793,0.00959978,0.00752508,0.00670634,0.00477309,0.00466545,0.0038479,0.00421674,0.00693809,0.00796461,0.00963095,0.011276,0.0132819,0.0180649,0.0243409,0.0323,0.0422436,0.0554838,0.0720288,0.0922462,0.102065
24,0.144322,0.130658,0.106849,0.08951,0.0724304,0.060405,0.0461984,0.0355906,0.026694,0.0190577,0.0134178,0.0110458,0.00802554,0.00599894,0.00415987,0.00347119,0.00228659,0.00177124,0.00170937,0.00159385,0.00325375,0.00485547,0.00581202,0.00635872,0.00973776,0.0111305,0.015741,0.0224786,0.0315928,0.0427249,0.055761,0.0728709,0.095189
16,0.149054,0.129528,0.100737,0.0788501,0.0614035,0.0478065,0.0333168,0.0276413,0.018977,0.0128509,0.0073297,0.00673233,0.00446922,0.00293843,0.00208512,0.0012758,0.000617156,0.000747811,0.000352746,0.00029469,0.00103249,0.00187114,0.00236884,0.00292449,0.0051498,0.00720798,0.0106638,0.0151442,0.0228203,0.0312361,0.0433636,0.058554,0.0818918
8,0.145932,0.1279,0.0965086,0.0760255,0.0533572,0.0408785,0.0289107,0.0215924,0.0138224,0.0104622,0.00675069,0.00377756,0.00270943,0.00144961,0.000696789,0.00039888,0.000203851,9.95413e-05,3.46904e-05,7.39109e-05,0.000335222,0.000880732,0.000867976,0.00191942,0.00316625,0.00504728,0.00893726,0.0126245,0.0190324,0.0276534,0.0374783,0.0495257,0.0765389
0,0.150351,0.128823,0.0961105,0.0688996,0.0516304,0.0403845,0.0297771,0.0215118,0.0145773,0.0101961,0.0069636,0.00361257,0.00240544,0.000821245,0.000723135,0.000519999,0.000102522,4.98302e-05,3.19486e-05,6.28243e-05,0.000413543,0.000639329,0.00113215,0.00161996,0.00270538,0.00522323,0.00702106,0.0131691,0.0191955,0.0271927,0.0364766,0.0531068,0.0744311
-8,0.143951,0.124626,0.0990014,0.0800973,0.0598901,0.0449154,0.0321294,0.0237808,0.0171944,0.0120428,0.00801063,0.0060421,0.00418657,0.00231878,0.00192991,0.00106253,0.000513204,0.000363832,0.000241879,0.000332957,0.00114955,0.00176921,0.00234619,0.00327795,0.00402898,0.00654242,0.0105703,0.0155284,0.0245329,0.0312866,0.0401333,0.0592184,0.079914
-16,0.142369,0.12911,0.102604,0.0889247,0.0717066,0.0544397,0.0417315,0.0311098,0.0238471,0.0180116,0.0141041,0.010352,0.0073676,0.0061085,0.00435872,0.0015904,0.00183072,0.00107838,0.00121405,0.00117411,0.00280528,0.00449009,0.0042643,0.0065311,0.00753927,0.0109023,0.0156065,0.0212126,0.0300506,0.0399156,0.0537482,0.0741773,0.0962116
-24,0.139775,0.130584,0.111722,0.100499,0.084554,0.0750759,0.061119,0.0451053,0.0345963,0.0291744,0.0205456,0.0180121,0.0127243,0.010136,0.0076003,0.00602886,0.00482948,0.00352638,0.00302999,0.00366181,0.006322,0.00831223,0.00925102,0.011609,0.0140523,0.018185,0.0237294,0.0326048,0.04309,0.0558447,0.0710628,0.087159,0.106559
-32,0.128645,0.128995,0.115591,0.111238,0.0997893,0.084465,0.0716385,0.0571262,0.0463897,0.0366444,0.0275111,0.0233525,0.0163906,0.0145682,0.0121416,0.00891459,0.00852848,0.00755679,0.0050015,0.00657926,0.0106554,0.0133273,0.0148525,0.0192133,0.0219055,0.0274843,0.0346585,0.0462275,0.0576912,0.0714151,0.0842693,0.0993762,0.113354
-40,0.138627,0.133377,0.12119,0.11738,0.109579,0.101275,0.0951572,0.0771776,0.0676705,0.053145,0.0441781,0.0326895,0.0277765,0.0221961,0.0177987,0.0137336,0.0144541,0.0133121,0.011285,0.0131319,0.0187281,0.022095,0.0235001,0.0298403,0.0349337,0.0383482,0.0505425,0.0649742,0.0793159,0.0942051,0.10256,0.113987,0.117683
-48,0.138487,0.134737,0.13006,0.125056,0.118506,0.113033,0.106426,0.0974996,0.0866501,0.0736695,0.0620942,0.052683,0.0443591,0.0309299,0.0291998,0.0238825,0.0240989,0.0222069,0.0218414,0.0227168,0.0335091,0.0366645,0.0394663,0.04446,0.0556609,0.0640981,0.0739382,0.0874055,0.100153,0.10916,0.119999,0.123092,0.133405
-56,0.143487,0.140918,0.137737,0.136799,0.130274,0.122503,0.121179,0.114028,0.104931,0.0950238,0.0854444,0.07519,0.0627517,0.0539549,0.0458,0.0409201,0.0418422,0.0387913,0.035174,0.0401799,0.0528596,0.0575805,0.0666548,0.0743041,0.0797106,0.0904459,0.107986,0.109631,0.126133,0.121947,0.12916,0.13164,0.141225
-64,0.150467,0.148433,0.147113,0.146003,0.140139,0.137249,0.132621,0.129272,0.122476,0.118358,0.105925,0.101003,0.0862522,0.0740763,0.0648737,0.0592506,0.0659691,0.0583257,0.0550525,0.0596349,0.0834044,0.0839314,0.0896808,0.0938716,0.105813,0.120216,0.132634,0.133801,0.137579,0.143307,0.140847,0.149052,0.15184
-72,0.165132,0.164563,0.163899,0.158922,0.15842,0.15472,0.148289,0.145611,0.138983,0.136224,0.135856,0.117546,0.111543,0.101657,0.0959825,0.0878936,0.0959838,0.0941641,0.0815856,0.0928773,0.12227,0.128553,0.13321,0.136458,0.143415,0.146949,0.15596,0.157293,0.161118,0.157634,0.161537,0.164351,0.170404
-80,0.184427,0.184159,0.187338,0.185078,0.183956,0.178257,0.179542,0.187082,0.165625,0.158697,0.15879,0.15028,0.139333,0.133172,0.125232,0.126421,0.129875,0.116139,0.136437,0.143724,0.15916,0.166637,0.176985,0.177273,0.175592,0.18285,0.185103,0.18481,0.187965,0.183701,0.180413,0.184261,0.198787
-88,0.209501,0.209361,0.213667,0.209245,0.209179,0.206796,0.207522,0.20596,0.197645,0.1881,0.187881,0.188161,0.183443,0.173583,0.170403,0.180295,0.194709,0.188158,0.183032,0.190089,0.200241,0.20967,0.204455,0.210569,0.212939,0.212381,0.208223,0.21118,0.205829,0.206577,0.206988,0.213269,0.220513
-96,0.227627,0.226421,0.235188,0.229625,0.221317,0.229301,0.226768,0.228762,0.214686,0.217994,0.217004,0.211478,0.209001,0.207476,0.204878,0.217457,0.21637,0.214992,0.209711,0.215673,0.221788,0.222113,0.225779,0.224263,0.224506,0.232289,0.229134,0.226821,0.225181,0.224154,0.224437,0.226517,0.230196
-104,0.24642,0.240748,0.23828,0.240032,0.236335,0.239671,0.230782,0.236861,0.236443,0.237927,0.235162,0.234726,0.23075,0.227883,0.233249,0.224927,0.229428,0.232753,0.224484,0.22973,0.233818,0.240215,0.238193,0.240177,0.239186,0.243306,0.243825,0.239095,0.23376,0.237643,0.231884,0.243234,0.242066
-112,0.249471,0.24826,0.247565,0.249084,0.246987,0.245405,0.245464,0.243139,0.245044,0.246121,0.244344,0.245662,0.242157,0.243222,0.239785,0.24217,0.246328,0.247009,0.249451,0.245726,0.244476,0.248489,0.246694,0.24769,0.248368,0.248613,0.247328,0.2474,0.246547,0.244647,0.24697,0.248431,0.243153
-120,0.251439,0.251903,0.250312,0.25101,0.251102,0.250736,0.249829,0.250554,0.250161,0.250554,0.24873,0.249114,0.248166,0.249856,0.249069,0.249376,0.251071,0.251624,0.2511,0.250792,0.251069,0.251408,0.250372,0.251872,0.250341,0.249796,0.250336,0.250002,0.250102,0.24914,0.249692,0.249382,0.249231
Scan End
