SW Version,2022.1
Date and Time Started,2024-Feb-06 18:37:35
Date and Time Ended,2024-Feb-06 18:37:46
Scan Name,Scan_0J4CMD-3J4CMD
Link Settings,
Reset RX After Applying Settings,false
Open Area,6016
Horizontal Opening,113
Horizontal Percentage,45.45
Vertical Opening,65
Vertical Percentage,29.03
Dwell,BER
Dwell BER,1e-5
Dwell Time,0
Horizontal Increment,8
Horizontal Range,-0.500 UI to 0.500 UI
Vertical Increment,8
Vertical Range,100%
Misc Info,
Scan Start
2d statistical,-128,-120,-112,-104,-96,-88,-80,-72,-64,-56,-48,-40,-32,-24,-16,-8,0,8,16,24,32,40,48,56,64,72,80,88,96,104,112,120,128
120,0.247969,0.247969,0.247969,0.247969,0.24797,0.247969,0.247969,0.247969,0.247939,0.247939,0.247939,0.247939,0.24797,0.247939,0.247939,0.247939,0.247969,0.247939,0.247939,0.247939,0.247939,0.247939,0.247939,0.24797,0.247939,0.247939,0.247969,0.247969,0.247939,0.247969,0.247939,0.247939,0.24797
112,0.247939,0.24797,0.247939,0.247939,0.247939,0.247969,0.24797,0.247969,0.24797,0.24797,0.247939,0.247969,0.247939,0.247939,0.24797,0.247939,0.247969,0.247939,0.247939,0.247939,0.247939,0.24797,0.247939,0.247939,0.247939,0.247939,0.247939,0.24797,0.247969,0.247939,0.247939,0.247969,0.24797
104,0.247939,0.247939,0.247939,0.247939,0.247939,0.247939,0.24797,0.247969,0.247939,0.247941,0.247969,0.247939,0.247939,0.24791,0.247912,0.247939,0.247939,0.247939,0.247939,0.247969,0.247939,0.247939,0.247939,0.247939,0.24797,0.247969,0.24797,0.247939,0.247939,0.24797,0.247939,0.247939,0.247939
96,0.247159,0.247939,0.247939,0.247939,0.24791,0.247707,0.247449,0.247133,0.246562,0.246053,0.246191,0.245713,0.245685,0.245075,0.244878,0.24594,0.247941,0.247939,0.247939,0.24797,0.247969,0.247939,0.247939,0.24797,0.247939,0.247969,0.248001,0.247939,0.247969,0.247909,0.247938,0.247939,0.247939
88,0.241001,0.243593,0.244194,0.243139,0.242124,0.23952,0.239024,0.238899,0.237061,0.235515,0.234332,0.233009,0.233085,0.232563,0.233445,0.236385,0.244936,0.245965,0.246787,0.247823,0.247765,0.247939,0.24791,0.247852,0.247879,0.24791,0.24733,0.246984,0.246446,0.24343,0.243516,0.24369,0.247292
80,0.217313,0.219761,0.226311,0.226627,0.222064,0.216076,0.216299,0.212422,0.209854,0.208094,0.20443,0.203312,0.200741,0.199605,0.198897,0.198753,0.22869,0.229698,0.230312,0.238223,0.239478,0.242447,0.241041,0.241405,0.237207,0.234533,0.233061,0.230749,0.230032,0.227445,0.225183,0.228241,0.231808
72,0.178723,0.183777,0.188788,0.18726,0.181578,0.179262,0.175108,0.173074,0.169982,0.164053,0.159256,0.157508,0.150321,0.141481,0.136475,0.13391,0.170651,0.175714,0.159503,0.183174,0.199348,0.203849,0.207751,0.208951,0.208085,0.208157,0.201677,0.195943,0.190768,0.187511,0.186822,0.196264,0.208932
64,0.147519,0.145096,0.145034,0.142877,0.14015,0.138169,0.136049,0.135177,0.131431,0.127345,0.120922,0.11443,0.101063,0.0905353,0.079823,0.0707963,0.0903607,0.0911967,0.0754727,0.102694,0.132557,0.137471,0.144127,0.152767,0.158164,0.157433,0.156837,0.157,0.154658,0.150336,0.14985,0.155183,0.166781
56,0.134839,0.132911,0.129882,0.128664,0.128085,0.12759,0.126405,0.124174,0.119683,0.110013,0.0993754,0.0858153,0.0692359,0.0581236,0.0448112,0.0351042,0.0401125,0.0380542,0.0286746,0.0434659,0.0765791,0.0854531,0.0923866,0.101793,0.114697,0.122275,0.127111,0.131258,0.132919,0.13243,0.13303,0.134416,0.13945
48,0.127938,0.127583,0.12644,0.126017,0.125792,0.123963,0.120203,0.111023,0.100668,0.084557,0.0685766,0.0519263,0.0381686,0.0251706,0.016164,0.0102702,0.0100417,0.00804689,0.00507756,0.0122153,0.029178,0.03461,0.0431819,0.0582987,0.0717963,0.0872329,0.100114,0.111376,0.119137,0.123257,0.125631,0.126332,0.127392
