SW Version,2022.1
Date and Time Started,2024-Feb-06 19:02:22
Date and Time Ended,2024-Feb-06 19:02:32
Scan Name,Scan_3J6D2-0J6D1
Link Settings,
Reset RX After Applying Settings,false
Open Area,2688
Horizontal Opening,81
Horizontal Percentage,30.30
Vertical Opening,25
Vertical Percentage,12.90
Dwell,BER
Dwell BER,1e-5
Dwell Time,0
Horizontal Increment,8
Horizontal Range,-0.500 UI to 0.500 UI
Vertical Increment,8
Vertical Range,100%
Misc Info,
Scan Start
2d statistical,-128,-120,-112,-104,-96,-88,-80,-72,-64,-56,-48,-40,-32,-24,-16,-8,0,8,16,24,32,40,48,56,64,72,80,88,96,104,112,120,128
120,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251872,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251779,0.251903,0.251563,0.251655,0.251655,0.251224,0.251532,0.25144,0.251841
112,0.251163,0.251686,0.251872,0.251841,0.251779,0.25181,0.251841,0.251624,0.251655,0.251378,0.251624,0.251316,0.251132,0.251041,0.250402,0.251378,0.251841,0.251903,0.251841,0.251748,0.25181,0.251779,0.251717,0.25147,0.251563,0.251163,0.250584,0.248905,0.248699,0.246075,0.24552,0.24832,0.250011
104,0.241604,0.246389,0.249829,0.249741,0.247709,0.248289,0.245548,0.242818,0.243678,0.24176,0.241104,0.240851,0.240311,0.235888,0.238948,0.242011,0.2489,0.251255,0.249028,0.249541,0.248988,0.249013,0.248397,0.247009,0.246096,0.243698,0.240081,0.235887,0.236367,0.229918,0.228032,0.247534,0.248348
96,0.229405,0.241001,0.246531,0.245294,0.244578,0.240108,0.240851,0.240026,0.237393,0.237538,0.234454,0.232844,0.231607,0.230987,0.231717,0.235109,0.248537,0.250363,0.245946,0.246811,0.24847,0.246057,0.244914,0.243499,0.241587,0.238562,0.236744,0.232615,0.227971,0.226393,0.226897,0.229513,0.236038
88,0.200828,0.211955,0.224305,0.224513,0.219058,0.22091,0.21362,0.20932,0.208733,0.205453,0.201744,0.20038,0.193745,0.188991,0.182396,0.183381,0.223734,0.232421,0.211305,0.213424,0.224213,0.22045,0.227692,0.225119,0.217632,0.209688,0.208367,0.205841,0.201011,0.198999,0.198943,0.211346,0.217969
80,0.168526,0.17444,0.180314,0.175853,0.172327,0.167371,0.162255,0.161577,0.155603,0.149987,0.144991,0.139259,0.133316,0.120306,0.11195,0.102917,0.144951,0.156362,0.12248,0.133715,0.158508,0.16683,0.175622,0.180107,0.179536,0.175973,0.176125,0.17139,0.169046,0.163942,0.164086,0.176743,0.188777
72,0.15092,0.148717,0.146058,0.142939,0.140556,0.137091,0.135052,0.131471,0.127877,0.122826,0.111565,0.100168,0.0894829,0.0734324,0.0613131,0.0544656,0.0658454,0.0678845,0.0520423,0.069332,0.101551,0.108331,0.112469,0.125137,0.136637,0.14497,0.14789,0.146379,0.142396,0.142955,0.141814,0.147473,0.157757
64,0.136285,0.133538,0.130474,0.128867,0.127768,0.126575,0.12452,0.120209,0.112962,0.100618,0.0857178,0.0705764,0.0542134,0.0420256,0.0317282,0.0263706,0.0289692,0.0293785,0.0197458,0.0274671,0.0511942,0.0616862,0.0708993,0.0800694,0.0933626,0.107354,0.120578,0.126333,0.127776,0.129408,0.129785,0.130903,0.134171
56,0.129477,0.127778,0.126756,0.125828,0.124961,0.122041,0.115001,0.108599,0.0904492,0.0789688,0.0595777,0.0471676,0.0332067,0.02602,0.0200324,0.0147838,0.0151694,0.0144884,0.00859228,0.012896,0.0273739,0.0346418,0.0418392,0.0539917,0.0655241,0.0819843,0.0994044,0.113484,0.122907,0.125852,0.1261,0.126614,0.127357
48,0.126711,0.125928,0.12523,0.123006,0.118031,0.111928,0.10011,0.0849797,0.0678406,0.0504355,0.0368792,0.0253341,0.0194586,0.0135585,0.00960616,0.00618908,0.00581619,0.00504203,0.00231937,0.00398749,0.00979001,0.0111261,0.0168231,0.0273845,0.0409077,0.0566338,0.0721304,0.0923296,0.109303,0.11924,0.12509,0.125682,0.126037
40,0.126676,0.124972,0.122362,0.117647,0.108269,0.0927694,0.0758845,0.0604407,0.0421498,0.0294351,0.0206975,0.0139315,0.0094256,0.00595638,0.00315814,0.00151946,0.00151112,0.000999108,0.000365978,0.000884427,0.00223056,0.00289635,0.00500019,0.0104516,0.0206914,0.0352071,0.0519026,0.0688868,0.0903769,0.106371,0.117669,0.123936,0.125897
32,0.126519,0.121238,0.116985,0.104199,0.0877912,0.0704933,0.0529575,0.037198,0.0239295,0.0153951,0.0105319,0.00625,0.00365918,0.00154366,0.000662337,0.000230435,0.000205639,9.6561e-05,2.8253e-05,0.000129821,0.000334506,0.000398642,0.0010611,0.00278394,0.00726425,0.0161809,0.031378,0.0481297,0.0673329,0.0871695,0.106111,0.117838,0.124151
