SW Version,2022.1
Date and Time Started,2023-Nov-10 15:33:21
Date and Time Ended,2023-Nov-10 15:33:36
Scan Name,ff1-CA11
Link Settings,
Reset RX After Applying Settings,false
Open Area,0
Horizontal Opening,0
Horizontal Percentage,0.00
Vertical Opening,0
Vertical Percentage,0.00
Dwell,BER
Dwell BER,1e-5
Dwell Time,0
Horizontal Increment,8
Horizontal Range,-0.500 UI to 0.500 UI
Vertical Increment,8
Vertical Range,100%
Misc Info,
Scan Start
2d statistical,-256,-248,-240,-232,-224,-216,-208,-200,-192,-184,-176,-168,-160,-152,-144,-136,-128,-120,-112,-104,-96,-88,-80,-72,-64,-56,-48,-40,-32,-24,-16,-8,0,8,16,24,32,40,48,56,64,72,80,88,96,104,112,120,128,136,144,152,160,168,176,184,192,200,208,216,224,232,240,248,256
40,0.126406,0.127009,0.121872,0.116874,0.11171,0.103226,0.0956515,0.0951099,0.0929761,0.0907735,0.0843179,0.0850305,0.0843222,0.0758169,0.0763701,0.0732736,0.0648536,0.0660843,0.0618953,0.0605802,0.0600433,0.0586412,0.0562834,0.0538288,0.0509907,0.0517388,0.0484734,0.050173,0.0489198,0.0545043,0.0488456,0.0469746,0.0513035,0.0539941,0.0533956,0.0553676,0.0524178,0.0534149,0.0550523,0.0617599,0.0704975,0.0662854,0.0645387,0.0744918,0.0778542,0.0833549,0.0757657,0.0826648,0.0913917,0.0888736,0.0959032,0.101479,0.108425,0.115142,0.113001,0.115688,0.126598,0.1297,0.131112,0.131918,0.139813,0.149321,0.152075,0.153604,0.154862
32,0.125127,0.120948,0.113484,0.1058,0.109609,0.0957287,0.0966641,0.0887714,0.0887437,0.0825314,0.0804849,0.0731984,0.0689707,0.0661713,0.0666412,0.0606019,0.0578937,0.0550292,0.0503305,0.0501723,0.0470241,0.0441092,0.0429443,0.0432078,0.0393267,0.0405471,0.0406525,0.0406452,0.0394168,0.0414286,0.0411872,0.0431086,0.0435632,0.0439508,0.0430596,0.0439833,0.0435002,0.0456945,0.0451122,0.0544166,0.0592681,0.0594281,0.060707,0.0605021,0.0685995,0.0723687,0.0698281,0.074235,0.0725738,0.0895612,0.0851441,0.0901952,0.100464,0.103288,0.105528,0.113846,0.115484,0.124912,0.127951,0.138585,0.137186,0.140648,0.146191,0.151511,0.156665
24,0.125552,0.115767,0.113492,0.104279,0.101053,0.0963354,0.0892725,0.0839825,0.0756185,0.0739,0.0683851,0.0690831,0.0610502,0.0599596,0.0549141,0.0542811,0.047454,0.0455238,0.0425469,0.0407363,0.0397511,0.0376584,0.0352263,0.0348535,0.0321867,0.0347123,0.0307447,0.0316588,0.0316914,0.0295781,0.0331167,0.0328792,0.0329545,0.0329761,0.0341186,0.0355979,0.0365531,0.0386146,0.0382156,0.0445355,0.0470424,0.0485632,0.0494362,0.0543457,0.0630152,0.0669049,0.0600076,0.0659987,0.0699777,0.0856571,0.0808297,0.0876407,0.0918327,0.0958924,0.105214,0.109661,0.117233,0.117477,0.126778,0.131798,0.13988,0.137126,0.143983,0.148987,0.156194
16,0.121602,0.115788,0.112167,0.0984776,0.0918912,0.0861531,0.0828313,0.0774164,0.0724095,0.0680133,0.0659841,0.0620557,0.0553953,0.0512302,0.049275,0.0474887,0.0451125,0.039476,0.0386915,0.0350601,0.0318424,0.0319079,0.0316022,0.0270373,0.0259417,0.0265418,0.0235068,0.0241378,0.0242421,0.0233742,0.0243526,0.022676,0.023909,0.0251761,0.02609,0.0257183,0.0265662,0.0272703,0.0301901,0.0347911,0.0426334,0.0447623,0.045941,0.0489064,0.0578213,0.0574845,0.0604668,0.0621061,0.068528,0.0766657,0.0786551,0.0871912,0.0858316,0.0797538,0.102906,0.0963043,0.11206,0.126223,0.120441,0.132014,0.12773,0.141103,0.139714,0.150152,0.150594
8,0.114549,0.107714,0.102025,0.0939321,0.0895725,0.0840525,0.074821,0.0751343,0.0669713,0.0614162,0.0590768,0.0540666,0.0466899,0.0441814,0.0444783,0.0417901,0.0379613,0.037226,0.0341201,0.0317889,0.0320188,0.0277593,0.0275049,0.0253728,0.0233432,0.0229989,0.0195379,0.0190164,0.0160174,0.0150466,0.01369,0.01309,0.0128717,0.0144933,0.0152203,0.0161976,0.0168986,0.0187652,0.0218574,0.0274456,0.0369554,0.0398387,0.0431286,0.0473028,0.0547915,0.0529508,0.0583907,0.0590019,0.0734549,0.0779497,0.0822233,0.0797222,0.0775789,0.094351,0.09496,0.101452,0.101759,0.10208,0.110486,0.12522,0.128585,0.127081,0.149736,0.140662,0.153516
0,0.111833,0.104378,0.0976946,0.0902519,0.0836473,0.0783257,0.0714499,0.0689197,0.0639888,0.0579922,0.0527168,0.0496932,0.0470625,0.0439397,0.0446425,0.0434448,0.0415438,0.0362136,0.033746,0.031845,0.0312973,0.0281022,0.0254284,0.0247457,0.0234239,0.0197729,0.0185468,0.0155846,0.014,0.0109069,0.00777185,0.00496228,0.00331598,0.00428171,0.00646255,0.00879468,0.0121127,0.0148397,0.0196826,0.0265366,0.0321944,0.0415523,0.0465408,0.0504675,0.0502882,0.0512777,0.0555316,0.0602281,0.0641942,0.0680006,0.0765226,0.080635,0.0860169,0.09138,0.0983624,0.100945,0.104238,0.0970112,0.112805,0.109557,0.136637,0.121954,0.134474,0.142534,0.158363
-8,0.114518,0.103512,0.0971615,0.0903598,0.0845258,0.0774622,0.0745105,0.0643126,0.0626469,0.0619922,0.0563902,0.0566815,0.0510696,0.0447659,0.0421013,0.0420591,0.0404647,0.0362717,0.034299,0.035523,0.0306787,0.0313672,0.0273282,0.0252476,0.0228772,0.0214243,0.018894,0.0169752,0.0145176,0.0117301,0.00986377,0.00768161,0.00641845,0.00581357,0.00700902,0.00939205,0.0124671,0.0165202,0.021241,0.0247827,0.0380444,0.0415856,0.0467318,0.0480886,0.0524298,0.0526084,0.0600863,0.0658208,0.0748455,0.068032,0.0700461,0.0725318,0.0783531,0.0889055,0.0925076,0.0911525,0.104978,0.11118,0.111219,0.11568,0.125395,0.13035,0.135504,0.152325,0.14533
-16,0.112532,0.109518,0.0983493,0.0946393,0.088939,0.0744836,0.076518,0.0711663,0.0657467,0.0592927,0.0549911,0.0512669,0.0500892,0.0453704,0.0420911,0.0467165,0.0410746,0.0405274,0.0366026,0.0354133,0.0328149,0.0309164,0.0284855,0.0287843,0.0240335,0.0235976,0.02326,0.0209238,0.0197936,0.0181292,0.0185281,0.0178833,0.0176907,0.0172514,0.0176033,0.0168543,0.0191549,0.0200198,0.0261399,0.0328197,0.0377482,0.0414109,0.04441,0.0500846,0.0516438,0.0574913,0.05771,0.0598365,0.0721555,0.0697232,0.078608,0.0781864,0.0802796,0.0864204,0.0979113,0.1038,0.0865688,0.113362,0.112535,0.111819,0.129957,0.122454,0.149714,0.143639,0.155421
-24,0.115887,0.108023,0.099116,0.0975898,0.0881928,0.0874238,0.0802125,0.0724725,0.0713922,0.0663006,0.0629899,0.0578446,0.0520191,0.0532413,0.0462546,0.046004,0.0430641,0.0409403,0.0398,0.037774,0.0353747,0.0344387,0.0318879,0.0335196,0.0307553,0.0296387,0.029459,0.0305987,0.0284825,0.0282001,0.0267233,0.0273271,0.0296509,0.0279287,0.0276222,0.0300592,0.0307423,0.0283097,0.0308757,0.038544,0.0443275,0.0471887,0.0478817,0.0523162,0.0543325,0.0592105,0.0597674,0.0681161,0.0648809,0.0818959,0.0733439,0.0813192,0.0798944,0.0994142,0.092825,0.106795,0.115906,0.111889,0.113758,0.118954,0.125819,0.133824,0.143172,0.146654,0.154743
-32,0.123028,0.106193,0.104056,0.0969299,0.0928136,0.0828291,0.0830505,0.0770166,0.0729182,0.0723785,0.0678652,0.0658119,0.0610766,0.0552596,0.0530243,0.0499565,0.0466742,0.0460528,0.0417619,0.041239,0.0403192,0.0408338,0.0392724,0.0350999,0.0357997,0.0398942,0.036118,0.0378201,0.0372121,0.0360035,0.0360662,0.0392531,0.0388602,0.0371498,0.0375453,0.0383622,0.0386937,0.0396789,0.0404895,0.0436174,0.0499382,0.0529437,0.0576696,0.059505,0.0636538,0.0641306,0.06003,0.0685958,0.0690635,0.0814522,0.0817922,0.0770384,0.0936406,0.0942352,0.101531,0.10947,0.113303,0.116875,0.113736,0.128147,0.131778,0.133929,0.147468,0.145329,0.157394
-40,0.123193,0.118758,0.111682,0.103264,0.098423,0.0936952,0.0935043,0.089344,0.0837864,0.0771519,0.075361,0.0744689,0.0667992,0.065125,0.059488,0.0557988,0.0537558,0.0533639,0.0528482,0.0492963,0.0484001,0.04829,0.0486125,0.0485911,0.0475194,0.0483025,0.0503101,0.04926,0.0476609,0.0494951,0.0489653,0.0483427,0.0494867,0.0454571,0.0485924,0.0457459,0.049829,0.051981,0.0538504,0.0586434,0.0573088,0.0599806,0.0674624,0.0627928,0.0687674,0.0654269,0.0768414,0.0777743,0.0828338,0.0863337,0.0888322,0.0962542,0.0950824,0.0996249,0.105544,0.113327,0.117809,0.119255,0.126478,0.130759,0.134984,0.145045,0.14857,0.150391,0.164448
-48,0.131448,0.1264,0.125676,0.120563,0.1103,0.111675,0.0976364,0.0991887,0.090859,0.0865436,0.0911429,0.0842634,0.0752599,0.0743188,0.0757824,0.0709496,0.066335,0.0639078,0.0629806,0.0631204,0.0584369,0.0616158,0.060518,0.0579891,0.0554831,0.052649,0.0542001,0.0565712,0.0556725,0.0528216,0.0547176,0.056148,0.0561191,0.0566109,0.0581342,0.0596142,0.0584479,0.0586075,0.0593943,0.0662405,0.0680705,0.0705116,0.0718093,0.0720612,0.0805012,0.0767403,0.0801027,0.0884574,0.091105,0.0902473,0.0944283,0.105285,0.109353,0.109176,0.114011,0.120879,0.128056,0.129239,0.132916,0.131976,0.140256,0.144943,0.152879,0.156674,0.169651
-56,0.136466,0.130338,0.127353,0.114741,0.117271,0.118715,0.112182,0.103427,0.107818,0.107982,0.0958041,0.0938225,0.094241,0.0885155,0.089399,0.0826713,0.0829431,0.0798434,0.0816156,0.0833286,0.0759318,0.0738374,0.0698719,0.0719131,0.0709442,0.0683756,0.0692977,0.063736,0.0654901,0.0694438,0.0673421,0.0645817,0.072538,0.0701288,0.0695429,0.0657585,0.070085,0.072451,0.0719632,0.0747007,0.0847294,0.0802864,0.0894511,0.0843469,0.0933781,0.0857539,0.0943719,0.0907109,0.0910933,0.103971,0.111229,0.107725,0.114486,0.117066,0.122474,0.124827,0.12974,0.13325,0.140126,0.138802,0.149249,0.14892,0.15509,0.158241,0.160313
-64,0.136948,0.136769,0.12895,0.135433,0.132008,0.130635,0.11615,0.11897,0.112487,0.108291,0.11018,0.104727,0.108267,0.104826,0.104093,0.100886,0.0916797,0.0870947,0.0955948,0.0912232,0.0846268,0.082352,0.0815053,0.0849682,0.0812768,0.0757243,0.0818938,0.0806339,0.0785433,0.0743318,0.0745071,0.0767979,0.0767444,0.0713055,0.0744398,0.0760951,0.079821,0.0770079,0.0766309,0.0859046,0.0902857,0.0999818,0.0909759,0.0953605,0.0934417,0.10615,0.105833,0.104402,0.111029,0.107195,0.118443,0.119438,0.12044,0.124697,0.130161,0.139323,0.134851,0.138003,0.144279,0.148643,0.150093,0.153731,0.162207,0.163701,0.167269
-72,0.148886,0.148471,0.136055,0.141454,0.133759,0.132779,0.127108,0.128611,0.12568,0.125606,0.123995,0.118497,0.11945,0.113366,0.114989,0.108361,0.106426,0.10123,0.105876,0.112336,0.106353,0.101883,0.0961809,0.0945333,0.0878687,0.0947048,0.0889499,0.0880112,0.0893528,0.0906702,0.0885278,0.0942132,0.0824331,0.0985414,0.0961108,0.0930486,0.0886666,0.085415,0.0928211,0.105333,0.106276,0.10401,0.112732,0.115193,0.110665,0.116604,0.117955,0.116508,0.128658,0.122827,0.128015,0.123364,0.131754,0.138581,0.141397,0.136497,0.143104,0.144775,0.144026,0.14918,0.154529,0.158347,0.164605,0.173529,0.164301
-80,0.159838,0.152969,0.147377,0.148973,0.132882,0.142629,0.145857,0.137116,0.125975,0.13743,0.134428,0.131964,0.133692,0.123352,0.117996,0.120346,0.121715,0.122066,0.112199,0.118244,0.116334,0.112688,0.111689,0.103521,0.101307,0.109612,0.104307,0.101268,0.0993436,0.0942392,0.109092,0.108793,0.102199,0.110876,0.0956066,0.104037,0.111162,0.106475,0.110026,0.113656,0.118496,0.118974,0.114395,0.12327,0.131742,0.13378,0.12124,0.134902,0.127803,0.131899,0.139657,0.139012,0.138913,0.145802,0.148384,0.149912,0.151127,0.151333,0.154074,0.160834,0.155163,0.16654,0.171445,0.169879,0.17494
-88,0.155374,0.156053,0.162459,0.165318,0.148095,0.151532,0.154561,0.150661,0.136562,0.14161,0.140912,0.1428,0.14053,0.131854,0.143612,0.133846,0.126383,0.139862,0.132387,0.12834,0.136363,0.124754,0.131793,0.125017,0.118569,0.125797,0.118528,0.113057,0.117487,0.117011,0.111158,0.122638,0.11793,0.128605,0.116681,0.115939,0.115813,0.12124,0.127729,0.127774,0.143041,0.143364,0.145899,0.148306,0.146287,0.140353,0.147877,0.150942,0.154655,0.151264,0.155144,0.149648,0.154692,0.161539,0.153974,0.170047,0.159883,0.165948,0.166393,0.171119,0.169541,0.180074,0.178817,0.181494,0.183531
-96,0.174833,0.172941,0.178632,0.175897,0.170248,0.161383,0.149469,0.156178,0.160169,0.158066,0.147365,0.147508,0.154478,0.151785,0.160046,0.144495,0.147246,0.143078,0.143062,0.137802,0.13892,0.137485,0.135047,0.133853,0.143785,0.134302,0.129012,0.134088,0.132416,0.136072,0.12434,0.130317,0.136632,0.138734,0.143493,0.131831,0.131157,0.141257,0.143406,0.152291,0.160432,0.163705,0.163738,0.161946,0.169816,0.166422,0.164217,0.156635,0.169533,0.170152,0.170661,0.172376,0.17632,0.173781,0.172961,0.179182,0.176627,0.176997,0.180023,0.185798,0.186352,0.187954,0.195591,0.200265,0.184128
-104,0.193316,0.187023,0.196894,0.189698,0.169127,0.174492,0.178425,0.187596,0.165035,0.170314,0.162725,0.169823,0.163656,0.15208,0.158045,0.162695,0.154507,0.156312,0.155702,0.156838,0.154775,0.150925,0.150737,0.14571,0.141777,0.153908,0.146994,0.146876,0.14507,0.152144,0.151832,0.148133,0.165951,0.15872,0.166455,0.153584,0.15436,0.167171,0.159101,0.175428,0.184764,0.172946,0.170831,0.17506,0.178021,0.173403,0.186061,0.180761,0.186977,0.185742,0.185823,0.194143,0.188004,0.19409,0.189686,0.190804,0.193586,0.196523,0.193011,0.202454,0.19534,0.198125,0.209015,0.211465,0.21287
-112,0.191903,0.196725,0.203096,0.205804,0.209006,0.187607,0.195413,0.197017,0.195746,0.190131,0.184271,0.19154,0.178927,0.178951,0.167032,0.169006,0.177007,0.163694,0.173934,0.177074,0.169918,0.16667,0.161421,0.165681,0.165315,0.165216,0.166857,0.16961,0.164237,0.170964,0.158937,0.179377,0.18905,0.176191,0.185206,0.189825,0.179007,0.186689,0.17761,0.18809,0.188213,0.198865,0.197092,0.195836,0.199102,0.195186,0.204284,0.209093,0.196756,0.209575,0.19943,0.204351,0.194471,0.216587,0.208673,0.211135,0.20869,0.209449,0.207955,0.210326,0.221992,0.209089,0.217526,0.216831,0.215048
-120,0.218977,0.215066,0.220641,0.232958,0.202816,0.220357,0.210508,0.215703,0.21149,0.197375,0.218394,0.206241,0.197959,0.201794,0.19949,0.185993,0.203395,0.186904,0.190002,0.189125,0.18622,0.185482,0.19674,0.192133,0.180167,0.188127,0.186372,0.188675,0.211761,0.177996,0.189365,0.195276,0.192325,0.197785,0.195051,0.195128,0.196504,0.191194,0.200376,0.213553,0.198668,0.198951,0.232299,0.204645,0.212812,0.213334,0.211892,0.211125,0.213557,0.213244,0.219863,0.213719,0.219336,0.223172,0.216934,0.21908,0.214848,0.219356,0.224326,0.219422,0.216075,0.228002,0.232179,0.231188,0.227377
Scan End
