SW Version,2022.1
Date and Time Started,2023-Nov-10 15:47:09
Date and Time Ended,2023-Nov-10 15:47:29
Scan Name,ff1-CA4
Link Settings,
Reset RX After Applying Settings,false
Open Area,16448
Horizontal Opening,241
Horizontal Percentage,47.69
Vertical Opening,73
Vertical Percentage,32.26
Dwell,BER
Dwell BER,1e-5
Dwell Time,0
Horizontal Increment,8
Horizontal Range,-0.500 UI to 0.500 UI
Vertical Increment,8
Vertical Range,100%
Misc Info,
Scan Start
2d statistical,-256,-248,-240,-232,-224,-216,-208,-200,-192,-184,-176,-168,-160,-152,-144,-136,-128,-120,-112,-104,-96,-88,-80,-72,-64,-56,-48,-40,-32,-24,-16,-8,0,8,16,24,32,40,48,56,64,72,80,88,96,104,112,120,128,136,144,152,160,168,176,184,192,200,208,216,224,232,240,248,256
40,0.115005,0.113047,0.108889,0.104766,0.098726,0.091362,0.0828333,0.0734989,0.062883,0.0543287,0.0460799,0.0384264,0.0307025,0.0236116,0.0178907,0.0130183,0.0100514,0.00813757,0.00646673,0.00478311,0.00301819,0.00179925,0.000838412,0.000363832,0.000108959,2.32462e-05,5.48371e-06,4.76844e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,3.57633e-07,9.29847e-06,5.25721e-05,0.000285749,0.000985161,0.0025473,0.00481279,0.00746166,0.0115665,0.0174552,0.0245912,0.0329821,0.043012,0.0532724,0.0627513,0.071316,0.0814149,0.0909377,0.101751,0.111373,0.118796,0.122083
32,0.109566,0.0973106,0.0901815,0.082795,0.0718402,0.0599243,0.0502398,0.0444786,0.0383286,0.0309362,0.0233011,0.0173906,0.013149,0.00975049,0.0075773,0.00596449,0.0039739,0.00237206,0.00122752,0.000452168,0.000138046,3.12333e-05,5.48371e-06,5.96056e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,3.57633e-07,3.45712e-06,3.24254e-05,0.000182989,0.000832094,0.00213424,0.0043605,0.00763046,0.0123089,0.0183167,0.0268191,0.0367153,0.0463014,0.0553817,0.0650165,0.0757988,0.0873297,0.0978999,0.107978
24,0.108926,0.0884985,0.0717737,0.0572292,0.0474289,0.04064,0.0328257,0.0254688,0.0189783,0.0145984,0.0114247,0.00838011,0.00635991,0.0044511,0.0025442,0.00133052,0.00047446,0.000139596,2.5392e-05,4.76844e-06,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,5.96056e-07,1.04906e-05,9.85876e-05,0.000539311,0.00165656,0.00355607,0.00613007,0.0103946,0.0167689,0.0246809,0.0338072,0.0432904,0.0543438,0.068959,0.0829502,0.096359
16,0.112634,0.0843313,0.063058,0.0470228,0.0331585,0.0221619,0.0157134,0.0112416,0.00805491,0.00585124,0.00420326,0.00257579,0.00128533,0.000411159,0.00010729,1.41861e-05,2.26501e-06,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,3.57633e-07,4.41081e-06,4.57771e-05,0.000263337,0.00102021,0.00253693,0.00489457,0.00861837,0.0147037,0.0234754,0.0370665,0.052574,0.0684773,0.0858207
8,0.113485,0.090306,0.0667208,0.0467838,0.0332568,0.0221429,0.0139813,0.00841845,0.00468166,0.00209132,0.000682603,0.000141027,2.05043e-05,3.09949e-06,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,4.76844e-07,4.17239e-06,4.0651e-05,0.000232819,0.000763905,0.00168302,0.0033999,0.00709175,0.0134117,0.0218002,0.0329075,0.0481995,0.0648,0.0829939
0,0.114003,0.094605,0.0770846,0.0610083,0.0471237,0.0351427,0.0257251,0.0184412,0.0120674,0.00799543,0.00467916,0.00220743,0.00073744,0.000173929,2.81338e-05,1.78817e-06,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,3.57633e-07,1.0729e-06,2.13388e-05,0.000127556,0.000511177,0.00123252,0.00205675,0.00386375,0.00808382,0.0147338,0.0215447,0.0274647,0.0350424,0.046902,0.0615711,0.0765796,0.09204
-8,0.113617,0.094328,0.0763345,0.0603909,0.0467018,0.0346769,0.0255889,0.0180139,0.0121345,0.00767839,0.00451596,0.00221745,0.000726711,0.000163796,2.33654e-05,3.45712e-06,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,1.43053e-06,1.25172e-05,0.000101091,0.000425822,0.00108887,0.00192013,0.00359553,0.00734317,0.013923,0.0210178,0.0274223,0.0350543,0.0465457,0.0604701,0.0756149,0.0910065
-16,0.113195,0.0994564,0.0883701,0.0782265,0.0677996,0.0581484,0.0487501,0.0399066,0.0320497,0.0241792,0.018086,0.0125468,0.00805576,0.00478537,0.00228921,0.000847472,0.00024939,4.67308e-05,9.6561e-06,9.53689e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.02659e-06,1.63319e-05,0.00010121,0.000362759,0.000900163,0.00166407,0.00285391,0.00560662,0.0114356,0.0183109,0.0247346,0.0310223,0.03818,0.0469317,0.0579177,0.0729148,0.0864981,0.0948713,0.101614
-24,0.119002,0.112082,0.105838,0.0992411,0.093394,0.0849087,0.0768412,0.0671378,0.0588092,0.0513328,0.043108,0.0336484,0.0247137,0.0180458,0.0131477,0.00916657,0.0056841,0.00318842,0.00140705,0.000530966,0.000143649,2.52728e-05,4.76844e-06,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,7.15267e-07,1.43053e-06,4.2916e-06,2.41999e-05,0.000126841,0.0004443,0.00102283,0.00166788,0.00260166,0.00470264,0.00926604,0.0165148,0.0237876,0.0298607,0.0362772,0.0441847,0.0539665,0.0664944,0.0786804,0.0876175,0.0956553,0.105692,0.113222,0.119013
-32,0.121737,0.119874,0.118205,0.115888,0.110272,0.105674,0.0989167,0.0933442,0.0843898,0.0739767,0.065936,0.0573341,0.0495973,0.0407963,0.0322882,0.0237982,0.0179346,0.0129485,0.0091479,0.00611195,0.0034036,0.00157442,0.000603208,0.000209692,3.85052e-05,1.32324e-05,2.26501e-06,4.76844e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,4.41081e-06,2.84915e-05,8.47591e-05,0.000227216,0.000478037,0.001027,0.00156071,0.00236121,0.00382322,0.00674556,0.0118506,0.0190327,0.026104,0.0323406,0.0391283,0.0475321,0.0585056,0.0717019,0.0817825,0.0893173,0.0945714,0.102098,0.113199,0.120121,0.122451,0.123306
-40,0.125179,0.125353,0.125408,0.125092,0.123761,0.120697,0.116574,0.112427,0.107584,0.101849,0.095007,0.0856032,0.0761781,0.0680932,0.0592105,0.051774,0.0446571,0.0353465,0.0289426,0.0213598,0.0158258,0.0112989,0.00806273,0.00531312,0.00307171,0.00165906,0.000727069,0.000203613,7.25996e-05,1.85969e-05,6.91424e-06,3.09949e-06,1.54974e-06,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,4.44657e-05,0.000835193,0.00155392,0.00194231,0.00247005,0.00327282,0.00501521,0.00832356,0.0133127,0.0193791,0.0260459,0.031738,0.0377213,0.0447167,0.0547355,0.068214,0.0794077,0.0880182,0.0938152,0.0990846,0.10658,0.114767,0.120153,0.123927,0.124743,0.125399,0.125843
-48,0.128118,0.127392,0.126893,0.126746,0.126485,0.126143,0.125501,0.124051,0.121377,0.118457,0.114296,0.109178,0.103188,0.0971495,0.0888796,0.0821352,0.0720851,0.0650083,0.0579321,0.050713,0.0425315,0.0347704,0.0274896,0.0214376,0.016666,0.0127648,0.00892311,0.00578436,0.00384837,0.00239292,0.00145211,0.00105859,0.000886335,0.00050319,0.000133636,4.62539e-05,5.76982e-05,0.000187996,0.00267808,0.00667594,0.0109776,0.0145692,0.01745,0.0216334,0.0263299,0.0306572,0.034431,0.0393197,0.0463516,0.0562791,0.0681104,0.0788942,0.0873788,0.0933558,0.0986897,0.105018,0.112369,0.118259,0.122391,0.124864,0.125792,0.126436,0.127208,0.127183,0.126553
-56,0.132323,0.130848,0.130033,0.129539,0.129158,0.128777,0.128529,0.128329,0.12799,0.127165,0.126154,0.123837,0.120132,0.11583,0.113167,0.109461,0.1039,0.0969335,0.0886629,0.07964,0.0721888,0.0648566,0.0581911,0.0509811,0.0447263,0.0387042,0.0328566,0.0264154,0.0210772,0.0180189,0.0150568,0.0144278,0.013284,0.00966268,0.00544115,0.00389439,0.00350981,0.00534423,0.012026,0.0303838,0.0468033,0.0511013,0.0531471,0.054613,0.0571782,0.0619726,0.0686279,0.0778634,0.0859256,0.093273,0.0981301,0.1019,0.106438,0.112562,0.119307,0.12347,0.126246,0.127439,0.127965,0.128179,0.128259,0.129762,0.133223,0.132655,0.129509
-64,0.143233,0.141441,0.139455,0.137622,0.136005,0.135036,0.134006,0.133078,0.13254,0.13181,0.13129,0.130786,0.129905,0.128564,0.12586,0.12345,0.119787,0.115569,0.111733,0.107952,0.10162,0.094477,0.0868881,0.0786376,0.0716076,0.0661776,0.0593481,0.0533371,0.0478957,0.0438191,0.0390588,0.0390774,0.0412522,0.0382459,0.0301659,0.0232628,0.0212811,0.0235764,0.0405597,0.0668317,0.0812805,0.0877199,0.0927211,0.0956349,0.102637,0.110382,0.113843,0.11872,0.122287,0.125751,0.129746,0.134258,0.138708,0.140345,0.140049,0.139209,0.138835,0.138699,0.138239,0.138868,0.138924,0.14191,0.144907,0.144075,0.140617
-72,0.160386,0.160156,0.16038,0.159456,0.158958,0.156884,0.154984,0.153819,0.152385,0.150903,0.149175,0.148051,0.146288,0.145344,0.143609,0.142197,0.141075,0.138878,0.135679,0.132583,0.128536,0.124257,0.120389,0.115995,0.110701,0.106732,0.097775,0.0911695,0.0856816,0.0829443,0.0787133,0.0819136,0.0932283,0.0915475,0.0820372,0.0696245,0.0680605,0.0734492,0.0898168,0.115117,0.133926,0.141058,0.145037,0.148353,0.149655,0.150809,0.152922,0.158307,0.161238,0.165139,0.165544,0.164873,0.163073,0.161398,0.158586,0.15696,0.155524,0.154254,0.153481,0.154779,0.155199,0.162381,0.173047,0.171651,0.160979
-80,0.190168,0.199747,0.205109,0.207552,0.205478,0.201768,0.19994,0.197769,0.194099,0.191225,0.18625,0.187362,0.184957,0.181266,0.18153,0.178085,0.175546,0.174067,0.172687,0.170593,0.167364,0.166203,0.162291,0.156377,0.152767,0.147745,0.145025,0.141811,0.139189,0.135583,0.136272,0.148454,0.170687,0.17532,0.172106,0.162391,0.157745,0.153906,0.167863,0.18568,0.190036,0.192863,0.195545,0.200816,0.20431,0.208278,0.209898,0.208005,0.208473,0.206325,0.204087,0.200459,0.197144,0.195271,0.193509,0.191022,0.188092,0.189019,0.188451,0.188959,0.189646,0.196596,0.205982,0.204477,0.194147
-88,0.226272,0.232839,0.237887,0.239772,0.241369,0.238949,0.238403,0.236964,0.235165,0.233234,0.232386,0.229963,0.231638,0.228658,0.226737,0.225163,0.224837,0.222925,0.22133,0.219675,0.218586,0.214746,0.212056,0.211459,0.208866,0.208228,0.205919,0.205823,0.203475,0.202518,0.205002,0.213431,0.229421,0.239144,0.237639,0.232816,0.233036,0.233861,0.234015,0.235845,0.240909,0.24295,0.242298,0.240567,0.240651,0.238924,0.237164,0.235631,0.234864,0.234202,0.232785,0.232249,0.230478,0.230765,0.228254,0.226849,0.225374,0.224243,0.223845,0.223498,0.225079,0.229589,0.23411,0.233274,0.226644
-96,0.245825,0.249919,0.251347,0.251532,0.251717,0.251717,0.251501,0.251378,0.25144,0.251071,0.250524,0.24998,0.249741,0.249292,0.249381,0.248202,0.247476,0.246389,0.246025,0.244909,0.244547,0.243458,0.24197,0.241913,0.241818,0.240671,0.240671,0.238818,0.238576,0.239326,0.239801,0.244313,0.24965,0.25098,0.251132,0.250885,0.250486,0.251285,0.250855,0.251132,0.251717,0.251748,0.251686,0.251686,0.251316,0.250979,0.250552,0.250614,0.249561,0.248258,0.247215,0.245825,0.244488,0.243073,0.242525,0.241177,0.23999,0.23917,0.23885,0.239363,0.238918,0.24113,0.244795,0.244715,0.240902
-104,0.251903,0.251903,0.251872,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251934,0.251872,0.251872,0.251903,0.251872,0.251872,0.25181,0.251841,0.25181,0.251717,0.251593,0.251563,0.251378,0.251378,0.251286,0.251255,0.250918,0.251132,0.251163,0.251501,0.251903,0.251872,0.251903,0.251903,0.251872,0.251903,0.251872,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251872,0.251903,0.251872,0.251841,0.251841,0.251841,0.251686,0.251655,0.251286,0.251102,0.250827,0.251194,0.251624,0.251841,0.251841,0.251255
-112,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251934,0.251872,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903
-120,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903
Scan End
