SW Version,2022.1
Date and Time Started,2023-Nov-10 15:47:42
Date and Time Ended,2023-Nov-10 15:47:56
Scan Name,ff1-CA6
Link Settings,
Reset RX After Applying Settings,false
Open Area,0
Horizontal Opening,0
Horizontal Percentage,0.00
Vertical Opening,0
Vertical Percentage,0.00
Dwell,BER
Dwell BER,1e-5
Dwell Time,0
Horizontal Increment,8
Horizontal Range,-0.500 UI to 0.500 UI
Vertical Increment,8
Vertical Range,100%
Misc Info,
Scan Start
2d statistical,-256,-248,-240,-232,-224,-216,-208,-200,-192,-184,-176,-168,-160,-152,-144,-136,-128,-120,-112,-104,-96,-88,-80,-72,-64,-56,-48,-40,-32,-24,-16,-8,0,8,16,24,32,40,48,56,64,72,80,88,96,104,112,120,128,136,144,152,160,168,176,184,192,200,208,216,224,232,240,248,256
40,0.156354,0.171,0.148047,0.140572,0.136364,0.131998,0.124839,0.138626,0.122431,0.120296,0.117068,0.113163,0.111397,0.0986425,0.0919426,0.09176,0.0801495,0.0896441,0.0769734,0.0707595,0.0731628,0.0678954,0.0640639,0.0680885,0.0636708,0.0598553,0.0565237,0.0603864,0.0617527,0.0553462,0.0652311,0.0620769,0.0604256,0.0636393,0.0631714,0.0622133,0.0624606,0.0667879,0.0750209,0.0842593,0.0848337,0.0943551,0.0944319,0.0971945,0.103344,0.109499,0.0961657,0.105836,0.119114,0.129756,0.117663,0.117137,0.138529,0.140494,0.132828,0.147947,0.150822,0.154104,0.137974,0.162739,0.15773,0.177092,0.184823,0.185403,0.198378
32,0.164416,0.149705,0.148224,0.141695,0.142504,0.135634,0.131094,0.121944,0.110145,0.106531,0.0983277,0.0922558,0.0968831,0.0855081,0.0823463,0.0771797,0.0713722,0.0696113,0.0646043,0.0649078,0.0643953,0.0607903,0.0563903,0.0577864,0.0555633,0.0509566,0.0516805,0.0521438,0.0417834,0.040897,0.0449278,0.045132,0.0480239,0.0529002,0.0492408,0.0491766,0.0484039,0.0597847,0.0550478,0.0762089,0.0651362,0.074968,0.0820644,0.0914136,0.0837113,0.0964291,0.0978137,0.107688,0.110511,0.111081,0.115899,0.124411,0.114747,0.111806,0.128134,0.12475,0.136176,0.136277,0.15453,0.144276,0.168047,0.168094,0.164957,0.172425,0.182235
24,0.141178,0.151858,0.133933,0.141373,0.132479,0.124466,0.117966,0.112615,0.10357,0.101884,0.100861,0.0852857,0.0801465,0.0795016,0.0745251,0.0740201,0.069531,0.0629066,0.0610907,0.0586312,0.0550927,0.0516485,0.0422785,0.0445487,0.0418644,0.042443,0.0390751,0.0360246,0.0341832,0.0340138,0.0348833,0.0405494,0.0323531,0.0398796,0.0436733,0.0368467,0.0406881,0.041054,0.0431676,0.0489132,0.0590896,0.075714,0.0761226,0.0952727,0.0824393,0.0900804,0.0892241,0.0915201,0.0910004,0.107663,0.107434,0.111572,0.114474,0.124208,0.128827,0.122555,0.129953,0.141308,0.134251,0.15283,0.147205,0.168465,0.164412,0.186692,0.177847
16,0.161876,0.153657,0.143109,0.135479,0.1337,0.119198,0.111464,0.113923,0.110231,0.0952233,0.0944543,0.0855348,0.0830992,0.0755456,0.0744924,0.0613534,0.0616842,0.0633875,0.0589918,0.0586987,0.051445,0.0414763,0.0422819,0.0373802,0.0374331,0.0327845,0.033359,0.0317444,0.0290866,0.0292195,0.024891,0.0232322,0.0228104,0.0230283,0.0207733,0.0241459,0.0260596,0.0282047,0.0387998,0.0451984,0.0515299,0.058753,0.062848,0.0714217,0.0799872,0.0857987,0.0859883,0.092623,0.0908397,0.0857985,0.101802,0.106799,0.110606,0.116748,0.114189,0.113268,0.138039,0.128081,0.127407,0.140586,0.150236,0.148473,0.154895,0.169413,0.168772
8,0.168246,0.137366,0.134915,0.130862,0.121018,0.120002,0.112673,0.101154,0.0935861,0.0932748,0.0862177,0.0824971,0.0721444,0.079051,0.0694489,0.0686143,0.05953,0.0632054,0.0609931,0.0549058,0.049015,0.0421594,0.039384,0.0360707,0.036264,0.0304403,0.0294325,0.0283387,0.0250878,0.0247656,0.0216297,0.0192624,0.0181333,0.020121,0.0181508,0.0210599,0.0203132,0.0232485,0.0300695,0.0399642,0.0507403,0.0584,0.0598105,0.0739164,0.0775508,0.0841683,0.0842858,0.0930773,0.093277,0.0835441,0.0939073,0.10534,0.101802,0.0988738,0.116682,0.132221,0.118865,0.136652,0.130462,0.144226,0.14117,0.137368,0.14891,0.169585,0.173334
0,0.155818,0.146124,0.136567,0.134784,0.133086,0.113628,0.103367,0.107816,0.109016,0.0923381,0.0793473,0.086741,0.0808369,0.0776172,0.0736499,0.0641077,0.0532507,0.0563987,0.0549463,0.0503902,0.0470864,0.0453629,0.0410869,0.03755,0.0339562,0.0322169,0.0282313,0.02527,0.0259416,0.0245221,0.0247075,0.0212547,0.020778,0.019065,0.0190891,0.0190007,0.0205148,0.0264128,0.0308384,0.0383702,0.0502706,0.0539586,0.0629451,0.0603533,0.0693353,0.073849,0.0956395,0.0716168,0.0770589,0.0996545,0.0973864,0.0932253,0.105465,0.107578,0.107784,0.110257,0.136574,0.131407,0.126848,0.12548,0.146438,0.141045,0.151595,0.177454,0.17471
-8,0.176071,0.164304,0.152318,0.131838,0.13072,0.120616,0.10963,0.106499,0.104755,0.0973005,0.0948158,0.0864912,0.0901413,0.0723401,0.0728447,0.0676862,0.0700788,0.0583942,0.0536979,0.051015,0.0546954,0.0464749,0.0480473,0.0422896,0.036903,0.0357438,0.0338227,0.0334674,0.0285133,0.0262307,0.0259884,0.0237046,0.0209371,0.0188844,0.0197582,0.0249229,0.0234547,0.0276566,0.032233,0.0405544,0.0509724,0.053443,0.0611406,0.0696931,0.0663373,0.0760451,0.0878388,0.0900861,0.0897523,0.0911306,0.0937322,0.0930033,0.113189,0.113344,0.113963,0.117012,0.12651,0.125767,0.129746,0.138365,0.148831,0.163163,0.165207,0.178556,0.156632
-16,0.153376,0.155427,0.149266,0.13546,0.134852,0.123503,0.113574,0.109846,0.10178,0.103645,0.0964964,0.0807665,0.0865322,0.0808115,0.0746584,0.0738898,0.0710261,0.0680498,0.0640134,0.066356,0.057499,0.0487021,0.0489633,0.0460799,0.0410283,0.0422038,0.0350869,0.036928,0.0354402,0.0331562,0.0335108,0.0307286,0.0320483,0.031552,0.0343914,0.0356459,0.0317423,0.0396146,0.0451697,0.0483846,0.055192,0.0571662,0.0687676,0.0748926,0.0759532,0.077046,0.0919381,0.0916905,0.0851573,0.094638,0.100648,0.0946152,0.107365,0.110426,0.107744,0.114417,0.123322,0.137762,0.14142,0.155531,0.154517,0.147436,0.159455,0.172712,0.175618
-24,0.157551,0.167024,0.140509,0.146944,0.135791,0.136789,0.125422,0.120742,0.111173,0.104256,0.0872399,0.0908348,0.0954623,0.0825286,0.0782831,0.0809787,0.0785073,0.0729294,0.0697034,0.0652527,0.0553215,0.0566867,0.0559026,0.0564898,0.0578172,0.0528508,0.0511217,0.0442128,0.0475304,0.0426721,0.0442534,0.0435983,0.0447967,0.0457782,0.0444917,0.048104,0.0440809,0.0473873,0.052074,0.0641533,0.0661835,0.0756916,0.0806649,0.0741027,0.0907477,0.089421,0.0853726,0.0894866,0.103162,0.10409,0.102056,0.115446,0.109727,0.121085,0.118405,0.122348,0.119551,0.141516,0.150464,0.144134,0.154268,0.158588,0.161385,0.166887,0.180504
-32,0.171123,0.158881,0.145781,0.136784,0.129593,0.137378,0.128607,0.114758,0.119777,0.117182,0.103396,0.106564,0.0996003,0.103256,0.0942975,0.0915303,0.0929195,0.0858185,0.0760052,0.0730801,0.0685653,0.0720027,0.06129,0.0616494,0.0640754,0.0616169,0.0659179,0.0601012,0.055911,0.0514629,0.0624297,0.0594811,0.0595205,0.0576979,0.0599899,0.0558966,0.0573283,0.0613212,0.062434,0.0751302,0.0801147,0.0789569,0.0841521,0.0886865,0.103497,0.106491,0.0884048,0.102825,0.110255,0.104212,0.109169,0.124944,0.121642,0.117615,0.137161,0.129803,0.131901,0.132153,0.146377,0.151396,0.144984,0.161014,0.173743,0.172078,0.178252
-40,0.172222,0.168921,0.165946,0.131575,0.145559,0.142446,0.135736,0.135501,0.121657,0.123702,0.119287,0.114954,0.109492,0.10312,0.0990329,0.108717,0.0953429,0.0920345,0.0909155,0.0885923,0.0827286,0.0868861,0.0780356,0.074583,0.0710213,0.0749183,0.0643561,0.0683106,0.0658073,0.0757153,0.0681314,0.070584,0.0706403,0.0694721,0.0730196,0.0799053,0.0803045,0.0730636,0.0813377,0.0911741,0.0944559,0.0862866,0.103117,0.0974579,0.108124,0.107741,0.119939,0.107131,0.105899,0.114047,0.113754,0.120201,0.126875,0.131318,0.129078,0.144023,0.148626,0.140635,0.157552,0.149703,0.165932,0.180488,0.182056,0.176086,0.187086
-48,0.163862,0.177563,0.168981,0.151205,0.148852,0.1545,0.137026,0.145331,0.134696,0.131578,0.130076,0.132355,0.148148,0.11662,0.110887,0.123915,0.107567,0.100442,0.103799,0.0899637,0.103576,0.097734,0.101452,0.0886384,0.0896028,0.0865035,0.0893959,0.0835399,0.0879953,0.0766568,0.0852933,0.0826461,0.0859344,0.075298,0.0915272,0.0900661,0.0880643,0.0924096,0.0909455,0.0989001,0.111528,0.12525,0.113026,0.102933,0.111275,0.11828,0.124052,0.132435,0.126535,0.121873,0.134328,0.134738,0.138903,0.145903,0.160836,0.148191,0.156949,0.165775,0.167178,0.163154,0.184153,0.19469,0.177474,0.182658,0.178259
-56,0.174584,0.160805,0.178508,0.16666,0.152813,0.155666,0.151091,0.151807,0.157433,0.142335,0.138517,0.143351,0.130133,0.135434,0.123625,0.129335,0.118324,0.121411,0.125538,0.113419,0.111899,0.109779,0.0925543,0.106756,0.0957024,0.111665,0.0944505,0.102539,0.103602,0.105066,0.0989487,0.0928186,0.103235,0.111484,0.0974904,0.0954155,0.0997696,0.0972222,0.127304,0.120211,0.132457,0.131006,0.11927,0.123331,0.129814,0.12803,0.137723,0.137684,0.133743,0.148955,0.15365,0.15454,0.151157,0.151494,0.172236,0.160765,0.159973,0.191037,0.172782,0.175747,0.187068,0.189425,0.186834,0.205507,0.216083
-64,0.170755,0.172915,0.186161,0.157466,0.165754,0.168398,0.175698,0.164782,0.161664,0.159938,0.15843,0.155334,0.149883,0.142809,0.120599,0.143126,0.133871,0.140323,0.130787,0.130046,0.125846,0.120819,0.122185,0.109875,0.120107,0.122836,0.119102,0.120075,0.110822,0.115432,0.11196,0.107519,0.125057,0.118648,0.119278,0.115844,0.117531,0.128566,0.120372,0.127443,0.13076,0.133175,0.151649,0.136651,0.138311,0.150176,0.144096,0.146695,0.154611,0.139426,0.153821,0.16457,0.168221,0.163417,0.169523,0.186347,0.173104,0.175486,0.185396,0.190733,0.176473,0.19176,0.19327,0.216109,0.21454
-72,0.191476,0.185468,0.185261,0.203565,0.190183,0.174114,0.172234,0.178986,0.176198,0.16153,0.189261,0.161558,0.154137,0.152238,0.156627,0.159809,0.149218,0.158859,0.143739,0.150862,0.146309,0.144294,0.157878,0.145114,0.139883,0.141275,0.127902,0.139644,0.122766,0.121256,0.142805,0.132331,0.129433,0.141139,0.140977,0.135564,0.136823,0.138339,0.146035,0.149988,0.152024,0.151853,0.152234,0.15176,0.152921,0.154473,0.150895,0.171897,0.167306,0.163932,0.173753,0.170531,0.18687,0.182972,0.183182,0.191814,0.188467,0.187564,0.193198,0.199863,0.229119,0.214019,0.206193,0.209484,0.208831
-80,0.210127,0.204075,0.193465,0.180988,0.187538,0.199261,0.180105,0.183587,0.195815,0.170402,0.185915,0.175578,0.18092,0.180386,0.180996,0.17023,0.169197,0.167716,0.170747,0.158779,0.156115,0.140158,0.161188,0.148656,0.18116,0.147249,0.151236,0.153191,0.14183,0.136015,0.145906,0.159491,0.15294,0.147724,0.155534,0.157199,0.160089,0.148241,0.154785,0.179227,0.173293,0.166835,0.170566,0.176719,0.174643,0.169476,0.173454,0.172678,0.17437,0.196851,0.180472,0.21626,0.189462,0.188167,0.18946,0.192486,0.194013,0.206586,0.209054,0.197611,0.198963,0.209633,0.211049,0.215397,0.212527
-88,0.197694,0.208077,0.196644,0.199455,0.196293,0.215324,0.194119,0.200321,0.189985,0.196092,0.188917,0.182588,0.187937,0.182517,0.179637,0.203272,0.185397,0.178296,0.171055,0.169445,0.177312,0.182875,0.157635,0.167746,0.173082,0.178651,0.163296,0.159289,0.167334,0.159541,0.15751,0.166113,0.175017,0.157648,0.169714,0.16731,0.146908,0.145941,0.175124,0.173776,0.1725,0.186662,0.184953,0.194189,0.183036,0.17536,0.193033,0.188532,0.194287,0.199218,0.209046,0.192718,0.204346,0.191869,0.19926,0.188574,0.201505,0.210734,0.221602,0.207143,0.20145,0.205669,0.233033,0.221937,0.227674
-96,0.210134,0.207116,0.208052,0.22009,0.236129,0.206495,0.20185,0.209657,0.186326,0.21419,0.210379,0.205506,0.202737,0.196333,0.199899,0.193387,0.182253,0.191705,0.189034,0.188171,0.197607,0.178803,0.197926,0.171767,0.179786,0.185367,0.18173,0.188827,0.168755,0.180537,0.171985,0.173381,0.190025,0.179884,0.190258,0.171366,0.178078,0.170745,0.183868,0.180901,0.210622,0.19802,0.201551,0.206768,0.200143,0.181897,0.192744,0.189965,0.243858,0.197239,0.205288,0.194083,0.202907,0.205218,0.208038,0.215865,0.223371,0.230238,0.203305,0.217142,0.228016,0.225998,0.238414,0.223512,0.230762
-104,0.208864,0.226504,0.220959,0.214784,0.21613,0.209504,0.214052,0.216182,0.20441,0.226888,0.211425,0.208072,0.21844,0.219756,0.241404,0.216341,0.21978,0.206162,0.198859,0.192084,0.210847,0.19579,0.199647,0.19806,0.190619,0.192839,0.188013,0.215845,0.192533,0.184565,0.196768,0.184031,0.180397,0.188611,0.203767,0.204622,0.191144,0.198019,0.206677,0.200254,0.193524,0.225973,0.210802,0.201828,0.211424,0.224966,0.212436,0.197173,0.218636,0.215,0.214665,0.206512,0.225237,0.211369,0.271682,0.219544,0.22396,0.217345,0.224668,0.23124,0.227621,0.229443,0.233758,0.249022,0.239283
-112,0.228242,0.21626,0.215383,0.23442,0.217847,0.221564,0.231731,0.221985,0.218854,0.210597,0.223511,0.222086,0.202194,0.211072,0.214108,0.246958,0.21963,0.22504,0.230898,0.201327,0.228108,0.201535,0.204354,0.228109,0.226575,0.196462,0.194748,0.200742,0.210487,0.202469,0.207735,0.193266,0.215576,0.20885,0.20132,0.198861,0.223024,0.202717,0.216995,0.218448,0.221909,0.207024,0.231341,0.208768,0.215727,0.202659,0.224624,0.224998,0.21639,0.221509,0.238886,0.241906,0.21692,0.230459,0.230165,0.231043,0.222963,0.240405,0.222362,0.234125,0.22542,0.242836,0.242508,0.233436,0.251522
-120,0.232983,0.21253,0.243147,0.222628,0.24614,0.227244,0.233112,0.225857,0.226709,0.223434,0.234689,0.247558,0.22915,0.218544,0.226157,0.228848,0.23532,0.225564,0.228837,0.217771,0.205564,0.203365,0.222309,0.227146,0.233789,0.221218,0.201981,0.212062,0.201461,0.212578,0.232747,0.221543,0.210164,0.222933,0.232105,0.214439,0.222517,0.221526,0.214587,0.212295,0.225184,0.223236,0.21804,0.224545,0.22938,0.235164,0.233507,0.222874,0.239919,0.219636,0.241904,0.235903,0.225248,0.238262,0.225505,0.242049,0.237337,0.233404,0.223895,0.234611,0.237542,0.230252,0.2398,0.244631,0.221892
Scan End
