SW Version,2022.1
Date and Time Started,2023-Nov-10 15:45:43
Date and Time Ended,2023-Nov-10 15:46:03
Scan Name,ff1-CA3
Link Settings,
Reset RX After Applying Settings,false
Open Area,18688
Horizontal Opening,289
Horizontal Percentage,56.92
Vertical Opening,81
Vertical Percentage,35.48
Dwell,BER
Dwell BER,1e-5
Dwell Time,0
Horizontal Increment,8
Horizontal Range,-0.500 UI to 0.500 UI
Vertical Increment,8
Vertical Range,100%
Misc Info,
Scan Start
2d statistical,-256,-248,-240,-232,-224,-216,-208,-200,-192,-184,-176,-168,-160,-152,-144,-136,-128,-120,-112,-104,-96,-88,-80,-72,-64,-56,-48,-40,-32,-24,-16,-8,0,8,16,24,32,40,48,56,64,72,80,88,96,104,112,120,128,136,144,152,160,168,176,184,192,200,208,216,224,232,240,248,256
40,0.125559,0.12589,0.125673,0.125365,0.124785,0.124603,0.121932,0.120412,0.115678,0.110653,0.101264,0.0903464,0.0796752,0.0665358,0.0537639,0.0434482,0.0324252,0.0253802,0.020253,0.0159744,0.0125465,0.00961301,0.00655804,0.00397819,0.00204554,0.000940814,0.000393158,9.64418e-05,2.36038e-05,4.2916e-06,1.19211e-06,4.76844e-07,4.76844e-07,7.15267e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,4.76844e-07,7.03346e-06,4.26776e-05,4.11278e-05,6.2705e-05,0.000121238,0.000387198,0.00103606,0.00270132,0.00594399,0.0103749,0.0171643,0.0250127,0.032785,0.0409721,0.0500759,0.0603256,0.0698896,0.0821357,0.0946371,0.103248,0.110801,0.116562,0.12162,0.124877,0.125805,0.12592
32,0.123623,0.122697,0.121498,0.119068,0.117027,0.115444,0.110773,0.101005,0.0907467,0.0775864,0.0692163,0.0528318,0.0418603,0.0319019,0.0243563,0.0190128,0.0148126,0.0112384,0.00776267,0.00497778,0.00267534,0.00127735,0.000409371,0.000132205,2.84915e-05,1.22787e-05,4.76844e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.26501e-06,1.41861e-05,7.47454e-05,0.000225428,0.000954285,0.00296585,0.00671743,0.0114377,0.0180835,0.0265539,0.0358198,0.0445747,0.0550782,0.0647061,0.0753201,0.0857097,0.09692,0.108532,0.116781,0.121,0.123297
24,0.124003,0.118753,0.116486,0.111528,0.105068,0.0963842,0.0797124,0.0717278,0.0582406,0.046873,0.037301,0.0276291,0.0208238,0.0155835,0.0119366,0.00846112,0.00521632,0.00270728,0.00118007,0.000414855,0.00011337,3.09949e-05,7.62951e-06,7.15267e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,1.19211e-06,2.26501e-06,1.20403e-05,8.16596e-05,0.000461705,0.00158503,0.00426955,0.00882019,0.0157431,0.0242005,0.0335283,0.0435791,0.0530985,0.0625656,0.0729338,0.0834109,0.0980697,0.108963,0.116028
16,0.131042,0.11033,0.0950321,0.0830531,0.0710473,0.0577173,0.0483798,0.0378415,0.0289475,0.0226096,0.0171488,0.0128571,0.00901438,0.0056158,0.00296073,0.0011722,0.000348812,0.000113966,2.7657e-05,2.98028e-06,4.76844e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.74186e-06,6.4374e-06,4.83997e-05,0.000260119,0.00117947,0.00348037,0.00715267,0.0128099,0.0200966,0.0301611,0.0400458,0.0494495,0.0595886,0.0723968,0.0831464,0.0931844
8,0.126612,0.0992705,0.0762296,0.0614882,0.0470094,0.0339419,0.0243296,0.0181997,0.0131496,0.00934594,0.00615368,0.00332086,0.00141122,0.000442869,9.17926e-05,2.56304e-05,8.34478e-07,4.76844e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,5.60292e-06,1.47822e-05,0.000144484,0.000752461,0.00252811,0.00547751,0.0100148,0.0167715,0.025401,0.0356741,0.0498329,0.0643027,0.0808891
0,0.126372,0.100824,0.0755119,0.0510672,0.0349442,0.0221957,0.013425,0.00758302,0.00385195,0.00154879,0.000579485,0.000180962,2.96836e-05,5.96056e-06,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,1.54974e-06,1.01329e-05,0.000105621,0.000501044,0.00196627,0.00507362,0.0102753,0.0205001,0.0376954,0.0570548,0.073759
-8,0.125658,0.100913,0.0726619,0.0499601,0.0347067,0.0216537,0.0128827,0.00664161,0.00287549,0.000951424,0.000256781,4.58963e-05,7.15267e-06,8.34478e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,9.53689e-07,7.27188e-06,4.685e-05,0.000426537,0.00150659,0.00409335,0.00941327,0.020848,0.0381779,0.0560481,0.0733303
-16,0.125651,0.101557,0.0791311,0.0596842,0.0442338,0.029786,0.0204893,0.0132002,0.00816896,0.00426061,0.0020074,0.000644813,0.000147822,2.93259e-05,1.04906e-05,1.19211e-06,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,5.96056e-07,7.15267e-07,3.45712e-06,3.93397e-05,0.00017679,0.000703465,0.00194958,0.00444014,0.00967124,0.0192765,0.0331388,0.047061,0.061691,0.0785576
-24,0.124197,0.104214,0.0879024,0.0759931,0.0641781,0.0501447,0.0404772,0.0313019,0.0232718,0.0176489,0.0119405,0.00707578,0.00339239,0.00118544,0.000451691,0.000112774,2.44383e-05,2.98028e-06,9.53689e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,1.78817e-06,9.06004e-06,5.37642e-05,0.000274543,0.00101532,0.00231591,0.00543317,0.0111893,0.0203269,0.0314059,0.0421685,0.055823,0.0691218,0.0805419,0.0929869
-32,0.12591,0.113286,0.104924,0.0977901,0.0892286,0.0801524,0.0696686,0.0585403,0.0460012,0.0366207,0.0286735,0.0212261,0.0147049,0.00919026,0.0049382,0.00234262,0.00102903,0.000315552,7.97522e-05,2.41999e-05,7.98714e-06,1.78817e-06,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,1.90738e-06,2.08619e-05,9.64418e-05,0.000364428,0.00109483,0.00266699,0.00588319,0.011473,0.0210386,0.032631,0.0437909,0.0543687,0.0642637,0.0771047,0.0935849,0.105771,0.114405
-40,0.126122,0.122293,0.120486,0.117352,0.11123,0.104403,0.0977459,0.0893219,0.0825662,0.0687147,0.0565926,0.043404,0.034641,0.0270667,0.0206808,0.014618,0.00943689,0.00557348,0.00298219,0.00126841,0.000500567,0.000156643,5.96056e-05,5.84134e-06,1.43053e-06,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,1.43053e-06,3.81476e-06,1.03714e-05,5.23337e-05,0.000218156,0.000728022,0.00190762,0.00383979,0.00791204,0.0150214,0.0254353,0.036972,0.0493425,0.0588729,0.0666547,0.0774703,0.0939915,0.108024,0.117532,0.120565,0.122879
-48,0.125925,0.125862,0.125704,0.125519,0.124998,0.123431,0.121297,0.115731,0.107675,0.0982712,0.0887029,0.080099,0.0698204,0.0572379,0.0451573,0.0370741,0.0278137,0.0228763,0.0164878,0.0111568,0.00714337,0.00408882,0.00207129,0.000920429,0.000298147,8.61896e-05,2.13388e-05,5.48371e-06,2.1458e-06,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,3.57633e-06,5.96056e-06,4.05318e-06,1.14443e-05,3.36175e-05,8.9766e-05,0.000288014,0.000795973,0.00196758,0.00403434,0.00820196,0.0144286,0.0226988,0.0337462,0.0443126,0.0547644,0.0633184,0.0720628,0.0846653,0.0996685,0.110373,0.118564,0.122822,0.124975,0.125712,0.125874
-56,0.12597,0.125929,0.125923,0.125922,0.125921,0.125797,0.125766,0.12509,0.123312,0.119989,0.115967,0.10537,0.0975039,0.0903942,0.08054,0.0712884,0.0601566,0.049684,0.0393539,0.0318444,0.0244529,0.0187854,0.0136689,0.0088644,0.0055556,0.00315051,0.00133981,0.000589141,0.00027812,9.40576e-05,4.32736e-05,2.08619e-05,2.47959e-05,3.69554e-06,7.15267e-07,3.57633e-07,2.38422e-07,4.76844e-07,3.14717e-05,0.000327592,0.000656376,0.000709187,0.000795019,0.00133993,0.00237457,0.00439746,0.00803638,0.0139566,0.022539,0.0317955,0.0429406,0.0534656,0.0609013,0.0674988,0.076699,0.0897187,0.103553,0.114405,0.121006,0.123826,0.125666,0.125928,0.125967,0.125967,0.125967
-64,0.126912,0.126254,0.126046,0.125972,0.125949,0.125944,0.12594,0.12593,0.125863,0.12552,0.124181,0.123432,0.117592,0.111085,0.102256,0.0958073,0.0887644,0.0786959,0.0693288,0.0579506,0.0487799,0.0400809,0.0318147,0.0255359,0.0191064,0.0140315,0.00922354,0.00555118,0.0032609,0.00203815,0.00110056,0.00101616,0.000876678,0.000438935,0.000137808,4.87573e-05,4.39889e-05,8.04675e-05,0.000877751,0.00401002,0.00587556,0.00655554,0.00780284,0.00994388,0.0145612,0.0216986,0.0316965,0.040312,0.0492038,0.0577618,0.0628872,0.0676155,0.0766436,0.0898588,0.104761,0.114424,0.121077,0.124629,0.125689,0.125975,0.126006,0.126122,0.126294,0.126506,0.126146
-72,0.130242,0.129431,0.12853,0.127935,0.127476,0.127072,0.126673,0.126491,0.126519,0.126292,0.12621,0.125954,0.125363,0.124505,0.122971,0.119235,0.113168,0.105839,0.0984996,0.0902155,0.0818245,0.0734516,0.0644696,0.0537113,0.0460763,0.0387759,0.0316249,0.0241098,0.0193439,0.0141381,0.0108728,0.00960375,0.0091614,0.00666056,0.00384897,0.002448,0.00222496,0.0028383,0.00831879,0.0179237,0.0293028,0.0395222,0.0460803,0.0488951,0.0542059,0.0604772,0.0641817,0.0676471,0.0704731,0.0750639,0.0851217,0.0974411,0.111507,0.12093,0.124856,0.126571,0.127152,0.126887,0.127071,0.127256,0.127223,0.128614,0.130698,0.130624,0.129166
-80,0.136896,0.135547,0.133884,0.133171,0.132506,0.131768,0.131147,0.130977,0.130495,0.130068,0.129866,0.129434,0.128971,0.128834,0.128471,0.127979,0.127309,0.125535,0.122813,0.117139,0.114777,0.102828,0.0971364,0.0895602,0.0815822,0.0735602,0.0671775,0.0586406,0.0513039,0.046453,0.0412628,0.0396688,0.03983,0.0375381,0.0263257,0.0178248,0.0155145,0.0174452,0.0306753,0.0633718,0.0910267,0.100433,0.103299,0.10384,0.104038,0.103985,0.106692,0.112602,0.122612,0.132424,0.137069,0.141391,0.140487,0.140828,0.137371,0.137508,0.136264,0.134699,0.136612,0.135809,0.13728,0.14102,0.147637,0.147296,0.142302
-88,0.155092,0.156394,0.15624,0.155797,0.154049,0.150323,0.147406,0.145023,0.144301,0.142614,0.14166,0.139443,0.138813,0.138337,0.137866,0.137098,0.136269,0.135896,0.13535,0.134785,0.134097,0.131876,0.127135,0.123221,0.116242,0.106577,0.102528,0.0939704,0.0903897,0.0855073,0.0819698,0.0851174,0.0916519,0.0943404,0.0832816,0.070129,0.0627787,0.063524,0.0869742,0.119924,0.12908,0.131248,0.134387,0.141788,0.149994,0.161902,0.171705,0.176398,0.178008,0.177562,0.174946,0.171978,0.169761,0.166662,0.164929,0.161981,0.159928,0.159207,0.158278,0.159599,0.159758,0.164822,0.176295,0.174184,0.164211
-96,0.18607,0.197428,0.211141,0.207073,0.212787,0.21062,0.204514,0.201123,0.200575,0.194497,0.192687,0.18615,0.183954,0.183037,0.178523,0.174316,0.172666,0.17086,0.169436,0.166076,0.165699,0.161743,0.158981,0.156167,0.152872,0.150985,0.147658,0.143694,0.137463,0.136267,0.136358,0.14791,0.177227,0.189249,0.184824,0.169097,0.158713,0.165663,0.176114,0.182604,0.188115,0.198545,0.203813,0.207384,0.205376,0.207464,0.207447,0.208814,0.204514,0.201428,0.201042,0.200938,0.196634,0.19577,0.193688,0.194982,0.187531,0.184182,0.187549,0.188254,0.191301,0.204369,0.210989,0.208029,0.201814
-104,0.234901,0.244276,0.246417,0.247823,0.247131,0.245713,0.244386,0.242787,0.240619,0.240281,0.238769,0.236909,0.235188,0.234516,0.234256,0.23224,0.229646,0.228268,0.224837,0.222724,0.225329,0.220102,0.218922,0.216602,0.215523,0.214226,0.21365,0.210227,0.211291,0.213765,0.2148,0.221467,0.235995,0.243519,0.240672,0.241036,0.241307,0.245829,0.244738,0.247461,0.24817,0.249609,0.249524,0.249252,0.247934,0.245321,0.244019,0.242247,0.240454,0.237357,0.237479,0.234184,0.231105,0.227723,0.225767,0.224999,0.223725,0.221531,0.22227,0.222291,0.222542,0.224978,0.233807,0.230944,0.223443
-112,0.251378,0.251872,0.251903,0.251903,0.251872,0.251841,0.25181,0.251872,0.251717,0.25181,0.251717,0.251501,0.251224,0.251532,0.250341,0.25013,0.250341,0.24995,0.249442,0.248027,0.247361,0.248,0.247188,0.245545,0.245241,0.244712,0.244574,0.244437,0.244492,0.244798,0.245657,0.247332,0.250767,0.251686,0.251748,0.251748,0.251841,0.251779,0.251872,0.251841,0.251903,0.251872,0.251903,0.251872,0.251903,0.251872,0.251872,0.251686,0.251655,0.251409,0.251316,0.250797,0.250797,0.250403,0.249831,0.248936,0.246194,0.246847,0.245436,0.243837,0.244465,0.247246,0.250462,0.25004,0.24693
-120,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251872,0.251903,0.251872,0.251872,0.251872,0.251841,0.251748,0.251841,0.251717,0.251779,0.251624,0.251624,0.25181,0.251748,0.251903,0.251872,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251872,0.251903,0.251903,0.251903,0.251872,0.251841,0.251872,0.251872,0.251872,0.251841,0.251903,0.251903,0.251903,0.251779
Scan End
