SW Version,2022.1
Date and Time Started,2024-Feb-06 18:21:59
Date and Time Ended,2024-Feb-06 18:22:09
Scan Name,Scan_1J3CMD-2J3CMD
Link Settings,
Reset RX After Applying Settings,false
Open Area,0
Horizontal Opening,0
Horizontal Percentage,0.00
Vertical Opening,0
Vertical Percentage,0.00
Dwell,BER
Dwell BER,1e-5
Dwell Time,0
Horizontal Increment,8
Horizontal Range,-0.500 UI to 0.500 UI
Vertical Increment,8
Vertical Range,100%
Misc Info,
Scan Start
2d statistical,-128,-120,-112,-104,-96,-88,-80,-72,-64,-56,-48,-40,-32,-24,-16,-8,0,8,16,24,32,40,48,56,64,72,80,88,96,104,112,120,128
120,0.242711,0.242645,0.243307,0.241953,0.244178,0.241919,0.243875,0.240187,0.245139,0.237286,0.237213,0.235598,0.242116,0.2378,0.233117,0.23339,0.236182,0.234557,0.230111,0.235165,0.240153,0.24036,0.241571,0.239872,0.241837,0.241839,0.239992,0.241408,0.240738,0.242916,0.240407,0.244507,0.244388
112,0.239793,0.235562,0.237234,0.235627,0.237418,0.238776,0.240831,0.234411,0.234393,0.232178,0.225925,0.225951,0.225277,0.229174,0.22442,0.224747,0.228603,0.228618,0.22515,0.226086,0.227549,0.229545,0.232273,0.230012,0.23186,0.233022,0.232965,0.234673,0.235269,0.236281,0.236883,0.238141,0.241508
104,0.235621,0.233561,0.231092,0.229333,0.233459,0.228133,0.226063,0.226003,0.222642,0.221548,0.219463,0.218508,0.214734,0.216657,0.21602,0.216122,0.221341,0.219226,0.218696,0.213769,0.217553,0.220545,0.222214,0.225542,0.227138,0.226982,0.234782,0.229726,0.233038,0.232672,0.235461,0.230579,0.234808
96,0.227431,0.22317,0.226186,0.22278,0.22049,0.220109,0.214113,0.210533,0.207066,0.207888,0.203204,0.203796,0.200524,0.200419,0.196693,0.202127,0.210854,0.213005,0.207536,0.210178,0.217475,0.214516,0.214931,0.215944,0.214288,0.218862,0.218605,0.227676,0.221003,0.225174,0.22768,0.225844,0.233249
88,0.204919,0.213706,0.213989,0.209388,0.199525,0.196612,0.193884,0.191387,0.186709,0.187188,0.180343,0.178121,0.183987,0.192753,0.173047,0.167211,0.184633,0.170624,0.183713,0.183876,0.197286,0.201652,0.206931,0.208825,0.212849,0.203328,0.207211,0.205716,0.204501,0.200979,0.203366,0.208463,0.215892
80,0.181964,0.17438,0.170399,0.171208,0.165618,0.168117,0.175628,0.153134,0.154379,0.140531,0.142244,0.143907,0.129365,0.116065,0.143513,0.103443,0.124432,0.140214,0.117829,0.128536,0.145821,0.15796,0.158921,0.167033,0.186379,0.170296,0.173001,0.16963,0.169877,0.171313,0.182783,0.199732,0.189979
72,0.15547,0.149898,0.148814,0.142712,0.138663,0.138453,0.134601,0.131678,0.129158,0.112659,0.106205,0.106721,0.0846842,0.0796503,0.0806239,0.0705435,0.0731221,0.0769355,0.0664449,0.0699232,0.0986173,0.108987,0.112169,0.152922,0.129758,0.142228,0.141268,0.143401,0.147283,0.148556,0.152767,0.173843,0.171193
64,0.147536,0.144758,0.139689,0.132748,0.128793,0.124988,0.120356,0.115724,0.101109,0.089078,0.0783731,0.0686503,0.0616281,0.0501943,0.0474641,0.0428897,0.0477171,0.0484709,0.0411992,0.0438718,0.0603358,0.068783,0.0744734,0.086354,0.0990217,0.11304,0.120187,0.129607,0.131037,0.136877,0.140706,0.149185,0.151861
56,0.142374,0.13991,0.134389,0.128093,0.125807,0.110988,0.109062,0.0968188,0.0799528,0.0698954,0.0571933,0.0490657,0.0421098,0.0370496,0.039671,0.0348385,0.0333871,0.0348448,0.0354594,0.0364046,0.0408959,0.0462714,0.052907,0.0620568,0.0777129,0.0868129,0.100781,0.110521,0.125874,0.130777,0.136313,0.140536,0.148135
48,0.138902,0.136466,0.132535,0.124056,0.115394,0.102385,0.0864613,0.0701487,0.0659153,0.0488095,0.0407638,0.0345708,0.0313471,0.030565,0.03029,0.0292198,0.0298611,0.028723,0.0295862,0.0300056,0.0328767,0.0340569,0.0410364,0.0492493,0.0531713,0.0696515,0.0791961,0.0953952,0.106208,0.123248,0.134735,0.138556,0.142517
