SW Version,2022.1
Date and Time Started,2024-Feb-06 18:22:42
Date and Time Ended,2024-Feb-06 18:22:52
Scan Name,Scan_2J3D0-1J3D3
Link Settings,
Reset RX After Applying Settings,false
Open Area,0
Horizontal Opening,0
Horizontal Percentage,0.00
Vertical Opening,0
Vertical Percentage,0.00
Dwell,BER
Dwell BER,1e-5
Dwell Time,0
Horizontal Increment,8
Horizontal Range,-0.500 UI to 0.500 UI
Vertical Increment,8
Vertical Range,100%
Misc Info,
Scan Start
2d statistical,-128,-120,-112,-104,-96,-88,-80,-72,-64,-56,-48,-40,-32,-24,-16,-8,0,8,16,24,32,40,48,56,64,72,80,88,96,104,112,120,128
120,0.251686,0.250372,0.251409,0.251872,0.251841,0.251194,0.251903,0.24953,0.251593,0.250493,0.251347,0.24971,0.250614,0.251532,0.251378,0.24992,0.251163,0.251563,0.251841,0.251872,0.251624,0.250553,0.251996,0.251748,0.251903,0.251872,0.24935,0.251748,0.251841,0.251255,0.25147,0.251903,0.251779
112,0.248702,0.248408,0.248525,0.251841,0.246307,0.249949,0.249086,0.247447,0.242752,0.247162,0.247709,0.244826,0.245096,0.243674,0.244836,0.244132,0.25046,0.249602,0.242005,0.24748,0.250458,0.244973,0.249299,0.249755,0.243079,0.248307,0.248613,0.249408,0.249937,0.25001,0.248935,0.238255,0.250519
104,0.248702,0.247104,0.245405,0.23532,0.235367,0.242028,0.241032,0.236837,0.237247,0.249271,0.23703,0.232101,0.229263,0.234784,0.211098,0.231937,0.237012,0.238061,0.236267,0.233456,0.234767,0.237724,0.249389,0.246269,0.247371,0.244709,0.239505,0.245331,0.242155,0.241665,0.233332,0.242471,0.249397
96,0.214378,0.229363,0.226627,0.221615,0.220963,0.223741,0.221514,0.21303,0.217026,0.219929,0.198631,0.223458,0.232017,0.227287,0.23286,0.221926,0.215193,0.204463,0.192368,0.209918,0.230187,0.23714,0.213676,0.229338,0.222837,0.237611,0.245312,0.217795,0.230162,0.232618,0.228293,0.212138,0.247356
88,0.219173,0.22553,0.21359,0.21171,0.218953,0.227405,0.208272,0.204721,0.182908,0.188093,0.187356,0.18809,0.185986,0.162607,0.165837,0.179657,0.189264,0.192549,0.190682,0.185244,0.197706,0.196634,0.205868,0.213919,0.207351,0.214873,0.210073,0.217509,0.216935,0.207568,0.207408,0.215217,0.223207
80,0.196513,0.182713,0.184889,0.177905,0.186443,0.182944,0.180059,0.170556,0.172764,0.173231,0.180984,0.159145,0.154381,0.141255,0.131859,0.130158,0.141822,0.144832,0.141253,0.132202,0.158654,0.164538,0.158428,0.177467,0.170304,0.182982,0.181711,0.188869,0.182201,0.185993,0.186131,0.188362,0.200623
72,0.157131,0.159746,0.170559,0.160292,0.157754,0.155505,0.145337,0.142252,0.141988,0.1466,0.128278,0.118882,0.116143,0.112403,0.0995782,0.0959641,0.113364,0.0971286,0.095745,0.0973022,0.120394,0.115673,0.119218,0.128075,0.132892,0.153211,0.143664,0.163883,0.162573,0.164228,0.163382,0.165589,0.175707
64,0.148314,0.150194,0.14457,0.142782,0.140106,0.141257,0.12355,0.125127,0.114668,0.122863,0.100515,0.0914787,0.0847229,0.0773946,0.0711209,0.0635176,0.0687365,0.0542604,0.0519628,0.0445786,0.0777938,0.0799615,0.0844455,0.102419,0.117988,0.116467,0.126557,0.133061,0.142273,0.147066,0.147398,0.151153,0.157016
56,0.142113,0.141527,0.136057,0.126575,0.128198,0.128001,0.11165,0.108934,0.0984854,0.0861872,0.0773748,0.0759696,0.0524934,0.0540047,0.0422979,0.0434734,0.0483527,0.0488222,0.0434428,0.0401146,0.0456645,0.0556512,0.0629282,0.0714922,0.0673516,0.102727,0.118171,0.104552,0.122591,0.130659,0.133411,0.141818,0.156926
48,0.131352,0.129954,0.121547,0.113067,0.107552,0.102978,0.0926746,0.0856175,0.0759327,0.0666178,0.0563138,0.0485643,0.0424669,0.0358484,0.0314999,0.0269896,0.0277431,0.0270955,0.0237528,0.0225018,0.0319047,0.0333197,0.039292,0.04489,0.0498151,0.060535,0.0708836,0.0870782,0.0952616,0.112188,0.122542,0.126623,0.137482
40,0.134774,0.124956,0.114988,0.110189,0.0971743,0.0833422,0.0727021,0.0662976,0.0556991,0.0448167,0.039426,0.0353257,0.0288155,0.0219913,0.0197708,0.0142314,0.0155744,0.0123571,0.0122522,0.00961805,0.0189878,0.0183299,0.0221164,0.0240934,0.027463,0.037683,0.0521466,0.0651784,0.0742135,0.0916067,0.0990197,0.114343,0.125568
32,0.132788,0.119025,0.102328,0.0943056,0.0811538,0.0672585,0.049536,0.0500377,0.0375926,0.0294704,0.0273145,0.0199831,0.015789,0.0125193,0.00898652,0.00717257,0.00617728,0.00635431,0.00490482,0.00416404,0.00750958,0.00847031,0.0114821,0.0115769,0.019317,0.0243174,0.0345532,0.0443058,0.0574131,0.0725949,0.088836,0.0999197,0.112211
24,0.133779,0.114415,0.0985667,0.081939,0.0657243,0.0521641,0.0457791,0.0350325,0.0266043,0.02392,0.0162573,0.0136901,0.00774002,0.00729644,0.0044337,0.00374788,0.00227884,0.00226036,0.00113334,0.00178221,0.0029469,0.00441534,0.00541671,0.00738048,0.0109621,0.0164405,0.0243911,0.0316932,0.0434384,0.0592285,0.0775025,0.09417,0.112026
16,0.130841,0.102391,0.0904715,0.070975,0.0537989,0.0416484,0.0322497,0.0254687,0.0155019,0.0139863,0.00805717,0.00662253,0.0033099,0.00408668,0.0015228,0.00117053,0.000594506,0.000732195,0.000322347,0.000425345,0.000963345,0.0016494,0.00200227,0.00372416,0.00465126,0.00853134,0.0152532,0.0216477,0.0325061,0.0443989,0.0648799,0.0837381,0.10853
8,0.135297,0.106727,0.0834197,0.0589194,0.0448047,0.0315668,0.0227606,0.0154924,0.012586,0.00672518,0.00505515,0.00260989,0.00170603,0.00109591,0.000571736,0.000298743,0.00020397,0.000114204,8.84546e-05,9.13157e-05,0.000246409,0.000402934,0.000652442,0.000911011,0.00221125,0.00461264,0.00840343,0.0157647,0.0230954,0.0383365,0.0483606,0.0730196,0.106724
0,0.135718,0.10984,0.0763078,0.0532638,0.0415836,0.0354609,0.0210033,0.0143665,0.00827409,0.00627468,0.00387794,0.00251667,0.00174299,0.000605235,0.000639687,0.000212553,0.00011337,5.5314e-05,9.10773e-05,8.27325e-05,0.000177028,7.52222e-05,0.000386125,0.000876082,0.0013149,0.00375968,0.00615702,0.0158209,0.0217975,0.0361205,0.0544747,0.0745034,0.101377
-8,0.129177,0.107611,0.079784,0.0618534,0.0443954,0.0306451,0.0201555,0.0142603,0.00856961,0.0057145,0.00323885,0.00177982,0.00095655,0.000766647,0.000413663,0.00012541,0.000178936,6.54469e-05,3.19486e-05,8.92891e-05,6.97385e-05,0.000248913,0.000369078,0.000432736,0.00118699,0.00347965,0.00601611,0.0146374,0.0226218,0.0316037,0.0567311,0.0757168,0.0941267
-16,0.133109,0.104212,0.0864565,0.0579017,0.0453501,0.0347798,0.0248524,0.0160446,0.0109599,0.00721311,0.00553938,0.00318771,0.00217429,0.00140705,0.00103308,0.000560769,0.000430829,0.000396973,0.000309949,0.000158551,0.000525721,0.000445611,0.0011846,0.00138619,0.00242261,0.00514146,0.00817133,0.0136891,0.0270427,0.034175,0.0584986,0.0804574,0.104197
-24,0.135483,0.109451,0.0893818,0.0696383,0.0508348,0.0452999,0.0307708,0.0253931,0.0197962,0.0124583,0.0092136,0.0072962,0.00638912,0.00431926,0.00307469,0.00244645,0.00124015,0.00103952,0.000437386,0.000724088,0.00101246,0.00171879,0.00328629,0.00260762,0.00700914,0.00809801,0.0157724,0.0247839,0.0317999,0.0500755,0.0670199,0.0904348,0.112798
-32,0.127216,0.118131,0.0929673,0.075023,0.0630266,0.0498765,0.0397541,0.034634,0.0253229,0.0202463,0.0177776,0.0137615,0.00864116,0.00786638,0.005851,0.00432259,0.00401253,0.00267021,0.00230805,0.00125541,0.00320737,0.00425488,0.00454528,0.00703357,0.00890638,0.0151644,0.022683,0.0310693,0.0445827,0.0610528,0.0772564,0.0955333,0.118341
-40,0.133297,0.119037,0.105385,0.0914088,0.0787129,0.0694306,0.056652,0.046315,0.0389827,0.0317473,0.0247899,0.0213515,0.016292,0.0125991,0.00915476,0.00881623,0.00803292,0.00719022,0.00643597,0.00509234,0.00888232,0.00763571,0.0128288,0.0120404,0.0201017,0.0241685,0.0384737,0.0491271,0.0627054,0.077677,0.0937629,0.1051,0.114335
