SW Version,2022.1
Date and Time Started,2024-Feb-06 18:18:23
Date and Time Ended,2024-Feb-06 18:18:34
Scan Name,Scan_2J2D1-1J2D2
Link Settings,
Reset RX After Applying Settings,false
Open Area,3648
Horizontal Opening,113
Horizontal Percentage,45.45
Vertical Opening,41
Vertical Percentage,19.35
Dwell,BER
Dwell BER,1e-5
Dwell Time,0
Horizontal Increment,8
Horizontal Range,-0.500 UI to 0.500 UI
Vertical Increment,8
Vertical Range,100%
Misc Info,
Scan Start
2d statistical,-128,-120,-112,-104,-96,-88,-80,-72,-64,-56,-48,-40,-32,-24,-16,-8,0,8,16,24,32,40,48,56,64,72,80,88,96,104,112,120,128
120,0.251903,0.251903,0.251903,0.251841,0.251903,0.251903,0.251872,0.251903,0.251903,0.251903,0.251779,0.25147,0.251872,0.251872,0.251841,0.251594,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251594,0.25181,0.251841,0.251872
112,0.250706,0.250888,0.251378,0.251194,0.251347,0.250949,0.249799,0.251779,0.250493,0.251163,0.249145,0.249381,0.251072,0.249086,0.250098,0.249975,0.251655,0.251841,0.251594,0.251593,0.251378,0.251841,0.251841,0.251593,0.251624,0.251841,0.250949,0.25098,0.250246,0.251163,0.251224,0.251717,0.251748
104,0.245297,0.243597,0.247622,0.248938,0.247505,0.246616,0.249026,0.244304,0.244992,0.244468,0.243705,0.244809,0.240172,0.239119,0.240504,0.245122,0.245825,0.247631,0.245078,0.247195,0.249116,0.250792,0.247804,0.249631,0.25012,0.246588,0.24797,0.244633,0.24592,0.245058,0.239873,0.247369,0.249621
96,0.224053,0.228288,0.241421,0.231769,0.229783,0.228978,0.233754,0.225821,0.230163,0.214947,0.218319,0.221822,0.218048,0.21436,0.21607,0.21437,0.230329,0.237508,0.230188,0.234794,0.242163,0.243455,0.24543,0.242163,0.240783,0.236698,0.237543,0.236728,0.232462,0.235494,0.23206,0.236364,0.241041
88,0.191008,0.201903,0.218855,0.204471,0.211825,0.204562,0.203507,0.199844,0.198461,0.185385,0.199836,0.182799,0.179415,0.168973,0.16931,0.169105,0.207876,0.208643,0.186886,0.188084,0.209525,0.222156,0.226742,0.214338,0.218784,0.210961,0.210167,0.21942,0.201105,0.20108,0.202428,0.212183,0.226875
80,0.172888,0.180471,0.172644,0.173477,0.166244,0.164894,0.159179,0.15843,0.154824,0.151938,0.142187,0.136563,0.1281,0.116693,0.10573,0.0992113,0.135144,0.123234,0.101493,0.0857846,0.135611,0.158577,0.159925,0.166646,0.179207,0.174006,0.17982,0.18918,0.181783,0.176556,0.185021,0.191978,0.206008
72,0.153238,0.152213,0.152633,0.142752,0.141579,0.139685,0.13575,0.134549,0.129117,0.126954,0.111653,0.0993187,0.0863394,0.0722809,0.0623001,0.0545644,0.0681532,0.0643799,0.0436778,0.0449707,0.0733008,0.0923428,0.0973076,0.113441,0.13155,0.144617,0.141013,0.14921,0.144826,0.137179,0.144899,0.145759,0.157556
64,0.134324,0.132214,0.131407,0.130078,0.128889,0.128118,0.124011,0.119073,0.11745,0.0984643,0.0818089,0.0672161,0.0535019,0.0380459,0.0303243,0.0236716,0.0313523,0.0283514,0.0161302,0.0170913,0.033525,0.0483177,0.0545436,0.0658032,0.0750871,0.115813,0.114073,0.124809,0.129627,0.131992,0.128326,0.128964,0.135919
56,0.128806,0.129223,0.127757,0.126398,0.125249,0.122526,0.117504,0.101317,0.0910581,0.0723286,0.0587203,0.039066,0.028225,0.0219664,0.0168378,0.0116132,0.0133281,0.010405,0.00733887,0.00521382,0.0145874,0.0173686,0.0233614,0.040103,0.0515741,0.0712714,0.0937009,0.112347,0.125602,0.126426,0.126825,0.1282,0.129095
48,0.127315,0.125971,0.125338,0.123035,0.118407,0.110878,0.0948213,0.0829325,0.0618096,0.0471633,0.0288968,0.021219,0.0152092,0.00755834,0.00543555,0.0030648,0.00276308,0.00232688,0.00117208,0.00158074,0.00351244,0.00571748,0.00778532,0.0148377,0.0256428,0.0455588,0.068241,0.0884302,0.108244,0.118776,0.123808,0.125267,0.126497
