SW Version,2022.1
Date and Time Started,2024-Feb-01 17:16:36
Date and Time Ended,2024-Feb-01 17:16:49
Scan Name,Scan_1J6CMD-2J6CMD
Link Settings,
Reset RX After Applying Settings,false
Open Area,24064
Horizontal Opening,185
Horizontal Percentage,72.73
Vertical Opening,153
Vertical Percentage,64.52
Dwell,BER
Dwell BER,1e-5
Dwell Time,0
Horizontal Increment,8
Horizontal Range,-0.500 UI to 0.500 UI
Vertical Increment,8
Vertical Range,100%
Misc Info,
Scan Start
2d statistical,-128,-120,-112,-104,-96,-88,-80,-72,-64,-56,-48,-40,-32,-24,-16,-8,0,8,16,24,32,40,48,56,64,72,80,88,96,104,112,120,128
120,0.247939,0.247939,0.247939,0.247969,0.247939,0.247969,0.247969,0.247939,0.247969,0.247939,0.247938,0.247752,0.246775,0.243431,0.239662,0.236227,0.245361,0.243517,0.227927,0.218392,0.230446,0.241561,0.245689,0.247723,0.24797,0.247939,0.247939,0.247969,0.247939,0.247939,0.247939,0.247939,0.247969
112,0.247476,0.247939,0.247939,0.247939,0.247939,0.247941,0.247854,0.247509,0.247038,0.246142,0.242599,0.23382,0.219209,0.203849,0.194494,0.191204,0.212464,0.210158,0.187531,0.171958,0.184688,0.196507,0.214463,0.235063,0.2456,0.247848,0.24797,0.247939,0.247939,0.247939,0.247939,0.247969,0.24797
104,0.225136,0.234816,0.244,0.240511,0.237747,0.232746,0.228463,0.222302,0.214872,0.201908,0.183741,0.164317,0.152371,0.141514,0.132352,0.127508,0.167454,0.163488,0.114174,0.0890225,0.102561,0.119718,0.138843,0.168497,0.211786,0.238896,0.245242,0.247052,0.247756,0.247645,0.247796,0.247883,0.24797
96,0.174806,0.179013,0.190047,0.187041,0.182537,0.177915,0.17003,0.154224,0.134954,0.115066,0.098974,0.0814654,0.0637382,0.0428173,0.0303364,0.0317817,0.0727168,0.07284,0.0374933,0.022189,0.0280583,0.0323182,0.0376504,0.0431044,0.0698791,0.133703,0.186081,0.205085,0.214044,0.217701,0.226975,0.23816,0.246606
88,0.14337,0.141614,0.139934,0.136763,0.130481,0.121116,0.106488,0.0868673,0.065483,0.0484817,0.0333374,0.0181615,0.00680266,0.0013788,0.000214461,0.000160458,0.00716137,0.0122185,0.00126197,0.000177148,0.00035811,0.000406748,0.000689875,0.000912799,0.00243906,0.018708,0.0769311,0.1255,0.140302,0.145907,0.154887,0.178988,0.213394
80,0.127018,0.126662,0.125532,0.121748,0.112213,0.0975127,0.0739453,0.0520213,0.035679,0.0214125,0.00815793,0.00190011,0.000180843,6.07977e-06,2.38422e-07,2.38422e-07,2.38422e-07,1.78817e-06,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.96836e-05,0.00169578,0.0230991,0.0834797,0.120959,0.126429,0.128015,0.132492,0.143097
72,0.125951,0.125735,0.122662,0.113549,0.0953432,0.0702322,0.0453573,0.0290642,0.0151631,0.00476368,0.000722658,2.8253e-05,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,0.000149372,0.0049084,0.040112,0.100251,0.124371,0.125936,0.126068,0.126887
64,0.125828,0.124089,0.117699,0.100292,0.0719698,0.0435036,0.0266553,0.0122201,0.00356417,0.000445134,9.53689e-06,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,5.24529e-06,0.000866307,0.0156153,0.0660004,0.114321,0.125346,0.125959,0.125967
56,0.125397,0.122048,0.108611,0.0816576,0.0499019,0.0290989,0.0138486,0.00385111,0.00047148,9.89452e-06,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,0.000175717,0.005537,0.0377718,0.0970962,0.123315,0.125928,0.125982
48,0.123983,0.117456,0.094831,0.0580425,0.0319019,0.0142852,0.00380832,0.000393635,7.15267e-06,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,1.39477e-05,0.00160542,0.0186824,0.0679187,0.113143,0.125422,0.126419
