SW Version,2022.2
Date and Time Started,2024-Jan-18 11:37:11
Date and Time Ended,2024-Jan-18 11:37:46
Scan Name,Scan_3J5D0-1J5D3
Link Settings,
Reset RX After Applying Settings,false
Open Area,16832
Horizontal Opening,185
Horizontal Percentage,72.73
Vertical Opening,113
Vertical Percentage,48.39
Dwell,BER
Dwell BER,1e-5
Dwell Time,0
Horizontal Increment,8
Horizontal Range,-0.500 UI to 0.500 UI
Vertical Increment,8
Vertical Range,100%
Misc Info,
Scan Start
2d statistical,-128,-120,-112,-104,-96,-88,-80,-72,-64,-56,-48,-40,-32,-24,-16,-8,0,8,16,24,32,40,48,56,64,72,80,88,96,104,112,120,128
120,0.251872,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903
112,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903
104,0.251779,0.251903,0.251903,0.251903,0.251903,0.251872,0.251872,0.251903,0.251841,0.251748,0.251872,0.25181,0.251841,0.251717,0.251562,0.251686,0.251872,0.251934,0.251655,0.250403,0.25181,0.251934,0.251872,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903
96,0.235932,0.247389,0.250251,0.249412,0.248407,0.247248,0.244798,0.244167,0.24163,0.24021,0.240835,0.238884,0.234908,0.231183,0.224726,0.221932,0.244867,0.247965,0.229936,0.209718,0.231121,0.246421,0.251409,0.251872,0.251872,0.251872,0.251903,0.251841,0.251841,0.251841,0.251841,0.251903,0.251903
88,0.194675,0.212116,0.226678,0.223128,0.215445,0.211885,0.209744,0.206314,0.204457,0.201035,0.193976,0.181317,0.163741,0.148687,0.140083,0.137646,0.180018,0.192358,0.149979,0.112285,0.130152,0.166523,0.204407,0.235603,0.246626,0.247314,0.247071,0.246785,0.246669,0.244325,0.246721,0.249761,0.251409
80,0.144561,0.147328,0.150644,0.148877,0.147425,0.147545,0.14373,0.137428,0.129854,0.112029,0.0939634,0.076562,0.0594679,0.0483162,0.0368184,0.0309703,0.0659015,0.0746146,0.0282013,0.00701689,0.01166,0.0159861,0.0228726,0.0536571,0.107456,0.147747,0.16698,0.172925,0.177716,0.177566,0.185294,0.205833,0.232507
72,0.128505,0.128163,0.127402,0.127089,0.126744,0.125902,0.121176,0.108692,0.0899564,0.0711784,0.0535531,0.0386573,0.0242831,0.0135219,0.00670729,0.00335591,0.0060055,0.00587806,0.0010034,5.65061e-05,0.000323658,0.000399,0.000505574,0.00255195,0.0218145,0.0675611,0.112314,0.129809,0.13374,0.135352,0.141558,0.15305,0.16781
64,0.125926,0.125922,0.125921,0.12589,0.124633,0.116521,0.102215,0.0804514,0.0601072,0.0404259,0.0253475,0.0124777,0.00475474,0.00138988,0.00020254,4.08894e-05,0.000130655,9.72763e-05,5.96056e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,4.41081e-05,0.00224284,0.0229444,0.0706494,0.112404,0.125339,0.126006,0.126114,0.128073,0.135547
56,0.12592,0.12592,0.125859,0.12424,0.114361,0.0987831,0.0754707,0.0535334,0.0331238,0.0183504,0.00771677,0.00214473,0.000200394,4.64923e-06,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,5.96056e-07,0.000146868,0.00494368,0.0352483,0.0862779,0.118605,0.125812,0.125967,0.125975,0.126013
48,0.12592,0.125859,0.123759,0.113023,0.0944288,0.0697823,0.0446337,0.02584,0.0118895,0.00423664,0.00057877,1.34709e-05,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,1.54974e-06,0.000377422,0.00951237,0.0466495,0.096778,0.121677,0.125944,0.125967,0.125967
40,0.125673,0.123759,0.112674,0.0918867,0.0648011,0.0373827,0.0200767,0.00841606,0.002273,0.000119688,8.34478e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,1.49014e-05,0.00132825,0.018115,0.0616377,0.105165,0.123841,0.125944,0.125998
32,0.123571,0.113827,0.091362,0.0645397,0.0346457,0.0170432,0.00603733,0.00116839,1.82393e-05,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,0.000112178,0.00403911,0.0290555,0.0764076,0.110347,0.124565,0.127224
24,0.119591,0.100771,0.0689832,0.0370661,0.0169428,0.00604901,0.000895752,8.5832e-06,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,3.93397e-06,0.000756633,0.0113762,0.0493032,0.0904249,0.117416,0.134282
16,0.11938,0.0765176,0.0387141,0.0158287,0.00478668,0.000392562,2.98028e-06,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,6.35395e-05,0.00242726,0.0240363,0.0624751,0.10338,0.150744
