SW Version,2022.2
Date and Time Started,2024-Jan-18 11:37:46
Date and Time Ended,2024-Jan-18 11:38:22
Scan Name,Scan_1J6CMD-3J6CMD
Link Settings,
Reset RX After Applying Settings,false
Open Area,16320
Horizontal Opening,177
Horizontal Percentage,69.70
Vertical Opening,113
Vertical Percentage,48.39
Dwell,BER
Dwell BER,1e-5
Dwell Time,0
Horizontal Increment,8
Horizontal Range,-0.500 UI to 0.500 UI
Vertical Increment,8
Vertical Range,100%
Misc Info,
Scan Start
2d statistical,-128,-120,-112,-104,-96,-88,-80,-72,-64,-56,-48,-40,-32,-24,-16,-8,0,8,16,24,32,40,48,56,64,72,80,88,96,104,112,120,128
120,0.247939,0.247939,0.247939,0.247939,0.24797,0.247969,0.247939,0.247939,0.24797,0.247939,0.247969,0.247969,0.247939,0.247939,0.247939,0.247969,0.247939,0.247939,0.247939,0.247939,0.247969,0.247939,0.247969,0.247939,0.247939,0.247939,0.247939,0.247939,0.247939,0.247969,0.24797,0.24797,0.24797
112,0.24797,0.247939,0.247969,0.247939,0.247969,0.247939,0.247939,0.247939,0.247939,0.24797,0.247939,0.247939,0.24797,0.247969,0.247969,0.247939,0.247939,0.247939,0.247939,0.247938,0.247939,0.247939,0.247939,0.247939,0.247969,0.247939,0.247969,0.247939,0.24797,0.247969,0.247939,0.24797,0.24797
104,0.247939,0.24797,0.24797,0.247939,0.247939,0.24797,0.247939,0.247939,0.247939,0.247939,0.247909,0.247969,0.247601,0.247291,0.24557,0.244301,0.2476,0.247754,0.241392,0.237307,0.244301,0.246079,0.247417,0.247847,0.248001,0.247939,0.247939,0.247939,0.247939,0.247939,0.24797,0.247969,0.24797
96,0.247854,0.247883,0.247939,0.247941,0.247939,0.247941,0.247912,0.247939,0.247823,0.247727,0.246594,0.24398,0.233268,0.224348,0.209662,0.207664,0.225223,0.228323,0.200228,0.18777,0.199476,0.215448,0.23093,0.243086,0.247292,0.247754,0.247909,0.24797,0.24791,0.247939,0.247939,0.247939,0.247939
88,0.232674,0.239722,0.244163,0.244163,0.243135,0.239848,0.238403,0.236293,0.232491,0.22573,0.212913,0.196971,0.177583,0.169595,0.153078,0.148569,0.178583,0.179624,0.143153,0.119304,0.137381,0.152416,0.16871,0.19712,0.226805,0.238381,0.244947,0.245959,0.245898,0.246715,0.247109,0.247354,0.24791
80,0.189098,0.189435,0.20697,0.199472,0.192422,0.19083,0.185044,0.172765,0.160678,0.139534,0.119354,0.10289,0.082255,0.06329,0.0485891,0.0449689,0.0917561,0.0968797,0.0526368,0.0345724,0.0497844,0.054453,0.0604587,0.0780905,0.125905,0.170302,0.199846,0.208101,0.214596,0.218725,0.222784,0.232091,0.244888
72,0.142924,0.139057,0.138445,0.136581,0.132847,0.125806,0.114631,0.0948442,0.0733326,0.0541319,0.0344683,0.0183182,0.00731229,0.00269298,0.000991479,0.000803841,0.0108742,0.0182729,0.00383061,0.000723254,0.00142326,0.00207094,0.00196961,0.00282077,0.00919261,0.0370692,0.0855013,0.124438,0.135733,0.135902,0.142371,0.156097,0.198087
64,0.127721,0.126895,0.125754,0.123111,0.117124,0.102206,0.0821301,0.0590822,0.0366572,0.0192216,0.00785721,0.00204459,0.000325327,2.98028e-05,1.31132e-06,2.38422e-07,1.70472e-05,5.91287e-05,2.98028e-06,2.38422e-07,2.38422e-07,5.96056e-07,2.1458e-06,1.66896e-06,0.000212196,0.00595781,0.0337536,0.0837643,0.119098,0.125621,0.126037,0.126457,0.129832
56,0.125991,0.125573,0.123283,0.116178,0.102934,0.0793418,0.0539281,0.0335492,0.015731,0.00538512,0.0011753,0.000150444,7.27188e-06,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.26501e-06,0.000722539,0.0117348,0.0468844,0.0984229,0.123147,0.125882,0.125975,0.125975
48,0.125943,0.1243,0.117054,0.100155,0.0755598,0.0516435,0.0273501,0.0118422,0.00339156,0.000447519,3.50481e-05,1.43053e-06,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,1.88354e-05,0.00211886,0.0188187,0.0590513,0.108518,0.124231,0.125959,0.125967
