SW Version,2022.2
Date and Time Started,2024-Jan-18 11:30:26
Date and Time Ended,2024-Jan-18 11:31:01
Scan Name,Scan_3J3D1-1J3D2
Link Settings,
Reset RX After Applying Settings,false
Open Area,17984
Horizontal Opening,169
Horizontal Percentage,66.67
Vertical Opening,129
Vertical Percentage,54.84
Dwell,BER
Dwell BER,1e-5
Dwell Time,0
Horizontal Increment,8
Horizontal Range,-0.500 UI to 0.500 UI
Vertical Increment,8
Vertical Range,100%
Misc Info,
Scan Start
2d statistical,-128,-120,-112,-104,-96,-88,-80,-72,-64,-56,-48,-40,-32,-24,-16,-8,0,8,16,24,32,40,48,56,64,72,80,88,96,104,112,120,128
120,0.251872,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903
112,0.251872,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251872,0.251779,0.251903,0.251841,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903
104,0.248438,0.249711,0.251255,0.251255,0.250919,0.250432,0.251072,0.250281,0.250553,0.251409,0.250554,0.251041,0.251224,0.250608,0.247729,0.246358,0.251748,0.250919,0.239696,0.229606,0.237996,0.243953,0.248407,0.250858,0.251872,0.251903,0.251872,0.251903,0.251903,0.251872,0.251903,0.251903,0.251903
96,0.222962,0.232808,0.23749,0.236837,0.234004,0.232741,0.231879,0.230026,0.228207,0.22567,0.22697,0.221536,0.211543,0.200145,0.190175,0.187347,0.220902,0.210435,0.176802,0.152529,0.170137,0.183057,0.198733,0.223421,0.24114,0.249792,0.250792,0.249752,0.249638,0.248314,0.248228,0.249402,0.250675
88,0.166608,0.169628,0.192001,0.189459,0.181434,0.176814,0.175957,0.174408,0.172205,0.168397,0.157647,0.139477,0.121644,0.109656,0.0978275,0.0940226,0.153698,0.136637,0.0738398,0.0333504,0.0598351,0.0679405,0.0831339,0.113581,0.15511,0.189906,0.216833,0.222334,0.220189,0.220688,0.223455,0.234536,0.245152
80,0.137029,0.135266,0.133941,0.133567,0.131789,0.13026,0.128775,0.12535,0.113982,0.092532,0.0749729,0.0592273,0.0445294,0.0272015,0.014735,0.00833143,0.0241705,0.0111944,0.000545272,6.80695e-05,0.000660668,0.00207344,0.00398165,0.0064616,0.0162745,0.0444142,0.0884946,0.126511,0.1384,0.140405,0.143244,0.151217,0.185438
72,0.12605,0.125986,0.12595,0.125995,0.12569,0.123291,0.115836,0.0996683,0.0781434,0.0609375,0.043139,0.0250068,0.0100149,0.00359624,0.000695001,5.60292e-05,0.000252131,1.28748e-05,2.38422e-07,2.38422e-07,2.38422e-07,2.26501e-06,8.34478e-06,3.33791e-05,0.000562676,0.0070809,0.0346642,0.0810029,0.115814,0.125227,0.126349,0.127385,0.133946
64,0.12592,0.12592,0.12589,0.125581,0.121297,0.106776,0.0884118,0.070503,0.0521963,0.0325261,0.0159799,0.00552663,0.000974551,6.91424e-05,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,7.5103e-06,0.00089456,0.0122517,0.045802,0.0951554,0.119914,0.125528,0.125967,0.12599
56,0.125921,0.12592,0.125642,0.121412,0.105827,0.0849076,0.0650977,0.0467617,0.0277971,0.0115144,0.00295417,0.000272159,1.08482e-05,3.57633e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,5.37642e-05,0.00299589,0.0231044,0.0639212,0.108428,0.123416,0.12592,0.125967
48,0.125975,0.125828,0.120299,0.100985,0.0788531,0.0577675,0.0389023,0.0213955,0.00754416,0.00116302,3.08757e-05,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,4.76844e-07,0.000262145,0.00751113,0.0327656,0.0810629,0.114169,0.124632,0.125959
40,0.127274,0.123141,0.101991,0.0771539,0.0534607,0.0331152,0.015897,0.00388712,0.000315194,8.10636e-06,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,5.96056e-06,0.00135662,0.0154151,0.0486765,0.0947709,0.118861,0.125851
32,0.133367,0.10845,0.0797994,0.0537357,0.0322333,0.0138692,0.00260345,0.000146868,1.66896e-06,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,3.57633e-07,0.000140431,0.00532349,0.0267203,0.0674622,0.105007,0.125498
24,0.14006,0.0920543,0.0598387,0.0333416,0.0135815,0.00258021,0.000112058,5.96056e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,1.10866e-05,0.00142028,0.0138594,0.043277,0.085621,0.125293
16,0.139717,0.0840643,0.0391528,0.0147462,0.00221625,6.68774e-05,3.57633e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,5.96056e-07,0.00017381,0.00499697,0.0248626,0.0662727,0.127916
8,0.14199,0.0831256,0.0254786,0.00284664,7.15267e-05,1.31132e-06,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,1.53782e-05,0.001251,0.0147493,0.0596035,0.129878
0,0.144079,0.0815006,0.0286819,0.00653921,0.000410325,3.69554e-06,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,1.31132e-05,0.00142398,0.0154028,0.0655055,0.130224
-8,0.143175,0.0800086,0.0286592,0.00685178,0.000469215,5.12608e-06,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,1.59743e-05,0.00151303,0.0161463,0.0656193,0.130022
-16,0.140883,0.0838445,0.0458152,0.0221205,0.00590298,0.000458367,8.46399e-06,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,4.76844e-07,0.000260715,0.00553008,0.030375,0.0788579,0.13056
-24,0.134443,0.0972363,0.0669099,0.0408223,0.0207353,0.00608763,0.000544079,1.13251e-05,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,1.81201e-05,0.00174573,0.0152565,0.0530223,0.097783,0.130482
-32,0.126762,0.112218,0.0859048,0.0606124,0.038257,0.0200617,0.00607488,0.000627289,1.38285e-05,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,3.57633e-07,0.000239376,0.0059937,0.0306236,0.0791179,0.115619,0.127426
-40,0.125397,0.121527,0.107449,0.0817097,0.0604693,0.0404898,0.0220014,0.0077585,0.000974789,2.74186e-05,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,1.96698e-05,0.00175658,0.0160679,0.0571065,0.103127,0.124153,0.126161
-48,0.125955,0.124998,0.119401,0.104148,0.0829273,0.0648421,0.0445871,0.025912,0.0111541,0.00171473,6.50893e-05,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,1.90738e-06,0.000314837,0.00761592,0.0368337,0.0899385,0.120011,0.125859,0.125975
-56,0.125951,0.12589,0.124755,0.119933,0.108565,0.0891818,0.0712586,0.052974,0.0341193,0.0174701,0.00394017,0.000310545,4.76844e-06,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,9.71571e-05,0.00301139,0.0236241,0.0736427,0.114451,0.125467,0.125975,0.125967
-64,0.125952,0.12592,0.12589,0.125029,0.120299,0.108842,0.0930558,0.0730271,0.0561027,0.0387962,0.0205703,0.0065187,0.000765097,3.8386e-05,1.19211e-06,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,3.57633e-07,1.9789e-05,0.00100721,0.0110124,0.0475731,0.100163,0.123367,0.125936,0.125982,0.126247
