SW Version,2022.2
Date and Time Started,2024-Jan-18 11:35:23
Date and Time Ended,2024-Jan-18 11:35:58
Scan Name,Scan_3J5D3-1J5D0
Link Settings,
Reset RX After Applying Settings,false
Open Area,15104
Horizontal Opening,161
Horizontal Percentage,63.64
Vertical Opening,105
Vertical Percentage,45.16
Dwell,BER
Dwell BER,1e-5
Dwell Time,0
Horizontal Increment,8
Horizontal Range,-0.500 UI to 0.500 UI
Vertical Increment,8
Vertical Range,100%
Misc Info,
Scan Start
2d statistical,-128,-120,-112,-104,-96,-88,-80,-72,-64,-56,-48,-40,-32,-24,-16,-8,0,8,16,24,32,40,48,56,64,72,80,88,96,104,112,120,128
120,0.251872,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903
112,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903
104,0.251224,0.251655,0.251872,0.251872,0.251686,0.251563,0.251594,0.251501,0.251317,0.251409,0.251286,0.251409,0.251378,0.251286,0.251501,0.251779,0.251872,0.251903,0.251686,0.250704,0.251717,0.251841,0.251872,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903
96,0.225891,0.232616,0.241135,0.239118,0.236414,0.23447,0.232483,0.230794,0.22837,0.228916,0.226667,0.226686,0.225294,0.225371,0.22282,0.222198,0.247834,0.24747,0.226461,0.206086,0.226131,0.239411,0.246315,0.251071,0.251686,0.251748,0.251594,0.251748,0.251686,0.251593,0.251686,0.251872,0.251903
88,0.16729,0.176398,0.191117,0.18916,0.179429,0.174423,0.173877,0.172781,0.171272,0.167746,0.165519,0.165172,0.153161,0.133575,0.119719,0.110663,0.17845,0.174873,0.124418,0.0836158,0.104617,0.132766,0.160268,0.191807,0.208721,0.22444,0.226781,0.226948,0.227643,0.225163,0.229052,0.241625,0.250706
80,0.13506,0.132283,0.130401,0.129384,0.128672,0.128664,0.128159,0.127373,0.125824,0.120069,0.105143,0.0836525,0.0627812,0.0513884,0.0400489,0.0345385,0.0545064,0.0531016,0.0270561,0.014197,0.0202981,0.0261265,0.0367543,0.0651948,0.102547,0.134672,0.160394,0.174167,0.175799,0.175576,0.175719,0.185608,0.203972
72,0.126143,0.125994,0.125939,0.125929,0.125925,0.125767,0.125183,0.121498,0.109988,0.0885035,0.0658004,0.0467531,0.0297983,0.0169968,0.00896341,0.00597391,0.0112452,0.00970797,0.00221792,0.000408775,0.00119056,0.0016376,0.00179413,0.00440485,0.0272115,0.0623383,0.0925379,0.122071,0.135625,0.137124,0.138793,0.144811,0.159153
64,0.12592,0.12592,0.12592,0.12592,0.125797,0.124391,0.118134,0.102789,0.078756,0.0525499,0.0308709,0.0147937,0.00616894,0.00214938,0.000538477,0.000110509,0.000485547,0.000243429,5.3645e-06,2.38422e-07,8.34478e-07,2.26501e-06,1.90738e-06,8.94083e-06,0.00170818,0.0240987,0.0566551,0.0872551,0.116645,0.125478,0.126263,0.126577,0.130051
56,0.12592,0.12592,0.12592,0.125797,0.12415,0.116867,0.100135,0.0741374,0.0475963,0.0253337,0.0102034,0.00328641,0.000679503,4.57771e-05,4.05318e-06,2.38422e-07,2.38422e-06,3.57633e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,3.55249e-05,0.0054247,0.0343251,0.0668211,0.0992356,0.120927,0.125735,0.125967,0.125982
48,0.125922,0.12592,0.125859,0.123939,0.11408,0.0943766,0.0681748,0.0398563,0.0171569,0.00600347,0.00160244,0.000110986,1.43053e-06,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,0.00016928,0.00939706,0.0424181,0.072052,0.105712,0.122455,0.125851,0.125967
40,0.126238,0.125705,0.122633,0.111085,0.088749,0.0599103,0.0323576,0.0129113,0.00418979,0.000590333,1.59743e-05,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,1.43053e-06,0.000642309,0.0163367,0.0510831,0.0787462,0.108624,0.123826,0.125975
32,0.130143,0.123356,0.110917,0.0877151,0.0587687,0.0280837,0.0111415,0.00307314,0.000294928,3.69554e-06,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,1.20403e-05,0.00290267,0.0266717,0.0608073,0.0859945,0.114275,0.126021
24,0.138674,0.115183,0.0915348,0.0610897,0.0297343,0.0115291,0.00324826,0.000332837,3.81476e-06,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,0.000230077,0.0100808,0.0431661,0.0687523,0.096083,0.129329
16,0.148068,0.106563,0.0655086,0.029797,0.0108231,0.00270156,0.000235323,1.78817e-06,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,4.53002e-06,0.0014117,0.0201623,0.0532375,0.0841882,0.136356
