SW Version,2022.2
Date and Time Started,2024-Jan-18 11:22:38
Date and Time Ended,2024-Jan-18 11:23:14
Scan Name,Scan_1J1CMD-3J1CMD
Link Settings,
Reset RX After Applying Settings,false
Open Area,17792
Horizontal Opening,153
Horizontal Percentage,60.61
Vertical Opening,137
Vertical Percentage,58.06
Dwell,BER
Dwell BER,1e-5
Dwell Time,0
Horizontal Increment,8
Horizontal Range,-0.500 UI to 0.500 UI
Vertical Increment,8
Vertical Range,100%
Misc Info,
Scan Start
2d statistical,-128,-120,-112,-104,-96,-88,-80,-72,-64,-56,-48,-40,-32,-24,-16,-8,0,8,16,24,32,40,48,56,64,72,80,88,96,104,112,120,128
120,0.247969,0.247969,0.247969,0.247939,0.247939,0.247939,0.247939,0.247939,0.247969,0.24797,0.247939,0.247969,0.247939,0.24797,0.247939,0.247939,0.247939,0.247939,0.24797,0.247969,0.24797,0.247939,0.247939,0.247939,0.247939,0.247939,0.247939,0.247939,0.247939,0.247939,0.247969,0.247969,0.247939
112,0.247881,0.247939,0.247939,0.247939,0.247939,0.247969,0.247969,0.247939,0.247939,0.247939,0.24791,0.247939,0.247939,0.247759,0.247789,0.247783,0.247939,0.24791,0.246566,0.246024,0.247754,0.247909,0.247969,0.247939,0.247939,0.247939,0.247939,0.24797,0.247969,0.247939,0.247969,0.247939,0.247969
104,0.239879,0.244058,0.246816,0.246137,0.244881,0.24268,0.241703,0.243246,0.240537,0.239767,0.239035,0.23468,0.232478,0.223615,0.219652,0.219628,0.240835,0.237727,0.212027,0.202661,0.220902,0.2354,0.243408,0.24679,0.247881,0.24791,0.247939,0.247969,0.24797,0.247912,0.247969,0.247939,0.247939
96,0.198338,0.205626,0.218875,0.216522,0.210494,0.204592,0.204676,0.202357,0.201216,0.199738,0.187805,0.173852,0.158942,0.143853,0.132873,0.133126,0.180729,0.180169,0.12642,0.0997879,0.12412,0.148943,0.181813,0.206306,0.229787,0.244247,0.244228,0.243855,0.243003,0.242921,0.245435,0.246633,0.247881
88,0.159947,0.157164,0.157333,0.157525,0.15341,0.152128,0.149485,0.146342,0.139413,0.129,0.112193,0.0919179,0.0709021,0.0557476,0.0451483,0.0448673,0.0968562,0.0949701,0.0452053,0.0243495,0.0312166,0.0399208,0.0536334,0.0852088,0.128484,0.162623,0.184939,0.196248,0.195189,0.193564,0.205277,0.224658,0.238913
80,0.13234,0.131698,0.128099,0.127224,0.126907,0.125399,0.122485,0.111819,0.100468,0.0797054,0.0599239,0.0399097,0.0256969,0.015055,0.00805044,0.00495716,0.0130897,0.0160767,0.0023481,0.0003475,0.000728499,0.0015166,0.00313859,0.00933385,0.028805,0.0667574,0.105818,0.131178,0.142259,0.14504,0.152037,0.160335,0.181081
72,0.12613,0.126134,0.125929,0.125767,0.124755,0.121642,0.111134,0.095521,0.0754262,0.0504377,0.0317339,0.0161666,0.00731193,0.00248984,0.000594506,0.000109555,0.000356799,0.000445134,3.33791e-06,2.38422e-07,1.54974e-06,2.74186e-06,2.9922e-05,0.000615606,0.00586733,0.0241142,0.0601065,0.095827,0.118848,0.126697,0.128522,0.133343,0.140635
64,0.12592,0.12592,0.125642,0.124663,0.120582,0.111472,0.0919362,0.0697158,0.0441526,0.0240305,0.0114206,0.00419635,0.00090362,9.11965e-05,3.33791e-06,3.57633e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,1.9789e-05,0.000915899,0.00864614,0.0316982,0.06825,0.102866,0.121031,0.125805,0.126107,0.126982
56,0.12592,0.125642,0.124968,0.121642,0.113198,0.0950776,0.0705419,0.0461172,0.0238904,0.0102724,0.00350755,0.000624189,4.9115e-05,8.34478e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,0.000102879,0.0025479,0.0161523,0.044872,0.0822792,0.113098,0.1243,0.125959,0.125967
48,0.125408,0.124968,0.121096,0.112254,0.0953965,0.0702612,0.0439781,0.0212773,0.0087177,0.00255469,0.000311141,1.20403e-05,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,1.90738e-06,0.000343328,0.00556227,0.0243502,0.0557488,0.0961289,0.118755,0.125452,0.125975
40,0.125475,0.122724,0.115418,0.100096,0.075404,0.047015,0.0234087,0.010071,0.00274495,0.000334268,7.03346e-06,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.02659e-05,0.00183788,0.013748,0.0365418,0.0739537,0.106694,0.12251,0.126302
32,0.126491,0.118163,0.106443,0.0793664,0.0503138,0.0257841,0.0101217,0.00291853,0.000355964,4.76844e-06,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,9.53689e-07,0.000328307,0.00550493,0.0218887,0.0520745,0.0890828,0.114938,0.12664
24,0.129854,0.110283,0.0893848,0.0607131,0.0332788,0.014326,0.00455923,0.000643859,1.80009e-05,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,4.38697e-05,0.00207904,0.0132818,0.0348098,0.0725108,0.104656,0.126702
16,0.13884,0.103545,0.0693303,0.0394935,0.0166921,0.00555369,0.000956788,3.31407e-05,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.86107e-06,0.000530966,0.00615606,0.0218232,0.050894,0.0894978,0.125331
8,0.145996,0.0943759,0.0498244,0.0212682,0.00806667,0.00155034,9.4296e-05,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,0.000119211,0.00277297,0.0138125,0.0351114,0.0771783,0.126696
0,0.154996,0.0885419,0.0340765,0.0109464,0.00239638,0.000180366,1.90738e-06,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,1.10866e-05,0.000834835,0.00722658,0.0266592,0.0678689,0.129619
-8,0.153842,0.0947157,0.0340346,0.00734519,0.000519045,2.02659e-06,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,0.000373131,0.00627241,0.0265532,0.07174,0.130336
-16,0.149759,0.0999289,0.0478271,0.0158058,0.00306885,0.000153186,5.96056e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,1.82393e-05,0.00123407,0.0107511,0.0347829,0.0804276,0.128837
-24,0.144284,0.107771,0.0670357,0.0331061,0.0113231,0.00209108,6.95001e-05,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,0.000169995,0.00433249,0.0210622,0.0519941,0.0941028,0.128345
-32,0.138934,0.114585,0.0835121,0.0514308,0.0234968,0.0069568,0.000820053,2.13388e-05,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,4.17239e-06,0.000807536,0.00895295,0.0314192,0.0693477,0.10467,0.128153
-40,0.132358,0.120454,0.101791,0.0753707,0.0451334,0.0190922,0.00580773,0.000600824,9.6561e-06,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,8.72625e-05,0.00327127,0.0198005,0.0512807,0.0908552,0.11568,0.127199
-48,0.12844,0.123809,0.114489,0.0930558,0.0678676,0.0371548,0.0155679,0.00394577,0.000347381,3.57633e-06,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,3.45712e-06,0.000653754,0.00914063,0.0337521,0.0710427,0.106518,0.122621,0.126451
-56,0.126256,0.125494,0.122662,0.112452,0.0923341,0.0643531,0.0360305,0.0160601,0.00444884,0.000396854,6.31819e-06,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,0.000125052,0.00359088,0.0222693,0.0563758,0.096537,0.118809,0.125543,0.12599
-64,0.125932,0.125735,0.124937,0.121613,0.107675,0.0875052,0.0583668,0.031587,0.0134241,0.00317459,0.000363594,1.04906e-05,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,1.18019e-05,0.000923171,0.0111971,0.0392021,0.0773929,0.111127,0.124138,0.125905,0.125967
-72,0.125951,0.12592,0.125859,0.125212,0.120896,0.107336,0.0862522,0.0574434,0.0332636,0.0153072,0.00484784,0.000670324,2.93259e-05,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.02659e-06,0.000402457,0.00564071,0.028513,0.0645216,0.101023,0.121175,0.125727,0.126122,0.126364
-80,0.125984,0.125924,0.125921,0.12589,0.125212,0.121903,0.106377,0.0885648,0.0614122,0.037917,0.0204218,0.0079295,0.00159028,0.000172379,8.22557e-06,2.38422e-07,7.5103e-06,1.19211e-06,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,3.57633e-07,0.000169041,0.00362163,0.0212576,0.0532255,0.0919683,0.1168,0.125373,0.126911,0.13013,0.137066
-88,0.130696,0.128332,0.126837,0.126538,0.126266,0.12546,0.12299,0.110752,0.0928402,0.0697141,0.0470363,0.0309367,0.0171429,0.00777447,0.00249688,0.00105156,0.00503429,0.00261835,0.000114443,2.33654e-05,0.000168803,0.000491984,0.00133266,0.00659035,0.0233617,0.0558747,0.0982976,0.125958,0.136786,0.139916,0.142983,0.154667,0.169654
-96,0.141855,0.14128,0.142624,0.142226,0.140429,0.138362,0.13755,0.132942,0.124944,0.107466,0.0826983,0.0603028,0.0456908,0.0327912,0.0241797,0.0233643,0.0510425,0.0405307,0.012634,0.00505539,0.0115521,0.0208101,0.0321425,0.0524304,0.0857425,0.123287,0.152232,0.164002,0.164303,0.169983,0.177149,0.198755,0.222519
-104,0.174385,0.184132,0.197911,0.194451,0.188534,0.182632,0.181307,0.180202,0.173635,0.166781,0.159158,0.142821,0.122983,0.10451,0.0913813,0.0882783,0.144034,0.132204,0.0743702,0.0603294,0.0829791,0.0993654,0.127583,0.161831,0.196197,0.221724,0.226173,0.223652,0.225894,0.227839,0.230837,0.242818,0.251563
-112,0.232342,0.22588,0.240542,0.240414,0.236366,0.234585,0.234393,0.230302,0.230281,0.232107,0.226618,0.221925,0.213848,0.202454,0.193731,0.195629,0.220767,0.218418,0.186565,0.171881,0.198793,0.218264,0.231612,0.246701,0.250946,0.251779,0.251779,0.251593,0.251717,0.25181,0.251872,0.251872,0.251903
-120,0.250221,0.25022,0.251841,0.251903,0.251841,0.251841,0.251255,0.251378,0.251501,0.250949,0.251347,0.251255,0.250153,0.247699,0.246692,0.244309,0.251255,0.251101,0.241204,0.232692,0.247761,0.250067,0.251562,0.251872,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903
Scan End
