SW Version,2022.2
Date and Time Started,2024-Jan-18 11:39:00
Date and Time Ended,2024-Jan-18 11:39:36
Scan Name,Scan_3J6D2-1J6D1
Link Settings,
Reset RX After Applying Settings,false
Open Area,18496
Horizontal Opening,161
Horizontal Percentage,63.64
Vertical Opening,121
Vertical Percentage,51.61
Dwell,BER
Dwell BER,1e-5
Dwell Time,0
Horizontal Increment,8
Horizontal Range,-0.500 UI to 0.500 UI
Vertical Increment,8
Vertical Range,100%
Misc Info,
Scan Start
2d statistical,-128,-120,-112,-104,-96,-88,-80,-72,-64,-56,-48,-40,-32,-24,-16,-8,0,8,16,24,32,40,48,56,64,72,80,88,96,104,112,120,128
120,0.251316,0.251872,0.251872,0.251903,0.251872,0.251872,0.251872,0.251841,0.25181,0.25181,0.251531,0.251223,0.250008,0.248257,0.246163,0.246816,0.251347,0.248908,0.239369,0.235737,0.241276,0.247047,0.250131,0.251225,0.251748,0.251934,0.251872,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903
112,0.232608,0.244273,0.246959,0.245965,0.245269,0.244249,0.241944,0.240486,0.237897,0.23329,0.232464,0.228111,0.217773,0.216421,0.208948,0.207258,0.225878,0.222969,0.19977,0.173549,0.195091,0.20849,0.218472,0.230959,0.244508,0.249342,0.251039,0.251223,0.251593,0.251593,0.251562,0.251841,0.251903
104,0.191184,0.209243,0.214669,0.212846,0.20908,0.201138,0.199943,0.197599,0.195747,0.188541,0.173673,0.159981,0.141525,0.129207,0.122212,0.124812,0.168605,0.160461,0.112367,0.0895336,0.106452,0.122391,0.130771,0.161664,0.182524,0.206781,0.221841,0.230166,0.233993,0.233277,0.239274,0.246132,0.25046
96,0.151885,0.151856,0.157707,0.155197,0.15497,0.1528,0.148132,0.145068,0.130329,0.116394,0.0948833,0.0793326,0.0603339,0.0466035,0.0353747,0.0356456,0.069804,0.0702706,0.0344208,0.0202619,0.0243151,0.0327468,0.0356281,0.0502541,0.0756427,0.112134,0.141162,0.165765,0.178357,0.180538,0.186134,0.208071,0.225841
88,0.134704,0.133655,0.13164,0.129792,0.128492,0.125005,0.116132,0.109264,0.0904783,0.0715348,0.0528372,0.0376883,0.0242887,0.0153927,0.00969113,0.00602827,0.0148832,0.0135857,0.00316815,0.00055302,0.00101353,0.00196353,0.00298052,0.005205,0.0161001,0.0353265,0.0743544,0.108435,0.137231,0.147215,0.14988,0.16522,0.18153
80,0.127207,0.126451,0.126,0.123611,0.121889,0.113755,0.0994179,0.0804268,0.0572981,0.0401012,0.0261622,0.0147426,0.00752675,0.00264434,0.000510462,0.000136854,0.000396019,0.000318294,2.05043e-05,9.53689e-07,1.90738e-06,8.22557e-06,1.85969e-05,5.82942e-05,0.00100173,0.0103684,0.0352773,0.0713167,0.102222,0.125217,0.130688,0.136823,0.140044
72,0.12594,0.125736,0.12421,0.121239,0.110534,0.0926181,0.0718688,0.051467,0.0318602,0.0195009,0.010065,0.00355654,0.000689875,7.82025e-05,2.74186e-06,9.53689e-07,2.50343e-06,2.1458e-06,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,4.76844e-07,6.33011e-05,0.00177195,0.0173881,0.0472841,0.0800497,0.107875,0.124295,0.126887,0.128296
64,0.126028,0.125273,0.119207,0.111716,0.0911344,0.0695454,0.0454257,0.0259658,0.0142769,0.00615356,0.00138392,0.000136378,7.86793e-06,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,9.53689e-07,0.000189069,0.00474901,0.0259015,0.0586539,0.0917238,0.117671,0.125605,0.126388
56,0.126765,0.123136,0.115055,0.0955567,0.0703384,0.0469245,0.0250523,0.0131315,0.0056059,0.0010754,8.7501e-05,2.38422e-06,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,1.89546e-05,0.00125255,0.0143833,0.0428018,0.0779285,0.106383,0.123339,0.128015
48,0.128609,0.116499,0.099532,0.0754707,0.0481333,0.0262306,0.0116541,0.00372237,0.000574836,4.38697e-05,2.1458e-06,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,0.000224475,0.00549945,0.0283735,0.0587187,0.0912484,0.118144,0.130209
