SW Version,2022.2
Date and Time Started,2024-Jan-18 11:25:02
Date and Time Ended,2024-Jan-18 11:25:38
Scan Name,Scan_3J1D0-1J1D3
Link Settings,
Reset RX After Applying Settings,false
Open Area,12608
Horizontal Opening,145
Horizontal Percentage,57.58
Vertical Opening,89
Vertical Percentage,38.71
Dwell,BER
Dwell BER,1e-5
Dwell Time,0
Horizontal Increment,8
Horizontal Range,-0.500 UI to 0.500 UI
Vertical Increment,8
Vertical Range,100%
Misc Info,
Scan Start
2d statistical,-128,-120,-112,-104,-96,-88,-80,-72,-64,-56,-48,-40,-32,-24,-16,-8,0,8,16,24,32,40,48,56,64,72,80,88,96,104,112,120,128
120,0.251872,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251841,0.251872,0.25181,0.251593,0.251748,0.251903,0.251903,0.251686,0.251655,0.251903,0.251872,0.251934,0.251872,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903
112,0.251163,0.251686,0.251872,0.251841,0.251717,0.251655,0.251779,0.251501,0.25144,0.251563,0.251192,0.249727,0.249369,0.248751,0.249111,0.248689,0.251378,0.250493,0.248315,0.246462,0.248789,0.24974,0.250798,0.251624,0.25181,0.251903,0.251872,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903
104,0.245517,0.24873,0.249502,0.248848,0.248204,0.248849,0.24768,0.246549,0.245094,0.244318,0.242252,0.242914,0.23428,0.230143,0.228917,0.232956,0.243981,0.241114,0.229232,0.218922,0.230133,0.23493,0.241535,0.244954,0.249468,0.250009,0.250855,0.25098,0.251039,0.251223,0.251562,0.251532,0.251872
96,0.220068,0.225677,0.232585,0.23061,0.231967,0.228431,0.225796,0.221898,0.217193,0.211662,0.206696,0.194775,0.189278,0.182955,0.173307,0.173254,0.207026,0.201699,0.177858,0.150802,0.169905,0.184219,0.194382,0.207823,0.225348,0.234957,0.239906,0.238619,0.241193,0.241541,0.24343,0.246952,0.249936
88,0.178598,0.184889,0.198885,0.195215,0.191344,0.187598,0.179405,0.173829,0.164096,0.155971,0.143382,0.13286,0.121667,0.108421,0.0991945,0.100383,0.14494,0.140439,0.100386,0.0816087,0.0950316,0.103159,0.119005,0.134629,0.157894,0.183127,0.202449,0.210868,0.211716,0.210123,0.216631,0.226412,0.237683
80,0.148371,0.150169,0.153744,0.152073,0.147795,0.140684,0.132867,0.120924,0.109622,0.0953851,0.0787208,0.0644301,0.0523967,0.0434057,0.0390346,0.038284,0.0677356,0.0649211,0.0368538,0.0262651,0.0311676,0.0357268,0.0407131,0.0491656,0.0665865,0.0955547,0.125738,0.145135,0.163284,0.163539,0.170569,0.180225,0.198393
72,0.133498,0.133496,0.134384,0.130867,0.124336,0.114855,0.102947,0.0879324,0.071829,0.0553898,0.0421946,0.0312605,0.0240678,0.0180604,0.0142726,0.0130421,0.0212464,0.0201545,0.0122239,0.00781548,0.00958219,0.01084,0.0128104,0.0161913,0.0234997,0.041259,0.0696798,0.104836,0.129362,0.138782,0.142288,0.14896,0.158633
64,0.127668,0.127526,0.124242,0.119053,0.108483,0.0941697,0.0782931,0.0606947,0.0454119,0.031225,0.0207467,0.0135165,0.00901159,0.00628243,0.00421662,0.00304918,0.0050623,0.00482483,0.00153043,0.000409729,0.000765574,0.00114168,0.0014961,0.00211874,0.00431795,0.0124204,0.0323045,0.0623939,0.0995785,0.120067,0.129882,0.132039,0.137281
56,0.126177,0.12463,0.118997,0.10758,0.0933178,0.0762212,0.0584242,0.0422056,0.0277986,0.0175039,0.0111343,0.00676595,0.00370246,0.00172224,0.000772011,0.000421888,0.000721227,0.000543364,6.16321e-05,3.45712e-06,1.93122e-05,4.66115e-05,7.23611e-05,0.000120165,0.000516303,0.0033937,0.013872,0.0381401,0.0726409,0.105691,0.121299,0.127415,0.129483
48,0.126115,0.120501,0.110629,0.0943766,0.0728505,0.0551182,0.0373691,0.0221912,0.0139646,0.0085204,0.00443501,0.00172737,0.000622759,0.000123622,1.44245e-05,1.54974e-06,8.5832e-06,5.60292e-06,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,1.02522e-05,0.000577816,0.00450749,0.0183126,0.0470347,0.0841254,0.110939,0.122216,0.127405
