SW Version,2022.2
Date and Time Started,2024-Jan-18 11:25:38
Date and Time Ended,2024-Jan-18 11:26:14
Scan Name,Scan_1J2CMD-3J2CMD
Link Settings,
Reset RX After Applying Settings,false
Open Area,11776
Horizontal Opening,145
Horizontal Percentage,57.58
Vertical Opening,89
Vertical Percentage,38.71
Dwell,BER
Dwell BER,1e-5
Dwell Time,0
Horizontal Increment,8
Horizontal Range,-0.500 UI to 0.500 UI
Vertical Increment,8
Vertical Range,100%
Misc Info,
Scan Start
2d statistical,-128,-120,-112,-104,-96,-88,-80,-72,-64,-56,-48,-40,-32,-24,-16,-8,0,8,16,24,32,40,48,56,64,72,80,88,96,104,112,120,128
120,0.247939,0.247969,0.247939,0.24797,0.247969,0.247939,0.247939,0.24797,0.247969,0.247939,0.247939,0.247909,0.247909,0.247417,0.247354,0.247384,0.247941,0.247787,0.247571,0.24754,0.247939,0.247263,0.247939,0.247939,0.247969,0.24797,0.247939,0.247969,0.247939,0.247939,0.247969,0.247939,0.24797
112,0.246081,0.247767,0.247736,0.247939,0.247939,0.247939,0.247881,0.247738,0.247825,0.247576,0.246528,0.246274,0.245007,0.240064,0.237073,0.237691,0.243,0.245869,0.239783,0.235925,0.240202,0.244243,0.246845,0.247632,0.247785,0.247878,0.247939,0.24791,0.247939,0.247969,0.247939,0.247939,0.247939
104,0.232196,0.242366,0.245294,0.240337,0.242849,0.240877,0.24067,0.239251,0.23868,0.233173,0.228627,0.223267,0.212095,0.207196,0.198864,0.200141,0.221781,0.214101,0.191935,0.192457,0.205657,0.209861,0.228999,0.238604,0.243582,0.245067,0.245905,0.245735,0.246034,0.245407,0.246204,0.247035,0.247939
96,0.203059,0.208767,0.218973,0.219196,0.213053,0.211866,0.208093,0.207377,0.202632,0.190727,0.175281,0.161055,0.146482,0.133644,0.126557,0.127194,0.157085,0.160509,0.125345,0.109164,0.124939,0.13586,0.154229,0.169842,0.191632,0.2165,0.221056,0.224314,0.227851,0.227108,0.228487,0.230462,0.244135
88,0.165106,0.169654,0.17781,0.179638,0.171523,0.167747,0.160512,0.152247,0.146348,0.132067,0.10472,0.0898873,0.0719614,0.0645756,0.0550048,0.0522372,0.0840842,0.086804,0.057131,0.0440926,0.0585944,0.0601569,0.0698568,0.087065,0.120359,0.139915,0.170627,0.183938,0.192409,0.186746,0.191883,0.202032,0.222986
80,0.141976,0.143062,0.143919,0.141273,0.136735,0.129332,0.118111,0.104748,0.091895,0.0717504,0.0535979,0.0391873,0.0278135,0.0212546,0.0158705,0.015027,0.026905,0.0289441,0.0149312,0.0103352,0.0134371,0.0163788,0.0195914,0.0244901,0.0354136,0.0607625,0.0970724,0.131045,0.145639,0.151332,0.152151,0.157508,0.173741
72,0.130819,0.130676,0.129109,0.124561,0.116472,0.10785,0.0910764,0.0744186,0.0574025,0.0395165,0.0264604,0.0159899,0.00979248,0.00635455,0.00433392,0.00325697,0.00649772,0.00683628,0.00319617,0.00236288,0.00341099,0.00414509,0.00425309,0.00595209,0.00972775,0.0213601,0.0503223,0.0885146,0.115889,0.130888,0.134466,0.137715,0.143126
64,0.126886,0.124478,0.120288,0.11295,0.099694,0.0844067,0.0669857,0.0506667,0.0344933,0.021096,0.0116482,0.00599548,0.00294928,0.00147953,0.000701438,0.000426418,0.00117673,0.00121786,0.000462658,0.000222329,0.000374442,0.000383621,0.000690709,0.000860585,0.00177136,0.00559517,0.020016,0.0508067,0.088968,0.116172,0.126153,0.129358,0.132424
56,0.125241,0.123466,0.113647,0.103947,0.0859981,0.0662882,0.0482071,0.0325368,0.0190533,0.0105995,0.00491615,0.00208298,0.000715386,0.000326638,0.000154736,5.51947e-05,0.00012839,7.43877e-05,2.7657e-05,1.82393e-05,1.9193e-05,1.58551e-05,2.90875e-05,7.91562e-05,0.00024176,0.00140538,0.00833095,0.0299369,0.0672755,0.104527,0.119869,0.125869,0.127369
48,0.123581,0.116806,0.107123,0.085977,0.0652122,0.0463259,0.0291818,0.0169935,0.00943985,0.00410074,0.00161293,0.000571498,0.000133993,2.21733e-05,3.2187e-06,8.34478e-07,1.43053e-06,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,3.57633e-07,2.26501e-06,7.86793e-06,0.000271682,0.00272195,0.0142521,0.044343,0.0865668,0.109594,0.122121,0.126924
