SW Version,2022.2
Date and Time Started,2024-Jan-18 11:31:39
Date and Time Ended,2024-Jan-18 11:32:15
Scan Name,Scan_1J4CMD-3J4CMD
Link Settings,
Reset RX After Applying Settings,false
Open Area,15296
Horizontal Opening,161
Horizontal Percentage,63.64
Vertical Opening,121
Vertical Percentage,51.61
Dwell,BER
Dwell BER,1e-5
Dwell Time,0
Horizontal Increment,8
Horizontal Range,-0.500 UI to 0.500 UI
Vertical Increment,8
Vertical Range,100%
Misc Info,
Scan Start
2d statistical,-128,-120,-112,-104,-96,-88,-80,-72,-64,-56,-48,-40,-32,-24,-16,-8,0,8,16,24,32,40,48,56,64,72,80,88,96,104,112,120,128
120,0.247796,0.247939,0.247939,0.247939,0.247939,0.247939,0.24791,0.247939,0.247939,0.24791,0.247783,0.247692,0.243488,0.238549,0.231918,0.234023,0.233182,0.247847,0.231343,0.21894,0.2317,0.236402,0.244126,0.246714,0.247569,0.24791,0.24791,0.24797,0.247939,0.247939,0.24791,0.247939,0.247939
112,0.246392,0.245241,0.247738,0.247854,0.245965,0.245996,0.24797,0.247104,0.244623,0.245042,0.241499,0.235882,0.231448,0.215795,0.203551,0.195905,0.200343,0.213561,0.190547,0.180279,0.176855,0.204864,0.221175,0.232185,0.240175,0.243893,0.246895,0.247139,0.247939,0.247542,0.246836,0.247723,0.247939
104,0.226401,0.232995,0.238126,0.23655,0.237109,0.235367,0.232461,0.229299,0.22321,0.2136,0.211847,0.197937,0.168088,0.150596,0.14993,0.141351,0.167935,0.167253,0.137117,0.116877,0.126889,0.139444,0.151737,0.174054,0.208447,0.221781,0.229066,0.229831,0.234044,0.240001,0.240742,0.239535,0.245709
96,0.180585,0.18206,0.207643,0.189776,0.19225,0.182266,0.178171,0.177348,0.172844,0.150196,0.135701,0.112805,0.0949725,0.0697754,0.0655122,0.0647054,0.0926205,0.108474,0.0770839,0.0484884,0.059755,0.0602923,0.0914098,0.0976029,0.128525,0.161008,0.180413,0.191797,0.198901,0.198118,0.202788,0.213009,0.232135
88,0.150111,0.148886,0.153607,0.149562,0.144499,0.14155,0.134561,0.124524,0.108525,0.0932557,0.0729049,0.0514946,0.034248,0.025382,0.019037,0.0238034,0.033689,0.0435944,0.041547,0.0113895,0.0138473,0.0157116,0.015114,0.0250031,0.0387137,0.0742903,0.125499,0.142288,0.149699,0.153708,0.153393,0.15861,0.195904
80,0.133443,0.131591,0.133337,0.130874,0.126915,0.122207,0.110474,0.0949303,0.0783231,0.0580179,0.0385897,0.0202469,0.0117923,0.00677906,0.00494869,0.00349706,0.00694202,0.0104248,0.00413651,0.00171521,0.00230542,0.00297313,0.00299017,0.00208357,0.00791001,0.022655,0.0846566,0.10222,0.127392,0.130284,0.132946,0.134822,0.143729
72,0.127184,0.125724,0.122691,0.124789,0.117981,0.107772,0.087935,0.0734355,0.0497438,0.0299627,0.0156195,0.00776136,0.00303261,0.00104489,0.000424153,0.000132682,0.00220147,0.000975624,0.000349885,0.00050176,7.89178e-05,3.55249e-05,0.000311379,0.000248674,0.000622282,0.0059062,0.0245623,0.0622068,0.102968,0.121834,0.126343,0.127669,0.130095
64,0.126198,0.125866,0.12159,0.11394,0.0995926,0.0861965,0.0664064,0.0435565,0.0288301,0.0144644,0.00629554,0.00303094,0.000813497,0.000117065,1.45438e-05,9.53689e-07,7.39109e-06,0.000300293,2.38422e-07,2.38422e-07,2.00275e-05,2.38422e-07,2.38422e-07,9.89452e-06,3.26638e-05,0.00113274,0.00800515,0.0338439,0.0733999,0.108482,0.124565,0.126611,0.126231
56,0.126804,0.123586,0.120639,0.104723,0.0891042,0.0671731,0.0480114,0.0263602,0.0141475,0.00779164,0.0024238,0.000912561,0.000146391,1.99083e-05,2.1458e-06,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,8.34478e-07,0.000142457,0.00267271,0.0173715,0.051151,0.0963995,0.118963,0.125643,0.126006
48,0.126548,0.118623,0.108796,0.0917221,0.0685491,0.0453774,0.0276306,0.0153008,0.00550457,0.00277404,0.000603208,0.000144603,2.86107e-06,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.25309e-05,0.000488408,0.00691591,0.0284321,0.069095,0.105047,0.122421,0.126411
