SW Version,2022.1
Date and Time Started,2023-Oct-12 14:13:28
Date and Time Ended,2023-Oct-12 14:13:40
Scan Name,3J4D2-1J4D1
Link Settings,
Reset RX After Applying Settings,false
Open Area,10496
Horizontal Opening,153
Horizontal Percentage,60.61
Vertical Opening,73
Vertical Percentage,32.26
Dwell,BER
Dwell BER,1e-5
Dwell Time,0
Horizontal Increment,8
Horizontal Range,-0.500 UI to 0.500 UI
Vertical Increment,8
Vertical Range,100%
Misc Info,
Scan Start
2d statistical,-128,-120,-112,-104,-96,-88,-80,-72,-64,-56,-48,-40,-32,-24,-16,-8,0,8,16,24,32,40,48,56,64,72,80,88,96,104,112,120,128
120,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903
112,0.251194,0.251532,0.251779,0.251748,0.251779,0.251841,0.251841,0.251872,0.251655,0.251841,0.251717,0.251841,0.251748,0.251841,0.251779,0.251841,0.251903,0.251903,0.251872,0.251717,0.251872,0.251903,0.251934,0.251872,0.251903,0.251934,0.251872,0.251903,0.251872,0.251903,0.251934,0.251872,0.251872
104,0.244136,0.247881,0.24882,0.247622,0.248085,0.248116,0.24826,0.246787,0.247447,0.248372,0.247767,0.248197,0.248549,0.247818,0.248198,0.248303,0.251254,0.250947,0.249178,0.246262,0.249671,0.250614,0.251316,0.251655,0.251624,0.251872,0.251593,0.251717,0.251655,0.251409,0.25147,0.251717,0.251934
96,0.208314,0.214731,0.227036,0.225213,0.221974,0.222172,0.221015,0.220089,0.219172,0.217649,0.216992,0.212501,0.211169,0.206403,0.204394,0.198353,0.230299,0.233881,0.207638,0.1875,0.206369,0.214376,0.227056,0.237716,0.243196,0.24505,0.245723,0.245229,0.243268,0.241866,0.242249,0.245958,0.250279
88,0.155575,0.156414,0.170164,0.17225,0.168952,0.167104,0.163803,0.163148,0.162551,0.156189,0.153432,0.143241,0.134138,0.128951,0.117511,0.115071,0.155443,0.168278,0.121929,0.0917165,0.109467,0.120015,0.132743,0.149404,0.174577,0.191961,0.196381,0.194686,0.190599,0.189807,0.197835,0.213764,0.237593
80,0.131256,0.130912,0.130842,0.131312,0.130694,0.130202,0.128748,0.124126,0.116355,0.10469,0.0937081,0.0822972,0.0713126,0.0609297,0.0517622,0.0450501,0.0620203,0.0706882,0.0380268,0.0206216,0.0258172,0.0248029,0.0231787,0.0309538,0.0542663,0.0870293,0.12,0.131218,0.134887,0.135016,0.137441,0.147758,0.177527
72,0.126197,0.126148,0.126055,0.12596,0.125135,0.121404,0.113993,0.0996468,0.0853068,0.0720312,0.0592293,0.0477368,0.0380847,0.0284911,0.0210807,0.015928,0.0193087,0.0200037,0.0076288,0.00271801,0.00328498,0.0025603,0.00215045,0.00382584,0.0138512,0.0374892,0.0742408,0.109196,0.12356,0.126194,0.126718,0.127437,0.131442
64,0.125923,0.125892,0.125521,0.124,0.11946,0.109777,0.0909904,0.0738494,0.0574663,0.0429276,0.0337882,0.0232666,0.0154841,0.00953401,0.00556644,0.0031796,0.00363797,0.00394708,0.000866307,0.000192049,0.000234727,0.000159028,0.000143888,0.000433571,0.00254158,0.0145602,0.0427879,0.0834579,0.114709,0.124441,0.125936,0.125967,0.126286
56,0.12589,0.125642,0.124542,0.119905,0.104895,0.0867785,0.0670236,0.0489477,0.0355354,0.0235714,0.0137852,0.00743997,0.00407344,0.00190774,0.000715267,0.000302081,0.000369554,0.000268106,2.98028e-05,2.06235e-05,1.65703e-05,4.41081e-06,7.5103e-06,3.24254e-05,0.000524767,0.00357896,0.020204,0.0539801,0.0957675,0.119849,0.125368,0.125928,0.125975
48,0.12562,0.124542,0.121038,0.105457,0.081372,0.0598403,0.0427195,0.0274322,0.0150996,0.00695346,0.00334566,0.00147738,0.000458963,0.00017524,5.23337e-05,1.65703e-05,2.20541e-05,1.25172e-05,3.57633e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,4.0651e-05,0.000742685,0.00618205,0.0283622,0.0646982,0.106492,0.121968,0.125697,0.125998
