SW Version,2022.1
Date and Time Started,2023-Oct-12 14:13:46
Date and Time Ended,2023-Oct-12 14:13:58
Scan Name,3J4D1-1J4D2
Link Settings,
Reset RX After Applying Settings,false
Open Area,16256
Horizontal Opening,177
Horizontal Percentage,69.70
Vertical Opening,105
Vertical Percentage,45.16
Dwell,BER
Dwell BER,1e-5
Dwell Time,0
Horizontal Increment,8
Horizontal Range,-0.500 UI to 0.500 UI
Vertical Increment,8
Vertical Range,100%
Misc Info,
Scan Start
2d statistical,-128,-120,-112,-104,-96,-88,-80,-72,-64,-56,-48,-40,-32,-24,-16,-8,0,8,16,24,32,40,48,56,64,72,80,88,96,104,112,120,128
120,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903
112,0.251286,0.251841,0.251903,0.251872,0.251872,0.251872,0.251872,0.251872,0.251872,0.251903,0.251872,0.251903,0.251903,0.251903,0.251872,0.251903,0.251872,0.251903,0.25181,0.251071,0.251748,0.251903,0.251872,0.251841,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251872
104,0.239118,0.245909,0.247678,0.246392,0.24521,0.244465,0.243809,0.243755,0.244027,0.244712,0.243786,0.243738,0.242837,0.24247,0.238583,0.240986,0.250887,0.249979,0.233815,0.217359,0.232904,0.239792,0.246157,0.248998,0.251347,0.251655,0.251532,0.25098,0.2501,0.24989,0.24888,0.251133,0.251841
96,0.183165,0.202885,0.208345,0.203655,0.201757,0.201046,0.196804,0.198595,0.198658,0.194597,0.188154,0.177929,0.169122,0.151507,0.147604,0.147631,0.20009,0.197676,0.154206,0.136159,0.152538,0.17025,0.199028,0.219052,0.234557,0.2401,0.236709,0.229881,0.224479,0.221093,0.22325,0.232235,0.243027
88,0.142534,0.142396,0.147233,0.148532,0.148203,0.148045,0.148765,0.148753,0.138323,0.128686,0.114271,0.0948281,0.0841225,0.074461,0.067781,0.0700259,0.119208,0.118176,0.0633951,0.0329254,0.0376615,0.0381769,0.0420284,0.0640328,0.098923,0.130911,0.147157,0.149687,0.151539,0.147685,0.152028,0.173745,0.206575
80,0.128826,0.1274,0.127059,0.126789,0.126726,0.12562,0.119756,0.109889,0.0949218,0.073812,0.0554826,0.0431542,0.0339922,0.0265603,0.0192598,0.0155366,0.0277679,0.0244919,0.00519868,0.000555285,0.000826967,0.00060142,0.000460036,0.00509341,0.025337,0.0606599,0.0941295,0.1182,0.125843,0.126309,0.126716,0.129495,0.139981
72,0.125933,0.125921,0.125921,0.12589,0.12418,0.117781,0.104127,0.0839195,0.0599594,0.0419117,0.0306841,0.0201406,0.0108057,0.00415129,0.00100972,0.000297789,0.00177398,0.000723492,9.53689e-06,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,0.000136854,0.00522621,0.0281715,0.0643357,0.0975272,0.12021,0.125597,0.125951,0.125967,0.126044
64,0.12592,0.12592,0.12589,0.124391,0.116256,0.102522,0.0799614,0.0526905,0.0348509,0.0218568,0.0115619,0.00306742,0.000235919,1.09674e-05,2.38422e-07,2.38422e-07,2.26501e-06,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,3.57633e-07,0.000535258,0.00877251,0.0373775,0.0734581,0.106545,0.122485,0.125843,0.125959,0.125967
56,0.12592,0.125951,0.124603,0.116893,0.104,0.080212,0.0515966,0.032114,0.0184609,0.00662408,0.000702273,2.3127e-05,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,7.5103e-06,0.00177303,0.0158071,0.0501536,0.0872114,0.113941,0.124516,0.125951,0.125967
48,0.125937,0.125642,0.119013,0.104938,0.0818272,0.0526688,0.0304686,0.0156895,0.00423557,0.00016618,7.15267e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,6.59237e-05,0.00467951,0.0273865,0.0621068,0.0982719,0.11889,0.125406,0.125959
40,0.126676,0.121556,0.10845,0.0857753,0.0549054,0.0312211,0.0141233,0.00285081,5.37642e-05,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,8.34478e-07,0.000615487,0.0106655,0.039707,0.0755524,0.108169,0.12274,0.126021
