SW Version,2022.1
Date and Time Started,2023-Oct-12 15:01:15
Date and Time Ended,2023-Oct-12 15:01:26
Scan Name,3J2D2-1J2D1
Link Settings,
Reset RX After Applying Settings,false
Open Area,14464
Horizontal Opening,145
Horizontal Percentage,57.58
Vertical Opening,105
Vertical Percentage,45.16
Dwell,BER
Dwell BER,1e-5
Dwell Time,0
Horizontal Increment,8
Horizontal Range,-0.500 UI to 0.500 UI
Vertical Increment,8
Vertical Range,100%
Misc Info,
Scan Start
2d statistical,-128,-120,-112,-104,-96,-88,-80,-72,-64,-56,-48,-40,-32,-24,-16,-8,0,8,16,24,32,40,48,56,64,72,80,88,96,104,112,120,128
120,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903
112,0.251501,0.251841,0.251872,0.251872,0.251872,0.251872,0.251872,0.251872,0.251872,0.251903,0.251903,0.251903,0.251903,0.251903,0.251872,0.251532,0.251872,0.251903,0.251717,0.250214,0.251872,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251872,0.251872,0.251903
104,0.233513,0.24414,0.247363,0.245433,0.245019,0.243918,0.241499,0.242787,0.242978,0.243104,0.240786,0.240806,0.239286,0.234306,0.233893,0.232891,0.248099,0.247478,0.229736,0.22145,0.233776,0.244313,0.25018,0.251779,0.251717,0.251563,0.251532,0.250705,0.2501,0.249115,0.248348,0.250585,0.250857
96,0.198937,0.202303,0.212846,0.210856,0.207323,0.208411,0.210611,0.210384,0.205935,0.206119,0.198264,0.19299,0.19189,0.185561,0.176316,0.177755,0.202957,0.20315,0.172632,0.153648,0.170153,0.179749,0.191949,0.209668,0.227133,0.226898,0.229415,0.226735,0.222716,0.223328,0.222364,0.234266,0.243126
88,0.163941,0.166952,0.169678,0.170644,0.168241,0.166494,0.166376,0.159412,0.152472,0.145419,0.137296,0.126282,0.11747,0.106522,0.0983517,0.0965069,0.141818,0.133256,0.0923779,0.0714747,0.0833379,0.0941485,0.108455,0.128425,0.155355,0.180333,0.184614,0.187241,0.185408,0.181928,0.185741,0.194512,0.207608
80,0.13981,0.137462,0.137495,0.136311,0.135158,0.133448,0.124006,0.111523,0.10258,0.08966,0.0738372,0.057705,0.0458096,0.0358611,0.0309232,0.0280451,0.049439,0.0473021,0.0267837,0.0190471,0.0210456,0.0213305,0.0244824,0.0365264,0.0610996,0.0973079,0.1243,0.138143,0.142429,0.139171,0.140717,0.150481,0.164369
72,0.127461,0.126858,0.126387,0.125919,0.121729,0.109087,0.0967909,0.0825491,0.065675,0.0465968,0.0357468,0.0244156,0.0180636,0.0125351,0.00848566,0.00661228,0.0128797,0.00975717,0.00374394,0.00160899,0.00204638,0.00199309,0.00171485,0.00272385,0.00923029,0.0383152,0.07579,0.104731,0.12301,0.127025,0.126411,0.12783,0.130516
64,0.125946,0.125952,0.12424,0.117618,0.10496,0.0894155,0.0671202,0.050294,0.0328623,0.0198571,0.0120139,0.00654207,0.00290362,0.000891103,0.000151279,6.40164e-05,0.00051976,0.000195149,3.79091e-05,2.38422e-07,4.17239e-06,2.38422e-07,9.53689e-07,4.53002e-06,0.000639329,0.00747227,0.0337041,0.0754322,0.107131,0.124188,0.125951,0.125967,0.126013
56,0.125964,0.125396,0.117027,0.103141,0.084362,0.065936,0.0437788,0.0244401,0.0119022,0.00632391,0.00262849,0.000675212,0.000142576,7.62951e-06,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,6.55661e-06,0.000808132,0.0103802,0.0470388,0.0868175,0.114069,0.124998,0.125967,0.126192
48,0.126691,0.119079,0.102072,0.0850345,0.0611335,0.0350753,0.0166617,0.00705885,0.00313311,0.0010692,0.000191095,7.15267e-06,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,1.14443e-05,0.00183716,0.0186042,0.0586627,0.0942593,0.116912,0.125843,0.12728
40,0.126482,0.109546,0.087926,0.0589718,0.0317732,0.0130296,0.00499006,0.00198081,0.000447995,2.67033e-05,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,6.30627e-05,0.00398511,0.0285333,0.0676379,0.100866,0.122204,0.129013
32,0.122314,0.0950518,0.0642514,0.0320277,0.0105183,0.00376647,0.00136819,0.000177386,8.70241e-06,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,0.000285272,0.00836005,0.0386924,0.0785061,0.108674,0.135575
24,0.11908,0.0803588,0.0376538,0.0123501,0.00374478,0.00137427,0.000247959,3.2187e-06,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,5.3645e-06,0.00171747,0.0180695,0.0551436,0.0954956,0.142682
16,0.116966,0.0650194,0.020171,0.00450761,0.00138356,0.000261788,2.62264e-06,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,0.000376111,0.00606057,0.0312732,0.0848659,0.153086
