SW Version,2022.1
Date and Time Started,2023-Oct-12 13:55:49
Date and Time Ended,2023-Oct-12 13:56:00
Scan Name,1J1CMD-3J1CMD
Link Settings,
Reset RX After Applying Settings,false
Open Area,17216
Horizontal Opening,161
Horizontal Percentage,63.64
Vertical Opening,121
Vertical Percentage,51.61
Dwell,BER
Dwell BER,1e-5
Dwell Time,0
Horizontal Increment,8
Horizontal Range,-0.500 UI to 0.500 UI
Vertical Increment,8
Vertical Range,100%
Misc Info,
Scan Start
2d statistical,-128,-120,-112,-104,-96,-88,-80,-72,-64,-56,-48,-40,-32,-24,-16,-8,0,8,16,24,32,40,48,56,64,72,80,88,96,104,112,120,128
120,0.247939,0.24797,0.247939,0.247969,0.247939,0.24797,0.247969,0.247939,0.24797,0.247939,0.247969,0.247969,0.247939,0.247939,0.247939,0.247969,0.247939,0.247969,0.247939,0.24797,0.24797,0.24797,0.24797,0.247939,0.247939,0.247969,0.24797,0.247939,0.24797,0.247969,0.247939,0.247939,0.247939
112,0.247939,0.247939,0.247939,0.247939,0.247969,0.247939,0.24797,0.24797,0.247939,0.247939,0.247939,0.247939,0.247939,0.24797,0.247939,0.247939,0.247939,0.247969,0.247939,0.247939,0.247939,0.247939,0.247939,0.247939,0.247969,0.247969,0.247939,0.247939,0.247939,0.247939,0.247939,0.247969,0.247939
104,0.245968,0.245909,0.247883,0.247765,0.247941,0.247565,0.247852,0.247478,0.247389,0.246987,0.247274,0.245533,0.244394,0.241713,0.237601,0.236538,0.24297,0.247571,0.242363,0.236344,0.243608,0.247408,0.247823,0.24791,0.247939,0.247969,0.247939,0.24797,0.24797,0.247939,0.247939,0.247939,0.247969
96,0.207047,0.209,0.227678,0.227125,0.220384,0.219688,0.21347,0.207666,0.205776,0.205813,0.200775,0.190077,0.166745,0.151168,0.144774,0.139866,0.19016,0.204805,0.157042,0.133504,0.1655,0.202226,0.227466,0.241363,0.24678,0.245682,0.246611,0.245393,0.244245,0.242792,0.243291,0.245682,0.247852
88,0.158482,0.160345,0.1651,0.163995,0.162413,0.160755,0.15816,0.157826,0.149863,0.142323,0.120083,0.0963041,0.0801769,0.0646977,0.0502119,0.0470981,0.0934084,0.103273,0.0618709,0.0294695,0.0417331,0.0575462,0.0804946,0.106772,0.162358,0.187711,0.190435,0.201544,0.206867,0.192004,0.195234,0.220329,0.241641
80,0.131989,0.131786,0.129489,0.128767,0.127967,0.127511,0.1251,0.118033,0.105398,0.0827695,0.0622739,0.0407019,0.026033,0.0177101,0.0102704,0.00606963,0.0122773,0.0159847,0.00421709,0.00117816,0.00239996,0.00433487,0.00582871,0.0131384,0.0375348,0.0809629,0.119481,0.133871,0.136561,0.137694,0.140145,0.155632,0.174314
72,0.126152,0.126139,0.125959,0.125938,0.125685,0.121499,0.113833,0.0986757,0.0734251,0.0469848,0.0278349,0.0141985,0.00640855,0.00249533,0.000796688,0.000270132,0.000673424,0.000626335,9.0362e-05,1.96698e-05,2.98028e-05,1.57359e-05,5.62676e-05,0.000683318,0.00786819,0.0303702,0.068851,0.107134,0.123576,0.126006,0.126704,0.127925,0.133778
64,0.12592,0.12592,0.125859,0.125519,0.122721,0.109799,0.0924843,0.0670411,0.0404004,0.0220166,0.0104712,0.00367134,0.00070728,9.39384e-05,1.66896e-06,2.38422e-07,4.76844e-07,5.96056e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,1.82393e-05,0.000815762,0.0096469,0.0364036,0.0737723,0.111702,0.12487,0.125936,0.125967,0.125982
56,0.125923,0.12589,0.125243,0.123046,0.112873,0.0923675,0.0642239,0.0364928,0.0203286,0.0088387,0.00212255,0.000234011,8.82162e-06,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,5.99632e-05,0.00190869,0.0153676,0.0446355,0.083599,0.117738,0.124998,0.125944,0.125967
48,0.126006,0.124029,0.123521,0.11265,0.0907628,0.0633106,0.0365945,0.0187716,0.00718652,0.00180331,0.000121834,1.19211e-06,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,8.34478e-07,0.000134589,0.00384194,0.0219039,0.0546428,0.0933967,0.120401,0.125789,0.125967
