SW Version,2022.1
Date and Time Started,2023-Nov-07 16:51:50
Date and Time Ended,2023-Nov-07 16:51:59
Scan Name,Scan_1J3CMD-3J3CMD
Link Settings,
Reset RX After Applying Settings,false
Open Area,64
Horizontal Opening,0
Horizontal Percentage,3.03
Vertical Opening,0
Vertical Percentage,0.00
Dwell,BER
Dwell BER,1e-5
Dwell Time,0
Horizontal Increment,8
Horizontal Range,-0.500 UI to 0.500 UI
Vertical Increment,8
Vertical Range,100%
Misc Info,
Scan Start
2d statistical,-128,-120,-112,-104,-96,-88,-80,-72,-64,-56,-48,-40,-32,-24,-16,-8,0,8,16,24,32,40,48,56,64,72,80,88,96,104,112,120,128
120,0.246025,0.244523,0.247592,0.247248,0.245408,0.244878,0.247073,0.243973,0.246392,0.246392,0.242018,0.240537,0.240603,0.23948,0.242685,0.242322,0.244603,0.246114,0.245077,0.246914,0.246903,0.246873,0.246334,0.24729,0.246229,0.246324,0.245367,0.24551,0.244955,0.244719,0.243808,0.244624,0.246262
112,0.235437,0.242441,0.238199,0.238329,0.240825,0.236366,0.235986,0.238924,0.235351,0.232507,0.232355,0.238386,0.229304,0.237655,0.224696,0.225676,0.233736,0.23466,0.230134,0.234728,0.239694,0.246438,0.246649,0.242956,0.241089,0.240631,0.239846,0.243239,0.242582,0.236058,0.241763,0.237722,0.240686
104,0.224983,0.224753,0.234004,0.227598,0.234264,0.222064,0.224142,0.221793,0.220451,0.226603,0.227326,0.211576,0.204859,0.220321,0.202135,0.203741,0.216096,0.217106,0.212991,0.21635,0.222687,0.226491,0.23541,0.228447,0.237117,0.230748,0.231528,0.232594,0.23511,0.234653,0.230008,0.235373,0.239505
96,0.21962,0.210147,0.216875,0.20973,0.214577,0.212611,0.21487,0.208261,0.211073,0.198653,0.191234,0.18268,0.17418,0.172805,0.166866,0.169121,0.187472,0.193422,0.186155,0.198297,0.203567,0.207024,0.209677,0.222635,0.225924,0.21391,0.217867,0.225132,0.210504,0.211688,0.219206,0.209432,0.227763
88,0.186482,0.184252,0.188757,0.202197,0.182159,0.178572,0.177104,0.186402,0.174652,0.161435,0.155564,0.154956,0.1647,0.14517,0.151959,0.136061,0.158157,0.16077,0.146517,0.182211,0.193679,0.177233,0.192415,0.203738,0.190853,0.203844,0.199947,0.191346,0.192796,0.191486,0.191337,0.200819,0.202599
80,0.170249,0.160724,0.170664,0.160114,0.169042,0.155587,0.149893,0.159217,0.141976,0.144053,0.131667,0.134811,0.132406,0.127155,0.108155,0.0955397,0.106867,0.110961,0.0949764,0.103302,0.125306,0.130903,0.135243,0.163364,0.146462,0.151918,0.171096,0.156394,0.158129,0.158428,0.172354,0.162124,0.173037
72,0.149842,0.148953,0.146704,0.144368,0.142719,0.137104,0.132721,0.128495,0.131247,0.121209,0.119148,0.10264,0.0912047,0.0883885,0.0681893,0.0609679,0.065459,0.0665296,0.0557714,0.0610314,0.0827356,0.0889423,0.0956832,0.121742,0.112877,0.121867,0.127798,0.134763,0.136442,0.138379,0.141168,0.15223,0.151388
64,0.143418,0.141807,0.136308,0.13452,0.132336,0.131684,0.121203,0.115035,0.110439,0.10721,0.0984124,0.0716633,0.0625986,0.0522843,0.0453126,0.0379723,0.0404013,0.037811,0.0340838,0.0402194,0.0599629,0.0690332,0.0636872,0.0803434,0.0803651,0.102708,0.103108,0.115663,0.121963,0.124842,0.134121,0.132294,0.143038
56,0.138024,0.13611,0.130034,0.124539,0.120985,0.115522,0.113095,0.0993225,0.0991335,0.0777429,0.0720425,0.049217,0.04069,0.0385855,0.0325429,0.0245268,0.0255604,0.0258427,0.0229573,0.0284935,0.038942,0.0372747,0.0381443,0.0458853,0.053019,0.0645706,0.0811436,0.0908166,0.100939,0.11118,0.120775,0.12221,0.129734
48,0.135999,0.131653,0.124773,0.119561,0.110093,0.103951,0.0913418,0.0833924,0.067955,0.0514254,0.0449491,0.0318819,0.0297659,0.0234866,0.0173122,0.0146281,0.0132692,0.0150022,0.0121216,0.0158765,0.0182323,0.023643,0.0232585,0.0298249,0.0357118,0.0420132,0.0588707,0.0652639,0.0857029,0.0977547,0.101081,0.110054,0.123279
40,0.137436,0.129872,0.121705,0.111698,0.102121,0.0891927,0.0790374,0.0599474,0.0485662,0.0344527,0.0305497,0.0243826,0.0190267,0.0154208,0.0107268,0.00886168,0.00735676,0.00589737,0.00538739,0.00685523,0.00977933,0.0120828,0.0129281,0.0171207,0.019925,0.027779,0.0334299,0.0460973,0.0566463,0.0759598,0.0908939,0.101998,0.111226
32,0.14242,0.12997,0.115471,0.102041,0.0880263,0.0747595,0.0535093,0.0438479,0.0312612,0.0264612,0.0184002,0.0141193,0.0113429,0.00779295,0.0064895,0.00412137,0.00269787,0.00270347,0.00163188,0.00191334,0.00548848,0.00699483,0.00749588,0.00941662,0.0123535,0.0156603,0.0200576,0.0313016,0.0379746,0.0525559,0.0728809,0.0894163,0.104596
24,0.150265,0.13038,0.106791,0.0919778,0.0725651,0.05583,0.0405454,0.0299697,0.0234181,0.0192375,0.0125954,0.00973153,0.00727271,0.0049922,0.0031914,0.0020099,0.00123133,0.000893964,0.000511893,0.000542411,0.00211326,0.0037871,0.00417954,0.00574323,0.00699316,0.0101312,0.012679,0.0187189,0.0269446,0.0382642,0.0520476,0.0708345,0.0958219
