SW Version,2022.1
Date and Time Started,2023-Nov-07 16:52:00
Date and Time Ended,2023-Nov-07 16:52:10
Scan Name,Scan_3J3D3-1J3D0
Link Settings,
Reset RX After Applying Settings,false
Open Area,8448
Horizontal Opening,137
Horizontal Percentage,54.55
Vertical Opening,73
Vertical Percentage,32.26
Dwell,BER
Dwell BER,1e-5
Dwell Time,0
Horizontal Increment,8
Horizontal Range,-0.500 UI to 0.500 UI
Vertical Increment,8
Vertical Range,100%
Misc Info,
Scan Start
2d statistical,-128,-120,-112,-104,-96,-88,-80,-72,-64,-56,-48,-40,-32,-24,-16,-8,0,8,16,24,32,40,48,56,64,72,80,88,96,104,112,120,128
120,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903
112,0.251872,0.251903,0.251903,0.251903,0.251903,0.251872,0.251903,0.251903,0.251872,0.251686,0.251748,0.251593,0.251163,0.250919,0.25013,0.251071,0.251841,0.251872,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251872,0.251686,0.251624,0.251748,0.251872
104,0.249471,0.251072,0.251317,0.251563,0.250402,0.250433,0.249026,0.246474,0.245685,0.242177,0.24113,0.239545,0.239803,0.23774,0.23788,0.239118,0.2458,0.250251,0.250401,0.25113,0.251872,0.25181,0.25181,0.251624,0.25144,0.251255,0.24977,0.249471,0.247274,0.243647,0.242631,0.243431,0.24832
96,0.232497,0.23518,0.242707,0.239419,0.234631,0.230923,0.230473,0.227376,0.225472,0.224551,0.224399,0.221566,0.221215,0.220212,0.219416,0.220539,0.233969,0.237168,0.235332,0.23783,0.246155,0.249246,0.248278,0.246864,0.243504,0.241376,0.238436,0.237247,0.234092,0.226441,0.227048,0.22955,0.231954
88,0.196212,0.197779,0.212406,0.214638,0.212364,0.207739,0.203331,0.200403,0.194897,0.193778,0.190346,0.182315,0.176264,0.176944,0.163328,0.163938,0.204828,0.212226,0.191597,0.192452,0.206166,0.215916,0.219269,0.224914,0.222204,0.217498,0.211428,0.205754,0.20343,0.196437,0.193531,0.202935,0.21544
80,0.164698,0.164916,0.165895,0.160178,0.154097,0.150064,0.145679,0.143152,0.140134,0.138459,0.136399,0.132091,0.125534,0.114067,0.101148,0.0898038,0.105203,0.115723,0.0926479,0.111579,0.141541,0.150967,0.159883,0.167629,0.177017,0.174396,0.170656,0.164343,0.159953,0.15791,0.158068,0.16215,0.175443
72,0.138769,0.136154,0.133567,0.131836,0.130811,0.129482,0.128571,0.127862,0.127084,0.124472,0.116366,0.105076,0.0930715,0.0753632,0.0607466,0.0481398,0.0504909,0.0474234,0.0343117,0.0393781,0.0840188,0.0923201,0.0962289,0.100652,0.11574,0.126655,0.135276,0.138923,0.138885,0.135502,0.136449,0.139097,0.149657
64,0.129665,0.128655,0.127269,0.126569,0.126244,0.126168,0.125979,0.124323,0.119316,0.109182,0.0918054,0.073885,0.0579837,0.0417693,0.029084,0.0227867,0.0222283,0.0190502,0.0106672,0.0124348,0.0343303,0.0446456,0.0483147,0.0566124,0.0678497,0.0844298,0.104366,0.12196,0.126786,0.127049,0.126771,0.127298,0.128777
56,0.126848,0.126322,0.126009,0.125937,0.125929,0.125706,0.123226,0.115418,0.100253,0.0829945,0.0624534,0.0454217,0.0303242,0.020914,0.0146695,0.00929622,0.00809908,0.00613997,0.00354772,0.00448913,0.012737,0.0174129,0.0242465,0.0342126,0.0444541,0.0588958,0.0761367,0.0978889,0.117659,0.124756,0.125951,0.12599,0.125998
48,0.126047,0.125925,0.12592,0.12589,0.125273,0.120469,0.107426,0.089478,0.0718587,0.0509852,0.031587,0.0205077,0.0137519,0.00814806,0.00387138,0.00198475,0.00152423,0.00104357,0.000441796,0.000985637,0.00341206,0.00345724,0.00480385,0.0102729,0.0212816,0.0345223,0.0495489,0.0683867,0.0931241,0.114939,0.123364,0.125882,0.125959
