SW Version,2022.1
Date and Time Started,2023-Nov-08 11:11:32
Date and Time Ended,2023-Nov-08 11:11:42
Scan Name,Scan_3J5D0-1J5D3
Link Settings,
Reset RX After Applying Settings,false
Open Area,3456
Horizontal Opening,97
Horizontal Percentage,39.39
Vertical Opening,41
Vertical Percentage,19.35
Dwell,BER
Dwell BER,1e-5
Dwell Time,0
Horizontal Increment,8
Horizontal Range,-0.500 UI to 0.500 UI
Vertical Increment,8
Vertical Range,100%
Misc Info,
Scan Start
2d statistical,-128,-120,-112,-104,-96,-88,-80,-72,-64,-56,-48,-40,-32,-24,-16,-8,0,8,16,24,32,40,48,56,64,72,80,88,96,104,112,120,128
120,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251872,0.251903,0.251903,0.251903,0.251903,0.25181,0.251686,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903
112,0.251872,0.251903,0.251903,0.251872,0.251872,0.251872,0.251841,0.251686,0.251594,0.25181,0.25147,0.250767,0.250918,0.25147,0.250645,0.251655,0.251872,0.251872,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251872
104,0.249591,0.251316,0.251624,0.251593,0.250949,0.25022,0.250191,0.246959,0.24659,0.247188,0.245071,0.243973,0.244547,0.245632,0.24513,0.244249,0.250402,0.251133,0.251194,0.25181,0.251903,0.251903,0.251903,0.251903,0.251872,0.251903,0.251841,0.251872,0.251439,0.251563,0.250767,0.251378,0.251779
96,0.232861,0.237831,0.242076,0.239425,0.240077,0.234332,0.231647,0.229563,0.225503,0.229593,0.228968,0.225298,0.224456,0.226095,0.221745,0.228196,0.241187,0.242676,0.244899,0.247356,0.251624,0.25061,0.250152,0.249423,0.250761,0.247328,0.248239,0.245546,0.243695,0.243037,0.239027,0.243027,0.247217
88,0.202042,0.209593,0.216603,0.218875,0.215195,0.213635,0.205164,0.209107,0.202391,0.200784,0.198022,0.190572,0.191225,0.187658,0.183056,0.18773,0.220214,0.203754,0.186253,0.221808,0.237922,0.239059,0.237119,0.23698,0.231765,0.230258,0.225128,0.219828,0.217625,0.210893,0.212517,0.221184,0.228049
80,0.16985,0.172133,0.174253,0.170927,0.166394,0.167074,0.158481,0.152487,0.149193,0.145051,0.142535,0.137096,0.13568,0.131229,0.124096,0.117314,0.145897,0.146488,0.133871,0.151705,0.183488,0.189071,0.189188,0.189718,0.191309,0.18838,0.184057,0.181015,0.172729,0.174238,0.172002,0.181612,0.189546
72,0.150249,0.148562,0.144176,0.13851,0.135291,0.132119,0.130676,0.129146,0.127885,0.126933,0.125848,0.120627,0.111304,0.0995163,0.0879404,0.080488,0.0929731,0.0891952,0.074644,0.087332,0.125592,0.128668,0.136162,0.139793,0.144985,0.151154,0.152872,0.151069,0.150354,0.14808,0.147769,0.150972,0.153806
64,0.13482,0.131208,0.128185,0.126898,0.126522,0.126283,0.12616,0.125511,0.124196,0.119868,0.109976,0.100332,0.0835463,0.068951,0.0491611,0.0433317,0.0430373,0.0407092,0.0298973,0.0338501,0.0721548,0.0777336,0.0810842,0.0894033,0.101427,0.115266,0.122769,0.13343,0.129598,0.130883,0.130259,0.132774,0.135438
56,0.127357,0.126689,0.126136,0.125968,0.125944,0.125306,0.124152,0.11957,0.1128,0.104467,0.0846409,0.0651639,0.0477428,0.0346433,0.0258103,0.0203221,0.0180166,0.0151833,0.0109354,0.0149453,0.0365521,0.0505831,0.0557502,0.0615077,0.0671603,0.0788151,0.094403,0.110482,0.118097,0.124061,0.126318,0.126623,0.126459
48,0.12716,0.125864,0.125831,0.125859,0.124663,0.121961,0.115522,0.102789,0.0851052,0.0730897,0.0511942,0.0365736,0.0248831,0.017254,0.0114746,0.00755572,0.00602398,0.00383931,0.00206295,0.00433928,0.0139387,0.0182857,0.0235478,0.035057,0.0456885,0.0532996,0.0651804,0.0824483,0.101624,0.114398,0.121931,0.125021,0.125967
40,0.132094,0.126897,0.125259,0.123229,0.119013,0.103958,0.0940817,0.0777632,0.0526093,0.0364642,0.0232218,0.0168514,0.0108247,0.00615511,0.00277678,0.00124146,0.000805867,0.000377542,0.000121357,0.000344401,0.0026422,0.0031306,0.00497027,0.00927881,0.0195725,0.0323103,0.0449636,0.0578043,0.0724302,0.0946223,0.111376,0.11885,0.124698
32,0.136183,0.126562,0.119719,0.109444,0.0965679,0.0783237,0.0597774,0.0392122,0.0253789,0.0166589,0.0110695,0.00596497,0.00268559,0.000954047,0.000239614,8.4163e-05,2.38422e-05,5.12608e-06,4.41081e-06,1.62127e-05,0.00015712,0.000302558,0.000499852,0.00124373,0.00374704,0.00937468,0.0211425,0.03618,0.0496603,0.0637774,0.0837136,0.103762,0.117883
24,0.13865,0.12161,0.104955,0.0871321,0.068379,0.0497867,0.0332058,0.0205419,0.0130409,0.00719987,0.00351017,0.00115587,0.000455625,0.000100495,1.45438e-05,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.1458e-06,1.84777e-05,2.51535e-05,0.000110389,0.000450737,0.00226835,0.00639866,0.0156371,0.0289168,0.0446225,0.0582909,0.0770319,0.0993604
16,0.137437,0.109275,0.0845058,0.0641264,0.0421696,0.0249511,0.0153581,0.00933512,0.00418801,0.00159123,0.000467069,0.00010431,1.49014e-05,4.76844e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,1.66896e-06,3.69554e-05,0.000157716,0.000961318,0.00359588,0.0102472,0.0232911,0.0378324,0.052031,0.0752578
