SW Version,2022.1
Date and Time Started,2023-Nov-07 15:40:29
Date and Time Ended,2023-Nov-07 15:40:39
Scan Name,Scan_3J1D3-1J1D0
Link Settings,
Reset RX After Applying Settings,false
Open Area,1984
Horizontal Opening,57
Horizontal Percentage,21.21
Vertical Opening,25
Vertical Percentage,12.90
Dwell,BER
Dwell BER,1e-5
Dwell Time,0
Horizontal Increment,8
Horizontal Range,-0.500 UI to 0.500 UI
Vertical Increment,8
Vertical Range,100%
Misc Info,
Scan Start
2d statistical,-128,-120,-112,-104,-96,-88,-80,-72,-64,-56,-48,-40,-32,-24,-16,-8,0,8,16,24,32,40,48,56,64,72,80,88,96,104,112,120,128
120,0.251748,0.251841,0.251872,0.251903,0.251655,0.25181,0.251378,0.251841,0.251655,0.251593,0.25147,0.25147,0.250855,0.251069,0.250731,0.250578,0.251161,0.251316,0.250979,0.250797,0.25098,0.25098,0.25101,0.251133,0.251041,0.250857,0.250433,0.249829,0.25098,0.248408,0.247941,0.250282,0.250402
112,0.250918,0.251071,0.250827,0.250858,0.250493,0.251686,0.250736,0.250797,0.24998,0.251285,0.248784,0.248983,0.247225,0.246093,0.245428,0.24583,0.248511,0.242948,0.247925,0.246984,0.248258,0.24835,0.247736,0.248116,0.2471,0.247131,0.246844,0.248231,0.243381,0.242035,0.247674,0.241063,0.244218
104,0.243323,0.246787,0.247392,0.245968,0.250041,0.244085,0.243027,0.242814,0.241042,0.241508,0.247,0.237563,0.235986,0.232657,0.228926,0.228295,0.23463,0.220177,0.231175,0.231561,0.235833,0.236714,0.237534,0.237776,0.242336,0.241117,0.233341,0.234328,0.238273,0.229359,0.227398,0.229577,0.23209
96,0.224722,0.22635,0.230944,0.242362,0.227096,0.227245,0.223381,0.222243,0.221736,0.218641,0.215841,0.210838,0.201375,0.193393,0.191085,0.186518,0.184854,0.167482,0.1732,0.195312,0.207373,0.21022,0.212711,0.214324,0.215387,0.213852,0.213721,0.212681,0.210896,0.221008,0.220712,0.209099,0.225946
88,0.217038,0.202288,0.207505,0.204671,0.20268,0.196938,0.219776,0.191249,0.186024,0.206112,0.172931,0.163423,0.156828,0.14476,0.133161,0.172195,0.148126,0.112634,0.118419,0.140378,0.163702,0.174073,0.186353,0.201613,0.197973,0.199414,0.189155,0.188883,0.187924,0.185883,0.185487,0.199149,0.201578
80,0.168646,0.169442,0.171113,0.167514,0.188982,0.162777,0.157274,0.152572,0.143829,0.135755,0.130954,0.115464,0.137758,0.0865383,0.0775129,0.0704934,0.0829621,0.0546124,0.0708749,0.0780546,0.106961,0.148235,0.127801,0.135255,0.140953,0.147849,0.154197,0.156046,0.172783,0.154443,0.157986,0.171814,0.170016
72,0.14937,0.14588,0.147052,0.142663,0.138674,0.13569,0.145902,0.122385,0.112633,0.113436,0.0994008,0.0726424,0.0805174,0.0533233,0.0440034,0.0314673,0.0315093,0.0364696,0.0270369,0.0508538,0.0638953,0.0696258,0.0762205,0.0817921,0.0930018,0.123555,0.136347,0.125535,0.133327,0.136446,0.145925,0.1431,0.159838
64,0.134582,0.132944,0.133751,0.128734,0.128042,0.12151,0.109614,0.0990161,0.0859765,0.0712181,0.0575177,0.0449581,0.0339336,0.0254646,0.0189206,0.0151565,0.0109465,0.0131503,0.00956119,0.0115615,0.0269163,0.0410811,0.0351193,0.0428319,0.0517472,0.0647839,0.0819716,0.0983631,0.108733,0.11804,0.12668,0.134681,0.132596
56,0.13021,0.127037,0.124631,0.122826,0.112668,0.103906,0.100529,0.0802818,0.0637971,0.0489509,0.0360793,0.0351605,0.0185301,0.0156063,0.00951075,0.00658582,0.00428004,0.00445611,0.00308566,0.00364095,0.00964609,0.0126239,0.0169169,0.0190672,0.0268093,0.0422547,0.0550629,0.0716716,0.0889138,0.104044,0.117852,0.123504,0.125818
48,0.127265,0.121724,0.116113,0.115248,0.102323,0.0857486,0.0684032,0.0537228,0.040102,0.0285817,0.0193738,0.0137754,0.00927043,0.00608394,0.0046627,0.00220624,0.00162068,0.0011753,0.00073136,0.000957623,0.00281064,0.00350695,0.00431222,0.00894787,0.0115902,0.0212671,0.0304917,0.045096,0.0639837,0.0818794,0.0988323,0.11038,0.120423
40,0.126623,0.11344,0.107557,0.0913718,0.0788912,0.0624965,0.0470152,0.034673,0.023911,0.0151433,0.0110755,0.00870628,0.00364595,0.00242428,0.00124373,0.000728976,0.000384456,0.000368124,0.000220064,0.000190261,0.000624547,0.000902309,0.00144472,0.00169113,0.00344711,0.00763344,0.0142152,0.0245998,0.0391738,0.0579561,0.075542,0.0939322,0.109343
32,0.123601,0.108153,0.0876266,0.0693376,0.0541089,0.0408287,0.0287834,0.0185303,0.0120371,0.00765264,0.00513371,0.00230399,0.00122501,0.000852598,0.000384694,0.000208739,5.14992e-05,7.35533e-05,2.43191e-05,3.12333e-05,0.000201348,0.000166776,0.00016475,0.000436909,0.000866546,0.00204447,0.00506862,0.0124799,0.0203921,0.0347108,0.0523336,0.0732627,0.093168
24,0.12621,0.0988362,0.0731677,0.0524864,0.0377105,0.0251214,0.0159383,0.00987237,0.00586042,0.00322991,0.00160041,0.000932946,0.000512369,0.000232581,0.000103475,3.33791e-05,5.3645e-06,7.15267e-07,2.38422e-07,7.15267e-07,1.15635e-05,1.21595e-05,4.88766e-06,4.4585e-05,0.00025392,0.0007949,0.00176766,0.00506671,0.01031,0.0197956,0.0327279,0.0519157,0.0765627
16,0.128272,0.0960623,0.0618587,0.0403202,0.0231412,0.015097,0.0084622,0.00446863,0.00209263,0.00106253,0.000536212,0.000296478,8.60704e-05,2.88491e-05,2.26501e-06,4.76844e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,7.15267e-07,2.38422e-07,3.57633e-07,8.10636e-06,0.000100614,0.000481136,0.00146177,0.00396806,0.00967732,0.019327,0.0346304,0.0620799
8,0.129654,0.0943069,0.0592725,0.0341051,0.0206168,0.0119193,0.00585815,0.00254635,0.00132491,0.000566014,0.000193718,5.61484e-05,1.00137e-05,3.57633e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,4.41081e-06,0.000113966,0.000652442,0.00219837,0.00596616,0.0141214,0.0295768,0.0582022
