SW Version,2022.1
Date and Time Started,2023-Nov-07 16:20:28
Date and Time Ended,2023-Nov-07 16:20:39
Scan Name,Scan_1J2CMD-3J2CMD
Link Settings,
Reset RX After Applying Settings,false
Open Area,10176
Horizontal Opening,145
Horizontal Percentage,57.58
Vertical Opening,81
Vertical Percentage,35.48
Dwell,BER
Dwell BER,1e-5
Dwell Time,0
Horizontal Increment,8
Horizontal Range,-0.500 UI to 0.500 UI
Vertical Increment,8
Vertical Range,100%
Misc Info,
Scan Start
2d statistical,-128,-120,-112,-104,-96,-88,-80,-72,-64,-56,-48,-40,-32,-24,-16,-8,0,8,16,24,32,40,48,56,64,72,80,88,96,104,112,120,128
120,0.247939,0.247969,0.24797,0.247939,0.247969,0.247939,0.247939,0.247939,0.247939,0.247939,0.247939,0.247939,0.247939,0.247939,0.247939,0.247969,0.247969,0.247939,0.247939,0.247969,0.247969,0.247939,0.247939,0.247969,0.247939,0.247939,0.247969,0.247969,0.247969,0.24797,0.247969,0.247969,0.247939
112,0.247939,0.247939,0.247939,0.24797,0.247939,0.247939,0.24797,0.247939,0.247969,0.247939,0.247969,0.24797,0.247939,0.247939,0.247939,0.247939,0.247969,0.247939,0.247939,0.247969,0.247939,0.247939,0.247939,0.247939,0.247939,0.247939,0.247939,0.247969,0.247939,0.247969,0.24791,0.247909,0.247969
104,0.247883,0.247707,0.247941,0.247941,0.247941,0.247939,0.24791,0.247912,0.247881,0.247765,0.247303,0.247018,0.246702,0.246503,0.245996,0.245912,0.247363,0.247939,0.24791,0.247939,0.24797,0.24791,0.247816,0.247692,0.247569,0.247233,0.247477,0.246836,0.245928,0.244301,0.243,0.243402,0.246987
96,0.240717,0.240128,0.24485,0.244273,0.242711,0.240975,0.239369,0.23766,0.234608,0.233504,0.231726,0.229867,0.227556,0.22627,0.222609,0.222301,0.23445,0.24302,0.238778,0.239306,0.242135,0.243575,0.242459,0.241198,0.239178,0.236484,0.235008,0.231861,0.229707,0.226732,0.224949,0.22514,0.232286
88,0.221281,0.218689,0.224418,0.22259,0.218005,0.214885,0.212044,0.206314,0.203502,0.198864,0.195119,0.19131,0.186334,0.18034,0.170199,0.161811,0.182512,0.205729,0.190048,0.193091,0.207603,0.213782,0.218149,0.220388,0.220526,0.218983,0.216112,0.21257,0.20991,0.20502,0.203006,0.203456,0.213131
80,0.180863,0.172148,0.182463,0.18055,0.174057,0.169654,0.166165,0.16334,0.15977,0.157209,0.15165,0.141941,0.129472,0.115673,0.10087,0.0869943,0.102075,0.120047,0.0957246,0.104145,0.146841,0.156841,0.164101,0.172472,0.1792,0.183461,0.18174,0.176699,0.172173,0.166096,0.165422,0.169949,0.187468
72,0.145361,0.141741,0.139459,0.136734,0.13353,0.131516,0.129508,0.127577,0.123963,0.117166,0.105015,0.090296,0.0725083,0.0559551,0.0403024,0.0289737,0.0280796,0.0305806,0.0170131,0.0239158,0.071416,0.084722,0.0903782,0.0976974,0.108157,0.118931,0.128991,0.134515,0.136322,0.134854,0.135252,0.136444,0.147476
64,0.130366,0.129746,0.127175,0.126373,0.126055,0.125608,0.123718,0.119352,0.108108,0.0959694,0.0762916,0.0562877,0.0390001,0.0257245,0.0154523,0.00844814,0.00649701,0.00503893,0.00202969,0.00320618,0.0211525,0.0297177,0.0353029,0.0449747,0.0594346,0.075753,0.0931631,0.109502,0.119505,0.125054,0.126696,0.12745,0.130744
56,0.12636,0.126282,0.125933,0.125828,0.124846,0.122369,0.115967,0.103391,0.0870292,0.0660892,0.0460343,0.0303009,0.0178421,0.00932212,0.0038467,0.00160077,0.00092484,0.000602731,0.000105502,0.000255231,0.00294821,0.00434572,0.00784433,0.0159405,0.0282397,0.044829,0.064695,0.0869574,0.104277,0.116051,0.122864,0.125743,0.126161
48,0.125865,0.125335,0.125273,0.123789,0.119346,0.108381,0.0929375,0.0741804,0.0525985,0.0333221,0.0198494,0.0101002,0.00428659,0.00164058,0.000456698,4.24392e-05,4.41081e-06,4.76844e-07,2.38422e-07,2.38422e-07,8.96468e-05,5.47179e-05,0.000281934,0.00194088,0.00783932,0.019185,0.0332804,0.0537076,0.0792532,0.0986566,0.112363,0.120893,0.125851
40,0.126214,0.122496,0.120896,0.115835,0.101747,0.0844176,0.0616265,0.0412632,0.0254622,0.0129044,0.0058808,0.00213686,0.000724207,6.13937e-05,5.96056e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,1.33516e-05,0.000390297,0.00281398,0.0110344,0.025814,0.0452162,0.0695851,0.0902817,0.108045,0.120604
32,0.135436,0.119376,0.109781,0.0955745,0.0767146,0.0535502,0.0346903,0.0199461,0.00952946,0.00345951,0.00116124,0.000206593,4.2916e-06,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,3.57633e-07,0.000118615,0.0015259,0.00743269,0.0205756,0.0382191,0.0621098,0.0836234,0.108024
24,0.143854,0.118429,0.0897302,0.0701485,0.0471232,0.0310638,0.0170722,0.00738763,0.00255863,0.000698816,4.50618e-05,5.96056e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,3.57633e-07,7.86793e-05,0.00114109,0.00560364,0.0178511,0.0346298,0.0562388,0.0861787
16,0.151283,0.118713,0.0748896,0.0440225,0.025131,0.0126501,0.00510057,0.00157716,0.000306253,5.48371e-06,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.49151e-05,0.000648628,0.00363689,0.0135413,0.0302436,0.0569955
8,0.153441,0.121634,0.0705522,0.0337077,0.0117281,0.00322931,0.00102092,9.46536e-05,5.96056e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,9.77531e-06,0.000404603,0.00288062,0.0131538,0.042324
0,0.146922,0.123559,0.0761472,0.038343,0.0173432,0.00481148,0.000304942,2.74186e-06,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,3.88628e-05,0.000909462,0.00431449,0.0170049,0.0493741
-8,0.146097,0.123527,0.0745905,0.0377055,0.0167611,0.00423438,0.000259761,2.38422e-06,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,3.60018e-05,0.000835551,0.00405938,0.0161845,0.0487776
-16,0.150009,0.118522,0.0858913,0.0586838,0.0330309,0.0194055,0.00652776,0.000760925,1.9193e-05,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,8.34478e-07,6.41356e-05,0.00114788,0.0050499,0.0178839,0.0426622,0.0700872
-24,0.144882,0.122433,0.0977863,0.0832685,0.0642744,0.0394296,0.024241,0.0105969,0.00201681,0.000126125,2.62264e-06,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,1.66896e-06,0.00016022,0.00151994,0.00614331,0.0211246,0.0454518,0.070131,0.103064
-32,0.135129,0.124774,0.117562,0.104087,0.08767,0.070649,0.0446454,0.0269826,0.0140682,0.00383919,0.000406391,1.94314e-05,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,8.5832e-06,0.00026298,0.00196007,0.00741422,0.0250985,0.0490566,0.0713087,0.100637,0.120016
-40,0.128047,0.126543,0.125306,0.122574,0.10947,0.0942897,0.0786351,0.0544616,0.0323004,0.0192915,0.0081478,0.001807,0.000154974,6.91424e-06,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.62264e-06,7.14075e-05,0.000671039,0.00319843,0.0106775,0.0305451,0.0541684,0.0767314,0.103134,0.11991,0.125712
-48,0.126114,0.125967,0.125952,0.125828,0.124633,0.116388,0.101124,0.0864853,0.0662346,0.0427802,0.0262831,0.014828,0.00537988,0.00119128,0.00017071,1.9789e-05,2.62264e-06,2.38422e-07,2.38422e-07,2.38422e-07,9.53689e-05,0.000148299,0.00056208,0.00219778,0.00647245,0.0198371,0.0415698,0.0613546,0.0854744,0.109001,0.12269,0.12592,0.125967
-56,0.12752,0.12713,0.126261,0.126041,0.125962,0.125499,0.121073,0.110871,0.0955035,0.0790845,0.0581414,0.0383086,0.0230017,0.0120328,0.00491603,0.00167086,0.000865234,0.000241879,3.15909e-05,0.00025082,0.00436313,0.00525018,0.00743102,0.0164111,0.0349046,0.0546896,0.0696536,0.0931511,0.114019,0.124401,0.125959,0.126013,0.126656
