SW Version,2022.1
Date and Time Started,2023-Oct-17 13:32:15
Date and Time Ended,2023-Oct-17 13:32:28
Scan Name,2J6D2-0J6D1
Link Settings,
Reset RX After Applying Settings,false
Open Area,19840
Horizontal Opening,177
Horizontal Percentage,69.70
Vertical Opening,129
Vertical Percentage,54.84
Dwell,BER
Dwell BER,1e-5
Dwell Time,0
Horizontal Increment,8
Horizontal Range,-0.500 UI to 0.500 UI
Vertical Increment,8
Vertical Range,100%
Misc Info,
Scan Start
2d statistical,-128,-120,-112,-104,-96,-88,-80,-72,-64,-56,-48,-40,-32,-24,-16,-8,0,8,16,24,32,40,48,56,64,72,80,88,96,104,112,120,128
120,0.248936,0.251409,0.251655,0.25147,0.251132,0.250553,0.250493,0.250614,0.250041,0.249233,0.249291,0.24862,0.247729,0.245533,0.243026,0.243381,0.250766,0.250431,0.240216,0.227473,0.237617,0.245136,0.249618,0.251409,0.251872,0.251872,0.251903,0.251903,0.251903,0.251903,0.251903,0.251872,0.251903
112,0.208001,0.226667,0.237831,0.234324,0.231182,0.230248,0.226342,0.225829,0.223632,0.221473,0.212233,0.203814,0.196623,0.186057,0.178634,0.180977,0.213507,0.215711,0.174556,0.147932,0.160039,0.175612,0.198116,0.222293,0.24133,0.249848,0.250426,0.250549,0.249936,0.248875,0.250243,0.251593,0.25181
104,0.157815,0.161809,0.172254,0.171563,0.168059,0.167572,0.1637,0.15907,0.152613,0.142853,0.133941,0.121515,0.109537,0.0956578,0.0866587,0.0854308,0.136778,0.137619,0.0813683,0.0443262,0.0544231,0.061303,0.062149,0.0894288,0.136028,0.166114,0.188917,0.193849,0.193872,0.19314,0.208658,0.22751,0.245504
96,0.134099,0.134072,0.133148,0.132147,0.131304,0.127859,0.120295,0.11017,0.099525,0.0853797,0.068002,0.0540727,0.04004,0.0293586,0.0223151,0.0181469,0.0381423,0.0393116,0.00966278,0.00349789,0.00465352,0.00517042,0.00490589,0.00610361,0.0220469,0.0615832,0.101663,0.127356,0.135258,0.136028,0.140869,0.161379,0.190571
88,0.12678,0.126912,0.126161,0.125981,0.122678,0.114955,0.103757,0.0903967,0.072677,0.0532937,0.036357,0.0243632,0.0155612,0.0083398,0.0043735,0.00273339,0.00726985,0.00429327,0.00033391,5.40026e-05,7.93946e-05,5.67445e-05,7.10498e-05,7.55798e-05,0.00231186,0.023729,0.0637132,0.10209,0.123201,0.126192,0.1266,0.131614,0.137256
80,0.125925,0.125925,0.125797,0.122751,0.113549,0.100746,0.0839608,0.0622106,0.0419564,0.0255767,0.0148297,0.00669561,0.00244621,0.000632177,0.000154617,6.05592e-05,0.000301127,6.00824e-05,9.53689e-07,2.38422e-07,2.38422e-07,3.57633e-07,2.38422e-07,2.38422e-07,6.02016e-05,0.00546678,0.0355318,0.0763033,0.11056,0.125201,0.125967,0.126013,0.126302
72,0.12592,0.12589,0.12373,0.114565,0.10041,0.0800239,0.0571102,0.0357588,0.0198041,0.00937194,0.00281529,0.000561961,5.57908e-05,1.08482e-05,9.53689e-07,2.38422e-07,1.66896e-06,3.57633e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,3.57633e-07,0.000519641,0.0143171,0.0508148,0.0923816,0.119243,0.125866,0.125967,0.125967
64,0.125924,0.125212,0.117781,0.102645,0.0816315,0.0553207,0.0321806,0.0163954,0.00623176,0.00127246,0.00011945,6.91424e-06,1.19211e-06,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,1.38285e-05,0.00364881,0.0299585,0.0695579,0.106916,0.123993,0.125951,0.125975
56,0.125906,0.123194,0.110462,0.0879713,0.061192,0.0354223,0.0171133,0.00599298,0.00102569,7.6772e-05,6.07977e-06,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,0.000661383,0.0155867,0.0505541,0.0935802,0.118708,0.125843,0.12606
48,0.126073,0.117701,0.0964932,0.0672436,0.0382914,0.0179976,0.00519749,0.000658641,2.46767e-05,1.54974e-06,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,3.29023e-05,0.00529738,0.0325074,0.0707445,0.107234,0.12387,0.127055
