SW Version,2022.1
Date and Time Started,2023-Oct-17 13:28:10
Date and Time Ended,2023-Oct-17 13:28:24
Scan Name,2J4D2-0J4D1
Link Settings,
Reset RX After Applying Settings,false
Open Area,18752
Horizontal Opening,161
Horizontal Percentage,63.64
Vertical Opening,129
Vertical Percentage,54.84
Dwell,BER
Dwell BER,1e-5
Dwell Time,0
Horizontal Increment,8
Horizontal Range,-0.500 UI to 0.500 UI
Vertical Increment,8
Vertical Range,100%
Misc Info,
Scan Start
2d statistical,-128,-120,-112,-104,-96,-88,-80,-72,-64,-56,-48,-40,-32,-24,-16,-8,0,8,16,24,32,40,48,56,64,72,80,88,96,104,112,120,128
120,0.25181,0.251903,0.251903,0.251903,0.251903,0.251903,0.251872,0.251903,0.251903,0.251903,0.251903,0.251903,0.251872,0.251593,0.251255,0.251132,0.25181,0.251748,0.249322,0.237037,0.245489,0.249412,0.250433,0.251748,0.251872,0.251872,0.251903,0.251934,0.251841,0.251903,0.251872,0.251872,0.251903
112,0.241997,0.245127,0.250433,0.249351,0.249411,0.24971,0.250251,0.249019,0.248836,0.248249,0.245678,0.244225,0.237582,0.227788,0.223088,0.217255,0.238045,0.234608,0.203851,0.182245,0.191557,0.203614,0.210064,0.232037,0.241219,0.247536,0.248522,0.249204,0.247478,0.247883,0.24879,0.250433,0.25181
104,0.183877,0.201611,0.22239,0.220345,0.217801,0.217706,0.212263,0.204254,0.20366,0.197107,0.182139,0.167489,0.15157,0.144865,0.133442,0.134752,0.177104,0.166755,0.124195,0.0923385,0.103552,0.114656,0.123528,0.142701,0.171665,0.197669,0.216315,0.212758,0.214428,0.215461,0.218925,0.228981,0.245788
96,0.143202,0.145574,0.146763,0.146357,0.145779,0.14149,0.135118,0.122748,0.111422,0.100455,0.0830779,0.0678364,0.0586275,0.042721,0.0344147,0.0274947,0.0782156,0.0802705,0.0211423,0.00430805,0.00552675,0.00570449,0.00598285,0.00960949,0.0249716,0.0574679,0.0951202,0.126842,0.132961,0.135866,0.138901,0.162923,0.200997
88,0.129612,0.129428,0.128152,0.126636,0.121893,0.111374,0.09859,0.0835712,0.0669731,0.0507501,0.0391854,0.0280262,0.0183853,0.00954681,0.00481661,0.00268237,0.00719761,0.00640486,0.000647912,6.96193e-05,6.71159e-05,8.69049e-05,6.74735e-05,0.000187281,0.00366062,0.0201061,0.056384,0.0962429,0.122475,0.12613,0.126481,0.127425,0.137362
80,0.126036,0.126034,0.124895,0.119562,0.108624,0.089523,0.0706963,0.0544525,0.0385892,0.0251832,0.0153521,0.00751841,0.00272874,0.000868095,0.000197056,7.77256e-05,0.000152471,8.63088e-05,4.17239e-06,4.76844e-07,8.34478e-07,7.15267e-07,7.15267e-07,1.66896e-06,0.000175717,0.00558587,0.0276904,0.0635852,0.104962,0.124409,0.125967,0.12599,0.126184
72,0.12589,0.125489,0.120497,0.110201,0.0894155,0.0683569,0.0478232,0.0303908,0.0169305,0.00852324,0.00314562,0.000666748,0.000138166,1.34709e-05,1.66896e-06,5.96056e-07,8.34478e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.86107e-06,0.000616202,0.0105738,0.040125,0.0782083,0.114698,0.12539,0.125967,0.125959
64,0.125891,0.12364,0.1126,0.0927859,0.068193,0.0463594,0.026994,0.0135898,0.00525912,0.00128271,0.000191215,1.9789e-05,1.19211e-06,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.06235e-05,0.002883,0.0207904,0.0521569,0.0967601,0.121291,0.125889,0.126075
56,0.125148,0.119373,0.103162,0.0757947,0.0508839,0.0261368,0.0122955,0.00412923,0.000799668,8.03483e-05,1.25172e-05,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,9.53689e-07,0.000395781,0.00928416,0.0346284,0.0736561,0.110206,0.124808,0.126364
48,0.124171,0.111939,0.0841955,0.0571357,0.0311451,0.0129341,0.0035234,0.00056208,3.8982e-05,2.26501e-06,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.51535e-05,0.00280575,0.0193359,0.0531591,0.0926975,0.120492,0.12812
