SW Version,2022.1
Date and Time Started,2023-Oct-17 13:27:14
Date and Time Ended,2023-Oct-17 13:27:27
Scan Name,2J3D0-0J3D3
Link Settings,
Reset RX After Applying Settings,false
Open Area,18048
Horizontal Opening,161
Horizontal Percentage,63.64
Vertical Opening,129
Vertical Percentage,54.84
Dwell,BER
Dwell BER,1e-5
Dwell Time,0
Horizontal Increment,8
Horizontal Range,-0.500 UI to 0.500 UI
Vertical Increment,8
Vertical Range,100%
Misc Info,
Scan Start
2d statistical,-128,-120,-112,-104,-96,-88,-80,-72,-64,-56,-48,-40,-32,-24,-16,-8,0,8,16,24,32,40,48,56,64,72,80,88,96,104,112,120,128
120,0.251779,0.251872,0.251903,0.251872,0.251872,0.251748,0.251872,0.251872,0.25181,0.251748,0.251841,0.251717,0.251841,0.251655,0.251841,0.251717,0.251841,0.251903,0.251779,0.25147,0.251841,0.251903,0.251872,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251934,0.251872,0.251903
112,0.238669,0.24538,0.248612,0.247104,0.245155,0.243786,0.244218,0.243139,0.243253,0.243226,0.242352,0.240384,0.238188,0.236297,0.233065,0.235872,0.248774,0.248567,0.232119,0.222033,0.233985,0.243761,0.248933,0.250395,0.251624,0.251841,0.25181,0.25181,0.25181,0.251593,0.251841,0.251872,0.251872
104,0.195798,0.197279,0.21418,0.213486,0.210171,0.205422,0.205224,0.202085,0.201324,0.198521,0.188931,0.181183,0.168146,0.157195,0.151302,0.155807,0.208572,0.199821,0.154077,0.132052,0.147417,0.158343,0.19227,0.214352,0.231866,0.240557,0.241681,0.242831,0.238936,0.234887,0.240437,0.24781,0.251224
96,0.145148,0.146379,0.150216,0.145988,0.143449,0.1425,0.138097,0.132352,0.125784,0.116503,0.0953956,0.0821275,0.0691916,0.0579039,0.0499151,0.05312,0.105524,0.107167,0.0525759,0.0275106,0.0378884,0.0398967,0.0434678,0.0604553,0.0911045,0.126942,0.147886,0.157669,0.159187,0.157772,0.162054,0.194949,0.226235
88,0.129703,0.129426,0.127905,0.127518,0.125842,0.123506,0.118433,0.109761,0.0902343,0.0724995,0.0577053,0.0419766,0.0307003,0.0208188,0.0141227,0.0123312,0.0278258,0.0241172,0.00800705,0.00342553,0.00497373,0.00533577,0.00534841,0.00790692,0.0207993,0.0555595,0.0893796,0.113151,0.128615,0.130006,0.133249,0.141325,0.157158
80,0.126034,0.125954,0.125837,0.124395,0.122122,0.116127,0.10163,0.0835653,0.0624994,0.0438916,0.0275978,0.0158808,0.00775456,0.00372976,0.00178912,0.00116672,0.00314968,0.00238923,0.000344639,9.79915e-05,0.000139239,0.000263576,0.000195268,0.00023878,0.00281684,0.0174583,0.0561839,0.0896074,0.113262,0.124875,0.126145,0.126982,0.128513
72,0.125921,0.125859,0.124968,0.12234,0.114771,0.0997842,0.0798866,0.053444,0.0358941,0.0200374,0.0088787,0.0032398,0.000835908,0.000236396,4.22007e-05,2.49151e-05,0.000180843,8.90507e-05,4.2916e-06,1.0729e-06,2.38422e-07,5.96056e-07,2.38422e-07,4.05318e-06,0.00032342,0.00458331,0.026456,0.067109,0.0976011,0.118255,0.125605,0.125951,0.125967
64,0.125922,0.125612,0.122136,0.114591,0.0987069,0.0779764,0.0538997,0.0319457,0.0154332,0.00605116,0.00138809,0.000319843,2.20541e-05,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.01467e-05,0.000844968,0.00909235,0.0398645,0.0806335,0.106135,0.122746,0.125874,0.125975
56,0.125818,0.124361,0.117564,0.103496,0.0812687,0.0565239,0.0326673,0.0151487,0.00525542,0.000973836,0.000139835,4.76844e-07,3.57633e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,7.15267e-07,0.000114562,0.00302784,0.0206002,0.0614987,0.0931543,0.116075,0.125171,0.126231
48,0.125985,0.121452,0.1094,0.0872963,0.059108,0.0342884,0.0155537,0.00475438,0.00080396,4.16047e-05,7.15267e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,5.72213e-06,0.000715743,0.00830103,0.0372038,0.0772376,0.104165,0.121951,0.126871
