SW Version,2022.1
Date and Time Started,2023-Oct-17 13:30:19
Date and Time Ended,2023-Oct-17 13:30:32
Scan Name,2J5D0-0J5D3
Link Settings,
Reset RX After Applying Settings,false
Open Area,17472
Horizontal Opening,153
Horizontal Percentage,60.61
Vertical Opening,121
Vertical Percentage,51.61
Dwell,BER
Dwell BER,1e-5
Dwell Time,0
Horizontal Increment,8
Horizontal Range,-0.500 UI to 0.500 UI
Vertical Increment,8
Vertical Range,100%
Misc Info,
Scan Start
2d statistical,-128,-120,-112,-104,-96,-88,-80,-72,-64,-56,-48,-40,-32,-24,-16,-8,0,8,16,24,32,40,48,56,64,72,80,88,96,104,112,120,128
120,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903
112,0.250341,0.251717,0.251872,0.251903,0.251903,0.251903,0.251903,0.251316,0.251501,0.251439,0.25181,0.251624,0.251717,0.25181,0.251779,0.251872,0.251903,0.251903,0.251872,0.25144,0.251872,0.251872,0.251872,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903
104,0.200707,0.221406,0.236223,0.233391,0.233256,0.227931,0.230323,0.223109,0.219449,0.22292,0.218519,0.215829,0.212734,0.207694,0.213955,0.213224,0.248041,0.246806,0.216924,0.193776,0.207182,0.225353,0.236898,0.242982,0.249915,0.251163,0.2511,0.2501,0.250041,0.24938,0.25013,0.251594,0.251903
96,0.154806,0.153031,0.152736,0.150061,0.148499,0.149128,0.145015,0.144213,0.142166,0.138354,0.129193,0.118325,0.105199,0.0951209,0.0878799,0.0844953,0.147094,0.154063,0.0920382,0.0595432,0.0650793,0.0689142,0.078551,0.0979154,0.131242,0.146641,0.160558,0.180687,0.182034,0.179505,0.184976,0.221947,0.242941
88,0.128915,0.128667,0.127838,0.128367,0.128172,0.127837,0.124697,0.118032,0.10825,0.0950875,0.0804639,0.0644644,0.0581231,0.0509367,0.0436367,0.0405786,0.0596959,0.0587317,0.0363203,0.0120649,0.0116758,0.0108681,0.00978254,0.0145396,0.032053,0.0627172,0.0964497,0.117504,0.133743,0.142045,0.151106,0.167315,0.179596
80,0.125921,0.12592,0.12592,0.125458,0.123372,0.118875,0.110773,0.0981018,0.0753818,0.0579899,0.0467959,0.0357438,0.0266386,0.0199959,0.0117401,0.00801227,0.0166823,0.0143216,0.0013236,6.55661e-06,1.50206e-05,3.49289e-05,3.09949e-06,0.000157239,0.00504609,0.0240354,0.0574567,0.0840435,0.105092,0.123991,0.126561,0.130717,0.137749
72,0.125922,0.125951,0.12555,0.123521,0.115993,0.105327,0.0893063,0.0666658,0.0456485,0.0317044,0.0208739,0.0102228,0.00446469,0.00153079,0.000232104,2.94451e-05,0.00045038,0.000143173,3.57633e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,0.000275139,0.00729095,0.0312004,0.0639212,0.089602,0.109894,0.124841,0.126013,0.126357
64,0.126073,0.125828,0.123461,0.116336,0.104106,0.0855603,0.0589786,0.0397356,0.0233884,0.0113998,0.00356262,0.00120856,0.000118377,2.1458e-06,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.86107e-06,0.000994459,0.0119098,0.0391807,0.0730313,0.0946982,0.116915,0.125605,0.125982
56,0.127339,0.125162,0.117727,0.105762,0.0875651,0.0613606,0.0370339,0.019798,0.00874375,0.00298958,0.000452645,1.5259e-05,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,5.93671e-05,0.00346189,0.0211642,0.0515132,0.0838706,0.103618,0.122097,0.126231
48,0.132358,0.122089,0.112476,0.0903623,0.0646048,0.0361961,0.0180179,0.00722634,0.00211743,0.000256662,1.54974e-06,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,0.000363117,0.00804042,0.0321132,0.0641134,0.0897137,0.112327,0.127589
40,0.141435,0.116283,0.096596,0.0705613,0.039579,0.0185755,0.00656734,0.0018473,9.56073e-05,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.15772e-05,0.00213376,0.0159233,0.0452826,0.0758471,0.0992002,0.126911
32,0.148641,0.11534,0.0805449,0.0448812,0.0199228,0.00640402,0.00179723,5.65061e-05,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,0.000238422,0.00610778,0.0291993,0.0576038,0.0899012,0.121512
24,0.152314,0.109908,0.060922,0.0270828,0.00945554,0.00255696,0.000199917,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.43191e-05,0.00181272,0.0156129,0.0439382,0.0807173,0.122071
16,0.153001,0.102477,0.0445278,0.0145118,0.00391346,0.000616441,1.43053e-06,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,9.53689e-07,0.000465162,0.00806153,0.0345522,0.0744785,0.121103
8,0.153705,0.0944015,0.0413287,0.0097219,0.00180247,1.08482e-05,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,0.000174406,0.00498827,0.0265594,0.066371,0.125557
0,0.152955,0.0890299,0.0438924,0.0153295,0.00323754,0.000505336,1.43053e-06,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.26501e-06,0.000958696,0.00919687,0.0294624,0.0666677,0.130999
-8,0.151058,0.0892583,0.0468142,0.0175638,0.00371653,0.000565657,8.34478e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,4.17239e-06,0.000954523,0.00984235,0.0289523,0.066816,0.130422
