SW Version,2022.1
Date and Time Started,2023-Oct-17 13:28:29
Date and Time Ended,2023-Oct-17 13:28:41
Scan Name,2J4D1-0J4D2
Link Settings,
Reset RX After Applying Settings,false
Open Area,18432
Horizontal Opening,177
Horizontal Percentage,69.70
Vertical Opening,121
Vertical Percentage,51.61
Dwell,BER
Dwell BER,1e-5
Dwell Time,0
Horizontal Increment,8
Horizontal Range,-0.500 UI to 0.500 UI
Vertical Increment,8
Vertical Range,100%
Misc Info,
Scan Start
2d statistical,-128,-120,-112,-104,-96,-88,-80,-72,-64,-56,-48,-40,-32,-24,-16,-8,0,8,16,24,32,40,48,56,64,72,80,88,96,104,112,120,128
120,0.251872,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251872,0.251903,0.251903,0.251841,0.251872,0.251903,0.251872,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903
112,0.24983,0.250553,0.251655,0.251872,0.251717,0.251748,0.251563,0.251748,0.251624,0.250433,0.250766,0.250581,0.250486,0.249116,0.249448,0.247729,0.251686,0.251347,0.24806,0.232693,0.242354,0.246711,0.249827,0.251317,0.25181,0.251903,0.251903,0.251903,0.251872,0.251903,0.251903,0.251903,0.251903
104,0.223165,0.227426,0.241078,0.241104,0.240255,0.237612,0.235041,0.234423,0.230393,0.228611,0.223134,0.212895,0.205475,0.192298,0.184794,0.179661,0.223961,0.230312,0.176942,0.153272,0.15919,0.177704,0.2028,0.224337,0.241139,0.24928,0.249705,0.250185,0.250127,0.249426,0.249784,0.251315,0.251872
96,0.164537,0.162909,0.179076,0.178106,0.176507,0.176924,0.170868,0.165753,0.157109,0.139793,0.126944,0.10765,0.0989981,0.092069,0.0881149,0.0928434,0.138849,0.148853,0.092701,0.0411238,0.0499594,0.0566323,0.0601135,0.0742289,0.115556,0.152582,0.179592,0.188244,0.186062,0.189106,0.201726,0.223436,0.245783
88,0.136307,0.13519,0.133826,0.133698,0.132017,0.128633,0.121508,0.109322,0.0944042,0.0813814,0.0691943,0.0583705,0.0504274,0.0432941,0.0340731,0.0274508,0.0489835,0.0610641,0.0139834,0.0024877,0.00354057,0.00434215,0.00485809,0.00598416,0.0174592,0.0494708,0.0877015,0.120389,0.13223,0.133244,0.135569,0.145867,0.198684
80,0.12651,0.126461,0.126174,0.12524,0.122429,0.114028,0.0995721,0.0834772,0.0665757,0.0514088,0.0402347,0.0300576,0.0213697,0.0134406,0.0067427,0.0034098,0.00703727,0.00688456,0.000711094,2.43191e-05,8.57128e-05,0.000127675,0.000149372,0.00014353,0.001735,0.0157508,0.0519965,0.0897491,0.118802,0.126162,0.126941,0.128376,0.134071
72,0.125922,0.125924,0.125643,0.12278,0.112799,0.0954142,0.0757387,0.0541678,0.0367812,0.0243993,0.0156006,0.00832912,0.00308804,0.0010059,0.000273709,6.8904e-05,0.000176432,0.000237826,4.64923e-06,2.38422e-07,2.38422e-07,2.38422e-07,3.57633e-07,2.38422e-07,8.89315e-05,0.00300817,0.0237054,0.0623764,0.0996728,0.122903,0.125967,0.126006,0.126451
64,0.12592,0.125766,0.123312,0.113599,0.0939264,0.0709623,0.0471015,0.0272424,0.0156149,0.00744807,0.00251476,0.000594029,0.000110032,1.64511e-05,5.12608e-06,2.38422e-07,9.53689e-07,4.76844e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,9.53689e-07,0.000350838,0.00710355,0.0359322,0.0744775,0.109952,0.125217,0.125959,0.125967
56,0.125924,0.125029,0.118489,0.0998426,0.0720812,0.046138,0.0247975,0.0119665,0.00439019,0.00119175,0.000157359,3.4452e-05,1.90738e-06,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,1.41861e-05,0.00170388,0.0177661,0.0520735,0.0931822,0.119646,0.125913,0.125975
48,0.125923,0.122839,0.106776,0.0772586,0.0482012,0.0243216,0.00962259,0.00264243,0.000520476,6.19898e-05,2.02659e-06,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,0.000169161,0.00636683,0.0314888,0.0691273,0.107151,0.124321,0.126076
40,0.125916,0.115713,0.0858904,0.0541162,0.0260094,0.00909751,0.00222317,0.000360018,3.8386e-05,2.38422e-07,7.15267e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,3.09949e-06,0.0014694,0.0161209,0.0474647,0.0894773,0.117415,0.127369
32,0.12921,0.102869,0.0645642,0.0328012,0.0108734,0.00229076,0.000327831,1.57359e-05,8.34478e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,0.0002327,0.00654338,0.0301432,0.0665647,0.10422,0.129462
24,0.129784,0.0890924,0.047653,0.017621,0.00387341,0.000499971,3.3856e-05,1.0729e-06,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.47959e-05,0.00221017,0.0183196,0.0498317,0.0904512,0.132199
16,0.133001,0.0753933,0.0286888,0.00643478,0.000785363,4.75652e-05,4.05318e-06,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,9.53689e-07,0.000465758,0.00891841,0.0340396,0.0753073,0.135541
8,0.132274,0.0648523,0.0141803,0.00151422,0.000101687,1.43053e-06,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,4.22007e-05,0.00299315,0.0228871,0.0688438,0.141259
0,0.127469,0.0624847,0.0121363,0.000852002,1.22787e-05,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,3.09949e-06,0.001354,0.0184403,0.0690759,0.143228
-8,0.124107,0.0665763,0.0201146,0.00395149,0.000190261,1.43053e-06,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,4.14855e-05,0.00324373,0.0234017,0.0746496,0.144122
-16,0.120541,0.0763015,0.0374248,0.011289,0.00199309,9.81107e-05,3.57633e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,3.57633e-07,0.000364905,0.00947815,0.0376614,0.0877507,0.142082
-24,0.120886,0.0901445,0.0562088,0.0248011,0.00747334,0.00107671,2.41999e-05,4.76844e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.06235e-05,0.00241402,0.0214454,0.0586675,0.103963,0.136074
-32,0.122424,0.101456,0.0731523,0.0422995,0.0165197,0.00454278,0.000506409,3.07565e-05,1.0729e-06,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,0.000168684,0.00732409,0.0338705,0.0778669,0.115922,0.130199
