SW Version,2022.1
Date and Time Started,2023-Oct-17 13:23:52
Date and Time Ended,2023-Oct-17 13:24:01
Scan Name,2J1D2-0J1D1
Link Settings,
Reset RX After Applying Settings,false
Open Area,0
Horizontal Opening,0
Horizontal Percentage,0.00
Vertical Opening,0
Vertical Percentage,0.00
Dwell,BER
Dwell BER,1e-5
Dwell Time,0
Horizontal Increment,8
Horizontal Range,-0.500 UI to 0.500 UI
Vertical Increment,8
Vertical Range,100%
Misc Info,
Scan Start
2d statistical,-128,-120,-112,-104,-96,-88,-80,-72,-64,-56,-48,-40,-32,-24,-16,-8,0,8,16,24,32,40,48,56,64,72,80,88,96,104,112,120,128
120,0.251501,0.253665,0.251996,0.251872,0.251903,0.240825,0.252182,0.245558,0.251872,0.252151,0.253634,0.251532,0.251779,0.253823,0.252213,0.25284,0.24742,0.251903,0.251872,0.250644,0.247146,0.251378,0.245251,0.23957,0.248116,0.240913,0.211751,0.250067,0.250493,0.254207,0.249353,0.249974,0.250034
112,0.251872,0.251429,0.253522,0.251502,0.25231,0.24594,0.249268,0.251726,0.249589,0.258023,0.251531,0.252123,0.22203,0.24605,0.249234,0.245929,0.248607,0.236105,0.247762,0.24617,0.242273,0.240358,0.243284,0.24642,0.250523,0.246533,0.251347,0.250885,0.258355,0.242629,0.249055,0.21135,0.253889
104,0.24977,0.251286,0.247629,0.251439,0.251255,0.255355,0.235553,0.234422,0.234064,0.232428,0.232889,0.232321,0.227788,0.234092,0.222216,0.238826,0.246932,0.242651,0.229637,0.21443,0.237823,0.242079,0.230923,0.232076,0.22842,0.233568,0.236321,0.242536,0.247622,0.237853,0.241532,0.240317,0.243864
96,0.23568,0.231753,0.242177,0.229932,0.244047,0.24142,0.237987,0.239287,0.227547,0.214232,0.217588,0.221145,0.217108,0.216216,0.219054,0.205454,0.220417,0.222116,0.216984,0.211659,0.208134,0.230649,0.244111,0.244774,0.239969,0.225154,0.210783,0.229955,0.237434,0.223721,0.247445,0.231504,0.234224
88,0.220311,0.227499,0.22429,0.219699,0.232405,0.216938,0.212058,0.199433,0.227604,0.215571,0.19507,0.215481,0.207678,0.200632,0.183137,0.195782,0.213854,0.205697,0.209744,0.179728,0.194375,0.183783,0.187526,0.20569,0.221808,0.240538,0.218945,0.199323,0.190972,0.230827,0.221063,0.237009,0.226053
80,0.19596,0.211409,0.209846,0.199089,0.205801,0.188382,0.20328,0.174253,0.17134,0.15596,0.177575,0.189381,0.152127,0.167819,0.159078,0.167855,0.182427,0.180597,0.160717,0.149006,0.152265,0.133865,0.148747,0.17669,0.166622,0.172671,0.182911,0.175801,0.181588,0.207986,0.204907,0.211955,0.193303
72,0.167273,0.196752,0.209217,0.198895,0.186426,0.176704,0.134227,0.10744,0.108705,0.133438,0.115786,0.116484,0.132955,0.0991746,0.114655,0.12,0.123979,0.135153,0.130653,0.10262,0.117561,0.120846,0.111574,0.117346,0.146038,0.124613,0.173622,0.173626,0.163481,0.187188,0.176182,0.183796,0.198955
64,0.163733,0.151793,0.17188,0.199317,0.161794,0.143317,0.110035,0.108123,0.104522,0.0712549,0.0730991,0.0903131,0.0802454,0.0893988,0.0861701,0.105989,0.094252,0.0781985,0.109563,0.108282,0.102447,0.0575556,0.0575545,0.0860356,0.0781316,0.103773,0.0996672,0.125769,0.129378,0.154013,0.152998,0.162919,0.209843
56,0.183151,0.147703,0.163561,0.130682,0.112414,0.124194,0.0791063,0.0859399,0.0749162,0.0723668,0.0602178,0.0623672,0.0522834,0.0555242,0.0472362,0.0593277,0.0706768,0.0983231,0.063122,0.0478499,0.0740478,0.0463422,0.0486765,0.0610554,0.072913,0.0585538,0.0824197,0.102757,0.108834,0.136901,0.151259,0.148746,0.166187
48,0.141702,0.132543,0.113207,0.109489,0.0828685,0.068105,0.0599005,0.0457636,0.0497091,0.03476,0.0342604,0.0765211,0.036267,0.0369865,0.0302783,0.0343761,0.0394463,0.0405871,0.0398916,0.0334339,0.024094,0.0382011,0.0271794,0.0855466,0.0757555,0.0268401,0.0709439,0.0716428,0.0891265,0.0988878,0.12857,0.123827,0.146859
