SW Version,2022.1
Date and Time Started,2024-Feb-06 19:15:53
Date and Time Ended,2024-Feb-06 19:16:03
Scan Name,Scan_1J1CMD-2J1CMD
Link Settings,
Reset RX After Applying Settings,false
Open Area,4096
Horizontal Opening,97
Horizontal Percentage,39.39
Vertical Opening,57
Vertical Percentage,25.81
Dwell,BER
Dwell BER,1e-5
Dwell Time,0
Horizontal Increment,8
Horizontal Range,-0.500 UI to 0.500 UI
Vertical Increment,8
Vertical Range,100%
Misc Info,
Scan Start
2d statistical,-128,-120,-112,-104,-96,-88,-80,-72,-64,-56,-48,-40,-32,-24,-16,-8,0,8,16,24,32,40,48,56,64,72,80,88,96,104,112,120,128
120,0.247939,0.247939,0.247939,0.247939,0.24797,0.247939,0.247939,0.247969,0.24797,0.247969,0.247969,0.24797,0.247969,0.247939,0.24797,0.247939,0.247969,0.24797,0.24797,0.247969,0.247939,0.247969,0.247969,0.247969,0.247969,0.247939,0.247969,0.247939,0.247939,0.247939,0.24797,0.247969,0.247939
112,0.247939,0.247939,0.247939,0.247939,0.247939,0.247939,0.247912,0.247939,0.247969,0.24791,0.247939,0.24791,0.247939,0.247969,0.24797,0.24797,0.247939,0.24797,0.247939,0.24797,0.247939,0.247939,0.247939,0.247939,0.247969,0.247939,0.247969,0.24797,0.247969,0.24797,0.247969,0.247939,0.247969
104,0.247939,0.247969,0.24797,0.247939,0.247912,0.247505,0.247334,0.247332,0.246873,0.24659,0.24642,0.247507,0.246847,0.245213,0.247447,0.245548,0.24797,0.247939,0.247969,0.247969,0.247939,0.247939,0.247939,0.24791,0.24791,0.247969,0.247938,0.247969,0.24797,0.24797,0.24791,0.247938,0.247939
96,0.2458,0.246222,0.24762,0.244881,0.247794,0.24126,0.246987,0.21641,0.241546,0.239425,0.234716,0.241208,0.241333,0.242023,0.240233,0.23822,0.24762,0.247389,0.246381,0.242317,0.246972,0.24791,0.247879,0.245979,0.247141,0.247509,0.247352,0.247818,0.24554,0.244184,0.239287,0.247571,0.245808
88,0.235743,0.23796,0.241447,0.228751,0.242711,0.235328,0.211196,0.239475,0.230777,0.233026,0.221246,0.232138,0.227002,0.222811,0.213009,0.214693,0.237997,0.236144,0.215458,0.218157,0.244364,0.243506,0.241352,0.245749,0.245926,0.239194,0.24699,0.239422,0.237486,0.231826,0.234848,0.226509,0.24142
80,0.19602,0.207168,0.223424,0.218656,0.222559,0.208677,0.210575,0.198773,0.196607,0.196658,0.199613,0.195066,0.182824,0.17982,0.185247,0.165072,0.205832,0.209107,0.191885,0.202457,0.210934,0.21854,0.22605,0.234332,0.226217,0.22708,0.216938,0.220704,0.216658,0.211696,0.20747,0.210147,0.217312
72,0.181591,0.179418,0.170515,0.174882,0.163178,0.168307,0.151362,0.173422,0.160903,0.15574,0.160613,0.147426,0.118611,0.108318,0.100784,0.106097,0.13329,0.133118,0.108663,0.13814,0.168991,0.183892,0.182645,0.195807,0.175218,0.176279,0.168504,0.175641,0.176131,0.178796,0.167505,0.176169,0.188378
64,0.143713,0.148205,0.167471,0.150219,0.141415,0.139783,0.138281,0.126212,0.126854,0.131793,0.0988797,0.0887732,0.0774129,0.0676623,0.0673715,0.0399722,0.0590008,0.0483391,0.0413482,0.0610316,0.0777341,0.105782,0.111288,0.119544,0.145764,0.1455,0.147523,0.142344,0.145449,0.145047,0.142141,0.161663,0.156871
56,0.134701,0.132569,0.131108,0.130834,0.128705,0.129331,0.126664,0.113812,0.110067,0.0844399,0.0952979,0.0718905,0.0448323,0.0335023,0.0243758,0.0226448,0.047444,0.0232478,0.014896,0.023719,0.0448334,0.0522487,0.0671737,0.0723886,0.0915824,0.11585,0.124237,0.126572,0.12985,0.13217,0.132809,0.141853,0.14043
48,0.128512,0.127162,0.127131,0.12682,0.123639,0.114979,0.102593,0.0883794,0.0796483,0.0713301,0.0392687,0.0328836,0.0180716,0.0125856,0.0110867,0.0065944,0.00466354,0.00468357,0.00496979,0.00515767,0.0145231,0.0229364,0.0262045,0.0463696,0.055837,0.0744776,0.0850055,0.107539,0.121808,0.122327,0.12663,0.127829,0.126208
