SW Version,2022.1
Date and Time Started,2023-Oct-18 17:47:25
Date and Time Ended,2023-Oct-18 17:47:36
Scan Name,1J3CMD-2J3CMD
Link Settings,
Reset RX After Applying Settings,false
Open Area,4672
Horizontal Opening,97
Horizontal Percentage,39.39
Vertical Opening,49
Vertical Percentage,22.58
Dwell,BER
Dwell BER,1e-5
Dwell Time,0
Horizontal Increment,8
Horizontal Range,-0.500 UI to 0.500 UI
Vertical Increment,8
Vertical Range,100%
Misc Info,
Scan Start
2d statistical,-128,-120,-112,-104,-96,-88,-80,-72,-64,-56,-48,-40,-32,-24,-16,-8,0,8,16,24,32,40,48,56,64,72,80,88,96,104,112,120,128
120,0.241656,0.244355,0.245828,0.245019,0.244709,0.243954,0.243193,0.24194,0.240022,0.237694,0.236417,0.234944,0.234307,0.229413,0.228087,0.230338,0.235249,0.23719,0.227809,0.228156,0.23137,0.233179,0.235919,0.243402,0.2434,0.245782,0.244923,0.245909,0.246332,0.246174,0.245651,0.247667,0.247787
112,0.233085,0.236105,0.23694,0.237514,0.235751,0.237556,0.233733,0.230373,0.22745,0.228827,0.225079,0.224243,0.211392,0.20552,0.205155,0.20249,0.216581,0.220311,0.199202,0.186907,0.207634,0.216491,0.220647,0.229686,0.231418,0.233557,0.239712,0.23921,0.240531,0.239703,0.238696,0.24257,0.245208
104,0.219981,0.22174,0.226734,0.223365,0.213116,0.217677,0.216319,0.206629,0.204284,0.202021,0.187624,0.183051,0.169377,0.155091,0.146218,0.146412,0.182608,0.178762,0.154988,0.132563,0.161359,0.171677,0.193919,0.212225,0.222516,0.22211,0.227236,0.231887,0.231887,0.230826,0.23004,0.236323,0.233959
96,0.177538,0.185868,0.190908,0.18897,0.185369,0.174639,0.177764,0.165878,0.169097,0.156072,0.136591,0.123957,0.111722,0.091312,0.0791026,0.0799266,0.114848,0.115393,0.0791089,0.0689282,0.0836536,0.0866156,0.114417,0.140851,0.176309,0.189473,0.201028,0.205697,0.207033,0.210428,0.212165,0.218033,0.226538
88,0.152578,0.15498,0.153736,0.150066,0.143884,0.140311,0.135375,0.135997,0.113764,0.103432,0.0798491,0.0683423,0.0541213,0.0451566,0.0367706,0.0392343,0.0527007,0.062046,0.0414618,0.0325506,0.0356015,0.0403822,0.0456799,0.0562566,0.0852892,0.124083,0.151553,0.159492,0.167583,0.171364,0.182596,0.192581,0.209216
80,0.140174,0.138392,0.137035,0.129379,0.12883,0.122136,0.115935,0.103681,0.0847212,0.0687986,0.0534052,0.0395496,0.0302013,0.02558,0.0238551,0.0236213,0.0270513,0.0271737,0.0217836,0.0201844,0.0221991,0.0250796,0.0269883,0.0314521,0.0394677,0.0641413,0.103842,0.124032,0.140792,0.143284,0.152183,0.155295,0.1632
72,0.134576,0.131301,0.128837,0.122527,0.116603,0.107625,0.0962023,0.0781655,0.056756,0.050299,0.0334902,0.0254929,0.0216032,0.0178549,0.0160328,0.0153086,0.0184215,0.0188381,0.0154496,0.0127954,0.0153828,0.0173934,0.0201804,0.0230998,0.0277567,0.0397852,0.0654961,0.105746,0.126605,0.13134,0.137924,0.141307,0.143962
64,0.128109,0.124238,0.12173,0.116285,0.108632,0.0937096,0.0708147,0.050411,0.039446,0.0257144,0.0193,0.0160153,0.0139071,0.0106969,0.009882,0.0087768,0.0103197,0.010907,0.00852026,0.00764858,0.00791419,0.00872387,0.0109442,0.0136524,0.0181351,0.0229711,0.0381754,0.0750484,0.108294,0.121887,0.129449,0.135657,0.140011
56,0.127294,0.118979,0.112068,0.0979794,0.0917521,0.0657478,0.0503681,0.0339899,0.0217415,0.0162194,0.013155,0.0104389,0.00778127,0.00622771,0.00464113,0.00410158,0.00511928,0.00560161,0.00357705,0.00245468,0.00315051,0.00399143,0.00434167,0.00606844,0.00972155,0.0148699,0.0223759,0.0477849,0.0862952,0.112105,0.12198,0.130867,0.138358
48,0.123488,0.116337,0.106014,0.0889282,0.0677937,0.044871,0.0308748,0.0206218,0.0147541,0.0109588,0.00831687,0.00604877,0.00421769,0.002654,0.00177315,0.00115539,0.00138643,0.00141027,0.000683437,0.00041712,0.000608215,0.000897183,0.00119497,0.00142541,0.0031033,0.00745606,0.013511,0.0271868,0.0559383,0.0945579,0.114777,0.124422,0.133093
40,0.125293,0.108561,0.0947396,0.0723428,0.0468907,0.0306543,0.0187321,0.0140378,0.0109601,0.00787426,0.00569102,0.00327473,0.0019398,0.00105383,0.000422961,0.000208262,0.000224951,0.000246886,0.000130179,7.48646e-05,0.000108244,0.000122549,0.000157836,0.000267987,0.000784051,0.00293426,0.00767457,0.0149836,0.0377284,0.0699958,0.104852,0.121287,0.13302
32,0.119891,0.103215,0.0765747,0.0496965,0.0313381,0.0198898,0.0148423,0.0107637,0.00726234,0.00480862,0.00280563,0.00157323,0.000682603,0.000248198,4.99495e-05,1.84777e-05,1.87161e-05,2.32462e-05,1.78817e-06,2.38422e-07,3.45712e-06,1.13251e-05,2.1458e-06,1.10866e-05,7.70104e-05,0.000976339,0.00425822,0.00968733,0.0228314,0.0515959,0.0881684,0.117558,0.133863
24,0.121193,0.0920817,0.0621806,0.0378872,0.0238435,0.0147177,0.0112598,0.00751745,0.00486536,0.00292711,0.00130977,0.000513204,0.000176313,4.10086e-05,5.3645e-06,1.43053e-06,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,8.34478e-07,3.57633e-07,2.38422e-07,2.38422e-06,0.000268106,0.00217083,0.00660191,0.014968,0.03939,0.07239,0.107743,0.139212
16,0.124703,0.0807569,0.0483641,0.0288962,0.0180198,0.0124625,0.00780594,0.00445182,0.00253371,0.00125911,0.000439055,8.11828e-05,8.34478e-06,2.98028e-06,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,3.03988e-05,0.000772607,0.00451786,0.0118526,0.0273375,0.0611115,0.0994218,0.145508
8,0.127084,0.075887,0.0404693,0.0260553,0.0181275,0.0113929,0.00596056,0.00293581,0.00106944,0.000314598,8.76202e-05,8.94083e-06,8.34478e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.02659e-06,0.000233654,0.00286548,0.0108036,0.0217574,0.0498417,0.0958327,0.149269
0,0.126279,0.0718335,0.0384882,0.0257549,0.0178894,0.011007,0.00616846,0.00262431,0.000956312,0.000255827,3.00412e-05,4.76844e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.1458e-06,0.00029016,0.00348502,0.0111983,0.0221568,0.0483715,0.0992219,0.146786
-8,0.125241,0.073312,0.0375788,0.0262896,0.0178232,0.0112304,0.00634191,0.00277667,0.00102569,0.000277166,4.88766e-05,3.09949e-06,1.0729e-06,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,7.86793e-06,0.000262026,0.00283496,0.0113215,0.0240401,0.0503542,0.107858,0.147274
-16,0.119988,0.0814169,0.0477771,0.0283162,0.0182308,0.0124816,0.00787544,0.00446839,0.00223414,0.000925317,0.000201109,7.70104e-05,1.64511e-05,4.76844e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,3.57633e-07,4.42273e-05,0.00100364,0.00485571,0.0125527,0.028878,0.0639193,0.104084,0.150727
-24,0.124898,0.0907601,0.0590204,0.0346912,0.0214648,0.0151917,0.0103246,0.00729882,0.00440735,0.00223604,0.00113763,0.000442869,8.76202e-05,3.54057e-05,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,5.60292e-06,0.000381237,0.00199142,0.00721621,0.0161389,0.0387679,0.0748901,0.110426,0.142104
-32,0.119466,0.0948929,0.0753203,0.0485286,0.0283042,0.0187316,0.0131901,0.010313,0.00735544,0.00434858,0.00276844,0.00132575,0.000562796,0.000218991,5.8175e-05,2.61072e-05,3.81476e-06,1.01329e-05,7.98714e-06,7.15267e-07,2.38422e-07,1.31132e-06,2.49151e-05,2.43191e-05,9.13157e-05,0.00104024,0.00474424,0.0107516,0.0227682,0.0527432,0.0895885,0.117168,0.132925
