SW Version,2022.1
Date and Time Started,2023-Oct-18 17:44:18
Date and Time Ended,2023-Oct-18 17:44:29
Scan Name,1J1CMD-2J1CMD
Link Settings,
Reset RX After Applying Settings,false
Open Area,17792
Horizontal Opening,169
Horizontal Percentage,66.67
Vertical Opening,129
Vertical Percentage,54.84
Dwell,BER
Dwell BER,1e-5
Dwell Time,0
Horizontal Increment,8
Horizontal Range,-0.500 UI to 0.500 UI
Vertical Increment,8
Vertical Range,100%
Misc Info,
Scan Start
2d statistical,-128,-120,-112,-104,-96,-88,-80,-72,-64,-56,-48,-40,-32,-24,-16,-8,0,8,16,24,32,40,48,56,64,72,80,88,96,104,112,120,128
120,0.247969,0.247939,0.247939,0.247969,0.247939,0.247939,0.247969,0.247969,0.247939,0.247939,0.247939,0.247598,0.247785,0.247754,0.246805,0.246259,0.247477,0.24717,0.245629,0.245989,0.246865,0.247785,0.247941,0.247939,0.247939,0.247969,0.247969,0.247939,0.247969,0.24797,0.247969,0.247939,0.247939
112,0.247592,0.247939,0.247939,0.247939,0.247881,0.247939,0.247941,0.247883,0.247736,0.247179,0.247202,0.244981,0.235991,0.230662,0.214639,0.224106,0.238912,0.237518,0.231733,0.216615,0.233701,0.242771,0.246441,0.247262,0.247939,0.247939,0.247939,0.247939,0.247969,0.247939,0.247939,0.247969,0.247939
104,0.239268,0.243786,0.246222,0.244468,0.243485,0.238943,0.240486,0.236813,0.241307,0.23078,0.221285,0.212294,0.195127,0.178492,0.167442,0.168263,0.206375,0.205884,0.182584,0.155827,0.196464,0.204507,0.224958,0.238964,0.244418,0.244447,0.245724,0.246391,0.247569,0.246991,0.247094,0.247909,0.247939
96,0.192569,0.204502,0.218204,0.217134,0.205515,0.203675,0.198403,0.196985,0.187822,0.165624,0.148554,0.124671,0.112354,0.0884273,0.0845654,0.0821247,0.128199,0.133353,0.0815365,0.0675768,0.0795043,0.103533,0.1385,0.159106,0.210574,0.221419,0.23085,0.224924,0.224462,0.228529,0.229562,0.237271,0.244324
88,0.152866,0.158339,0.159624,0.157297,0.153874,0.15018,0.146243,0.137586,0.107927,0.0871367,0.063372,0.047963,0.0334259,0.0210933,0.0154747,0.0145062,0.051353,0.0523917,0.0192351,0.00948336,0.011316,0.0154573,0.0204859,0.0363618,0.0722209,0.123755,0.146306,0.162974,0.170117,0.164305,0.173659,0.199674,0.222053
80,0.131849,0.130359,0.129424,0.128614,0.124297,0.117729,0.101952,0.0844015,0.0608564,0.0404253,0.0238695,0.0116736,0.00507386,0.00183859,0.000668774,0.000499495,0.00250987,0.00217739,0.000469096,9.01236e-05,5.44795e-05,0.000257615,0.000384575,0.0011542,0.00828231,0.0400271,0.0902288,0.122116,0.129292,0.132156,0.13057,0.140434,0.161755
72,0.126191,0.126269,0.125911,0.124013,0.116544,0.101069,0.0757681,0.0542539,0.0314667,0.0158238,0.00719058,0.00200287,0.000342732,3.70747e-05,1.43053e-06,5.96056e-07,1.57359e-05,1.0729e-06,4.76844e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,1.31132e-05,0.000679384,0.00965583,0.0450944,0.0951557,0.121403,0.125936,0.125998,0.126807,0.12852
64,0.125952,0.125926,0.123105,0.117618,0.102769,0.073236,0.0516643,0.0263684,0.0123301,0.00448985,0.000995294,0.000155332,2.62264e-06,3.57633e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,3.42136e-05,0.00127031,0.0146124,0.0574606,0.106122,0.122462,0.125866,0.125967,0.125967
56,0.125894,0.125365,0.118544,0.106112,0.0792804,0.0497612,0.0280084,0.0124196,0.00428588,0.000679146,4.01741e-05,8.34478e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,1.0729e-06,0.000216249,0.00421495,0.0290245,0.0815308,0.115649,0.124307,0.125959,0.125967
48,0.125753,0.121124,0.111303,0.0840711,0.0511942,0.0276186,0.0114112,0.00401825,0.000608096,4.98302e-05,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,5.72213e-06,0.0006286,0.0104557,0.0421549,0.0944647,0.121564,0.125889,0.126863
40,0.125963,0.111888,0.0907306,0.056825,0.0298696,0.0116448,0.0031939,0.000496991,9.41768e-06,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,3.70747e-05,0.00185445,0.0176496,0.0589466,0.103138,0.124327,0.127295
32,0.124681,0.0991509,0.0638573,0.0336794,0.0133312,0.00317698,0.00040341,1.96698e-05,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,4.76844e-07,0.000332837,0.00641594,0.0280709,0.0787919,0.115553,0.131909
