SW Version,2022.1
Date and Time Started,2023-Oct-18 17:49:01
Date and Time Ended,2023-Oct-18 17:49:13
Scan Name,1J4CMD-2J4CMD
Link Settings,
Reset RX After Applying Settings,false
Open Area,4672
Horizontal Opening,97
Horizontal Percentage,39.39
Vertical Opening,49
Vertical Percentage,22.58
Dwell,BER
Dwell BER,1e-5
Dwell Time,0
Horizontal Increment,8
Horizontal Range,-0.500 UI to 0.500 UI
Vertical Increment,8
Vertical Range,100%
Misc Info,
Scan Start
2d statistical,-128,-120,-112,-104,-96,-88,-80,-72,-64,-56,-48,-40,-32,-24,-16,-8,0,8,16,24,32,40,48,56,64,72,80,88,96,104,112,120,128
120,0.24791,0.247881,0.247939,0.247447,0.247736,0.247794,0.246676,0.24762,0.247389,0.247416,0.247397,0.24735,0.246518,0.244482,0.24381,0.244623,0.247661,0.246997,0.245781,0.244813,0.247051,0.247262,0.247389,0.247969,0.247939,0.24797,0.24791,0.247939,0.247939,0.247939,0.247939,0.247939,0.247969
112,0.244881,0.244191,0.244767,0.244027,0.245741,0.242335,0.244249,0.242865,0.245408,0.242786,0.239966,0.237967,0.239868,0.23535,0.229023,0.225688,0.240428,0.240966,0.233841,0.228095,0.236242,0.242284,0.246501,0.245768,0.247297,0.247424,0.24741,0.247825,0.246709,0.246707,0.247759,0.24791,0.247939
104,0.22504,0.230354,0.239981,0.234347,0.232884,0.231204,0.22874,0.226715,0.223018,0.224476,0.221616,0.213853,0.208481,0.195992,0.191823,0.193481,0.214819,0.218634,0.198103,0.182523,0.202938,0.210959,0.23007,0.234619,0.237074,0.240793,0.243241,0.235323,0.238578,0.240973,0.238753,0.245197,0.247049
96,0.191351,0.197378,0.203683,0.19787,0.197446,0.195825,0.204724,0.193558,0.194096,0.180963,0.175342,0.165162,0.150605,0.147817,0.131344,0.16558,0.169038,0.160773,0.142088,0.119753,0.132545,0.14787,0.168957,0.190903,0.202266,0.218377,0.23085,0.227011,0.2269,0.212122,0.227367,0.231725,0.239437
88,0.164358,0.164032,0.172558,0.169024,0.171048,0.164543,0.157807,0.148879,0.15014,0.13714,0.121278,0.109263,0.092406,0.089366,0.0810297,0.0754174,0.105198,0.10606,0.0821043,0.0642074,0.0811342,0.0888641,0.100684,0.124744,0.149038,0.182483,0.185447,0.190227,0.193293,0.196431,0.193195,0.205813,0.223687
80,0.14484,0.144405,0.146687,0.144479,0.139393,0.138671,0.129763,0.121999,0.117539,0.099265,0.0893208,0.0765436,0.0630744,0.0532685,0.038502,0.038972,0.0517762,0.0561406,0.0389824,0.0312354,0.0343374,0.0398218,0.0485914,0.0640977,0.0836896,0.114202,0.140838,0.163994,0.167275,0.163131,0.167737,0.178667,0.189721
72,0.133481,0.133943,0.131695,0.130418,0.126647,0.119263,0.112507,0.0934332,0.0892752,0.0717822,0.054611,0.0460102,0.0341066,0.0246493,0.019267,0.0168629,0.0239437,0.0239225,0.0169059,0.0126693,0.0144685,0.0163464,0.0202193,0.0277947,0.0427224,0.0706496,0.0926846,0.12438,0.14539,0.159712,0.149991,0.151703,0.159679
64,0.12879,0.126805,0.123747,0.121382,0.116178,0.107138,0.0981843,0.0807937,0.0664473,0.0461284,0.0366516,0.0261892,0.0183692,0.013209,0.00976809,0.00762295,0.00928257,0.00963775,0.0069959,0.00450332,0.00566455,0.00603554,0.00797653,0.011607,0.0183479,0.0364876,0.0642692,0.0921255,0.118794,0.129009,0.136322,0.138031,0.144673
56,0.126288,0.118465,0.119235,0.113303,0.101816,0.0945487,0.0768263,0.0662778,0.050505,0.0358464,0.0226954,0.0155728,0.00999296,0.00667535,0.00448138,0.00377935,0.00399393,0.00413794,0.00251583,0.00175979,0.00233892,0.00219527,0.00305633,0.00407988,0.00804747,0.0190278,0.0421589,0.0698665,0.0995506,0.116035,0.124877,0.13248,0.13557
48,0.126078,0.118382,0.11625,0.103776,0.0894481,0.0769622,0.0606981,0.046325,0.0318094,0.0214195,0.0136193,0.00810654,0.00506778,0.00320165,0.0016655,0.00118567,0.00140741,0.00129344,0.000779521,0.000441439,0.000495203,0.000738394,0.000838531,0.00137772,0.00318306,0.00898943,0.0238072,0.0482967,0.0793524,0.104229,0.11622,0.125168,0.130722
40,0.126295,0.113245,0.106211,0.0901113,0.0718688,0.0660807,0.0467403,0.0313491,0.0195105,0.0126257,0.00726747,0.00413353,0.002049,0.00128915,0.00067247,0.000325566,0.000336056,0.000303511,0.00019801,6.03208e-05,6.59237e-05,8.22557e-05,0.000146272,0.000331407,0.000969544,0.00381249,0.0129532,0.0305322,0.0606055,0.0913556,0.106996,0.121687,0.133824
32,0.125803,0.113336,0.0908386,0.077108,0.0584571,0.0438035,0.0299885,0.0193111,0.0116742,0.00667988,0.00320404,0.00156119,0.000815762,0.00042463,0.000134828,8.1898e-05,6.86656e-05,7.42685e-05,2.02659e-06,1.27556e-05,2.93259e-05,1.19211e-05,1.95506e-05,1.01329e-05,0.000185373,0.00129344,0.00607512,0.0188562,0.0417676,0.0703247,0.0945098,0.117312,0.132745
24,0.124887,0.103811,0.0825887,0.0624739,0.0435991,0.0303986,0.0197332,0.0120309,0.00642274,0.00358384,0.00145497,0.000709664,0.000242714,5.84134e-05,2.61072e-05,9.53689e-06,5.48371e-06,1.41861e-05,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,3.57633e-07,2.83722e-05,0.000513442,0.00261466,0.0122194,0.0292785,0.0552073,0.0830951,0.115291,0.136141
16,0.127182,0.0972468,0.0670525,0.0462065,0.0296648,0.0173418,0.0113795,0.00608585,0.00316196,0.00137021,0.000542649,0.000167611,5.12608e-05,4.76844e-07,2.62264e-06,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,6.19898e-06,0.000111462,0.00100233,0.0053707,0.0170735,0.0384732,0.0733767,0.106653,0.144044
