SW Version,2022.1
Date and Time Started,2023-Oct-18 17:48:19
Date and Time Ended,2023-Oct-18 17:48:33
Scan Name,2J3D1-1J3D2
Link Settings,
Reset RX After Applying Settings,false
Open Area,7488
Horizontal Opening,129
Horizontal Percentage,51.52
Vertical Opening,49
Vertical Percentage,22.58
Dwell,BER
Dwell BER,1e-5
Dwell Time,0
Horizontal Increment,8
Horizontal Range,-0.500 UI to 0.500 UI
Vertical Increment,8
Vertical Range,100%
Misc Info,
Scan Start
2d statistical,-128,-120,-112,-104,-96,-88,-80,-72,-64,-56,-48,-40,-32,-24,-16,-8,0,8,16,24,32,40,48,56,64,72,80,88,96,104,112,120,128
120,0.250523,0.251686,0.251872,0.251779,0.251316,0.25181,0.249754,0.25046,0.249261,0.24961,0.249858,0.249487,0.246844,0.237581,0.242834,0.239458,0.24832,0.248467,0.246844,0.238292,0.246531,0.247219,0.248496,0.251563,0.251532,0.251562,0.251779,0.251624,0.250705,0.251193,0.25104,0.250888,0.251903
112,0.245075,0.247102,0.2487,0.248671,0.247478,0.248027,0.244717,0.245615,0.231247,0.231727,0.228954,0.244176,0.225489,0.224955,0.222127,0.228831,0.234163,0.237732,0.221988,0.2269,0.222338,0.235858,0.23318,0.245374,0.244323,0.249241,0.248936,0.245217,0.238021,0.246664,0.246075,0.248991,0.250011
104,0.23009,0.229332,0.238372,0.242353,0.236622,0.23277,0.230671,0.2295,0.201407,0.201922,0.205621,0.179728,0.182087,0.190174,0.182608,0.193283,0.196614,0.202386,0.175429,0.170714,0.184035,0.188695,0.212161,0.212305,0.227468,0.234223,0.235667,0.234296,0.237072,0.238667,0.233258,0.237074,0.243451
96,0.193146,0.203947,0.206669,0.20688,0.214782,0.20012,0.199047,0.179486,0.174703,0.147431,0.147658,0.132725,0.126621,0.127553,0.108953,0.126307,0.168511,0.134708,0.11775,0.107029,0.115034,0.139812,0.144215,0.173661,0.172722,0.2052,0.200413,0.202655,0.204489,0.187846,0.199818,0.212975,0.225246
88,0.159542,0.159855,0.172247,0.163917,0.158311,0.150706,0.144289,0.126277,0.108843,0.110795,0.0850735,0.0715057,0.0713724,0.0649737,0.0656127,0.065385,0.0970118,0.0906008,0.0642324,0.0504862,0.0536818,0.0706142,0.067072,0.0899776,0.104723,0.140332,0.123544,0.165455,0.174399,0.168128,0.172129,0.179274,0.194771
80,0.141438,0.138086,0.140683,0.139929,0.132507,0.115984,0.0976567,0.0790339,0.0657199,0.0531662,0.0410223,0.0375718,0.0326621,0.0276033,0.0241647,0.0244227,0.0440411,0.0397822,0.0257972,0.0180595,0.0227583,0.0214142,0.0248024,0.0288555,0.0431525,0.0671686,0.110321,0.126966,0.140587,0.148843,0.140549,0.158353,0.157595
72,0.131207,0.12979,0.129369,0.113631,0.106159,0.0904913,0.0702339,0.0518274,0.0400719,0.0270568,0.0216057,0.016906,0.0123274,0.0108234,0.00998012,0.00858165,0.0136819,0.0147656,0.00848282,0.00430829,0.00674532,0.00539764,0.00793886,0.00784588,0.0143091,0.0261635,0.0551809,0.095893,0.123898,0.131803,0.131406,0.130535,0.132549
64,0.126815,0.126988,0.119601,0.110348,0.0873765,0.0685034,0.050589,0.0327217,0.026995,0.0139374,0.00960523,0.00624678,0.00374502,0.00285105,0.00221792,0.00327902,0.00384742,0.00343936,0.00187102,0.00119068,0.00131371,0.001699,0.00150039,0.00176754,0.00412983,0.0108442,0.0279842,0.0617168,0.0976967,0.116926,0.12559,0.126987,0.129856
56,0.126181,0.119988,0.113759,0.0913185,0.0739989,0.0525111,0.0337779,0.0195365,0.0107841,0.00617561,0.00471957,0.00252048,0.00143363,0.000685941,0.000677477,0.000466473,0.00136008,0.00128343,0.000349289,0.000166419,0.000334149,0.000237945,0.000187042,0.000380283,0.000717651,0.00363451,0.012128,0.0382803,0.0807807,0.108623,0.122899,0.125391,0.126215
48,0.126362,0.123117,0.101128,0.0745604,0.0539348,0.0308719,0.0187441,0.00903925,0.00517829,0.00328665,0.00140443,0.000782144,0.000458486,0.000163558,0.000111105,7.48646e-05,0.000137927,0.000103833,1.76432e-05,7.98714e-06,3.30215e-05,3.8982e-05,4.9115e-05,3.00412e-05,0.000118257,0.000702869,0.0048997,0.0205342,0.0495794,0.0926834,0.113291,0.12165,0.126457
40,0.124758,0.106983,0.0859722,0.0574679,0.0322214,0.0162384,0.00878124,0.00464554,0.0022519,0.000799191,0.000485428,2.62264e-05,4.38697e-05,9.17926e-06,2.39614e-05,2.1458e-06,8.82162e-06,1.47822e-05,4.76844e-07,6.79503e-06,2.38422e-07,1.43053e-06,1.04906e-05,6.19898e-06,9.06004e-06,0.000100972,0.00146463,0.0100793,0.0301287,0.0703357,0.0967727,0.118123,0.126775
32,0.122689,0.100971,0.0682574,0.037819,0.0200875,0.0091267,0.00476105,0.00161841,0.000573525,0.000322228,0.000113727,1.90738e-06,9.6561e-06,4.76844e-07,2.38422e-07,2.38422e-07,7.39109e-06,8.34478e-07,2.38422e-07,2.38422e-07,3.57633e-07,3.45712e-06,2.38422e-07,2.38422e-07,3.57633e-07,4.53002e-06,0.000235442,0.00402588,0.0166032,0.0413223,0.0830443,0.108902,0.129921
24,0.122088,0.0853586,0.0527375,0.0239091,0.011481,0.00462432,0.00158742,0.00061501,0.000175956,2.45575e-05,3.06373e-05,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,1.09674e-05,4.66115e-05,0.00104691,0.00878693,0.0318793,0.0655101,0.102238,0.12606
16,0.120582,0.0727437,0.0379509,0.0142871,0.00607309,0.00207022,0.000673424,5.34066e-05,3.60018e-05,2.38422e-07,8.34478e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,8.26133e-05,0.000460632,0.00340682,0.0180873,0.0442135,0.0898041,0.134311
8,0.113304,0.0613682,0.0243983,0.00842322,0.00236789,0.000726472,0.000113966,2.38422e-06,2.92067e-05,4.76844e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,1.10866e-05,5.72213e-05,0.00149765,0.00970472,0.030967,0.0815188,0.140253
0,0.113833,0.0542108,0.019162,0.00683855,0.00202051,0.00037325,2.58688e-05,3.81476e-06,1.18019e-05,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,3.57633e-07,1.47822e-05,0.000340229,0.00605592,0.0262034,0.0774439,0.150361
-8,0.107779,0.0568095,0.0250196,0.0103322,0.00399989,0.00107242,0.000359541,6.8308e-05,4.78037e-05,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,3.57633e-07,4.00549e-05,0.000943318,0.00764644,0.0319854,0.0836715,0.147398
-16,0.108821,0.0688388,0.0382152,0.01945,0.00866543,0.00311677,0.000813139,0.000313883,0.000149014,1.31132e-06,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,5.84134e-06,0.000254397,0.00240198,0.0135204,0.0478822,0.0961443,0.152719
-24,0.114566,0.0798255,0.0584968,0.0264939,0.0144979,0.00680755,0.00298588,0.00106777,0.000533112,3.01604e-05,3.80283e-05,2.38422e-07,7.86793e-06,2.38422e-07,2.38422e-07,1.78817e-06,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,4.53002e-06,7.54606e-05,0.000560888,0.00634728,0.0266249,0.0670594,0.110803,0.157131
-32,0.112779,0.0939266,0.0620265,0.0420194,0.0232972,0.0116782,0.00619719,0.00264994,0.000874413,0.000429518,3.56441e-05,2.47959e-05,5.35258e-05,1.19211e-06,3.57633e-07,2.38422e-07,1.10866e-05,2.1458e-06,2.38422e-07,3.57633e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,1.19211e-06,2.38422e-06,0.000416643,0.00242046,0.0149389,0.0484919,0.0937071,0.117438,0.132081
-40,0.116739,0.106047,0.0811074,0.0586612,0.0355601,0.0193693,0.0128009,0.00601587,0.00209943,0.00156918,0.000485189,0.000311141,2.77762e-05,8.48783e-05,4.01741e-05,2.96836e-05,9.52497e-05,1.0729e-06,2.56304e-05,2.38422e-07,6.4374e-06,2.38422e-07,1.02522e-05,2.93259e-05,1.51398e-05,0.000129225,0.00126543,0.00787914,0.0328828,0.0745349,0.107121,0.122137,0.130497
