SW Version,2022.2
Date and Time Started,2024-Feb-15 12:55:46
Date and Time Ended,2024-Feb-15 12:56:19
Scan Name,Scan_3J1D2-1J1D1
Link Settings,
Reset RX After Applying Settings,false
Open Area,9856
Horizontal Opening,145
Horizontal Percentage,57.58
Vertical Opening,65
Vertical Percentage,29.03
Dwell,BER
Dwell BER,1e-5
Dwell Time,0
Horizontal Increment,8
Horizontal Range,-0.500 UI to 0.500 UI
Vertical Increment,8
Vertical Range,100%
Misc Info,
Scan Start
2d statistical,-128,-120,-112,-104,-96,-88,-80,-72,-64,-56,-48,-40,-32,-24,-16,-8,0,8,16,24,32,40,48,56,64,72,80,88,96,104,112,120,128
120,0.251717,0.251872,0.251872,0.251903,0.251841,0.251903,0.251872,0.251872,0.251903,0.251841,0.25181,0.251717,0.251841,0.251624,0.251408,0.251471,0.25181,0.251779,0.251102,0.250432,0.251532,0.25181,0.251903,0.251872,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903
112,0.248849,0.250584,0.251317,0.251072,0.251194,0.251102,0.25098,0.250614,0.250313,0.250401,0.250518,0.249692,0.24854,0.247237,0.245013,0.245443,0.250493,0.249167,0.245592,0.241298,0.246347,0.249257,0.250248,0.251501,0.251624,0.251748,0.251748,0.25147,0.251593,0.251347,0.251686,0.25181,0.251903
104,0.239074,0.242894,0.243032,0.244519,0.244058,0.244795,0.243385,0.243095,0.241843,0.24107,0.237161,0.234249,0.233475,0.228671,0.223828,0.225321,0.239475,0.23533,0.223218,0.21523,0.223301,0.231912,0.23883,0.244702,0.247323,0.247788,0.248704,0.247624,0.246484,0.245719,0.248092,0.250977,0.251439
96,0.209049,0.221526,0.226539,0.223288,0.225425,0.225024,0.222975,0.21612,0.21816,0.21256,0.205438,0.203403,0.191088,0.177406,0.174444,0.173628,0.208589,0.202294,0.177071,0.154275,0.173339,0.185565,0.193229,0.212049,0.22419,0.232394,0.23199,0.231993,0.230161,0.228705,0.230187,0.239211,0.245045
88,0.171433,0.180938,0.192756,0.190993,0.192345,0.184147,0.1828,0.177586,0.170563,0.162805,0.15315,0.141653,0.129951,0.123336,0.115464,0.114577,0.153911,0.14968,0.116025,0.0876429,0.0961787,0.10954,0.121628,0.140146,0.169062,0.190983,0.198317,0.198197,0.193275,0.19283,0.196753,0.215403,0.222269
80,0.144411,0.147688,0.150733,0.150504,0.148633,0.144081,0.138549,0.12652,0.120692,0.105896,0.0917333,0.079809,0.0706847,0.0603555,0.0494034,0.0467785,0.0752013,0.0753967,0.0477385,0.0316164,0.0357458,0.0410983,0.0436249,0.0547592,0.0818613,0.117514,0.145258,0.158125,0.156749,0.157685,0.16059,0.172939,0.183311
72,0.132174,0.133225,0.133635,0.132339,0.127466,0.120565,0.10883,0.0972524,0.0825485,0.0675454,0.0533472,0.0424124,0.0327522,0.0238837,0.0194245,0.0183711,0.0262722,0.0258702,0.0162109,0.0104219,0.0114452,0.0123096,0.0134209,0.0172058,0.028706,0.0537853,0.0950132,0.124416,0.13516,0.136534,0.138075,0.143206,0.148644
64,0.127202,0.127153,0.124901,0.120811,0.112863,0.0993012,0.0846329,0.0676641,0.0516121,0.037869,0.0266653,0.0189684,0.0126828,0.00911898,0.00655554,0.00486429,0.00735759,0.00766492,0.00377685,0.00157275,0.00182846,0.00216082,0.00229553,0.00279419,0.00589463,0.0201908,0.0509026,0.0919282,0.119121,0.126803,0.128439,0.130725,0.133754
56,0.125798,0.125349,0.119334,0.110911,0.0971607,0.0823534,0.0656966,0.0483703,0.0337748,0.0230754,0.01493,0.00954095,0.00594232,0.00338667,0.00189212,0.000989333,0.00152733,0.00149944,0.000423199,9.95413e-05,0.00011182,0.000171783,0.000205162,0.000265364,0.000888838,0.00658665,0.024816,0.0607567,0.10201,0.120045,0.125917,0.126887,0.12827
48,0.125641,0.121447,0.112699,0.0984791,0.0806796,0.0607059,0.0423871,0.0282324,0.017867,0.0106653,0.0063263,0.00358265,0.00165525,0.000639687,0.000227932,5.73405e-05,6.48508e-05,8.22557e-05,8.46399e-06,2.38422e-07,2.38422e-07,1.54974e-06,9.53689e-07,1.19211e-06,2.93259e-05,0.00117554,0.00983335,0.0343139,0.0777361,0.109265,0.122496,0.125736,0.127434
40,0.123705,0.114143,0.0991469,0.0816836,0.0591421,0.0397881,0.0248964,0.0146532,0.00797868,0.00414163,0.00186506,0.00076319,0.00024939,3.80283e-05,4.17239e-06,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,4.76844e-07,9.23886e-05,0.00258533,0.0155865,0.0484038,0.0913134,0.114269,0.124766,0.129322
32,0.124968,0.105333,0.0832779,0.0594097,0.038126,0.0230982,0.012492,0.00637076,0.0029531,0.00111856,0.000346547,8.83354e-05,5.48371e-06,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-06,0.000377661,0.00626252,0.0257735,0.0652415,0.101245,0.12046,0.133481
