SW Version,2022.2
Date and Time Started,2024-Feb-15 12:57:28
Date and Time Ended,2024-Feb-15 12:58:04
Scan Name,Scan_1J2CMD-3J2CMD
Link Settings,
Reset RX After Applying Settings,false
Open Area,14016
Horizontal Opening,153
Horizontal Percentage,60.61
Vertical Opening,105
Vertical Percentage,45.16
Dwell,BER
Dwell BER,1e-5
Dwell Time,0
Horizontal Increment,8
Horizontal Range,-0.500 UI to 0.500 UI
Vertical Increment,8
Vertical Range,100%
Misc Info,
Scan Start
2d statistical,-128,-120,-112,-104,-96,-88,-80,-72,-64,-56,-48,-40,-32,-24,-16,-8,0,8,16,24,32,40,48,56,64,72,80,88,96,104,112,120,128
120,0.247939,0.247969,0.24797,0.247939,0.247939,0.247939,0.247939,0.247939,0.247939,0.247939,0.247941,0.247939,0.247909,0.247765,0.247759,0.247819,0.24791,0.24797,0.247375,0.247091,0.247879,0.247939,0.247969,0.24797,0.247969,0.247939,0.247939,0.247969,0.247969,0.247939,0.247939,0.247969,0.247969
112,0.244547,0.245461,0.247505,0.246904,0.24699,0.246847,0.246588,0.245713,0.245604,0.245797,0.243589,0.243268,0.242804,0.241113,0.238655,0.239172,0.24682,0.246144,0.236214,0.230278,0.241855,0.246207,0.246875,0.247939,0.247939,0.247939,0.247939,0.247939,0.247939,0.247939,0.247969,0.247939,0.247939
104,0.223797,0.226017,0.237496,0.233256,0.229583,0.226568,0.225144,0.223784,0.221527,0.218862,0.214355,0.20943,0.203473,0.193914,0.180349,0.18557,0.226659,0.223461,0.180592,0.167286,0.194207,0.21118,0.225616,0.241614,0.245359,0.246793,0.245808,0.246273,0.245208,0.246142,0.246013,0.247352,0.247939
96,0.172465,0.18013,0.188557,0.187973,0.183427,0.176111,0.172987,0.171613,0.171984,0.156946,0.145128,0.135293,0.11802,0.10744,0.0929844,0.0954416,0.159481,0.137802,0.0877778,0.0696412,0.0848189,0.108201,0.124417,0.173437,0.190514,0.212952,0.221111,0.221866,0.212948,0.216096,0.220999,0.230617,0.243072
88,0.144586,0.14485,0.148807,0.147119,0.143249,0.142723,0.138138,0.132003,0.124369,0.107734,0.091812,0.0752471,0.0577872,0.0447602,0.0361711,0.034789,0.066553,0.057321,0.0271207,0.0183486,0.0237283,0.0280683,0.0364007,0.0549702,0.0952331,0.127979,0.157076,0.169618,0.165868,0.167535,0.171634,0.187593,0.210029
80,0.129806,0.129265,0.129202,0.128277,0.127318,0.123407,0.115886,0.10224,0.0883831,0.0665977,0.0500087,0.0353451,0.0260221,0.0161589,0.0108476,0.00802782,0.0156449,0.0123386,0.00429553,0.00193015,0.00315051,0.0039888,0.00511487,0.00926051,0.0251568,0.0595266,0.0974663,0.125493,0.136545,0.136725,0.138731,0.14542,0.159639
72,0.126291,0.126198,0.125639,0.12419,0.120337,0.115534,0.0997701,0.0797897,0.058661,0.040699,0.0256793,0.014363,0.00789709,0.00371402,0.00152674,0.000809682,0.00248293,0.00133564,0.000110986,6.19898e-06,2.7657e-05,6.2705e-05,0.000109197,0.000440962,0.00445253,0.0207527,0.0549395,0.092813,0.11551,0.126497,0.127753,0.129529,0.134741
64,0.12589,0.125396,0.1243,0.119877,0.110821,0.0946382,0.0743419,0.0533382,0.0362294,0.0206917,0.00971368,0.00417537,0.00158861,0.000425107,2.83722e-05,6.07977e-06,2.57496e-05,8.22557e-06,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,5.3645e-06,0.000499852,0.00625274,0.0285753,0.0653226,0.101854,0.119057,0.125407,0.126114,0.126648
56,0.125583,0.124361,0.119373,0.116388,0.0975782,0.0773988,0.0544442,0.0341853,0.018716,0.00870037,0.00337463,0.000881328,0.000169757,3.69554e-06,7.15267e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,3.42136e-05,0.0019007,0.0140267,0.0425469,0.0827064,0.110341,0.122683,0.125789,0.126013
48,0.125528,0.121269,0.114055,0.0970602,0.0766457,0.0530728,0.0330021,0.0175263,0.00722038,0.00236264,0.000594029,4.00549e-05,3.57633e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,5.96056e-07,0.000238184,0.00451464,0.0219165,0.0555514,0.09192,0.115791,0.124256,0.126091
40,0.125249,0.117163,0.100846,0.0774105,0.0521484,0.0313991,0.0162301,0.00661085,0.0020068,0.00045634,1.94314e-05,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,1.39477e-05,0.00096561,0.00979608,0.0333883,0.0701133,0.101073,0.119843,0.127143
32,0.127424,0.105796,0.0819602,0.0554225,0.0311337,0.0155987,0.00632498,0.00167694,0.000329261,1.5259e-05,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,0.000112297,0.00319879,0.017839,0.0455168,0.0824755,0.110196,0.130067
