SW Version,2022.2
Date and Time Started,2024-Feb-15 13:09:02
Date and Time Ended,2024-Feb-15 13:09:38
Scan Name,Scan_1J6CMD-3J6CMD
Link Settings,
Reset RX After Applying Settings,false
Open Area,17216
Horizontal Opening,169
Horizontal Percentage,66.67
Vertical Opening,121
Vertical Percentage,51.61
Dwell,BER
Dwell BER,1e-5
Dwell Time,0
Horizontal Increment,8
Horizontal Range,-0.500 UI to 0.500 UI
Vertical Increment,8
Vertical Range,100%
Misc Info,
Scan Start
2d statistical,-128,-120,-112,-104,-96,-88,-80,-72,-64,-56,-48,-40,-32,-24,-16,-8,0,8,16,24,32,40,48,56,64,72,80,88,96,104,112,120,128
120,0.247939,0.247939,0.247939,0.247939,0.247939,0.247939,0.247969,0.247969,0.247939,0.247939,0.247939,0.24797,0.247969,0.247969,0.247939,0.247969,0.24797,0.247939,0.247939,0.24797,0.247939,0.247969,0.247939,0.247939,0.247939,0.24797,0.247939,0.247939,0.247939,0.247939,0.247969,0.247939,0.247969
112,0.24797,0.247939,0.247969,0.247939,0.247939,0.247939,0.247939,0.247939,0.247969,0.247939,0.247939,0.247969,0.247939,0.247969,0.247939,0.247878,0.24791,0.24797,0.247939,0.247723,0.24797,0.24791,0.247969,0.247939,0.247939,0.247939,0.247969,0.247939,0.247939,0.247939,0.247969,0.247939,0.247939
104,0.247912,0.247825,0.247969,0.247969,0.247939,0.247939,0.247912,0.24791,0.247794,0.247707,0.247883,0.24762,0.247505,0.247202,0.246528,0.245998,0.247538,0.247785,0.242827,0.235738,0.24181,0.246682,0.247601,0.24797,0.24791,0.247939,0.247939,0.247939,0.247939,0.247939,0.24797,0.247939,0.247969
96,0.236988,0.240153,0.246053,0.245047,0.243458,0.243166,0.240465,0.238849,0.238924,0.236957,0.237234,0.234773,0.229729,0.222866,0.208908,0.205462,0.232349,0.232314,0.198042,0.180218,0.200997,0.215907,0.233196,0.244155,0.247785,0.247756,0.247879,0.247848,0.247852,0.247761,0.247883,0.247914,0.247939
88,0.197539,0.201247,0.216603,0.21518,0.208063,0.204956,0.198854,0.201255,0.197313,0.192883,0.185241,0.167567,0.155021,0.138272,0.120286,0.119291,0.165785,0.162576,0.10896,0.0744245,0.102324,0.113345,0.141177,0.188163,0.222567,0.236599,0.237721,0.238454,0.238244,0.233685,0.239088,0.241536,0.247042
80,0.153317,0.152801,0.151213,0.15097,0.144495,0.145706,0.141372,0.13896,0.128914,0.114228,0.0936599,0.0758079,0.0614741,0.0470583,0.0308095,0.0212089,0.0661135,0.0654687,0.0153237,0.00317757,0.00722372,0.00948086,0.0121297,0.0208841,0.057887,0.12237,0.152802,0.159968,0.163024,0.163778,0.168106,0.186047,0.225653
72,0.130198,0.128751,0.12776,0.127287,0.126662,0.124361,0.120044,0.107373,0.0893343,0.0691617,0.0524811,0.0355668,0.0217601,0.00882394,0.0030437,0.000776541,0.00252906,0.00167074,3.46904e-05,1.0729e-06,6.55661e-06,2.80146e-05,5.92479e-05,0.000445253,0.00523551,0.0318325,0.0829983,0.119592,0.127506,0.128297,0.129889,0.133389,0.154623
64,0.125966,0.125931,0.125923,0.124755,0.12373,0.112526,0.0992042,0.0809603,0.0574886,0.0375087,0.0224038,0.0102067,0.00324052,0.000502713,2.71801e-05,2.26501e-06,9.17926e-06,2.62264e-06,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,5.3645e-06,0.000368958,0.00580391,0.0347101,0.0847827,0.119336,0.12562,0.125982,0.126177,0.128081
56,0.12592,0.125951,0.125396,0.121585,0.110869,0.0945334,0.0750063,0.0547352,0.0343874,0.0179755,0.00739872,0.0021725,0.000247721,1.57359e-05,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,1.53782e-05,0.00107123,0.0130814,0.0514208,0.100684,0.123216,0.125928,0.125967,0.125982
48,0.125923,0.125396,0.120953,0.110082,0.0940645,0.0710608,0.0470582,0.0264733,0.0136897,0.00522121,0.00115063,0.000115516,2.1458e-06,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,3.57633e-07,5.80558e-05,0.00270752,0.0229774,0.0670596,0.110315,0.12467,0.125944,0.125967
