SW Version,2022.1
Date and Time Started,2024-Feb-01 17:30:48
Date and Time Ended,2024-Feb-01 17:30:59
Scan Name,Scan_1J3CMD-3J3CMD
Link Settings,
Reset RX After Applying Settings,false
Open Area,9152
Horizontal Opening,129
Horizontal Percentage,51.52
Vertical Opening,81
Vertical Percentage,35.48
Dwell,BER
Dwell BER,1e-5
Dwell Time,0
Horizontal Increment,8
Horizontal Range,-0.500 UI to 0.500 UI
Vertical Increment,8
Vertical Range,100%
Misc Info,
Scan Start
2d statistical,-128,-120,-112,-104,-96,-88,-80,-72,-64,-56,-48,-40,-32,-24,-16,-8,0,8,16,24,32,40,48,56,64,72,80,88,96,104,112,120,128
120,0.247246,0.247447,0.247825,0.247447,0.247131,0.247131,0.24742,0.247274,0.247507,0.246389,0.246813,0.246377,0.244296,0.245862,0.239824,0.238208,0.245068,0.244742,0.239859,0.23716,0.241973,0.243719,0.246774,0.247783,0.247756,0.247969,0.247881,0.247969,0.247939,0.247939,0.247969,0.247939,0.247939
112,0.244085,0.241468,0.243651,0.2433,0.243269,0.242023,0.241577,0.242167,0.239396,0.240558,0.237627,0.234576,0.231974,0.228734,0.22383,0.218071,0.231759,0.230282,0.214828,0.212364,0.219544,0.229705,0.239958,0.242193,0.244575,0.24602,0.245928,0.24585,0.246165,0.245114,0.246298,0.2471,0.24773
104,0.219675,0.221597,0.223816,0.224317,0.222082,0.219176,0.215996,0.218678,0.214964,0.213961,0.210783,0.20094,0.190807,0.181744,0.169433,0.166834,0.192177,0.188166,0.163506,0.148596,0.157872,0.179362,0.19601,0.214791,0.226537,0.231483,0.234694,0.23686,0.235593,0.234799,0.236826,0.239137,0.243155
96,0.181314,0.179242,0.185254,0.184132,0.180572,0.176636,0.179081,0.176224,0.168241,0.16103,0.148,0.138535,0.120208,0.103647,0.0958509,0.0843626,0.115653,0.123484,0.0820806,0.0688246,0.0778408,0.0886492,0.105047,0.133223,0.163502,0.190645,0.201874,0.208971,0.204849,0.204088,0.205741,0.210284,0.228579
88,0.155943,0.1529,0.156792,0.153092,0.15093,0.150044,0.143683,0.142532,0.132299,0.120198,0.104737,0.0868418,0.0703702,0.0567534,0.0447735,0.0389884,0.0585461,0.0597732,0.0328282,0.0269924,0.0331961,0.0386752,0.042949,0.058496,0.0827254,0.122007,0.149307,0.165384,0.171591,0.171253,0.171281,0.179058,0.197259
80,0.137536,0.136527,0.136328,0.134762,0.132325,0.128352,0.123126,0.114794,0.101292,0.0855815,0.0680078,0.0518301,0.0377932,0.0272601,0.01863,0.0147586,0.0206022,0.0200988,0.0119748,0.00903787,0.0105282,0.0125851,0.0141885,0.0200612,0.0317533,0.0574945,0.0939364,0.123943,0.141174,0.143697,0.145668,0.147034,0.157245
72,0.129363,0.128375,0.128262,0.125404,0.119212,0.116212,0.106023,0.0925403,0.0748974,0.0580595,0.0414108,0.0272442,0.016148,0.0119813,0.00742244,0.00546952,0.00648163,0.00678371,0.00384599,0.00241605,0.00269286,0.00337141,0.00416416,0.00596151,0.010959,0.0234398,0.052233,0.0874089,0.116177,0.127625,0.132217,0.134346,0.137912
64,0.126844,0.125872,0.123108,0.12081,0.112143,0.100834,0.0874613,0.0701052,0.0527646,0.0361976,0.0226116,0.0132337,0.00752103,0.00427145,0.00246195,0.00139286,0.0016922,0.00131406,0.000602255,0.000289325,0.000338083,0.000490077,0.000508674,0.000876798,0.0025169,0.00791311,0.0245071,0.0550156,0.0906188,0.115918,0.12454,0.127999,0.130591
56,0.126849,0.123984,0.120608,0.113555,0.100406,0.0858081,0.0683386,0.0505024,0.0339543,0.022535,0.0117555,0.00638769,0.0032392,0.00147428,0.000582704,0.000174883,0.000291829,0.000201109,3.25446e-05,9.17926e-06,2.46767e-05,2.00275e-05,6.61622e-05,7.68912e-05,0.000303035,0.00245849,0.00979766,0.0323812,0.0667786,0.0979508,0.116247,0.123318,0.127041
48,0.12847,0.120953,0.113531,0.101166,0.0848795,0.0663032,0.0473148,0.0330511,0.0195754,0.0104058,0.00529631,0.00260202,0.000916853,0.000275855,3.29023e-05,3.09949e-06,6.55661e-06,2.50343e-06,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,4.76844e-07,2.22925e-05,0.000495561,0.00407917,0.0156899,0.0420844,0.0756171,0.104564,0.118294,0.125792
