SW Version,2022.1
Date and Time Started,2024-Feb-01 17:32:37
Date and Time Ended,2024-Feb-01 17:32:49
Scan Name,Scan_3J4D0-1J4D3
Link Settings,
Reset RX After Applying Settings,false
Open Area,17280
Horizontal Opening,161
Horizontal Percentage,63.64
Vertical Opening,121
Vertical Percentage,51.61
Dwell,BER
Dwell BER,1e-5
Dwell Time,0
Horizontal Increment,8
Horizontal Range,-0.500 UI to 0.500 UI
Vertical Increment,8
Vertical Range,100%
Misc Info,
Scan Start
2d statistical,-128,-120,-112,-104,-96,-88,-80,-72,-64,-56,-48,-40,-32,-24,-16,-8,0,8,16,24,32,40,48,56,64,72,80,88,96,104,112,120,128
120,0.251903,0.251903,0.251903,0.251903,0.251872,0.251903,0.251903,0.251903,0.251872,0.251903,0.251903,0.251841,0.251841,0.251192,0.251501,0.25147,0.251624,0.251717,0.24989,0.248229,0.24977,0.251903,0.251655,0.251872,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903
112,0.247392,0.247449,0.24983,0.250918,0.250584,0.24992,0.24998,0.238974,0.245127,0.251594,0.243307,0.240231,0.239636,0.235422,0.232965,0.224111,0.245318,0.242576,0.227232,0.215364,0.233247,0.239851,0.244849,0.25147,0.251624,0.251255,0.251903,0.251872,0.251624,0.251903,0.251841,0.251903,0.251903
104,0.220523,0.220681,0.233853,0.230047,0.226134,0.224589,0.210803,0.216714,0.211458,0.211097,0.202006,0.198811,0.184219,0.176384,0.156696,0.155328,0.192262,0.1933,0.121845,0.133753,0.162322,0.173131,0.209421,0.226134,0.239542,0.241524,0.243471,0.244741,0.24433,0.243516,0.245944,0.24936,0.249559
96,0.165576,0.171236,0.188526,0.177269,0.154086,0.182722,0.161992,0.172598,0.146126,0.14226,0.126544,0.113924,0.0897396,0.0782612,0.0604185,0.0611533,0.101484,0.105289,0.0684907,0.0360554,0.0464156,0.0556962,0.067319,0.105715,0.137058,0.176837,0.19113,0.190283,0.190021,0.192036,0.19635,0.214183,0.231048
88,0.140107,0.137268,0.136572,0.13508,0.135115,0.128711,0.143537,0.114327,0.108154,0.0852361,0.0690018,0.0515939,0.0376674,0.024515,0.0168773,0.0111705,0.0256071,0.025363,0.00916388,0.00448699,0.00602421,0.00572678,0.00883509,0.0160278,0.0413943,0.103591,0.130498,0.131198,0.138456,0.139183,0.141263,0.15677,0.17563
80,0.128477,0.127142,0.126865,0.126344,0.125211,0.121291,0.112108,0.0983088,0.0755242,0.0550879,0.0360356,0.0187817,0.0100924,0.00415546,0.00268809,0.000990883,0.00176838,0.0019069,0.000363832,0.000121118,0.000406152,0.000335937,0.000399596,0.00101079,0.00859643,0.0360284,0.0837984,0.116701,0.126163,0.126743,0.128255,0.131866,0.135968
72,0.126042,0.125964,0.125936,0.124614,0.120246,0.111594,0.0924342,0.0760649,0.0602345,0.0276888,0.0163551,0.00634596,0.00129058,0.000584492,0.000117423,0.00035203,0.000115039,3.23062e-05,8.46399e-06,1.90738e-06,2.38422e-07,2.38422e-07,2.38422e-07,1.03714e-05,0.000911846,0.0116476,0.0442501,0.0917569,0.117769,0.125347,0.125959,0.126122,0.126775
64,0.12592,0.12592,0.125828,0.123909,0.113652,0.0865145,0.0674563,0.0453855,0.0228569,0.0100565,0.0036084,0.000785363,0.000208977,6.67582e-06,2.38422e-07,1.66896e-06,8.34478e-06,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,7.15267e-07,2.38422e-07,4.04126e-05,0.00212899,0.01811,0.062315,0.10122,0.119184,0.125689,0.125967,0.12599
56,0.125941,0.125797,0.120017,0.114412,0.0983278,0.0693664,0.0443054,0.0242044,0.0104423,0.00275664,0.0003295,4.89958e-05,2.38422e-07,4.76844e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,1.66896e-06,0.00028265,0.00658689,0.0334879,0.083139,0.114429,0.125292,0.125967,0.125967
48,0.125924,0.125408,0.112823,0.0973,0.0724382,0.0445018,0.023925,0.00595698,0.0023357,0.000691067,2.69417e-05,5.84134e-06,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,3.2187e-06,0.000910773,0.016183,0.0517396,0.0936658,0.117427,0.125201,0.125982
