SW Version,2022.2
Date and Time Started,2024-Feb-15 11:18:44
Date and Time Ended,2024-Feb-15 11:19:19
Scan Name,Scan_3J2D2-1J2D1
Link Settings,
Reset RX After Applying Settings,false
Open Area,16384
Horizontal Opening,177
Horizontal Percentage,69.70
Vertical Opening,105
Vertical Percentage,45.16
Dwell,BER
Dwell BER,1e-5
Dwell Time,0
Horizontal Increment,8
Horizontal Range,-0.500 UI to 0.500 UI
Vertical Increment,8
Vertical Range,100%
Misc Info,
Scan Start
2d statistical,-128,-120,-112,-104,-96,-88,-80,-72,-64,-56,-48,-40,-32,-24,-16,-8,0,8,16,24,32,40,48,56,64,72,80,88,96,104,112,120,128
120,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903
112,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.25181,0.251841,0.251903,0.251872,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903
104,0.249086,0.251409,0.251872,0.251872,0.25181,0.251841,0.251872,0.251872,0.251872,0.251903,0.251934,0.251779,0.251717,0.250767,0.249293,0.248731,0.251717,0.250766,0.243292,0.242353,0.248058,0.250553,0.251748,0.251903,0.251872,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903
96,0.22483,0.240409,0.246276,0.245322,0.245377,0.244578,0.243759,0.243624,0.243628,0.24558,0.239838,0.240882,0.233219,0.224707,0.218916,0.214845,0.235822,0.230433,0.208054,0.19627,0.211746,0.222143,0.232629,0.241112,0.248951,0.250796,0.250372,0.24956,0.249318,0.248457,0.248405,0.250919,0.251841
88,0.182239,0.197478,0.211813,0.211295,0.205201,0.208531,0.203856,0.2039,0.201969,0.19878,0.186286,0.176525,0.160835,0.153511,0.144147,0.139616,0.193177,0.18459,0.124549,0.100851,0.118863,0.137438,0.148841,0.172504,0.192593,0.210237,0.217618,0.218484,0.218909,0.217184,0.223563,0.236535,0.245206
80,0.145324,0.144299,0.14856,0.149483,0.148499,0.147944,0.145229,0.138193,0.125153,0.109475,0.094137,0.0753755,0.059551,0.047501,0.0407475,0.0393541,0.0872566,0.0765436,0.0363211,0.0226846,0.0283243,0.0287872,0.0357699,0.0535216,0.0799409,0.115116,0.139781,0.155568,0.154411,0.15527,0.16226,0.176551,0.208165
72,0.130614,0.129578,0.127746,0.127547,0.126678,0.122801,0.113909,0.0966593,0.078326,0.0598282,0.0435361,0.0289624,0.0195165,0.0150372,0.00988701,0.00737714,0.0196421,0.0196179,0.00475581,0.00154593,0.00129261,0.00102748,0.000691663,0.00189188,0.0124791,0.0405576,0.0730512,0.106328,0.12261,0.127293,0.12898,0.132647,0.149633
64,0.126042,0.125983,0.125922,0.124846,0.118435,0.106311,0.0889649,0.0665185,0.0461464,0.0278667,0.016342,0.00890278,0.00358003,0.00121083,0.00033546,0.000142457,0.00105633,0.00100972,6.25858e-05,1.78817e-06,1.0729e-06,2.38422e-07,3.57633e-07,1.38285e-05,0.00126996,0.0133995,0.042784,0.0755563,0.107452,0.122788,0.125951,0.126029,0.126734
56,0.12592,0.12592,0.124603,0.117322,0.106355,0.0854889,0.0605694,0.0381515,0.0190213,0.00862896,0.00323265,0.00069965,8.52359e-05,2.38422e-06,2.38422e-07,2.38422e-07,2.26501e-06,5.96056e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.20541e-05,0.00230101,0.0198605,0.0512345,0.0864991,0.114347,0.125126,0.125951,0.125967
48,0.126037,0.124968,0.119933,0.102955,0.0804135,0.0518632,0.0306418,0.0128079,0.00466545,0.00103165,7.54606e-05,1.0729e-06,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,3.57633e-07,0.000114204,0.00495453,0.0292349,0.0598333,0.0968366,0.118485,0.125712,0.125967
