SW Version,2022.2
Date and Time Started,2024-Feb-15 11:17:33
Date and Time Ended,2024-Feb-15 11:18:09
Scan Name,Scan_1J2CMD-3J2CMD
Link Settings,
Reset RX After Applying Settings,false
Open Area,20032
Horizontal Opening,177
Horizontal Percentage,69.70
Vertical Opening,137
Vertical Percentage,58.06
Dwell,BER
Dwell BER,1e-5
Dwell Time,0
Horizontal Increment,8
Horizontal Range,-0.500 UI to 0.500 UI
Vertical Increment,8
Vertical Range,100%
Misc Info,
Scan Start
2d statistical,-128,-120,-112,-104,-96,-88,-80,-72,-64,-56,-48,-40,-32,-24,-16,-8,0,8,16,24,32,40,48,56,64,72,80,88,96,104,112,120,128
120,0.247939,0.247939,0.247939,0.247939,0.247969,0.247939,0.247969,0.247969,0.247939,0.247939,0.247939,0.247969,0.247969,0.247939,0.247909,0.24791,0.24791,0.247939,0.247629,0.246834,0.247941,0.247939,0.247939,0.247939,0.247939,0.24797,0.247939,0.24797,0.247939,0.247939,0.24797,0.247969,0.247969
112,0.244031,0.247305,0.247941,0.247794,0.247765,0.247505,0.247447,0.247277,0.24719,0.246847,0.246647,0.245738,0.24526,0.242016,0.235825,0.235815,0.246682,0.244213,0.225966,0.220574,0.24121,0.246929,0.247819,0.24791,0.247939,0.24797,0.24797,0.247969,0.247939,0.247939,0.247969,0.247939,0.247969
104,0.208221,0.217362,0.230036,0.227216,0.224072,0.222141,0.221907,0.216746,0.215055,0.212132,0.206226,0.191222,0.169492,0.152249,0.144604,0.146189,0.203914,0.188023,0.143215,0.13111,0.153291,0.179613,0.219114,0.242299,0.247297,0.247126,0.247212,0.247047,0.246042,0.246135,0.246273,0.247248,0.247941
96,0.151435,0.155753,0.172923,0.169877,0.167144,0.16569,0.164028,0.159279,0.148883,0.133427,0.110095,0.0879221,0.0741293,0.0597645,0.0415286,0.0370993,0.112782,0.0953625,0.0302722,0.0152952,0.0273604,0.0363108,0.0472986,0.083151,0.155444,0.188531,0.197899,0.201496,0.198707,0.198737,0.205835,0.227709,0.241709
88,0.13325,0.132156,0.131108,0.13069,0.130171,0.128661,0.124907,0.114987,0.0969891,0.0780873,0.0545191,0.0387129,0.0263726,0.0116834,0.00367468,0.0015873,0.0122821,0.00795102,0.000458009,8.04675e-05,0.000358706,0.000809443,0.00129976,0.00358647,0.0287989,0.0834371,0.125515,0.141811,0.143783,0.145181,0.151055,0.165631,0.198021
80,0.126035,0.126035,0.125935,0.125893,0.12494,0.119184,0.105916,0.0891663,0.0625373,0.0406699,0.0269499,0.0121511,0.00226978,0.000241879,1.4663e-05,1.0729e-06,3.31407e-05,1.03714e-05,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,6.19898e-06,0.00153091,0.0269847,0.074585,0.113414,0.125401,0.126169,0.126435,0.129711,0.143372
72,0.12592,0.125951,0.12592,0.124542,0.117699,0.102481,0.0815795,0.0545428,0.0336506,0.0209336,0.00601754,0.00059844,9.06004e-06,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,1.85969e-05,0.00250808,0.0347045,0.0813794,0.118165,0.125666,0.125967,0.125967,0.126075
64,0.12592,0.125859,0.124663,0.118462,0.101204,0.0812558,0.0530618,0.031164,0.0176052,0.00362497,0.000203613,2.62264e-06,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,0.00013757,0.00962333,0.0508876,0.0978672,0.122331,0.125859,0.125967,0.125967
56,0.12592,0.12509,0.121383,0.107067,0.084571,0.0566552,0.0330021,0.0187503,0.00461478,0.000252728,1.43053e-06,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,3.33791e-06,0.00169459,0.0287197,0.071974,0.113359,0.12493,0.125959,0.125975
48,0.125251,0.122457,0.1126,0.085176,0.0597983,0.0331581,0.0182452,0.00374514,0.000129463,5.96056e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,6.07977e-05,0.00807824,0.0449974,0.0893928,0.119333,0.125559,0.126286
