SW Version,2022.2
Date and Time Started,2024-Feb-15 11:16:23
Date and Time Ended,2024-Feb-15 11:16:57
Scan Name,Scan_3J1D1-1J1D2
Link Settings,
Reset RX After Applying Settings,false
Open Area,14464
Horizontal Opening,153
Horizontal Percentage,60.61
Vertical Opening,105
Vertical Percentage,45.16
Dwell,BER
Dwell BER,1e-5
Dwell Time,0
Horizontal Increment,8
Horizontal Range,-0.500 UI to 0.500 UI
Vertical Increment,8
Vertical Range,100%
Misc Info,
Scan Start
2d statistical,-128,-120,-112,-104,-96,-88,-80,-72,-64,-56,-48,-40,-32,-24,-16,-8,0,8,16,24,32,40,48,56,64,72,80,88,96,104,112,120,128
120,0.251872,0.251903,0.251903,0.251872,0.251872,0.25181,0.25181,0.251655,0.25181,0.251841,0.251748,0.251841,0.251872,0.251872,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903
112,0.24879,0.250191,0.250071,0.24992,0.24962,0.24956,0.249173,0.248553,0.248879,0.248377,0.248702,0.247912,0.248058,0.248374,0.248485,0.249584,0.251779,0.251872,0.251224,0.251008,0.25181,0.251934,0.251872,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251872,0.251903,0.251903,0.251903
104,0.235586,0.238126,0.242102,0.241213,0.239545,0.236605,0.23624,0.235227,0.234233,0.232995,0.232911,0.233106,0.229223,0.226491,0.22492,0.223781,0.243295,0.244546,0.234851,0.225666,0.236265,0.246516,0.250036,0.251624,0.25181,0.25181,0.251841,0.251101,0.250948,0.250918,0.250428,0.251255,0.251872
96,0.203821,0.20455,0.214104,0.212655,0.209216,0.207331,0.206,0.204829,0.202788,0.203778,0.195926,0.18872,0.179056,0.171107,0.162465,0.15873,0.193291,0.203417,0.172139,0.148734,0.165726,0.183412,0.197131,0.220621,0.235937,0.240412,0.240836,0.239176,0.236091,0.234308,0.234031,0.238726,0.248105
88,0.162019,0.156191,0.162421,0.162168,0.159813,0.157113,0.157904,0.156768,0.149148,0.136677,0.125297,0.108859,0.0951181,0.0816591,0.0702581,0.0654452,0.108077,0.121203,0.0741483,0.0488908,0.0590739,0.0694577,0.0829944,0.10574,0.131555,0.16366,0.180965,0.187758,0.191979,0.189757,0.190392,0.199138,0.225787
80,0.134415,0.131642,0.132402,0.132157,0.131088,0.130242,0.127097,0.118705,0.103993,0.0869701,0.0694771,0.05308,0.0417918,0.0328987,0.0257536,0.0206183,0.03192,0.0370558,0.0178124,0.00875957,0.0119373,0.0146322,0.0178643,0.0300816,0.0528675,0.0836856,0.117705,0.143629,0.154659,0.154553,0.15422,0.158755,0.176282
72,0.126406,0.126161,0.126135,0.126112,0.12532,0.122458,0.112384,0.0950247,0.0755263,0.0567494,0.0407184,0.0294351,0.0195336,0.0115094,0.00612161,0.00391883,0.00602505,0.00611219,0.00188377,0.000293259,0.000489123,0.000988618,0.00163355,0.00282471,0.00890375,0.0302778,0.0635155,0.0965654,0.122561,0.13253,0.135483,0.136238,0.145487
64,0.125923,0.125921,0.12589,0.124937,0.120981,0.110486,0.0905221,0.0673055,0.0467446,0.0329024,0.0204864,0.0104883,0.00486751,0.00280432,0.00162902,0.000683676,0.000807774,0.000647436,1.47822e-05,2.38422e-07,2.38422e-07,3.57633e-07,7.5103e-06,4.02934e-05,0.000656138,0.0066161,0.0287773,0.063179,0.097683,0.119217,0.12637,0.128705,0.130725
56,0.125927,0.12589,0.125304,0.120981,0.109564,0.08767,0.0643936,0.0438313,0.0281007,0.0144094,0.00612984,0.00272743,0.00175681,0.00096716,0.000147703,4.2916e-06,5.24529e-06,2.02659e-06,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.72993e-05,0.00121238,0.011091,0.0369853,0.0741736,0.105647,0.120613,0.125113,0.126783
48,0.126224,0.124973,0.121585,0.11111,0.0866903,0.0613754,0.0398998,0.0232672,0.0104071,0.00385612,0.00199857,0.00134554,0.000396973,1.6928e-05,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,8.20172e-05,0.0026813,0.0172498,0.046938,0.0847654,0.110294,0.121927,0.125828
40,0.129627,0.122612,0.113048,0.0899338,0.0624839,0.0397912,0.0208603,0.00903267,0.00322716,0.00178912,0.000940933,0.000138404,3.09949e-06,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,6.4374e-06,0.00047148,0.00656758,0.0258884,0.0623279,0.0948041,0.115729,0.124248
32,0.134316,0.119294,0.0954424,0.064949,0.0418912,0.0204275,0.00817447,0.00313132,0.00164166,0.000596532,3.60018e-05,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,5.96056e-07,3.55249e-05,0.00192347,0.0122741,0.0386763,0.0754125,0.103322,0.12197
24,0.138417,0.113688,0.0755935,0.0467367,0.0243726,0.00995738,0.00364357,0.00161722,0.000520833,2.16964e-05,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,3.57633e-07,4.05318e-06,0.000401145,0.00544711,0.0225159,0.0557283,0.0891172,0.120926
16,0.150324,0.10006,0.055496,0.0281286,0.0104883,0.00389451,0.00153758,0.000338321,7.98714e-06,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,5.30489e-05,0.00165358,0.010416,0.0344916,0.0736526,0.121531
