SW Version,2022.1
Date and Time Started,2023-Jul-17 17:21:10
Date and Time Ended,2023-Jul-17 17:21:25
Scan Name,Scan_3J1D3-0J1D0
Link Settings,
Reset RX After Applying Settings,false
Open Area,9152
Horizontal Opening,129
Horizontal Percentage,51.52
Vertical Opening,65
Vertical Percentage,29.03
Dwell,BER
Dwell BER,1e-5
Dwell Time,0
Horizontal Increment,8
Horizontal Range,-0.500 UI to 0.500 UI
Vertical Increment,8
Vertical Range,100%
Misc Info,
Scan Start
2d statistical,-128,-120,-112,-104,-96,-88,-80,-72,-64,-56,-48,-40,-32,-24,-16,-8,0,8,16,24,32,40,48,56,64,72,80,88,96,104,112,120,128
120,0.251872,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903
112,0.251378,0.251903,0.251841,0.251593,0.251532,0.251748,0.25181,0.251779,0.251655,0.251072,0.251378,0.251624,0.251562,0.251501,0.250915,0.251562,0.251872,0.25181,0.251223,0.251532,0.25181,0.251841,0.251872,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903
104,0.244795,0.24832,0.247389,0.248525,0.248438,0.246645,0.247709,0.247045,0.246332,0.246697,0.24611,0.243409,0.24445,0.242574,0.23488,0.238051,0.250517,0.248307,0.240711,0.240386,0.243951,0.247076,0.250457,0.251439,0.251593,0.25181,0.251532,0.251531,0.251593,0.251008,0.25147,0.251717,0.251872
96,0.2075,0.215289,0.226936,0.226865,0.222925,0.228145,0.218872,0.220232,0.225359,0.214011,0.212171,0.207154,0.193419,0.194714,0.187678,0.183916,0.222288,0.220156,0.195125,0.18534,0.20834,0.210937,0.225521,0.23662,0.239791,0.243184,0.241752,0.241784,0.240336,0.238275,0.240317,0.247964,0.250272
88,0.17241,0.174717,0.201344,0.184066,0.182171,0.187911,0.182735,0.178131,0.175675,0.169227,0.151617,0.141518,0.132704,0.125387,0.11582,0.113442,0.172813,0.167934,0.121477,0.100722,0.122167,0.140859,0.156103,0.18565,0.198004,0.208929,0.212511,0.21512,0.219351,0.201777,0.208715,0.225034,0.23824
80,0.142094,0.143212,0.144704,0.145033,0.143823,0.143742,0.140187,0.130809,0.11971,0.0991343,0.0875623,0.0768858,0.0678141,0.0567718,0.0513407,0.0488626,0.0766742,0.0736593,0.0464244,0.0385189,0.0481896,0.0543555,0.0643152,0.0839492,0.113375,0.137429,0.159794,0.166943,0.169668,0.168824,0.169056,0.180125,0.195405
72,0.129709,0.130853,0.131194,0.131185,0.128264,0.122581,0.114952,0.0994693,0.0800397,0.0659108,0.0493993,0.0398687,0.0297219,0.0209388,0.0178661,0.0161702,0.0251958,0.023964,0.0163408,0.0127106,0.0146869,0.0174932,0.0221128,0.0300509,0.0500771,0.0779784,0.105672,0.127371,0.135319,0.14061,0.141278,0.149596,0.155927
64,0.126405,0.126186,0.125615,0.123054,0.116318,0.10817,0.0893923,0.0735153,0.0556903,0.0396126,0.0274768,0.0178299,0.0133131,0.0101409,0.00741064,0.00586721,0.0100667,0.00901316,0.0048873,0.0027111,0.00378436,0.00447769,0.00571355,0.0094271,0.0172348,0.0403811,0.068337,0.0965646,0.117021,0.127197,0.130403,0.133227,0.138355
56,0.125997,0.125861,0.122078,0.116814,0.105284,0.0932932,0.0714379,0.0520583,0.035121,0.0227725,0.0141768,0.00946778,0.00575957,0.00301354,0.00142827,0.000818146,0.00187436,0.00150218,0.000453002,0.000127437,0.000248674,0.000343805,0.00045789,0.00101198,0.00569114,0.0158542,0.0400111,0.067631,0.0994198,0.116619,0.122921,0.127311,0.129962
48,0.127909,0.122934,0.118353,0.106091,0.0863977,0.0671819,0.0457996,0.0301049,0.0181469,0.0101759,0.00555381,0.00221208,0.000578651,0.000156763,3.12333e-05,1.02522e-05,3.30215e-05,4.49426e-05,1.43053e-06,2.38422e-07,2.38422e-07,3.57633e-07,7.15267e-07,2.16964e-05,0.000715624,0.00620005,0.0167724,0.0415581,0.0720442,0.102316,0.115328,0.122663,0.12592
40,0.130544,0.119965,0.111332,0.0870589,0.0675274,0.0455105,0.0279031,0.0148229,0.00785264,0.0036388,0.0010574,0.000154736,8.46399e-06,9.53689e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.38422e-07,2.5392e-05,0.00122907,0.00838808,0.0230934,0.0508558,0.0800912,0.10351,0.116807,0.128364
