SW Version,2022.1
Date and Time Started,2023-Jul-17 17:21:25
Date and Time Ended,2023-Jul-17 17:21:39
Scan Name,Scan_3J1D2-0J1D1
Link Settings,
Reset RX After Applying Settings,false
Open Area,8896
Horizontal Opening,137
Horizontal Percentage,54.55
Vertical Opening,65
Vertical Percentage,29.03
Dwell,BER
Dwell BER,1e-5
Dwell Time,0
Horizontal Increment,8
Horizontal Range,-0.500 UI to 0.500 UI
Vertical Increment,8
Vertical Range,100%
Misc Info,
Scan Start
2d statistical,-128,-120,-112,-104,-96,-88,-80,-72,-64,-56,-48,-40,-32,-24,-16,-8,0,8,16,24,32,40,48,56,64,72,80,88,96,104,112,120,128
120,0.251872,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903
112,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251934,0.251872,0.25181,0.251841,0.251779,0.251872,0.251934,0.251903,0.251779,0.251934,0.251903,0.251872,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903,0.251903
104,0.250706,0.251594,0.251872,0.251594,0.251655,0.250463,0.251378,0.251316,0.251071,0.25098,0.250549,0.249813,0.249936,0.24924,0.248036,0.247134,0.250858,0.251409,0.24862,0.244672,0.249732,0.250553,0.251655,0.251779,0.25181,0.251748,0.25181,0.251841,0.251841,0.251593,0.251872,0.251903,0.251872
96,0.239823,0.24625,0.246844,0.247133,0.247246,0.247305,0.241913,0.245034,0.244241,0.241771,0.237517,0.237265,0.230062,0.23132,0.226801,0.226264,0.241571,0.241623,0.231721,0.221516,0.234231,0.234813,0.239252,0.245961,0.248219,0.24766,0.247821,0.248439,0.245929,0.246622,0.245649,0.24932,0.251717
88,0.211423,0.224248,0.230644,0.230397,0.22782,0.230923,0.226485,0.224616,0.215995,0.214158,0.200851,0.204645,0.194608,0.184344,0.174831,0.180191,0.210318,0.211143,0.182639,0.161807,0.178073,0.198114,0.209403,0.221645,0.22859,0.231034,0.232368,0.228766,0.233185,0.23286,0.2316,0.237639,0.242956
80,0.162857,0.172361,0.185015,0.183745,0.180391,0.184472,0.181592,0.16708,0.157668,0.147219,0.131917,0.123798,0.118042,0.101416,0.0942679,0.0871851,0.138399,0.138734,0.0910003,0.0690664,0.0826469,0.0971982,0.109977,0.130499,0.153755,0.175191,0.179273,0.184467,0.184948,0.179444,0.191355,0.201989,0.221898
72,0.139718,0.142129,0.14322,0.143375,0.140711,0.136877,0.128784,0.116192,0.101804,0.0927061,0.0750281,0.0627872,0.0518116,0.0437624,0.0349928,0.0318511,0.0525788,0.0531335,0.0309718,0.0204227,0.0247242,0.0286503,0.0337912,0.0463532,0.0731017,0.101778,0.12602,0.138796,0.142759,0.145122,0.146154,0.153577,0.170765
64,0.128652,0.129351,0.129047,0.127322,0.118876,0.10797,0.0954031,0.0803723,0.0641891,0.0478635,0.0357466,0.0247638,0.017363,0.0134307,0.0105588,0.00879647,0.0130016,0.0134051,0.00685655,0.00372749,0.0044759,0.00507923,0.0065938,0.010913,0.021465,0.0459194,0.0783848,0.104842,0.12199,0.128691,0.129794,0.132926,0.137709
56,0.126112,0.125681,0.123446,0.117014,0.104827,0.091789,0.0721526,0.0561429,0.0408906,0.0279125,0.0172533,0.0119311,0.00769615,0.00483413,0.00304668,0.00232927,0.00394541,0.0035482,0.00104977,0.000337844,0.000462658,0.000545272,0.000675689,0.00195065,0.00625334,0.0208253,0.0449823,0.0789013,0.106871,0.120808,0.125723,0.126967,0.128942
48,0.125898,0.122619,0.113374,0.103581,0.0869259,0.0676256,0.0492823,0.0337861,0.0214925,0.0128465,0.0072869,0.00387102,0.00214294,0.000796449,0.000317817,0.000117661,0.000258211,0.000215653,3.56441e-05,2.50343e-06,1.32324e-05,7.86793e-06,1.43053e-05,0.000157836,0.00134101,0.00652478,0.0212844,0.0476873,0.0848304,0.109918,0.121531,0.125013,0.12627
